country,channel,year,in-oda-gross-channel
LC,F,2011,119378
LC,H,2011,1578337
LC,I,2011,267287
LC,J,2011,11320248
LK,A,2011,47033858
LK,B,2011,53543605
LK,C,2011,517298534
LK,D,2011,12463492
LK,E,2011,89836610
LK,F,2011,18166337
LK,G,2011,852123
LK,H,2011,95855133
LK,I,2011,36294804
LK,J,2011,215134590
LR,A,2011,211840198
LR,B,2011,5673563
LR,C,2011,341339624
LR,D,2011,9569638
LR,E,2011,132498315
LR,F,2011,546338
LR,H,2011,132439390
LR,I,2011,54805134
LR,J,2011,89439608
LS,A,2011,102288168
LS,B,2011,2256371
LS,C,2011,80508998
LS,D,2011,3951393
LS,E,2011,18988918
LS,F,2011,1943403
LS,H,2011,16633792
LS,I,2011,11152709
LS,J,2011,41093579
LY,A,2011,16482364
LY,B,2011,63023145
LY,C,2011,7710617
LY,D,2011,663040
LY,E,2011,95196042
LY,F,2011,403275
LY,G,2011,331357
LY,H,2011,370294411
LY,I,2011,12878334
LY,J,2011,8806895
MA,A,2011,678550201
MA,B,2011,201940140
MA,C,2011,355187972
MA,D,2011,10881057
MA,E,2011,29386782
MA,F,2011,5355618
MA,G,2011,590571
MA,H,2011,10973437
MA,I,2011,82556182
MA,J,2011,228434266
MD,A,2011,35198863
MD,B,2011,12882960
MD,C,2011,111489459
MD,D,2011,3839009
MD,E,2011,16341166
MD,F,2011,2387087
MD,G,2011,135261
MD,H,2011,42611615
MD,I,2011,32315868
MD,J,2011,153924518
ME,A,2011,16537241
ME,B,2011,8050170
ME,C,2011,9845461
ME,D,2011,1271438
ME,E,2011,5560037
ME,F,2011,652902
ME,G,2011,60132
ME,H,2011,5785762
ME,I,2011,13235879
ME,J,2011,12144463
MG,A,2011,89370785
MG,B,2011,44995053
MG,C,2011,51550915
MG,D,2011,23576616
MG,E,2011,77529880
MG,F,2011,2658071
MG,H,2011,31401654
MG,I,2011,9960521
MG,J,2011,80725502
MH,A,2011,76149327
MH,B,2011,896358
MH,C,2011,5041387
MH,E,2011,627418
MH,F,2011,1265682
MH,H,2011,1310617
MH,I,2011,251255
MH,J,2011,425486
MK,A,2011,55780643
MK,B,2011,5136610
MK,C,2011,35770974
MK,D,2011,2473919
MK,E,2011,5367575
MK,F,2011,6061706
MK,G,2011,906
MK,H,2011,4544479
MK,I,2011,40710227
MK,J,2011,13522887
ML,A,2011,321091515
ML,B,2011,113579287
ML,C,2011,325703959
ML,D,2011,22561985
ML,E,2011,117899040
ML,F,2011,10103345
ML,G,2011,817186
ML,H,2011,54726542
ML,I,2011,72219317
ML,J,2011,222317985
MM,A,2011,3845658
MM,B,2011,19869924
MM,C,2011,27845234
MM,D,2011,11855496
MM,E,2011,98977520
MM,F,2011,15288573
MM,G,2011,137400
MM,H,2011,152598166
MM,I,2011,20302023
MM,J,2011,29042544
MN,A,2011,83886594
MN,B,2011,41576732
MN,C,2011,125385009
MN,D,2011,1958190
MN,E,2011,13470324
MN,F,2011,7085234
MN,G,2011,1353552
MN,H,2011,10033413
MN,I,2011,32308308
MN,J,2011,63116185
MR,A,2011,105288315
MR,B,2011,32139710
MR,C,2011,36127695
MR,D,2011,4544239
MR,E,2011,20726058
MR,F,2011,993201
MR,G,2011,360345
MR,H,2011,10922325
MR,I,2011,12181812
MR,J,2011,140430368
MS,C,2011,10701713
MS,G,2011,49138
MS,I,2011,36030288
MU,A,2011,87279731
MU,B,2011,13847269
MU,C,2011,75899416
MU,D,2011,389174
MU,E,2011,575553
MU,F,2011,435677
MU,H,2011,1191258
MU,I,2011,15196509
MU,J,2011,3333109
MV,A,2011,1885864
MV,B,2011,1898000
MV,C,2011,15057672
MV,D,2011,100960
MV,E,2011,2921260
MV,F,2011,165600
MV,H,2011,10531501
MV,I,2011,3567056
MV,J,2011,12166639
MW,A,2011,98146948
MW,B,2011,7399227
MW,C,2011,272097970
MW,D,2011,15358844
MW,E,2011,124249011
MW,F,2011,20161716
MW,G,2011,131053
MW,H,2011,74724324
MW,I,2011,85877785
MW,J,2011,94820221
MX,A,2011,808018290
MX,B,2011,27544044
MX,C,2011,11302557
MX,D,2011,11920062
MX,E,2011,31867031
MX,F,2011,2969218
MX,G,2011,52634
MX,H,2011,11753473
MX,I,2011,58444982
MX,J,2011,17415972
MY,A,2011,5832618
MY,B,2011,12079452
MY,C,2011,183994586
MY,D,2011,471475
MY,E,2011,4985794
MY,F,2011,510484
MY,H,2011,7950073
MY,I,2011,21998932
MY,J,2011,9816597
MZ,A,2011,426236001
MZ,B,2011,45019164
MZ,C,2011,935900580
MZ,D,2011,41487904
MZ,E,2011,201046007
MZ,F,2011,23955717
MZ,G,2011,1006788
MZ,H,2011,73533314
MZ,I,2011,145496891
MZ,J,2011,139620889
NA,A,2011,148130750
NA,B,2011,8281726
NA,C,2011,62059622
NA,D,2011,3338430
NA,E,2011,34945468
NA,F,2011,4993444
NA,G,2011,1692950
NA,H,2011,3647054
NA,I,2011,20908384
NA,J,2011,12817219
NE,A,2011,62853315
NE,B,2011,26854321
NE,C,2011,151137148
NE,D,2011,3879199
NE,E,2011,100767610
NE,F,2011,13528204
NE,G,2011,602844
NE,H,2011,138901404
NE,I,2011,13890627
NE,J,2011,133202191
NG,A,2011,233705769
NG,B,2011,14021902
NG,C,2011,130267110
NG,D,2011,50713653
NG,E,2011,205225623
NG,F,2011,24201570
NG,G,2011,22447691
NG,H,2011,164386676
NG,I,2011,317530079
NG,J,2011,723459173
NI,A,2011,202756367
NI,B,2011,39055821
NI,C,2011,75126377
NI,D,2011,9527940
NI,E,2011,99500996
NI,F,2011,25469320
NI,G,2011,6005084
NI,H,2011,32601700
NI,I,2011,45500824
NI,J,2011,73593159
NP,A,2011,38268527
NP,B,2011,32015739
NP,C,2011,356569727
NP,D,2011,17729935
NP,E,2011,91944373
NP,F,2011,28198929
NP,H,2011,98809175
NP,I,2011,117117275
NP,J,2011,230819292
NR,A,2011,101226367
NR,B,2011,4367694
NR,C,2011,58087041
NR,E,2011,3564630
NR,F,2011,1055006
NR,H,2011,2745237
NR,I,2011,2415900
NR,J,2011,841351
NU,A,2011,17072247
NU,B,2011,262301
NU,C,2011,764906
NU,D,2011,457261
NU,E,2011,310057
NU,H,2011,2065457
NU,I,2011,93239
NU,J,2011,98068
PA,A,2011,10677437
PA,B,2011,3889111
PA,C,2011,70598125
PA,D,2011,318536
PA,E,2011,3083273
PA,F,2011,1127314
PA,G,2011,62601
PA,H,2011,3742853
PA,I,2011,16666853
PA,J,2011,6339674
PE,A,2011,288018579
PE,B,2011,34979639
PE,C,2011,204174910
PE,D,2011,8581601
PE,E,2011,98802600
PE,F,2011,14652042
PE,G,2011,6311501
PE,H,2011,32516074
PE,I,2011,92177960
PE,J,2011,6767698
PG,A,2011,25034400
PG,B,2011,56571007
PG,C,2011,95116498
PG,D,2011,15045197
PG,E,2011,51213453
PG,F,2011,1439765
PG,G,2011,10232954
PG,H,2011,48427514
PG,I,2011,328722457
PG,J,2011,22284278
PH,A,2011,66943060
PH,B,2011,59688516
PH,C,2011,434727699
PH,D,2011,14807012
PH,E,2011,89766834
PH,F,2011,16545963
PH,G,2011,2357093
PH,H,2011,86539800
PH,I,2011,140686272
PH,J,2011,18880502
PK,A,2011,618976168
PK,B,2011,90846658
PK,C,2011,496110368
PK,D,2011,26169503
PK,E,2011,581247620
PK,F,2011,34090102
PK,G,2011,2190807
PK,H,2011,1010140316
PK,I,2011,308213760
PK,J,2011,933190474
PS,A,2011,531942331
PS,B,2011,27123500
PS,C,2011,87049361
PS,D,2011,16732420
PS,E,2011,268330189
PS,F,2011,44960950
PS,H,2011,1101080918
PS,I,2011,206503723
PS,J,2011,36180927
PW,A,2011,18671083
PW,B,2011,531926
PW,C,2011,5993784
PW,E,2011,988085
PW,F,2011,656303
PW,H,2011,569775
PW,I,2011,318132
PW,J,2011,682023
PY,A,2011,44224464
PY,B,2011,9558560
PY,C,2011,42862758
PY,D,2011,7881531
PY,E,2011,24592958
PY,F,2011,2072537
PY,G,2011,21423
PY,H,2011,4059880
PY,I,2011,16777702
PY,J,2011,2661675
RS,A,2011,159327553
RS,B,2011,31292781
RS,C,2011,90811389
RS,D,2011,6378090
RS,E,2011,32816261
RS,F,2011,10646175
RS,G,2011,26095016
RS,H,2011,46519827
RS,I,2011,142191922
RS,J,2011,48096999
RW,A,2011,216703457
RW,B,2011,17421184
RW,C,2011,430766039
RW,D,2011,17300417
RW,E,2011,116470915
RW,F,2011,9203688
RW,G,2011,3219427
RW,H,2011,47932109
RW,I,2011,61257896
RW,J,2011,322857006
SB,A,2011,19363220
SB,B,2011,126618631
SB,C,2011,85976687
SB,D,2011,1249423
SB,E,2011,9056983
SB,F,2011,2459474
SB,H,2011,21930541
SB,I,2011,53591016
SB,J,2011,16295858
SC,A,2011,2994199
SC,B,2011,7261319
SC,C,2011,6284609
SC,D,2011,101612
SC,E,2011,440329
SC,F,2011,265044
SC,H,2011,520739
SC,I,2011,1053801
SC,J,2011,4963277
SD,A,2011,23737619
SD,B,2011,42423635
SD,C,2011,30712506
SD,D,2011,13981053
SD,E,2011,224258370
SD,F,2011,2747682
SD,G,2011,264495
SD,H,2011,572880438
SD,I,2011,39797050
SD,J,2011,175908025
SH,A,2011,2267665
SH,C,2011,7342978
SH,E,2011,174848
SH,I,2011,74152994
SH,J,2011,95065
SL,A,2011,39102451
SL,B,2011,1298236
SL,C,2011,115017504
SL,D,2011,10561278
SL,E,2011,53023108
SL,F,2011,2273026
SL,H,2011,63919142
SL,I,2011,19888586
SL,J,2011,98178892
SN,A,2011,193543397
SN,B,2011,125981327
SN,C,2011,276407200
SN,D,2011,28569753
SN,E,2011,75566373
SN,F,2011,21530799
SN,G,2011,3143718
SN,H,2011,49401134
SN,I,2011,60361971
SN,J,2011,208931683
SO,A,2011,10451452
SO,B,2011,2458609
SO,C,2011,1543247
SO,D,2011,12415940
SO,E,2011,316323672
SO,F,2011,5773738
SO,H,2011,552791140
SO,I,2011,29326154
SO,J,2011,43419864
SR,A,2011,29708322
SR,B,2011,2664087
SR,C,2011,33140609
SR,D,2011,1062340
SR,E,2011,4402930
SR,F,2011,2487878
SR,H,2011,1967309
SR,I,2011,11871251
SR,J,2011,431381
SS,A,2011,63661561
SS,B,2011,7941888
SS,C,2011,18648566
SS,D,2011,5526062
SS,E,2011,299310453
SS,F,2011,991925
SS,G,2011,1637550
SS,H,2011,460340757
SS,I,2011,217994388
SS,J,2011,11816729
ST,A,2011,2557754
ST,B,2011,7624692
ST,C,2011,23314979
ST,D,2011,332226
ST,E,2011,4301182
ST,F,2011,1151996
ST,H,2011,3185351
ST,I,2011,4420409
ST,J,2011,21377515
SV,A,2011,171806435
SV,B,2011,26328817
SV,C,2011,53419168
SV,D,2011,8265480
SV,E,2011,46604115
SV,F,2011,3352387
SV,G,2011,69321
SV,H,2011,13092091
SV,I,2011,22785853
SV,J,2011,1975908
SY,A,2011,22977772
SY,B,2011,47164548
SY,C,2011,24495450
SY,D,2011,866074
SY,E,2011,22102738
SY,F,2011,557056
SY,H,2011,87850801
SY,I,2011,57310609
SY,J,2011,102372618
SZ,A,2011,36413003
SZ,B,2011,488977
SZ,C,2011,39658535
SZ,D,2011,1475491
SZ,E,2011,18126561
SZ,F,2011,354668
SZ,H,2011,12354818
SZ,I,2011,20427610
SZ,J,2011,3823536
TD,A,2011,52589436
TD,B,2011,15340974
TD,C,2011,49002642
TD,D,2011,7873866
TD,E,2011,76269722
TD,F,2011,5530001
TD,G,2011,9010886
TD,H,2011,207026921
TD,I,2011,12687653
TD,J,2011,57791576
TG,A,2011,156835338
TG,B,2011,113744166
TG,C,2011,224632247
TG,D,2011,2971104
TG,E,2011,28707755
TG,F,2011,931438
TG,G,2011,6552662
TG,H,2011,580103024
TG,I,2011,7706580
TG,J,2011,79231805
TH,A,2011,35631766
TH,B,2011,25971879
TH,C,2011,327164914
TH,D,2011,4944915
TH,E,2011,66610252
TH,F,2011,7360484
TH,G,2011,249880
TH,H,2011,8874981
TH,I,2011,36465127
TH,J,2011,14063148
TJ,A,2011,46965251
TJ,B,2011,2835722
TJ,C,2011,99037472
TJ,D,2011,3243132
TJ,E,2011,26043478
TJ,F,2011,4879777
TJ,G,2011,198105
TJ,H,2011,47899660
TJ,I,2011,30335612
TJ,J,2011,68713954
TK,A,2011,17903649
TK,C,2011,630825
TK,E,2011,85872
TK,H,2011,1577602
TK,I,2011,86336
TK,J,2011,45270
TL,A,2011,16744714
TL,B,2011,57619942
TL,C,2011,37669552
TL,D,2011,3970498
TL,E,2011,36732896
TL,F,2011,1972520
TL,H,2011,69596414
TL,I,2011,42897438
TL,J,2011,6171315
TM,A,2011,5541897
TM,B,2011,793406
TM,C,2011,640348
TM,D,2011,15432
TM,E,2011,2323134
TM,H,2011,7246694
TM,I,2011,7976884
TM,J,2011,3464243
TN,A,2011,314227053
TN,B,2011,114703505
TN,C,2011,267279491
TN,D,2011,2294771
TN,E,2011,13447205
TN,F,2011,2731396
TN,G,2011,1099490
TN,H,2011,34142308
TN,I,2011,118598733
TN,J,2011,47065463
TO,A,2011,15306611
TO,B,2011,4588216
TO,C,2011,40739716
TO,D,2011,893609
TO,E,2011,2130396
TO,F,2011,933633
TO,H,2011,14416952
TO,I,2011,3204297
TO,J,2011,12954246
TR,A,2011,741943856
TR,B,2011,32761047
TR,C,2011,224589091
TR,D,2011,1412615
TR,E,2011,25831777
TR,F,2011,2547579
TR,H,2011,13028656
TR,I,2011,124302533
TR,J,2011,18465018
TV,A,2011,4207320
TV,B,2011,1046481
TV,C,2011,22671534
TV,E,2011,973263
TV,F,2011,195759
TV,H,2011,3098094
TV,I,2011,2655519
TV,J,2011,710941
TZ,A,2011,525509755
TZ,B,2011,49936077
TZ,C,2011,932607080
TZ,D,2011,61078720
TZ,E,2011,222892167
TZ,F,2011,74528990
TZ,G,2011,2480461
TZ,H,2011,108525080
TZ,I,2011,163624104
TZ,J,2011,304514890
UA,A,2011,132417129
UA,B,2011,21560040
UA,C,2011,160519099
UA,D,2011,5484798
UA,E,2011,79847807
UA,F,2011,17364276
UA,G,2011,12668884
UA,H,2011,119292451
UA,I,2011,125843377
UA,J,2011,10479795
UG,A,2011,260333610
UG,B,2011,9160411
UG,C,2011,416542730
UG,D,2011,28957151
UG,E,2011,206257827
UG,F,2011,22905456
UG,G,2011,1049573
UG,H,2011,148857690
UG,I,2011,258554615
UG,J,2011,205795369
UY,A,2011,13087531
UY,B,2011,3261355
UY,C,2011,7810369
UY,D,2011,834659
UY,E,2011,3123293
UY,F,2011,672542
UY,G,2011,369557
UY,H,2011,1166767
UY,I,2011,6330720
UY,J,2011,5279255
UZ,A,2011,17718866
UZ,B,2011,26484940
UZ,C,2011,94214955
UZ,D,2011,7193759
UZ,E,2011,6351088
UZ,F,2011,1872877
UZ,G,2011,19008
UZ,H,2011,19206685
UZ,I,2011,17794399
UZ,J,2011,47147262
VC,A,2011,10802655
VC,B,2011,505188
VC,C,2011,750413
VC,D,2011,4545
VC,E,2011,41270
VC,H,2011,978148
VC,I,2011,1782168
VC,J,2011,6036199
VE,A,2011,8199784
VE,B,2011,8145270
VE,C,2011,3842850
VE,D,2011,2449201
VE,E,2011,9030758
VE,F,2011,751707
VE,H,2011,2152018
VE,I,2011,6483603
VE,J,2011,4839554
VN,A,2011,391457567
VN,B,2011,237377482
VN,C,2011,1893876674
VN,D,2011,9726709
VN,E,2011,86069646
VN,F,2011,5753011
VN,G,2011,14275168
VN,H,2011,136778526
VN,I,2011,189131512
VN,J,2011,1061184706
VU,A,2011,14818442
VU,B,2011,12767677
VU,C,2011,26499116
VU,D,2011,2614884
VU,E,2011,5692378
VU,F,2011,5763312
VU,H,2011,8666674
VU,I,2011,15265913
VU,J,2011,1183458
WF,A,2011,78671
WF,B,2011,115547219
WF,E,2011,643
WF,I,2011,7101107
WS,A,2011,12635905
WS,B,2011,3864296
WS,C,2011,53513244
WS,D,2011,1343569
WS,E,2011,1749220
WS,F,2011,1645515
WS,H,2011,9658697
WS,I,2011,10962180
WS,J,2011,9079129
XK,A,2011,252015665
XK,B,2011,24884177
XK,C,2011,8800673
XK,D,2011,4046235
XK,E,2011,39008291
XK,F,2011,4941270
XK,G,2011,257112
XK,H,2011,88137119
XK,I,2011,123819612
XK,J,2011,48095205
YE,A,2011,86420952
YE,B,2011,72312240
YE,C,2011,34497012
YE,D,2011,3024304
YE,E,2011,78076806
YE,F,2011,2077521
YE,H,2011,141768909
YE,I,2011,42663224
YE,J,2011,122576118
ZA,A,2011,389581847
ZA,B,2011,23753220
ZA,C,2011,178972989
ZA,D,2011,59605529
ZA,E,2011,199825882
ZA,F,2011,41517208
ZA,G,2011,169510
ZA,H,2011,17049797
ZA,I,2011,253874965
ZA,J,2011,21186747
ZM,A,2011,181953482
ZM,B,2011,8712124
ZM,C,2011,270584032
ZM,D,2011,16165487
ZM,E,2011,184807446
ZM,F,2011,31208667
ZM,G,2011,912799
ZM,H,2011,120413308
ZM,I,2011,105699596
ZM,J,2011,128501928
ZW,A,2011,77073190
ZW,B,2011,19286342
ZW,C,2011,9128029
ZW,D,2011,25418671
ZW,E,2011,186651962
ZW,F,2011,25456175
ZW,G,2011,1846383
ZW,H,2011,264017831
ZW,I,2011,81047408
ZW,J,2011,16486793
51,A,2012,209668557
51,B,2012,236151679
51,C,2012,431270349
51,D,2012,29350994
51,E,2012,130494462
51,F,2012,35323693
51,G,2012,18208554
51,H,2012,471193539
51,I,2012,309334075
51,J,2012,65826042
52,A,2012,73395077
52,B,2012,71279623
52,C,2012,11186229
52,D,2012,16547800
52,E,2012,100374251
52,F,2012,2036471
52,G,2012,335786
52,H,2012,108973470
52,I,2012,108003766
52,J,2012,648042410
53,A,2012,90268600
53,B,2012,187596118
53,C,2012,4377930
53,D,2012,7703261
53,E,2012,143745577
53,F,2012,9262919
53,G,2012,5155265
53,H,2012,213634226
53,I,2012,212078728
53,J,2012,1318375
54,A,2012,73631925
54,B,2012,2331923
54,C,2012,1833731
54,D,2012,3737217
54,E,2012,24391930
54,F,2012,487320
54,G,2012,26666
54,H,2012,28714513
54,I,2012,44679287
54,J,2012,2858074
55,A,2012,6212177013
55,B,2012,7561585457
55,C,2012,621669191
55,D,2012,351759606
55,E,2012,3652363557
55,F,2012,32325961
55,G,2012,227703008
55,H,2012,4799596178
55,I,2012,2927234329
55,J,2012,1127764069
56,A,2012,98187817
56,B,2012,150223572
56,C,2012,19554362
56,D,2012,33212753
56,E,2012,113818540
56,F,2012,10673508
56,G,2012,3309839
56,H,2012,137215022
56,I,2012,188963787
56,J,2012,33848436
57,A,2012,21744577
57,B,2012,44352807
57,C,2012,9594963
57,D,2012,3304963
57,E,2012,51537223
57,F,2012,2582961
57,G,2012,771208
57,H,2012,64378937
57,I,2012,44247048
57,J,2012,1230000
58,A,2012,33030701
58,B,2012,29540305
58,C,2012,835914
58,D,2012,5557183
58,E,2012,80099733
58,F,2012,9309319
58,G,2012,665653
58,H,2012,126641795
58,I,2012,65715448
58,J,2012,2604060
59,A,2012,134737411
59,B,2012,68280775
59,C,2012,39804657
59,D,2012,4193537
59,E,2012,48240097
59,F,2012,9547016
59,G,2012,7367087
59,H,2012,154041827
59,I,2012,71088465
59,J,2012,4297968
60,A,2012,32628183
60,B,2012,31741335
60,C,2012,5564151
60,D,2012,13183147
60,E,2012,17741524
60,F,2012,443474
60,G,2012,794188
60,H,2012,26519978
60,I,2012,90637080
60,J,2012,74999
61,A,2012,54009742
61,B,2012,52749255
61,C,2012,8302195
61,D,2012,3802340
61,E,2012,19000986
61,F,2012,3439022
61,G,2012,1175416
61,H,2012,72681455
61,I,2012,32132172
61,J,2012,3364450
62,A,2012,1302040
62,B,2012,142562741
62,C,2012,307155
62,D,2012,3202883
62,E,2012,27102287
62,F,2012,2723230
62,H,2012,62326398
62,I,2012,13470813
62,J,2012,18750900
63,A,2012,48055007
63,B,2012,32285235
63,C,2012,8358991
63,D,2012,12413797
63,E,2012,50147192
63,F,2012,7031002
63,G,2012,830531
63,H,2012,152736550
63,I,2012,69537090
63,J,2012,7003203
64,A,2012,1733770
64,B,2012,1400570
64,C,2012,2272957
64,D,2012,2837594
64,E,2012,50351594
64,F,2012,1048690
64,G,2012,457605
64,H,2012,59850423
64,I,2012,10739505
64,J,2012,673435
65,A,2012,269775069
65,B,2012,323252505
65,C,2012,30216103
65,D,2012,58496359
65,E,2012,499346171
65,F,2012,41539709
65,G,2012,18418931
65,H,2012,1361730361
65,I,2012,366188788
65,J,2012,37680942
66,A,2012,443732
66,B,2012,440551
66,E,2012,529897
66,H,2012,1003225
66,I,2012,295561
67,A,2012,43806202
67,B,2012,10830178
67,C,2012,10520801
67,D,2012,3830884
67,E,2012,15187123
67,F,2012,3713090
67,G,2012,1751
67,H,2012,132496687
67,I,2012,13071759
67,J,2012,708021
AF,A,2012,1460793186
AF,B,2012,246759389
AF,C,2012,591344250
AF,D,2012,83189718
AF,E,2012,661081140
AF,F,2012,45740797
AF,G,2012,20150783
AF,H,2012,2270522671
AF,I,2012,910647615
AF,J,2012,257956152
AG,A,2012,398965
AG,B,2012,498325
AG,C,2012,819524
AG,E,2012,58500
AG,F,2012,185386
AG,I,2012,76059
AG,J,2012,332281
AI,A,2012,8460
AI,B,2012,265321
AI,C,2012,4874436
AI,D,2012,29073
AI,I,2012,30887
AL,A,2012,57829455
AL,B,2012,79868541
AL,C,2012,55233013
AL,D,2012,4916885
AL,E,2012,18927789
AL,F,2012,3733377
AL,G,2012,1031445
AL,H,2012,13989852
AL,I,2012,91486760
AL,J,2012,55989764
AM,A,2012,55645011
AM,B,2012,15931277
AM,C,2012,52790304
AM,D,2012,5793956
AM,E,2012,19197946
AM,F,2012,4603322
AM,G,2012,401944
AM,H,2012,6853248
AM,I,2012,29519965
AM,J,2012,123407395
AO,A,2012,17866916
AO,B,2012,10584059
AO,C,2012,60060174
AO,D,2012,12476832
AO,E,2012,79361947
AO,F,2012,3582158
AO,H,2012,27581824
AO,I,2012,19213108
AO,J,2012,60633611
AR,A,2012,33035451
AR,B,2012,109830473
AR,C,2012,6235112
AR,D,2012,813592
AR,E,2012,11038737
AR,F,2012,2093317
AR,G,2012,71546
AR,H,2012,1486081
AR,I,2012,20973683
AR,J,2012,7539022
AZ,A,2012,30318607
AZ,B,2012,63810630
AZ,C,2012,195864837
AZ,D,2012,1494416
AZ,E,2012,15317280
AZ,F,2012,2073547
AZ,H,2012,4437543
AZ,I,2012,21731017
AZ,J,2012,44739122
BA,A,2012,70191851
BA,B,2012,270028462
BA,C,2012,39227809
BA,D,2012,8792800
BA,E,2012,33325764
BA,F,2012,9750109
BA,G,2012,148022
BA,H,2012,52838069
BA,I,2012,81194869
BA,J,2012,43776729
BD,A,2012,103692289
BD,B,2012,26340153
BD,C,2012,935731407
BD,D,2012,28899774
BD,E,2012,216585372
BD,F,2012,202510644
BD,G,2012,6315355
BD,H,2012,339297388
BD,I,2012,190453711
BD,J,2012,910346509
BF,A,2012,155279262
BF,B,2012,59864025
BF,C,2012,350114638
BF,D,2012,13166231
BF,E,2012,152202496
BF,F,2012,13750351
BF,G,2012,122981
BF,H,2012,87841565
BF,I,2012,24665566
BF,J,2012,362689183
BI,A,2012,51440225
BI,B,2012,42486464
BI,C,2012,100811025
BI,D,2012,3766348
BI,E,2012,63876578
BI,F,2012,20488330
BI,H,2012,52128965
BI,I,2012,41949394
BI,J,2012,152234676
BJ,A,2012,78849380
BJ,B,2012,53790555
BJ,C,2012,133056611
BJ,D,2012,5280083
BJ,E,2012,53978152
BJ,F,2012,12206958
BJ,G,2012,108616
BJ,H,2012,28580614
BJ,I,2012,38735178
BJ,J,2012,134140822
BO,A,2012,60183667
BO,B,2012,32290087
BO,C,2012,328864346
BO,D,2012,5103332
BO,E,2012,105358089
BO,F,2012,34581948
BO,G,2012,309757
BO,H,2012,20719609
BO,I,2012,38753677
BO,J,2012,59691887
BR,A,2012,922777474
BR,B,2012,379524657
BR,C,2012,104537468
BR,D,2012,6939356
BR,E,2012,61825968
BR,F,2012,12859687
BR,G,2012,82133
BR,H,2012,69249793
BR,I,2012,76876864
BR,J,2012,19486755
BT,A,2012,1385888
BT,B,2012,8450456
BT,C,2012,97603456
BT,D,2012,416843
BT,E,2012,5632156
BT,F,2012,296506
BT,H,2012,2759132
BT,I,2012,8129870
BT,J,2012,44100351
BW,A,2012,52404633
BW,B,2012,3413791
BW,C,2012,9693399
BW,D,2012,2002170
BW,E,2012,11751286
BW,F,2012,2093062
BW,G,2012,87910
BW,H,2012,2269831
BW,I,2012,-4364156
BW,J,2012,9980507
BY,A,2012,13255608
BY,B,2012,8819530
BY,C,2012,1711067
BY,D,2012,2247485
BY,E,2012,18985926
BY,F,2012,1737659
BY,H,2012,21807191
BY,I,2012,13396325
BY,J,2012,4819589
BZ,A,2012,5494221
BZ,B,2012,263296
BZ,C,2012,4199924
BZ,D,2012,173983
BZ,E,2012,1242477
BZ,F,2012,2361308
BZ,H,2012,7962800
BZ,I,2012,2001184
BZ,J,2012,4256033
CD,A,2012,648231096
CD,B,2012,207083655
CD,C,2012,303512420
CD,D,2012,105714157
CD,E,2012,535458102
CD,F,2012,58500122
CD,G,2012,1856675
CD,H,2012,395423026
CD,I,2012,121360356
CD,J,2012,487679950
CF,A,2012,16184906
CF,B,2012,15721191
CF,C,2012,25592839
CF,D,2012,11265163
CF,E,2012,33516357
CF,F,2012,438165
CF,G,2012,155477
CF,H,2012,51577374
CF,I,2012,14103744
CF,J,2012,64979138
CG,A,2012,55135211
CG,B,2012,45268073
CG,C,2012,8031889
CG,D,2012,743774
CG,E,2012,17102219
CG,F,2012,5695817
CG,G,2012,12423
CG,H,2012,9537308
CG,I,2012,7315173
CG,J,2012,37549322
CI,A,2012,174291715
CI,B,2012,1951443488
CI,C,2012,386891517
CI,D,2012,6832915
CI,E,2012,47092412
CI,F,2012,15410118
CI,G,2012,525128
CI,H,2012,1528900065
CI,I,2012,70053124
CI,J,2012,378660804
CK,A,2012,15526885
CK,B,2012,2630231
CK,C,2012,5141835
CK,D,2012,134921
CK,F,2012,236300
CK,G,2012,1615515
CK,H,2012,1342344
CK,I,2012,477787
CK,J,2012,328701
CL,A,2012,42352007
CL,B,2012,47779833
CL,C,2012,6786006
CL,D,2012,930011
CL,E,2012,14664453
CL,F,2012,3204399
CL,G,2012,5865
CL,H,2012,2270499
CL,I,2012,20213926
CL,J,2012,4120807
CM,A,2012,200436276
CM,B,2012,60151784
CM,C,2012,135624348
CM,D,2012,5003034
CM,E,2012,37498089
CM,F,2012,7383852
CM,G,2012,1013451
CM,H,2012,38899750
CM,I,2012,71924399
CM,J,2012,127376759
CN,A,2012,774461506
CN,B,2012,345675026
CN,C,2012,624197083
CN,D,2012,11802716
CN,E,2012,58426426
CN,F,2012,6181913
CN,G,2012,557139
CN,H,2012,33580093
CN,I,2012,375049409
CN,J,2012,72869788
CO,A,2012,320155769
CO,B,2012,48257443
CO,C,2012,24750028
CO,D,2012,12216691
CO,E,2012,139187963
CO,F,2012,23818523
CO,G,2012,155680
CO,H,2012,123334028
CO,I,2012,101209642
CO,J,2012,10458615
CR,A,2012,19993188
CR,B,2012,5982975
CR,C,2012,16186067
CR,D,2012,299824
CR,E,2012,6282028
CR,F,2012,1950269
CR,H,2012,2660870
CR,I,2012,6051747
CR,J,2012,4557183
CU,A,2012,2296285
CU,B,2012,6908636
CU,C,2012,7645774
CU,D,2012,4006063
CU,E,2012,19292869
CU,F,2012,3190947
CU,H,2012,16294732
CU,I,2012,11524323
CU,J,2012,12166914
CV,A,2012,12846574
CV,B,2012,38560202
CV,C,2012,171414554
CV,D,2012,364714
CV,E,2012,5171094
CV,F,2012,1505473
CV,H,2012,3127752
CV,I,2012,5217483
CV,J,2012,27243567
