"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"CL","Chile",2011,"ppg","official","bilateral","concessional",
"CL","Chile",2011,"ppg","official","bilateral","non-concessional",
"CL","Chile",2011,"ppg","official","multilateral","non-concessional",
"CL","Chile",2011,"ppg","official","multilateral","concessional",
"CL","Chile",2012,"ppg","official","bilateral","concessional",
"CL","Chile",2012,"ppg","official","multilateral","concessional",
"CL","Chile",2012,"ppg","official","bilateral","non-concessional",
"CL","Chile",2012,"ppg","official","multilateral","non-concessional",
"CL","Chile",2013,"ppg","official","multilateral","non-concessional",
"CL","Chile",2013,"ppg","official","bilateral","concessional",
"CL","Chile",2013,"ppg","official","bilateral","non-concessional",
"CL","Chile",2013,"ppg","official","multilateral","concessional",
"CN","China",2000,"ppg","official","bilateral","concessional",2617404269
"CN","China",2000,"ppg","official","bilateral","non-concessional",0
"CN","China",2000,"ppg","official","multilateral","non-concessional",2664527833
"CN","China",2000,"ppg","official","multilateral","concessional",334730883.7
"CN","China",2001,"ppg","official","bilateral","non-concessional",0
"CN","China",2001,"ppg","official","multilateral","concessional",167162982.4
"CN","China",2001,"ppg","official","multilateral","non-concessional",733701057.5
"CN","China",2001,"ppg","official","bilateral","concessional",2252485892
"CN","China",2002,"ppg","official","bilateral","concessional",0
"CN","China",2002,"ppg","official","multilateral","non-concessional",1141376281
"CN","China",2002,"ppg","official","bilateral","non-concessional",0
"CN","China",2002,"ppg","official","multilateral","concessional",120249091.5
"CN","China",2003,"ppg","official","bilateral","concessional",0
"CN","China",2003,"ppg","official","multilateral","concessional",97141258.9
"CN","China",2003,"ppg","official","bilateral","non-concessional",0
"CN","China",2003,"ppg","official","multilateral","non-concessional",1543556603
"CN","China",2004,"ppg","official","multilateral","non-concessional",1003636802
"CN","China",2004,"ppg","official","multilateral","concessional",36174654.09
"CN","China",2004,"ppg","official","bilateral","concessional",0
"CN","China",2004,"ppg","official","bilateral","non-concessional",0
"CN","China",2005,"ppg","official","bilateral","concessional",0
"CN","China",2005,"ppg","official","bilateral","non-concessional",0
"CN","China",2005,"ppg","official","multilateral","concessional",26063663.3
"CN","China",2005,"ppg","official","multilateral","non-concessional",940303556.9
"CN","China",2006,"ppg","official","multilateral","non-concessional",705771254.3
"CN","China",2006,"ppg","official","bilateral","concessional",875691807.8
"CN","China",2006,"ppg","official","multilateral","concessional",0
"CN","China",2006,"ppg","official","bilateral","non-concessional",0
"CN","China",2007,"ppg","official","bilateral","non-concessional",0
"CN","China",2007,"ppg","official","multilateral","concessional",0
"CN","China",2007,"ppg","official","multilateral","non-concessional",840338218
"CN","China",2007,"ppg","official","bilateral","concessional",0
"CN","China",2008,"ppg","official","bilateral","concessional",0
"CN","China",2008,"ppg","official","bilateral","non-concessional",0
"CN","China",2008,"ppg","official","multilateral","concessional",0
"CN","China",2008,"ppg","official","multilateral","non-concessional",529041499.8
"CN","China",2009,"ppg","official","multilateral","non-concessional",300010599.8
"CN","China",2009,"ppg","official","multilateral","concessional",0
"CN","China",2009,"ppg","official","bilateral","non-concessional",0
"CN","China",2009,"ppg","official","bilateral","concessional",0
"CN","China",2010,"ppg","official","multilateral","concessional",0
"CN","China",2010,"ppg","official","bilateral","concessional",821897654.1
"CN","China",2010,"ppg","official","bilateral","non-concessional",0
"CN","China",2010,"ppg","official","multilateral","non-concessional",101932455.3
"CN","China",2011,"ppg","official","bilateral","concessional",0
"CN","China",2011,"ppg","official","multilateral","non-concessional",153841098.3
"CN","China",2011,"ppg","official","bilateral","non-concessional",0
"CN","China",2011,"ppg","official","multilateral","concessional",0
"CN","China",2012,"ppg","official","bilateral","non-concessional",0
"CN","China",2012,"ppg","official","multilateral","concessional",0
"CN","China",2012,"ppg","official","bilateral","concessional",0
"CN","China",2012,"ppg","official","multilateral","non-concessional",0
"CN","China",2013,"ppg","official","multilateral","non-concessional",0
"CN","China",2013,"ppg","official","multilateral","concessional",0
"CN","China",2013,"ppg","official","bilateral","concessional",0
"CN","China",2013,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2000,"ppg","official","multilateral","concessional",3535019.161
"CO","Colombia",2000,"ppg","official","multilateral","non-concessional",365800048.3
"CO","Colombia",2000,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2000,"ppg","official","bilateral","concessional",192013143.5
"CO","Colombia",2001,"ppg","official","bilateral","concessional",90548392.74
"CO","Colombia",2001,"ppg","official","bilateral","non-concessional",358609263.6
"CO","Colombia",2001,"ppg","official","multilateral","concessional",3667498.928
"CO","Colombia",2001,"ppg","official","multilateral","non-concessional",1684095444
"CO","Colombia",2002,"ppg","official","multilateral","non-concessional",929042043.3
"CO","Colombia",2002,"ppg","official","multilateral","concessional",5829247.371
"CO","Colombia",2002,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2002,"ppg","official","bilateral","concessional",101310225.5
"CO","Colombia",2003,"ppg","official","multilateral","non-concessional",3944422335
"CO","Colombia",2003,"ppg","official","bilateral","concessional",36459279.65
"CO","Colombia",2003,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2003,"ppg","official","multilateral","concessional",461430525
"CO","Colombia",2004,"ppg","official","multilateral","concessional",258985925
"CO","Colombia",2004,"ppg","official","multilateral","non-concessional",1310964325
"CO","Colombia",2004,"ppg","official","bilateral","concessional",0
"CO","Colombia",2004,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2005,"ppg","official","bilateral","concessional",0
"CO","Colombia",2005,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2005,"ppg","official","multilateral","concessional",939106.8956
"CO","Colombia",2005,"ppg","official","multilateral","non-concessional",1400096240
"CO","Colombia",2006,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2006,"ppg","official","multilateral","concessional",263623211.3
"CO","Colombia",2006,"ppg","official","bilateral","concessional",11445084.82
"CO","Colombia",2006,"ppg","official","multilateral","non-concessional",1430355220
"CO","Colombia",2007,"ppg","official","bilateral","concessional",0
"CO","Colombia",2007,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2007,"ppg","official","multilateral","non-concessional",432747623.8
"CO","Colombia",2007,"ppg","official","multilateral","concessional",22369836.68
"CO","Colombia",2008,"ppg","official","bilateral","concessional",0
"CO","Colombia",2008,"ppg","official","bilateral","non-concessional",21217598.8
"CO","Colombia",2008,"ppg","official","multilateral","concessional",160361747
"CO","Colombia",2008,"ppg","official","multilateral","non-concessional",997643058.3
"CO","Colombia",2009,"ppg","official","multilateral","concessional",242513720.4
"CO","Colombia",2009,"ppg","official","bilateral","concessional",0
"CO","Colombia",2009,"ppg","official","multilateral","non-concessional",442134716.8
"CO","Colombia",2009,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2010,"ppg","official","bilateral","concessional",0
"CO","Colombia",2010,"ppg","official","multilateral","concessional",187451509.6
"CO","Colombia",2010,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2010,"ppg","official","multilateral","non-concessional",55127394.6
"CO","Colombia",2011,"ppg","official","multilateral","non-concessional",44375295.34
"CO","Colombia",2011,"ppg","official","multilateral","concessional",104312101.7
"CO","Colombia",2011,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2011,"ppg","official","bilateral","concessional",218935595.1
"CO","Colombia",2012,"ppg","official","multilateral","concessional",3831000
"CO","Colombia",2012,"ppg","official","multilateral","non-concessional",272238000
"CO","Colombia",2012,"ppg","official","bilateral","concessional",2710259000
"CO","Colombia",2012,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2013,"ppg","official","bilateral","concessional",491926297
"CO","Colombia",2013,"ppg","official","bilateral","non-concessional",0
"CO","Colombia",2013,"ppg","official","multilateral","concessional",20285515.02
"CO","Colombia",2013,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2000,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2000,"ppg","official","bilateral","concessional",0
"KM","Comoros",2000,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2000,"ppg","official","multilateral","concessional",267720.4319
"KM","Comoros",2001,"ppg","official","multilateral","concessional",5964267.709
"KM","Comoros",2001,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2001,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2001,"ppg","official","bilateral","concessional",0
"KM","Comoros",2002,"ppg","official","multilateral","concessional",4288785.917
"KM","Comoros",2002,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2002,"ppg","official","bilateral","concessional",0
"KM","Comoros",2002,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2003,"ppg","official","bilateral","concessional",1562975.23
"KM","Comoros",2003,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2003,"ppg","official","multilateral","concessional",1384216.072
"KM","Comoros",2003,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2004,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2004,"ppg","official","multilateral","concessional",0
"KM","Comoros",2004,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2004,"ppg","official","bilateral","concessional",0
"KM","Comoros",2005,"ppg","official","bilateral","concessional",0
"KM","Comoros",2005,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2005,"ppg","official","multilateral","concessional",1235695.707
"KM","Comoros",2005,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2006,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2006,"ppg","official","multilateral","concessional",511537.489
"KM","Comoros",2006,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2006,"ppg","official","bilateral","concessional",0
"KM","Comoros",2007,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2007,"ppg","official","multilateral","concessional",427890.8809
"KM","Comoros",2007,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2007,"ppg","official","bilateral","concessional",0
"KM","Comoros",2008,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2008,"ppg","official","bilateral","concessional",0
"KM","Comoros",2008,"ppg","official","multilateral","concessional",0
"KM","Comoros",2008,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2009,"ppg","official","bilateral","concessional",0
"KM","Comoros",2009,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2009,"ppg","official","multilateral","concessional",0
"KM","Comoros",2009,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2010,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2010,"ppg","official","multilateral","concessional",0
"KM","Comoros",2010,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2010,"ppg","official","bilateral","concessional",0
"KM","Comoros",2011,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2011,"ppg","official","bilateral","concessional",0
"KM","Comoros",2011,"ppg","official","multilateral","concessional",0
"KM","Comoros",2011,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2012,"ppg","official","bilateral","concessional",0
"KM","Comoros",2012,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2012,"ppg","official","multilateral","concessional",0
"KM","Comoros",2012,"ppg","official","multilateral","non-concessional",0
"KM","Comoros",2013,"ppg","official","multilateral","concessional",0
"KM","Comoros",2013,"ppg","official","bilateral","concessional",0
"KM","Comoros",2013,"ppg","official","bilateral","non-concessional",0
"KM","Comoros",2013,"ppg","official","multilateral","non-concessional",0
"CG","Congo",2000,"ppg","official","multilateral","concessional",0
"CG","Congo",2000,"ppg","official","multilateral","non-concessional",0
"CG","Congo",2000,"ppg","official","bilateral","non-concessional",0
"CG","Congo",2000,"ppg","official","bilateral","concessional",3249487.666
"CG","Congo",2001,"ppg","official","multilateral","non-concessional",0
"CG","Congo",2001,"ppg","official","bilateral","concessional",7752228.157
"CG","Congo",2001,"ppg","official","bilateral","non-concessional",0
"CG","Congo",2001,"ppg","official","multilateral","concessional",131124859.5
"CG","Congo",2002,"ppg","official","bilateral","non-concessional",0
"CG","Congo",2002,"ppg","official","multilateral","concessional",2895059.406
"CG","Congo",2002,"ppg","official","multilateral","non-concessional",0
