id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
EU,EU Institutions,2014,RS,6,442851334.02,12261,Health education,63023.89
EU,EU Institutions,2014,RS,6,442851334.02,99820,Promotion of development awareness  (non-sector allocable),58643.14
EU,EU Institutions,2014,RS,6,442851334.02,91010,Administrative costs (non-sector allocable),54009.03
EU,EU Institutions,2014,RS,6,442851334.02,21010,Transport policy & administrative management,44362.61
EU,EU Institutions,2014,RS,6,442851334.02,24010,Financial policy & administrative management,41800.03
EU,EU Institutions,2014,RS,6,442851334.02,14040,River basins development,40956.65
EU,EU Institutions,2014,RS,6,442851334.02,31120,Agricultural development,33515.71
EU,EU Institutions,2014,RS,6,442851334.02,32310,Construction policy and admin. mgmt,28179.14
EU,EU Institutions,2014,RS,6,442851334.02,14032,Basic sanitation,19639.21
EU,EU Institutions,2014,RS,6,442851334.02,22010,Communications policy & administrative management,17310.07
EU,EU Institutions,2014,RS,6,442851334.02,72050,Relief co-ordination; protection and support services,17180.01
EU,EU Institutions,2014,RS,6,442851334.02,41081,Environmental education/training,13556.80
EU,EU Institutions,2014,RS,6,442851334.02,31181,Agricultural education/training,12668.31
EU,EU Institutions,2014,RS,6,442851334.02,11182,Educational research,5433.57
EU,EU Institutions,2014,BA,7,366491507.70,21020,Road transport,140608764.21
EU,EU Institutions,2014,BA,7,366491507.70,73010,Reconstruction relief and rehabilitation,49082207.37
EU,EU Institutions,2014,BA,7,366491507.70,24030,Formal sector financial intermediaries,43021787.02
EU,EU Institutions,2014,BA,7,366491507.70,16050,Multisector aid for basic social services,21385993.18
EU,EU Institutions,2014,BA,7,366491507.70,14015,Water resources protection,12726388.46
EU,EU Institutions,2014,BA,7,366491507.70,15130,Legal and judicial development,11090321.67
EU,EU Institutions,2014,BA,7,366491507.70,15110,Public sector policy and administrative management,10743205.93
EU,EU Institutions,2014,BA,7,366491507.70,14030,Basic drinking water supply and basic sanitation,10567195.52
EU,EU Institutions,2014,BA,7,366491507.70,15220,"Civilian peace-building, conflict prevention and resolution",10403559.30
EU,EU Institutions,2014,BA,7,366491507.70,16061,Culture and recreation,6458739.09
EU,EU Institutions,2014,BA,7,366491507.70,16010,Social/welfare services,5382322.59
EU,EU Institutions,2014,BA,7,366491507.70,23310,"Energy generation, non-renewable sources, unspecified",3554980.24
EU,EU Institutions,2014,BA,7,366491507.70,25010,Business support services & institutions,3529866.48
EU,EU Institutions,2014,BA,7,366491507.70,14050,Waste management/disposal,2445971.41
EU,EU Institutions,2014,BA,7,366491507.70,43040,Rural development,2413890.72
EU,EU Institutions,2014,BA,7,366491507.70,33110,Trade policy and admin. management,2368028.89
EU,EU Institutions,2014,BA,7,366491507.70,15150,Democratic participation and civil society,2273525.85
EU,EU Institutions,2014,BA,7,366491507.70,15160,Human rights,2242612.77
EU,EU Institutions,2014,BA,7,366491507.70,22010,Communications policy & administrative management,2002055.92
EU,EU Institutions,2014,BA,7,366491507.70,15250,Removal of land mines and explosive remnants of war,1972957.00
EU,EU Institutions,2014,BA,7,366491507.70,72010,Material relief assistance and services ,1887000.96
EU,EU Institutions,2014,BA,7,366491507.70,15111,Public finance management,1882602.47
EU,EU Institutions,2014,BA,7,366491507.70,14022,Sanitation - large systems,1509603.42
EU,EU Institutions,2014,BA,7,366491507.70,16062,Statistical capacity building,1505244.76
EU,EU Institutions,2014,BA,7,366491507.70,31195,Livestock/veterinary services,1350779.86
EU,EU Institutions,2014,BA,7,366491507.70,31192,Plant and post-harvest protection and pest control,1280451.47
EU,EU Institutions,2014,BA,7,366491507.70,22040,Information and communication technology (ICT),1164213.10
EU,EU Institutions,2014,BA,7,366491507.70,14010,Water resources policy/administrative management,1140235.04
EU,EU Institutions,2014,BA,7,366491507.70,32130,Small and medium-sized enterprises (SME) development,1018745.22
EU,EU Institutions,2014,BA,7,366491507.70,43010,Multisector aid,974556.48
EU,EU Institutions,2014,BA,7,366491507.70,11110,Education policy & administrative management,899013.09
EU,EU Institutions,2014,BA,7,366491507.70,23110,Energy policy and administrative management,704494.56
EU,EU Institutions,2014,BA,7,366491507.70,11420,Higher education,621564.22
EU,EU Institutions,2014,BA,7,366491507.70,99810,Sectors not specified,616131.58
EU,EU Institutions,2014,BA,7,366491507.70,32182,Technological research & development,610839.69
EU,EU Institutions,2014,BA,7,366491507.70,33210,Tourism policy and admin. management,591530.54
EU,EU Institutions,2014,BA,7,366491507.70,14020,Water supply and sanitation - large systems,566100.10
EU,EU Institutions,2014,BA,7,366491507.70,15113,Anti-corruption organisations and institutions,564586.37
EU,EU Institutions,2014,BA,7,366491507.70,41010,Environmental policy and admin. mgmt,477201.29
EU,EU Institutions,2014,BA,7,366491507.70,41030,Bio-diversity,449354.56
EU,EU Institutions,2014,BA,7,366491507.70,12110,Health policy & administrative management,347878.66
EU,EU Institutions,2014,BA,7,366491507.70,33150,Trade-related adjustment,347124.88
EU,EU Institutions,2014,BA,7,366491507.70,23510,Nuclear energy electric power plants,199832.47
EU,EU Institutions,2014,BA,7,366491507.70,11230,Basic life skills for youth & adults,178242.81
EU,EU Institutions,2014,BA,7,366491507.70,15151,Elections,176514.99
EU,EU Institutions,2014,BA,7,366491507.70,74010,Disaster prevention and preparedness,157888.50
EU,EU Institutions,2014,BA,7,366491507.70,33120,Trade facilitation,154379.39
EU,EU Institutions,2014,BA,7,366491507.70,31181,Agricultural education/training,154258.02
EU,EU Institutions,2014,BA,7,366491507.70,15152,Legislatures and political parties,112185.58
EU,EU Institutions,2014,BA,7,366491507.70,21030,Rail transport,82272.94
EU,EU Institutions,2014,BA,7,366491507.70,15210,Security system management and reform,79002.47
EU,EU Institutions,2014,BA,7,366491507.70,23230,Solar energy,75696.73
EU,EU Institutions,2014,BA,7,366491507.70,41081,Environmental education/training,68112.07
EU,EU Institutions,2014,BA,7,366491507.70,23181,Energy education/training,66966.32
EU,EU Institutions,2014,BA,7,366491507.70,41020,Biosphere protection,63584.82
EU,EU Institutions,2014,BA,7,366491507.70,43030,Urban development and management,61323.57
EU,EU Institutions,2014,BA,7,366491507.70,91010,Administrative costs (non-sector allocable),23896.23
EU,EU Institutions,2014,BA,7,366491507.70,12250,Infectious disease control,11183.10
EU,EU Institutions,2014,BA,7,366491507.70,31120,Agricultural development,10853.99
EU,EU Institutions,2014,BA,7,366491507.70,11120,Education facilities and training,9821.83
EU,EU Institutions,2014,BA,7,366491507.70,31165,Agricultural alternative development,9244.22
EU,EU Institutions,2014,BA,7,366491507.70,72050,Relief co-ordination; protection and support services,5325.49
EU,EU Institutions,2014,BA,7,366491507.70,99820,Promotion of development awareness  (non-sector allocable),3773.99
EU,EU Institutions,2014,BA,7,366491507.70,15170,Women's equality organisations and institutions,3475.71
EU,EU Institutions,2014,BA,7,366491507.70,15153,Media and free flow of information,46.51
EU,EU Institutions,2014,AF,8,340291859.47,15210,Security system management and reform,124791424.63
EU,EU Institutions,2014,AF,8,340291859.47,72010,Material relief assistance and services ,38365824.18
EU,EU Institutions,2014,AF,8,340291859.47,12220,Basic health care,30249040.76
EU,EU Institutions,2014,AF,8,340291859.47,15151,Elections,27972015.13
EU,EU Institutions,2014,AF,8,340291859.47,43040,Rural development,24872798.27
EU,EU Institutions,2014,AF,8,340291859.47,15110,Public sector policy and administrative management,16138080.15
EU,EU Institutions,2014,AF,8,340291859.47,15130,Legal and judicial development,13680715.24
EU,EU Institutions,2014,AF,8,340291859.47,33120,Trade facilitation,9689612.60
EU,EU Institutions,2014,AF,8,340291859.47,31120,Agricultural development,6523807.02
EU,EU Institutions,2014,AF,8,340291859.47,15220,"Civilian peace-building, conflict prevention and resolution",5776580.96
EU,EU Institutions,2014,AF,8,340291859.47,31140,Agricultural water resources,5574548.40
EU,EU Institutions,2014,AF,8,340291859.47,31195,Livestock/veterinary services,5076510.11
EU,EU Institutions,2014,AF,8,340291859.47,31191,Agricultural services,4373233.36
EU,EU Institutions,2014,AF,8,340291859.47,15160,Human rights,3944588.41
EU,EU Institutions,2014,AF,8,340291859.47,52010,Food aid/Food security programmes,3894207.84
EU,EU Institutions,2014,AF,8,340291859.47,16010,Social/welfare services,3169286.83
EU,EU Institutions,2014,AF,8,340291859.47,31165,Agricultural alternative development,2893396.29
EU,EU Institutions,2014,AF,8,340291859.47,15150,Democratic participation and civil society,2826483.73
EU,EU Institutions,2014,AF,8,340291859.47,72050,Relief co-ordination; protection and support services,2026693.25
EU,EU Institutions,2014,AF,8,340291859.47,12110,Health policy & administrative management,1836937.27
EU,EU Institutions,2014,AF,8,340291859.47,11330,Vocational training,1828818.44
EU,EU Institutions,2014,AF,8,340291859.47,73010,Reconstruction relief and rehabilitation,1571698.03
EU,EU Institutions,2014,AF,8,340291859.47,99810,Sectors not specified,756956.15
EU,EU Institutions,2014,AF,8,340291859.47,74010,Disaster prevention and preparedness,452880.08
EU,EU Institutions,2014,AF,8,340291859.47,31110,Agricultural policy & administrative management,392937.78
EU,EU Institutions,2014,AF,8,340291859.47,72040,Emergency food aid,352240.17
EU,EU Institutions,2014,AF,8,340291859.47,31181,Agricultural education/training,232524.34
EU,EU Institutions,2014,AF,8,340291859.47,16062,Statistical capacity building,232091.99
EU,EU Institutions,2014,AF,8,340291859.47,99820,Promotion of development awareness  (non-sector allocable),227869.74
EU,EU Institutions,2014,AF,8,340291859.47,14010,Water resources policy/administrative management,203848.37
EU,EU Institutions,2014,AF,8,340291859.47,12191,Medical services,144887.42
EU,EU Institutions,2014,AF,8,340291859.47,15112,Decentralisation and support to subnational government,84471.14
EU,EU Institutions,2014,AF,8,340291859.47,12281,Health personnel development,77167.03
EU,EU Institutions,2014,AF,8,340291859.47,31192,Plant and post-harvest protection and pest control,48041.83
EU,EU Institutions,2014,AF,8,340291859.47,43010,Multisector aid,9642.54
EU,EU Institutions,2014,EG,9,329712046.77,23310,"Energy generation, non-renewable sources, unspecified",129671838.31
EU,EU Institutions,2014,EG,9,329712046.77,24030,Formal sector financial intermediaries,66774884.64
EU,EU Institutions,2014,EG,9,329712046.77,16010,Social/welfare services,44383572.86
EU,EU Institutions,2014,EG,9,329712046.77,43030,Urban development and management,15878261.30
EU,EU Institutions,2014,EG,9,329712046.77,11220,Primary education,10985596.92
EU,EU Institutions,2014,EG,9,329712046.77,31120,Agricultural development,8796536.56
EU,EU Institutions,2014,EG,9,329712046.77,11420,Higher education,7199102.12
EU,EU Institutions,2014,EG,9,329712046.77,15110,Public sector policy and administrative management,6744557.28
EU,EU Institutions,2014,EG,9,329712046.77,43082,Research/scientific institutions,5677894.86
EU,EU Institutions,2014,EG,9,329712046.77,43010,Multisector aid,4348000.90
EU,EU Institutions,2014,EG,9,329712046.77,43040,Rural development,4050305.38
EU,EU Institutions,2014,EG,9,329712046.77,14050,Waste management/disposal,3844631.81
EU,EU Institutions,2014,EG,9,329712046.77,15250,Removal of land mines and explosive remnants of war,3773994.34
EU,EU Institutions,2014,EG,9,329712046.77,15151,Elections,3675240.02
EU,EU Institutions,2014,EG,9,329712046.77,15160,Human rights,3032527.89
EU,EU Institutions,2014,EG,9,329712046.77,23110,Energy policy and administrative management,2447202.59
EU,EU Institutions,2014,EG,9,329712046.77,15230,Participation in international peacekeeping operations,2315885.16
EU,EU Institutions,2014,EG,9,329712046.77,21010,Transport policy & administrative management,1033773.27
EU,EU Institutions,2014,EG,9,329712046.77,15150,Democratic participation and civil society,652170.87
EU,EU Institutions,2014,EG,9,329712046.77,23510,Nuclear energy electric power plants,377375.73
EU,EU Institutions,2014,EG,9,329712046.77,11330,Vocational training,364411.62
EU,EU Institutions,2014,EG,9,329712046.77,14010,Water resources policy/administrative management,344037.69
EU,EU Institutions,2014,EG,9,329712046.77,11240,Early childhood education,291091.82
EU,EU Institutions,2014,EG,9,329712046.77,33110,Trade policy and admin. management,188331.07
EU,EU Institutions,2014,EG,9,329712046.77,15170,Women's equality organisations and institutions,175114.85
EU,EU Institutions,2014,EG,9,329712046.77,15111,Public finance management,174773.70
EU,EU Institutions,2014,EG,9,329712046.77,16061,Culture and recreation,141421.56
EU,EU Institutions,2014,EG,9,329712046.77,31194,Agricultural co-operatives,129460.95
EU,EU Institutions,2014,EG,9,329712046.77,14020,Water supply and sanitation - large systems,107173.64
EU,EU Institutions,2014,EG,9,329712046.77,12220,Basic health care,67950.03
EU,EU Institutions,2014,EG,9,329712046.77,15153,Media and free flow of information,55978.92
EU,EU Institutions,2014,EG,9,329712046.77,12110,Health policy & administrative management,35815.19
EU,EU Institutions,2014,EG,9,329712046.77,12182,Medical research,32712.64
EU,EU Institutions,2014,EG,9,329712046.77,99820,Promotion of development awareness  (non-sector allocable),13837.70
EU,EU Institutions,2014,EG,9,329712046.77,41010,Environmental policy and admin. mgmt,10378.49
EU,EU Institutions,2014,ML,10,292793933.36,51010,General budget support-related aid,120050310.93
EU,EU Institutions,2014,ML,10,292793933.36,72010,Material relief assistance and services ,42685258.11
EU,EU Institutions,2014,ML,10,292793933.36,14031,Basic drinking water supply,22256570.09
EU,EU Institutions,2014,ML,10,292793933.36,21020,Road transport,17893194.13
EU,EU Institutions,2014,ML,10,292793933.36,12240,Basic nutrition,15585094.92
EU,EU Institutions,2014,ML,10,292793933.36,31140,Agricultural water resources,13764967.26
EU,EU Institutions,2014,ML,10,292793933.36,15112,Decentralisation and support to subnational government,12947565.20
EU,EU Institutions,2014,ML,10,292793933.36,72040,Emergency food aid,9311093.40
EU,EU Institutions,2014,ML,10,292793933.36,15210,Security system management and reform,6427813.91
