id,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
KR,2004,ppg,official,multilateral,concessional,
KR,2004,ppg,official,multilateral,non-concessional,
KR,2004,ppg,private,private,bonds,
KR,2004,ppg,private,private,commercial-banking,
KR,2004,ppg,private,private,other-private,
KW,2004,png,private,private,bonds,
KW,2004,png,private,private,commercial-banking,
KW,2004,ppg,official,bilateral,concessional,
KW,2004,ppg,official,bilateral,non-concessional,
KW,2004,ppg,official,multilateral,concessional,
KW,2004,ppg,official,multilateral,non-concessional,
KW,2004,ppg,private,private,bonds,
KW,2004,ppg,private,private,commercial-banking,
KW,2004,ppg,private,private,other-private,
KZ,2004,png,private,private,bonds,9788093288
KZ,2004,png,private,private,commercial-banking,34377113119
KZ,2004,ppg,official,bilateral,concessional,595521679.2
KZ,2004,ppg,official,bilateral,non-concessional,0
KZ,2004,ppg,official,multilateral,concessional,13917401.13
KZ,2004,ppg,official,multilateral,non-concessional,477312496.2
KZ,2004,ppg,private,private,bonds,0
KZ,2004,ppg,private,private,commercial-banking,0
KZ,2004,ppg,private,private,other-private,0
LA,2004,png,private,private,bonds,
LA,2004,png,private,private,commercial-banking,
LA,2004,ppg,official,bilateral,concessional,
LA,2004,ppg,official,bilateral,non-concessional,
LA,2004,ppg,official,multilateral,concessional,
LA,2004,ppg,official,multilateral,non-concessional,
LA,2004,ppg,private,private,bonds,
LA,2004,ppg,private,private,commercial-banking,
LA,2004,ppg,private,private,other-private,
LB,2004,png,private,private,bonds,266611207.8
LB,2004,png,private,private,commercial-banking,0
LB,2004,ppg,official,bilateral,concessional,43116364.52
LB,2004,ppg,official,bilateral,non-concessional,471901.8378
LB,2004,ppg,official,multilateral,concessional,63890709.83
LB,2004,ppg,official,multilateral,non-concessional,80299296.61
LB,2004,ppg,private,private,bonds,6924883527
LB,2004,ppg,private,private,commercial-banking,52027844.14
LB,2004,ppg,private,private,other-private,0
LC,2004,png,private,private,bonds,0
LC,2004,png,private,private,commercial-banking,0
LC,2004,ppg,official,bilateral,concessional,3714642.254
LC,2004,ppg,official,bilateral,non-concessional,0
LC,2004,ppg,official,multilateral,concessional,10265674.37
LC,2004,ppg,official,multilateral,non-concessional,26106695.22
LC,2004,ppg,private,private,bonds,0
LC,2004,ppg,private,private,commercial-banking,0
LC,2004,ppg,private,private,other-private,0
LK,2004,png,private,private,bonds,172506049.1
LK,2004,png,private,private,commercial-banking,0
LK,2004,ppg,official,bilateral,concessional,571683321.6
LK,2004,ppg,official,bilateral,non-concessional,37130202
LK,2004,ppg,official,multilateral,concessional,368950762.6
LK,2004,ppg,official,multilateral,non-concessional,73753236.22
LK,2004,ppg,private,private,bonds,0
LK,2004,ppg,private,private,commercial-banking,104816400.5
LK,2004,ppg,private,private,other-private,17916478.26
LR,2004,png,private,private,bonds,0
LR,2004,png,private,private,commercial-banking,0
LR,2004,ppg,official,bilateral,concessional,0
LR,2004,ppg,official,bilateral,non-concessional,0
LR,2004,ppg,official,multilateral,concessional,0
LR,2004,ppg,official,multilateral,non-concessional,0
LR,2004,ppg,private,private,bonds,0
LR,2004,ppg,private,private,commercial-banking,0
LR,2004,ppg,private,private,other-private,0
LS,2004,png,private,private,bonds,0
LS,2004,png,private,private,commercial-banking,0
LS,2004,ppg,official,bilateral,concessional,0
LS,2004,ppg,official,bilateral,non-concessional,0
LS,2004,ppg,official,multilateral,concessional,40960085.01
LS,2004,ppg,official,multilateral,non-concessional,1615844.532
LS,2004,ppg,private,private,bonds,0
LS,2004,ppg,private,private,commercial-banking,0
LS,2004,ppg,private,private,other-private,0
LT,2004,png,private,private,bonds,
LT,2004,png,private,private,commercial-banking,
LT,2004,ppg,official,bilateral,concessional,
LT,2004,ppg,official,bilateral,non-concessional,
LT,2004,ppg,official,multilateral,concessional,
LT,2004,ppg,official,multilateral,non-concessional,
LT,2004,ppg,private,private,bonds,
LT,2004,ppg,private,private,commercial-banking,
LT,2004,ppg,private,private,other-private,
LU,2004,png,private,private,bonds,
LU,2004,png,private,private,commercial-banking,
LU,2004,ppg,official,bilateral,concessional,
LU,2004,ppg,official,bilateral,non-concessional,
LU,2004,ppg,official,multilateral,concessional,
LU,2004,ppg,official,multilateral,non-concessional,
LU,2004,ppg,private,private,bonds,
LU,2004,ppg,private,private,commercial-banking,
LU,2004,ppg,private,private,other-private,
LV,2004,png,private,private,bonds,
LV,2004,png,private,private,commercial-banking,
LV,2004,ppg,official,bilateral,concessional,
LV,2004,ppg,official,bilateral,non-concessional,
LV,2004,ppg,official,multilateral,concessional,
LV,2004,ppg,official,multilateral,non-concessional,
LV,2004,ppg,private,private,bonds,
LV,2004,ppg,private,private,commercial-banking,
LV,2004,ppg,private,private,other-private,
LY,2004,png,private,private,bonds,
LY,2004,png,private,private,commercial-banking,
LY,2004,ppg,official,bilateral,concessional,
LY,2004,ppg,official,bilateral,non-concessional,
LY,2004,ppg,official,multilateral,concessional,
LY,2004,ppg,official,multilateral,non-concessional,
LY,2004,ppg,private,private,bonds,
LY,2004,ppg,private,private,commercial-banking,
LY,2004,ppg,private,private,other-private,
MA,2004,png,private,private,bonds,0
MA,2004,png,private,private,commercial-banking,286872163.9
MA,2004,ppg,official,bilateral,concessional,248151805.7
MA,2004,ppg,official,bilateral,non-concessional,3368495.387
MA,2004,ppg,official,multilateral,concessional,108736513.8
MA,2004,ppg,official,multilateral,non-concessional,669292650.1
MA,2004,ppg,private,private,bonds,0
MA,2004,ppg,private,private,commercial-banking,108520078.7
MA,2004,ppg,private,private,other-private,13036328.26
MD,2004,png,private,private,bonds,0
MD,2004,png,private,private,commercial-banking,410158687.7
MD,2004,ppg,official,bilateral,concessional,5087014.943
MD,2004,ppg,official,bilateral,non-concessional,0
MD,2004,ppg,official,multilateral,concessional,39927713.66
MD,2004,ppg,official,multilateral,non-concessional,4788890.254
MD,2004,ppg,private,private,bonds,0
MD,2004,ppg,private,private,commercial-banking,0
MD,2004,ppg,private,private,other-private,0
ME,2004,png,private,private,bonds,0
ME,2004,png,private,private,commercial-banking,0
ME,2004,ppg,official,bilateral,concessional,0
ME,2004,ppg,official,bilateral,non-concessional,0
ME,2004,ppg,official,multilateral,concessional,0
ME,2004,ppg,official,multilateral,non-concessional,0
ME,2004,ppg,private,private,bonds,0
ME,2004,ppg,private,private,commercial-banking,0
ME,2004,ppg,private,private,other-private,0
MG,2004,png,private,private,bonds,0
MG,2004,png,private,private,commercial-banking,0
MG,2004,ppg,official,bilateral,concessional,299166202.8
MG,2004,ppg,official,bilateral,non-concessional,834968.1676
MG,2004,ppg,official,multilateral,concessional,527564335.2
MG,2004,ppg,official,multilateral,non-concessional,28291324.02
MG,2004,ppg,private,private,bonds,0
MG,2004,ppg,private,private,commercial-banking,0
MG,2004,ppg,private,private,other-private,0
MH,2004,png,private,private,bonds,
MH,2004,png,private,private,commercial-banking,
MH,2004,ppg,official,bilateral,concessional,
MH,2004,ppg,official,bilateral,non-concessional,
MH,2004,ppg,official,multilateral,concessional,
MH,2004,ppg,official,multilateral,non-concessional,
MH,2004,ppg,private,private,bonds,
MH,2004,ppg,private,private,commercial-banking,
MH,2004,ppg,private,private,other-private,
MK,2004,png,private,private,bonds,
MK,2004,png,private,private,commercial-banking,
MK,2004,ppg,official,bilateral,concessional,
MK,2004,ppg,official,bilateral,non-concessional,
MK,2004,ppg,official,multilateral,concessional,
MK,2004,ppg,official,multilateral,non-concessional,
MK,2004,ppg,private,private,bonds,
MK,2004,ppg,private,private,commercial-banking,
MK,2004,ppg,private,private,other-private,
ML,2004,png,private,private,bonds,0
ML,2004,png,private,private,commercial-banking,0
ML,2004,ppg,official,bilateral,concessional,16589268.38
ML,2004,ppg,official,bilateral,non-concessional,0
ML,2004,ppg,official,multilateral,concessional,225546812.3
ML,2004,ppg,official,multilateral,non-concessional,2033494.429
ML,2004,ppg,private,private,bonds,0
ML,2004,ppg,private,private,commercial-banking,2682070.56
ML,2004,ppg,private,private,other-private,0
MM,2004,png,private,private,bonds,
MM,2004,png,private,private,commercial-banking,
MM,2004,ppg,official,bilateral,concessional,
MM,2004,ppg,official,bilateral,non-concessional,
MM,2004,ppg,official,multilateral,concessional,
MM,2004,ppg,official,multilateral,non-concessional,
MM,2004,ppg,private,private,bonds,
MM,2004,ppg,private,private,commercial-banking,
MM,2004,ppg,private,private,other-private,
MN,2004,png,private,private,bonds,0
MN,2004,png,private,private,commercial-banking,0
MN,2004,ppg,official,bilateral,concessional,95268590.74
MN,2004,ppg,official,bilateral,non-concessional,0
MN,2004,ppg,official,multilateral,concessional,247846378.9
MN,2004,ppg,official,multilateral,non-concessional,0
MN,2004,ppg,private,private,bonds,0
MN,2004,ppg,private,private,commercial-banking,0
MN,2004,ppg,private,private,other-private,0
MR,2004,png,private,private,bonds,0
MR,2004,png,private,private,commercial-banking,0
MR,2004,ppg,official,bilateral,concessional,16640809.27
MR,2004,ppg,official,bilateral,non-concessional,0
MR,2004,ppg,official,multilateral,concessional,169363704.7
MR,2004,ppg,official,multilateral,non-concessional,29295110.06
MR,2004,ppg,private,private,bonds,0
MR,2004,ppg,private,private,commercial-banking,3945197.503
MR,2004,ppg,private,private,other-private,0
MT,2004,png,private,private,bonds,
MT,2004,png,private,private,commercial-banking,
MT,2004,ppg,official,bilateral,concessional,
MT,2004,ppg,official,bilateral,non-concessional,
MT,2004,ppg,official,multilateral,concessional,
MT,2004,ppg,official,multilateral,non-concessional,
MT,2004,ppg,private,private,bonds,
MT,2004,ppg,private,private,commercial-banking,
MT,2004,ppg,private,private,other-private,
MU,2004,png,private,private,bonds,0
MU,2004,png,private,private,commercial-banking,34352730.41
MU,2004,ppg,official,bilateral,concessional,19437738.8
MU,2004,ppg,official,bilateral,non-concessional,0
MU,2004,ppg,official,multilateral,concessional,10071463.41
MU,2004,ppg,official,multilateral,non-concessional,9362298.768
MU,2004,ppg,private,private,bonds,0
MU,2004,ppg,private,private,commercial-banking,13813466.72
MU,2004,ppg,private,private,other-private,11102734.6
MV,2004,png,private,private,bonds,0
MV,2004,png,private,private,commercial-banking,0
MV,2004,ppg,official,bilateral,concessional,21880599.51
MV,2004,ppg,official,bilateral,non-concessional,14383816.76
MV,2004,ppg,official,multilateral,concessional,15105613.36
MV,2004,ppg,official,multilateral,non-concessional,0
MV,2004,ppg,private,private,bonds,0
MV,2004,ppg,private,private,commercial-banking,9284336.795
MV,2004,ppg,private,private,other-private,0
MW,2004,png,private,private,bonds,0
MW,2004,png,private,private,commercial-banking,0
MW,2004,ppg,official,bilateral,concessional,0
MW,2004,ppg,official,bilateral,non-concessional,0
MW,2004,ppg,official,multilateral,concessional,89987759.05
MW,2004,ppg,official,multilateral,non-concessional,0
MW,2004,ppg,private,private,bonds,0
MW,2004,ppg,private,private,commercial-banking,0
MW,2004,ppg,private,private,other-private,0
MX,2004,png,private,private,bonds,4926256676
MX,2004,png,private,private,commercial-banking,10885502604
MX,2004,ppg,official,bilateral,concessional,373201111
MX,2004,ppg,official,bilateral,non-concessional,142819339.3
MX,2004,ppg,official,multilateral,concessional,0
MX,2004,ppg,official,multilateral,non-concessional,2181426263
MX,2004,ppg,private,private,bonds,23976401546
MX,2004,ppg,private,private,commercial-banking,3964431526
MX,2004,ppg,private,private,other-private,251357314.2
MY,2004,png,private,private,bonds,5405063796
MY,2004,png,private,private,commercial-banking,4450432574
MY,2004,ppg,official,bilateral,concessional,1818406444
MY,2004,ppg,official,bilateral,non-concessional,597224539.7
MY,2004,ppg,official,multilateral,concessional,35658881.07
MY,2004,ppg,official,multilateral,non-concessional,35984686.32
MY,2004,ppg,private,private,bonds,8253506904
MY,2004,ppg,private,private,commercial-banking,2555609683
MY,2004,ppg,private,private,other-private,0
MZ,2004,png,private,private,bonds,0
MZ,2004,png,private,private,commercial-banking,0
MZ,2004,ppg,official,bilateral,concessional,9632970.27
MZ,2004,ppg,official,bilateral,non-concessional,1987610.493
MZ,2004,ppg,official,multilateral,concessional,473180957.2
MZ,2004,ppg,official,multilateral,non-concessional,4693689.552
MZ,2004,ppg,private,private,bonds,0
MZ,2004,ppg,private,private,commercial-banking,0
MZ,2004,ppg,private,private,other-private,0
NA,2004,png,private,private,bonds,
NA,2004,png,private,private,commercial-banking,
NA,2004,ppg,official,bilateral,concessional,
NA,2004,ppg,official,bilateral,non-concessional,
NA,2004,ppg,official,multilateral,concessional,
NA,2004,ppg,official,multilateral,non-concessional,
NA,2004,ppg,private,private,bonds,
NA,2004,ppg,private,private,commercial-banking,
NA,2004,ppg,private,private,other-private,
NE,2004,png,private,private,bonds,0
NE,2004,png,private,private,commercial-banking,0
NE,2004,ppg,official,bilateral,concessional,786762.346
NE,2004,ppg,official,bilateral,non-concessional,0
NE,2004,ppg,official,multilateral,concessional,158782817.3
NE,2004,ppg,official,multilateral,non-concessional,6126823.17
NE,2004,ppg,private,private,bonds,0
NE,2004,ppg,private,private,commercial-banking,0
NE,2004,ppg,private,private,other-private,0
NG,2004,png,private,private,bonds,0
NG,2004,png,private,private,commercial-banking,0
NG,2004,ppg,official,bilateral,concessional,164540570.8
NG,2004,ppg,official,bilateral,non-concessional,0
NG,2004,ppg,official,multilateral,concessional,514741275.9
NG,2004,ppg,official,multilateral,non-concessional,103049529.1
NG,2004,ppg,private,private,bonds,0
NG,2004,ppg,private,private,commercial-banking,0
NG,2004,ppg,private,private,other-private,136854641.1
NI,2004,png,private,private,bonds,0
NI,2004,png,private,private,commercial-banking,94662297.48
NI,2004,ppg,official,bilateral,concessional,18729246.33
NI,2004,ppg,official,bilateral,non-concessional,0
NI,2004,ppg,official,multilateral,concessional,399640409
NI,2004,ppg,official,multilateral,non-concessional,0
NI,2004,ppg,private,private,bonds,0
NI,2004,ppg,private,private,commercial-banking,0
NI,2004,ppg,private,private,other-private,1210870.161
NL,2004,png,private,private,bonds,
NL,2004,png,private,private,commercial-banking,
NL,2004,ppg,official,bilateral,concessional,
NL,2004,ppg,official,bilateral,non-concessional,
NL,2004,ppg,official,multilateral,concessional,
NL,2004,ppg,official,multilateral,non-concessional,
NL,2004,ppg,private,private,bonds,
NL,2004,ppg,private,private,commercial-banking,
NL,2004,ppg,private,private,other-private,
NO,2004,png,private,private,bonds,
NO,2004,png,private,private,commercial-banking,
NO,2004,ppg,official,bilateral,concessional,
NO,2004,ppg,official,bilateral,non-concessional,
NO,2004,ppg,official,multilateral,concessional,
NO,2004,ppg,official,multilateral,non-concessional,
NO,2004,ppg,private,private,bonds,
NO,2004,ppg,private,private,commercial-banking,
NO,2004,ppg,private,private,other-private,
NP,2004,png,private,private,bonds,0
NP,2004,png,private,private,commercial-banking,0
