"id-from","entity-from-name","id-to","entity-to-name","year","financing-type","value"
"DE","Germany","TJ","Tajikistan",2000,,0
"DK","Denmark","TJ","Tajikistan",2000,,0
"EE","Estonia","TJ","Tajikistan",2000,,0
"ES","Spain","TJ","Tajikistan",2000,,
"FI","Finland","TJ","Tajikistan",2000,,0
"FR","France","TJ","Tajikistan",2000,,0
"GB","UK","TJ","Tajikistan",2000,,0
"GR","Greece","TJ","Tajikistan",2000,,0
"HR","Croatia","TJ","Tajikistan",2000,,
"HU","Hungary","TJ","Tajikistan",2000,,0
"IE","Ireland","TJ","Tajikistan",2000,,0
"IL","Israel","TJ","Tajikistan",2000,,0
"IS","Iceland","TJ","Tajikistan",2000,,0
"IT","Italy","TJ","Tajikistan",2000,,0
"JP","Japan","TJ","Tajikistan",2000,,0
"KR","South Korea","TJ","Tajikistan",2000,,0
"KW","Kuwait","TJ","Tajikistan",2000,,
"LI","Liechtenstein","TJ","Tajikistan",2000,,
"LT","Lithuania","TJ","Tajikistan",2000,,
"LU","Luxembourg","TJ","Tajikistan",2000,,0
"LV","Latvia","TJ","Tajikistan",2000,,
"MT","Malta","TJ","Tajikistan",2000,,
"MX","Mexico","TJ","Tajikistan",2000,,0
"NL","Netherlands","TJ","Tajikistan",2000,,0
"NO","Norway","TJ","Tajikistan",2000,,0
"NZ","New Zealand","TJ","Tajikistan",2000,,0
"PL","Poland","TJ","Tajikistan",2000,,0
"PT","Portugal","TJ","Tajikistan",2000,,
"RO","Romania","TJ","Tajikistan",2000,,
"RU","Russian Federation","TJ","Tajikistan",2000,,
"SA","Saudi Arabia","TJ","Tajikistan",2000,,
"SE","Sweden","TJ","Tajikistan",2000,,0
"SI","Slovenia","TJ","Tajikistan",2000,,
"SK","Slovakia","TJ","Tajikistan",2000,,0
"TH","Thailand","TJ","Tajikistan",2000,,
"TR","Turkey","TJ","Tajikistan",2000,,0
"TW","Taiwan","TJ","Tajikistan",2000,,
"US","USA","TJ","Tajikistan",2000,,0
"AE","UAE","TJ","Tajikistan",2001,,
"AT","Austria","TJ","Tajikistan",2001,,0
"AU","Australia","TJ","Tajikistan",2001,,0
"BE","Belgium","TJ","Tajikistan",2001,,0
"BG","Bulgaria","TJ","Tajikistan",2001,,
"CA","Canada","TJ","Tajikistan",2001,,0
"CH","Switzerland","TJ","Tajikistan",2001,,
"CL","Chile","TJ","Tajikistan",2001,,0
"CY","Cyprus","TJ","Tajikistan",2001,,
"CZ","Czech Republic","TJ","Tajikistan",2001,,0
"DE","Germany","TJ","Tajikistan",2001,,0
"DK","Denmark","TJ","Tajikistan",2001,,0
"EE","Estonia","TJ","Tajikistan",2001,,0
"ES","Spain","TJ","Tajikistan",2001,,
"FI","Finland","TJ","Tajikistan",2001,,0
"FR","France","TJ","Tajikistan",2001,,
"GB","UK","TJ","Tajikistan",2001,,0
"GR","Greece","TJ","Tajikistan",2001,,0
"HR","Croatia","TJ","Tajikistan",2001,,
"HU","Hungary","TJ","Tajikistan",2001,,0
"IE","Ireland","TJ","Tajikistan",2001,,0
"IL","Israel","TJ","Tajikistan",2001,,0
"IS","Iceland","TJ","Tajikistan",2001,,0
"IT","Italy","TJ","Tajikistan",2001,,0
"JP","Japan","TJ","Tajikistan",2001,,0
"KR","South Korea","TJ","Tajikistan",2001,,0
"KW","Kuwait","TJ","Tajikistan",2001,,
"LI","Liechtenstein","TJ","Tajikistan",2001,,
"LT","Lithuania","TJ","Tajikistan",2001,,
"LU","Luxembourg","TJ","Tajikistan",2001,,0
"LV","Latvia","TJ","Tajikistan",2001,,
"MT","Malta","TJ","Tajikistan",2001,,
"MX","Mexico","TJ","Tajikistan",2001,,0
"NL","Netherlands","TJ","Tajikistan",2001,,0
"NO","Norway","TJ","Tajikistan",2001,,0
"NZ","New Zealand","TJ","Tajikistan",2001,,0
"PL","Poland","TJ","Tajikistan",2001,,0
"PT","Portugal","TJ","Tajikistan",2001,,
"RO","Romania","TJ","Tajikistan",2001,,
"RU","Russian Federation","TJ","Tajikistan",2001,,
"SA","Saudi Arabia","TJ","Tajikistan",2001,,
"SE","Sweden","TJ","Tajikistan",2001,,0
"SI","Slovenia","TJ","Tajikistan",2001,,
"SK","Slovakia","TJ","Tajikistan",2001,,0
"TH","Thailand","TJ","Tajikistan",2001,,
"TR","Turkey","TJ","Tajikistan",2001,,0
"TW","Taiwan","TJ","Tajikistan",2001,,
"US","USA","TJ","Tajikistan",2001,,0
"AE","UAE","TJ","Tajikistan",2002,,
"AT","Austria","TJ","Tajikistan",2002,,0
"AU","Australia","TJ","Tajikistan",2002,,0
"BE","Belgium","TJ","Tajikistan",2002,,0
"BG","Bulgaria","TJ","Tajikistan",2002,,
"CA","Canada","TJ","Tajikistan",2002,,0
"CH","Switzerland","TJ","Tajikistan",2002,,
"CL","Chile","TJ","Tajikistan",2002,,0
"CY","Cyprus","TJ","Tajikistan",2002,,
"CZ","Czech Republic","TJ","Tajikistan",2002,,0
"DE","Germany","TJ","Tajikistan",2002,,0
"DK","Denmark","TJ","Tajikistan",2002,,0
"EE","Estonia","TJ","Tajikistan",2002,,0
"ES","Spain","TJ","Tajikistan",2002,,
"FI","Finland","TJ","Tajikistan",2002,,0
"FR","France","TJ","Tajikistan",2002,,0
"GB","UK","TJ","Tajikistan",2002,,0
"GR","Greece","TJ","Tajikistan",2002,,0
"HR","Croatia","TJ","Tajikistan",2002,,
"HU","Hungary","TJ","Tajikistan",2002,,0
"IE","Ireland","TJ","Tajikistan",2002,,0
"IL","Israel","TJ","Tajikistan",2002,,0
"IS","Iceland","TJ","Tajikistan",2002,,0
"IT","Italy","TJ","Tajikistan",2002,,0
"JP","Japan","TJ","Tajikistan",2002,,0
"KR","South Korea","TJ","Tajikistan",2002,,0
"KW","Kuwait","TJ","Tajikistan",2002,,
"LI","Liechtenstein","TJ","Tajikistan",2002,,
"LT","Lithuania","TJ","Tajikistan",2002,,
"LU","Luxembourg","TJ","Tajikistan",2002,,0
"LV","Latvia","TJ","Tajikistan",2002,,
"MT","Malta","TJ","Tajikistan",2002,,
"MX","Mexico","TJ","Tajikistan",2002,,0
"NL","Netherlands","TJ","Tajikistan",2002,,0
"NO","Norway","TJ","Tajikistan",2002,,0
"NZ","New Zealand","TJ","Tajikistan",2002,,0
"PL","Poland","TJ","Tajikistan",2002,,0
"PT","Portugal","TJ","Tajikistan",2002,,
"RO","Romania","TJ","Tajikistan",2002,,
"RU","Russian Federation","TJ","Tajikistan",2002,,
"SA","Saudi Arabia","TJ","Tajikistan",2002,,
"SE","Sweden","TJ","Tajikistan",2002,,0
"SI","Slovenia","TJ","Tajikistan",2002,,
"SK","Slovakia","TJ","Tajikistan",2002,,0
"TH","Thailand","TJ","Tajikistan",2002,,
"TR","Turkey","TJ","Tajikistan",2002,,0
"TW","Taiwan","TJ","Tajikistan",2002,,
"US","USA","TJ","Tajikistan",2002,,0
"AE","UAE","TJ","Tajikistan",2003,,
"AT","Austria","TJ","Tajikistan",2003,,0
"AU","Australia","TJ","Tajikistan",2003,,0
"BE","Belgium","TJ","Tajikistan",2003,,0
"BG","Bulgaria","TJ","Tajikistan",2003,,
"CA","Canada","TJ","Tajikistan",2003,,0
"CH","Switzerland","TJ","Tajikistan",2003,,
"CL","Chile","TJ","Tajikistan",2003,,0
"CY","Cyprus","TJ","Tajikistan",2003,,
"CZ","Czech Republic","TJ","Tajikistan",2003,,0
"DE","Germany","TJ","Tajikistan",2003,,0
"DK","Denmark","TJ","Tajikistan",2003,,0
"EE","Estonia","TJ","Tajikistan",2003,,0
"ES","Spain","TJ","Tajikistan",2003,,
"FI","Finland","TJ","Tajikistan",2003,,0
"FR","France","TJ","Tajikistan",2003,,0
"GB","UK","TJ","Tajikistan",2003,,0
"GR","Greece","TJ","Tajikistan",2003,,0
"HR","Croatia","TJ","Tajikistan",2003,,
"HU","Hungary","TJ","Tajikistan",2003,,0
"IE","Ireland","TJ","Tajikistan",2003,,0
"IL","Israel","TJ","Tajikistan",2003,,0
"IS","Iceland","TJ","Tajikistan",2003,,0
"IT","Italy","TJ","Tajikistan",2003,,0
"JP","Japan","TJ","Tajikistan",2003,,0
"KR","South Korea","TJ","Tajikistan",2003,,0
"KW","Kuwait","TJ","Tajikistan",2003,,
"LI","Liechtenstein","TJ","Tajikistan",2003,,
"LT","Lithuania","TJ","Tajikistan",2003,,
"LU","Luxembourg","TJ","Tajikistan",2003,,0
"LV","Latvia","TJ","Tajikistan",2003,,
"MT","Malta","TJ","Tajikistan",2003,,
"MX","Mexico","TJ","Tajikistan",2003,,0
"NL","Netherlands","TJ","Tajikistan",2003,,0
"NO","Norway","TJ","Tajikistan",2003,,0
"NZ","New Zealand","TJ","Tajikistan",2003,,0
"PL","Poland","TJ","Tajikistan",2003,,0
"PT","Portugal","TJ","Tajikistan",2003,,
"RO","Romania","TJ","Tajikistan",2003,,
"RU","Russian Federation","TJ","Tajikistan",2003,,
"SA","Saudi Arabia","TJ","Tajikistan",2003,,
"SE","Sweden","TJ","Tajikistan",2003,,0
"SI","Slovenia","TJ","Tajikistan",2003,,
"SK","Slovakia","TJ","Tajikistan",2003,,0
"TH","Thailand","TJ","Tajikistan",2003,,
"TR","Turkey","TJ","Tajikistan",2003,,0
"TW","Taiwan","TJ","Tajikistan",2003,,
"US","USA","TJ","Tajikistan",2003,,0
"AE","UAE","TJ","Tajikistan",2004,,
"AT","Austria","TJ","Tajikistan",2004,,0
"AU","Australia","TJ","Tajikistan",2004,,0
"BE","Belgium","TJ","Tajikistan",2004,,0
"BG","Bulgaria","TJ","Tajikistan",2004,,
"CA","Canada","TJ","Tajikistan",2004,,0
"CH","Switzerland","TJ","Tajikistan",2004,,
"CL","Chile","TJ","Tajikistan",2004,,0
"CY","Cyprus","TJ","Tajikistan",2004,,
"CZ","Czech Republic","TJ","Tajikistan",2004,,0
"DE","Germany","TJ","Tajikistan",2004,,0
"DK","Denmark","TJ","Tajikistan",2004,,0
"EE","Estonia","TJ","Tajikistan",2004,,0
"ES","Spain","TJ","Tajikistan",2004,,
"FI","Finland","TJ","Tajikistan",2004,,0
"FR","France","TJ","Tajikistan",2004,,0
"GB","UK","TJ","Tajikistan",2004,,0
"GR","Greece","TJ","Tajikistan",2004,,0
"HR","Croatia","TJ","Tajikistan",2004,,
"HU","Hungary","TJ","Tajikistan",2004,,0
"IE","Ireland","TJ","Tajikistan",2004,,0
"IL","Israel","TJ","Tajikistan",2004,,0
"IS","Iceland","TJ","Tajikistan",2004,,0
"IT","Italy","TJ","Tajikistan",2004,,0
"JP","Japan","TJ","Tajikistan",2004,,0
"KR","South Korea","TJ","Tajikistan",2004,,0
"KW","Kuwait","TJ","Tajikistan",2004,,
"LI","Liechtenstein","TJ","Tajikistan",2004,,
"LT","Lithuania","TJ","Tajikistan",2004,,
"LU","Luxembourg","TJ","Tajikistan",2004,,12584.085
"LV","Latvia","TJ","Tajikistan",2004,,
"MT","Malta","TJ","Tajikistan",2004,,
"MX","Mexico","TJ","Tajikistan",2004,,0
"NL","Netherlands","TJ","Tajikistan",2004,,0
"NO","Norway","TJ","Tajikistan",2004,,0
"NZ","New Zealand","TJ","Tajikistan",2004,,0
"PL","Poland","TJ","Tajikistan",2004,,0
"PT","Portugal","TJ","Tajikistan",2004,,
"RO","Romania","TJ","Tajikistan",2004,,
"RU","Russian Federation","TJ","Tajikistan",2004,,
"SA","Saudi Arabia","TJ","Tajikistan",2004,,
"SE","Sweden","TJ","Tajikistan",2004,,0
"SI","Slovenia","TJ","Tajikistan",2004,,
"SK","Slovakia","TJ","Tajikistan",2004,,0
"TH","Thailand","TJ","Tajikistan",2004,,
"TR","Turkey","TJ","Tajikistan",2004,,0
"TW","Taiwan","TJ","Tajikistan",2004,,
"US","USA","TJ","Tajikistan",2004,,0
"AE","UAE","TJ","Tajikistan",2005,,
"AT","Austria","TJ","Tajikistan",2005,,0
"AU","Australia","TJ","Tajikistan",2005,,0
"BE","Belgium","TJ","Tajikistan",2005,,0
"BG","Bulgaria","TJ","Tajikistan",2005,,
"CA","Canada","TJ","Tajikistan",2005,,0
"CH","Switzerland","TJ","Tajikistan",2005,,
"CL","Chile","TJ","Tajikistan",2005,,0
"CY","Cyprus","TJ","Tajikistan",2005,,
"CZ","Czech Republic","TJ","Tajikistan",2005,,0
"DE","Germany","TJ","Tajikistan",2005,,0
"DK","Denmark","TJ","Tajikistan",2005,,0
"EE","Estonia","TJ","Tajikistan",2005,,0
"ES","Spain","TJ","Tajikistan",2005,,
"FI","Finland","TJ","Tajikistan",2005,,0
"FR","France","TJ","Tajikistan",2005,,0
"GB","UK","TJ","Tajikistan",2005,,0
"GR","Greece","TJ","Tajikistan",2005,,0
"HR","Croatia","TJ","Tajikistan",2005,,
"HU","Hungary","TJ","Tajikistan",2005,,0
"IE","Ireland","TJ","Tajikistan",2005,,0
"IL","Israel","TJ","Tajikistan",2005,,0
"IS","Iceland","TJ","Tajikistan",2005,,0
"IT","Italy","TJ","Tajikistan",2005,,0
"JP","Japan","TJ","Tajikistan",2005,,0
"KR","South Korea","TJ","Tajikistan",2005,,0
"KW","Kuwait","TJ","Tajikistan",2005,,
"LI","Liechtenstein","TJ","Tajikistan",2005,,
"LT","Lithuania","TJ","Tajikistan",2005,,
"LU","Luxembourg","TJ","Tajikistan",2005,,0
"LV","Latvia","TJ","Tajikistan",2005,,
"MT","Malta","TJ","Tajikistan",2005,,
"MX","Mexico","TJ","Tajikistan",2005,,0
"NL","Netherlands","TJ","Tajikistan",2005,,0
"NO","Norway","TJ","Tajikistan",2005,,0
"NZ","New Zealand","TJ","Tajikistan",2005,,0
"PL","Poland","TJ","Tajikistan",2005,,0
"PT","Portugal","TJ","Tajikistan",2005,,
"RO","Romania","TJ","Tajikistan",2005,,
"RU","Russian Federation","TJ","Tajikistan",2005,,
"SA","Saudi Arabia","TJ","Tajikistan",2005,,
"SE","Sweden","TJ","Tajikistan",2005,,
"SI","Slovenia","TJ","Tajikistan",2005,,0
"SK","Slovakia","TJ","Tajikistan",2005,,0
"TH","Thailand","TJ","Tajikistan",2005,,
"TR","Turkey","TJ","Tajikistan",2005,,0
"TW","Taiwan","TJ","Tajikistan",2005,,
"US","USA","TJ","Tajikistan",2005,,0
"AE","UAE","TJ","Tajikistan",2006,,
"AT","Austria","TJ","Tajikistan",2006,,0
"AU","Australia","TJ","Tajikistan",2006,,0
"BE","Belgium","TJ","Tajikistan",2006,,0
"BG","Bulgaria","TJ","Tajikistan",2006,,
"CA","Canada","TJ","Tajikistan",2006,,0
"CH","Switzerland","TJ","Tajikistan",2006,,
"CL","Chile","TJ","Tajikistan",2006,,0
"CY","Cyprus","TJ","Tajikistan",2006,,
"CZ","Czech Republic","TJ","Tajikistan",2006,,0
"DE","Germany","TJ","Tajikistan",2006,,
"DK","Denmark","TJ","Tajikistan",2006,,0
"EE","Estonia","TJ","Tajikistan",2006,,0
"ES","Spain","TJ","Tajikistan",2006,,
"FI","Finland","TJ","Tajikistan",2006,,0
"FR","France","TJ","Tajikistan",2006,,0
"GB","UK","TJ","Tajikistan",2006,,0
"GR","Greece","TJ","Tajikistan",2006,,0
"HR","Croatia","TJ","Tajikistan",2006,,
"HU","Hungary","TJ","Tajikistan",2006,,0
"IE","Ireland","TJ","Tajikistan",2006,,0
"IL","Israel","TJ","Tajikistan",2006,,0
"IS","Iceland","TJ","Tajikistan",2006,,0
"IT","Italy","TJ","Tajikistan",2006,,0
"JP","Japan","TJ","Tajikistan",2006,,0
"KR","South Korea","TJ","Tajikistan",2006,,0
"KW","Kuwait","TJ","Tajikistan",2006,,
"LI","Liechtenstein","TJ","Tajikistan",2006,,
"LT","Lithuania","TJ","Tajikistan",2006,,
"LU","Luxembourg","TJ","Tajikistan",2006,,0
"LV","Latvia","TJ","Tajikistan",2006,,
"MT","Malta","TJ","Tajikistan",2006,,
"MX","Mexico","TJ","Tajikistan",2006,,0
"NL","Netherlands","TJ","Tajikistan",2006,,0
"NO","Norway","TJ","Tajikistan",2006,,0
"NZ","New Zealand","TJ","Tajikistan",2006,,0
"PL","Poland","TJ","Tajikistan",2006,,0
"PT","Portugal","TJ","Tajikistan",2006,,
"RO","Romania","TJ","Tajikistan",2006,,
"RU","Russian Federation","TJ","Tajikistan",2006,,
"SA","Saudi Arabia","TJ","Tajikistan",2006,,
"SE","Sweden","TJ","Tajikistan",2006,,0
"SI","Slovenia","TJ","Tajikistan",2006,,0
"SK","Slovakia","TJ","Tajikistan",2006,,0
"TH","Thailand","TJ","Tajikistan",2006,,
"TR","Turkey","TJ","Tajikistan",2006,,0
"TW","Taiwan","TJ","Tajikistan",2006,,
"US","USA","TJ","Tajikistan",2006,,0
"AE","UAE","TJ","Tajikistan",2007,,
"AT","Austria","TJ","Tajikistan",2007,,0
"AU","Australia","TJ","Tajikistan",2007,,0
"BE","Belgium","TJ","Tajikistan",2007,,0
"BG","Bulgaria","TJ","Tajikistan",2007,,
"CA","Canada","TJ","Tajikistan",2007,,0
"CH","Switzerland","TJ","Tajikistan",2007,,
"CL","Chile","TJ","Tajikistan",2007,,0
"CY","Cyprus","TJ","Tajikistan",2007,,
"CZ","Czech Republic","TJ","Tajikistan",2007,,0
"DE","Germany","TJ","Tajikistan",2007,,
"DK","Denmark","TJ","Tajikistan",2007,,0
"EE","Estonia","TJ","Tajikistan",2007,,46787.682
"ES","Spain","TJ","Tajikistan",2007,,
"FI","Finland","TJ","Tajikistan",2007,,0
"FR","France","TJ","Tajikistan",2007,,
"GB","UK","TJ","Tajikistan",2007,,
"GR","Greece","TJ","Tajikistan",2007,,0
"HR","Croatia","TJ","Tajikistan",2007,,
"HU","Hungary","TJ","Tajikistan",2007,,0
"IE","Ireland","TJ","Tajikistan",2007,,0
"IL","Israel","TJ","Tajikistan",2007,,0
"IS","Iceland","TJ","Tajikistan",2007,,0
"IT","Italy","TJ","Tajikistan",2007,,0
"JP","Japan","TJ","Tajikistan",2007,,0
"KR","South Korea","TJ","Tajikistan",2007,,111053.733
"KW","Kuwait","TJ","Tajikistan",2007,,
"LI","Liechtenstein","TJ","Tajikistan",2007,,
"LT","Lithuania","TJ","Tajikistan",2007,,
"LU","Luxembourg","TJ","Tajikistan",2007,,599118.963
"LV","Latvia","TJ","Tajikistan",2007,,
"MT","Malta","TJ","Tajikistan",2007,,
"MX","Mexico","TJ","Tajikistan",2007,,0
"NL","Netherlands","TJ","Tajikistan",2007,,0
"NO","Norway","TJ","Tajikistan",2007,,0
"NZ","New Zealand","TJ","Tajikistan",2007,,0
"PL","Poland","TJ","Tajikistan",2007,,0
"PT","Portugal","TJ","Tajikistan",2007,,
"RO","Romania","TJ","Tajikistan",2007,,
"RU","Russian Federation","TJ","Tajikistan",2007,,
"SA","Saudi Arabia","TJ","Tajikistan",2007,,
"SE","Sweden","TJ","Tajikistan",2007,,0
"SI","Slovenia","TJ","Tajikistan",2007,,0
"SK","Slovakia","TJ","Tajikistan",2007,,0
"TH","Thailand","TJ","Tajikistan",2007,,
"TR","Turkey","TJ","Tajikistan",2007,,0
"TW","Taiwan","TJ","Tajikistan",2007,,
"US","USA","TJ","Tajikistan",2007,,0
"AE","UAE","TJ","Tajikistan",2008,,
"AT","Austria","TJ","Tajikistan",2008,,0
"AU","Australia","TJ","Tajikistan",2008,,0
"BE","Belgium","TJ","Tajikistan",2008,,0
"BG","Bulgaria","TJ","Tajikistan",2008,,
"CA","Canada","TJ","Tajikistan",2008,,0
"CH","Switzerland","TJ","Tajikistan",2008,,
"CL","Chile","TJ","Tajikistan",2008,,0
"CY","Cyprus","TJ","Tajikistan",2008,,
"CZ","Czech Republic","TJ","Tajikistan",2008,,0
"DE","Germany","TJ","Tajikistan",2008,,0
"DK","Denmark","TJ","Tajikistan",2008,,0
"EE","Estonia","TJ","Tajikistan",2008,,0
"ES","Spain","TJ","Tajikistan",2008,,
"FI","Finland","TJ","Tajikistan",2008,,0
"FR","France","TJ","Tajikistan",2008,,
"GB","UK","TJ","Tajikistan",2008,,0
"GR","Greece","TJ","Tajikistan",2008,,0
"HR","Croatia","TJ","Tajikistan",2008,,
"HU","Hungary","TJ","Tajikistan",2008,,0
"IE","Ireland","TJ","Tajikistan",2008,,0
"IL","Israel","TJ","Tajikistan",2008,,0
"IS","Iceland","TJ","Tajikistan",2008,,0
"IT","Italy","TJ","Tajikistan",2008,,20692121.03
"JP","Japan","TJ","Tajikistan",2008,,0
"KR","South Korea","TJ","Tajikistan",2008,,933619.947
"KW","Kuwait","TJ","Tajikistan",2008,,
"LI","Liechtenstein","TJ","Tajikistan",2008,,
"LT","Lithuania","TJ","Tajikistan",2008,,
"LU","Luxembourg","TJ","Tajikistan",2008,,1510448.06
"LV","Latvia","TJ","Tajikistan",2008,,
"MT","Malta","TJ","Tajikistan",2008,,
"MX","Mexico","TJ","Tajikistan",2008,,0
"NL","Netherlands","TJ","Tajikistan",2008,,
"NO","Norway","TJ","Tajikistan",2008,,0
"NZ","New Zealand","TJ","Tajikistan",2008,,0
"PL","Poland","TJ","Tajikistan",2008,,0
"PT","Portugal","TJ","Tajikistan",2008,,
"RO","Romania","TJ","Tajikistan",2008,,
"RU","Russian Federation","TJ","Tajikistan",2008,,
"SA","Saudi Arabia","TJ","Tajikistan",2008,,
"SE","Sweden","TJ","Tajikistan",2008,,11654255.79
"SI","Slovenia","TJ","Tajikistan",2008,,0
"SK","Slovakia","TJ","Tajikistan",2008,,0
"TH","Thailand","TJ","Tajikistan",2008,,
"TR","Turkey","TJ","Tajikistan",2008,,0
"TW","Taiwan","TJ","Tajikistan",2008,,
"US","USA","TJ","Tajikistan",2008,,0
"AE","UAE","TJ","Tajikistan",2009,,
"AT","Austria","TJ","Tajikistan",2009,,0
"AU","Australia","TJ","Tajikistan",2009,,0
"BE","Belgium","TJ","Tajikistan",2009,,0
"BG","Bulgaria","TJ","Tajikistan",2009,,
"CA","Canada","TJ","Tajikistan",2009,,0
"CH","Switzerland","TJ","Tajikistan",2009,,
"CL","Chile","TJ","Tajikistan",2009,,0
"CY","Cyprus","TJ","Tajikistan",2009,,
"CZ","Czech Republic","TJ","Tajikistan",2009,,0
"DE","Germany","TJ","Tajikistan",2009,,1330620.056
"DK","Denmark","TJ","Tajikistan",2009,,0
"EE","Estonia","TJ","Tajikistan",2009,,0
"ES","Spain","TJ","Tajikistan",2009,,
"FI","Finland","TJ","Tajikistan",2009,,0
"FR","France","TJ","Tajikistan",2009,,
"GB","UK","TJ","Tajikistan",2009,,0
"GR","Greece","TJ","Tajikistan",2009,,0
"HR","Croatia","TJ","Tajikistan",2009,,
"HU","Hungary","TJ","Tajikistan",2009,,0
"IE","Ireland","TJ","Tajikistan",2009,,0
"IL","Israel","TJ","Tajikistan",2009,,0
"IS","Iceland","TJ","Tajikistan",2009,,0
"IT","Italy","TJ","Tajikistan",2009,,0
"JP","Japan","TJ","Tajikistan",2009,,0
"KR","South Korea","TJ","Tajikistan",2009,,1375955.194
"KW","Kuwait","TJ","Tajikistan",2009,,
"LI","Liechtenstein","TJ","Tajikistan",2009,,
"LT","Lithuania","TJ","Tajikistan",2009,,
"LU","Luxembourg","TJ","Tajikistan",2009,,0
"LV","Latvia","TJ","Tajikistan",2009,,
"MT","Malta","TJ","Tajikistan",2009,,
"MX","Mexico","TJ","Tajikistan",2009,,0
"NL","Netherlands","TJ","Tajikistan",2009,,0
"NO","Norway","TJ","Tajikistan",2009,,0
"NZ","New Zealand","TJ","Tajikistan",2009,,0
"PL","Poland","TJ","Tajikistan",2009,,0
"PT","Portugal","TJ","Tajikistan",2009,,
"RO","Romania","TJ","Tajikistan",2009,,
"RU","Russian Federation","TJ","Tajikistan",2009,,
"SA","Saudi Arabia","TJ","Tajikistan",2009,,
"SE","Sweden","TJ","Tajikistan",2009,,14435600.75
"SI","Slovenia","TJ","Tajikistan",2009,,0
"SK","Slovakia","TJ","Tajikistan",2009,,0
"TH","Thailand","TJ","Tajikistan",2009,,
"TR","Turkey","TJ","Tajikistan",2009,,0
"TW","Taiwan","TJ","Tajikistan",2009,,
"US","USA","TJ","Tajikistan",2009,,0
"AE","UAE","TJ","Tajikistan",2010,,
"AT","Austria","TJ","Tajikistan",2010,,0
"AU","Australia","TJ","Tajikistan",2010,,0
"BE","Belgium","TJ","Tajikistan",2010,,0
"BG","Bulgaria","TJ","Tajikistan",2010,,
"CA","Canada","TJ","Tajikistan",2010,,0
"CH","Switzerland","TJ","Tajikistan",2010,,
"CL","Chile","TJ","Tajikistan",2010,,0
"CY","Cyprus","TJ","Tajikistan",2010,,
"CZ","Czech Republic","TJ","Tajikistan",2010,,0
"DE","Germany","TJ","Tajikistan",2010,,10562341.09
"DK","Denmark","TJ","Tajikistan",2010,,0
"EE","Estonia","TJ","Tajikistan",2010,,0
"ES","Spain","TJ","Tajikistan",2010,,
"FI","Finland","TJ","Tajikistan",2010,,0
"FR","France","TJ","Tajikistan",2010,,
"GB","UK","TJ","Tajikistan",2010,,0
"GR","Greece","TJ","Tajikistan",2010,,0
"HR","Croatia","TJ","Tajikistan",2010,,
"HU","Hungary","TJ","Tajikistan",2010,,0
"IE","Ireland","TJ","Tajikistan",2010,,0
"IL","Israel","TJ","Tajikistan",2010,,0
"IS","Iceland","TJ","Tajikistan",2010,,0
"IT","Italy","TJ","Tajikistan",2010,,0
"JP","Japan","TJ","Tajikistan",2010,,1218255.604
"KR","South Korea","TJ","Tajikistan",2010,,0
"KW","Kuwait","TJ","Tajikistan",2010,,
"LI","Liechtenstein","TJ","Tajikistan",2010,,
"LT","Lithuania","TJ","Tajikistan",2010,,
"LU","Luxembourg","TJ","Tajikistan",2010,,
"LV","Latvia","TJ","Tajikistan",2010,,
"MT","Malta","TJ","Tajikistan",2010,,
"MX","Mexico","TJ","Tajikistan",2010,,0
"NL","Netherlands","TJ","Tajikistan",2010,,
"NO","Norway","TJ","Tajikistan",2010,,0
"NZ","New Zealand","TJ","Tajikistan",2010,,0
"PL","Poland","TJ","Tajikistan",2010,,0
"PT","Portugal","TJ","Tajikistan",2010,,
"RO","Romania","TJ","Tajikistan",2010,,
"RU","Russian Federation","TJ","Tajikistan",2010,,
"SA","Saudi Arabia","TJ","Tajikistan",2010,,
"SE","Sweden","TJ","Tajikistan",2010,,22200567.15
"SI","Slovenia","TJ","Tajikistan",2010,,0
"SK","Slovakia","TJ","Tajikistan",2010,,0
"TH","Thailand","TJ","Tajikistan",2010,,
"TR","Turkey","TJ","Tajikistan",2010,,0
"TW","Taiwan","TJ","Tajikistan",2010,,
"US","USA","TJ","Tajikistan",2010,,0
"AE","UAE","TJ","Tajikistan",2011,,
"AT","Austria","TJ","Tajikistan",2011,,0
"AU","Australia","TJ","Tajikistan",2011,,0
"BE","Belgium","TJ","Tajikistan",2011,,0
"BG","Bulgaria","TJ","Tajikistan",2011,,
"CA","Canada","TJ","Tajikistan",2011,,0
"CH","Switzerland","TJ","Tajikistan",2011,,
"CL","Chile","TJ","Tajikistan",2011,,0
"CY","Cyprus","TJ","Tajikistan",2011,,
"CZ","Czech Republic","TJ","Tajikistan",2011,,0
"DE","Germany","TJ","Tajikistan",2011,,3918985.655
"DK","Denmark","TJ","Tajikistan",2011,,0
"EE","Estonia","TJ","Tajikistan",2011,,0
"ES","Spain","TJ","Tajikistan",2011,,
"FI","Finland","TJ","Tajikistan",2011,,0
"FR","France","TJ","Tajikistan",2011,,
"GB","UK","TJ","Tajikistan",2011,,0
"GR","Greece","TJ","Tajikistan",2011,,0
"HR","Croatia","TJ","Tajikistan",2011,,
"HU","Hungary","TJ","Tajikistan",2011,,0
"IE","Ireland","TJ","Tajikistan",2011,,0
"IL","Israel","TJ","Tajikistan",2011,,0
"IS","Iceland","TJ","Tajikistan",2011,,0
"IT","Italy","TJ","Tajikistan",2011,,0
