id,parent,year,purpose-code,purpose-name,total-purpose-value,bundle,total-bundle-value
ida,World Bank Group,2014,72010,Material relief assistance and services ,3598620.15,cash-loan-equity,2277975.27
ida,World Bank Group,2014,72010,Material relief assistance and services ,3598620.15,cash-grant,1255929.94
ida,World Bank Group,2014,72010,Material relief assistance and services ,3598620.15,mixed-project-aid,64714.94
ida,World Bank Group,2014,72040,Emergency food aid,4556251.28,cash-loan-equity,4504935.94
ida,World Bank Group,2014,72040,Emergency food aid,4556251.28,commodities-food,51315.34
ida,World Bank Group,2014,72050,Relief co-ordination; protection and support services,136152.52,cash-loan-equity,0.00
ida,World Bank Group,2014,72050,Relief co-ordination; protection and support services,136152.52,mixed-project-aid,136152.52
ida,World Bank Group,2014,73010,Reconstruction relief and rehabilitation,162540436.07,cash-loan-equity,31677861.72
ida,World Bank Group,2014,73010,Reconstruction relief and rehabilitation,162540436.07,cash-grant,130308902.49
ida,World Bank Group,2014,73010,Reconstruction relief and rehabilitation,162540436.07,mixed-project-aid,553671.86
ida,World Bank Group,2014,74010,Disaster prevention and preparedness,167893096.22,cash-loan-equity,159029639.90
ida,World Bank Group,2014,74010,Disaster prevention and preparedness,167893096.22,cash-grant,7268669.26
ida,World Bank Group,2014,74010,Disaster prevention and preparedness,167893096.22,mixed-project-aid,1594787.05
ida,World Bank Group,2014,99810,Sectors not specified,12533.54,cash-loan-equity,12533.54
ida,World Bank Group,2014,15160,Human rights,1275080.72,mixed-project-aid,322367.70
ida,World Bank Group,2014,11110,Education policy & administrative management,213477034.15,cash-loan-equity,173922275.31
ida,World Bank Group,2014,11110,Education policy & administrative management,213477034.15,mixed-project-aid,2673461.08
ida,World Bank Group,2014,11110,Education policy & administrative management,213477034.15,cash-grant,36881297.76
ida,World Bank Group,2014,11120,Education facilities and training,99324222.94,cash-loan-equity,72074239.09
ida,World Bank Group,2014,11120,Education facilities and training,99324222.94,cash-grant,26089074.80
ida,World Bank Group,2014,11120,Education facilities and training,99324222.94,mixed-project-aid,1160909.05
ida,World Bank Group,2014,11130,Teacher training,43788775.53,cash-grant,7825273.23
ida,World Bank Group,2014,11130,Teacher training,43788775.53,mixed-project-aid,2242643.45
ida,World Bank Group,2014,11130,Teacher training,43788775.53,cash-loan-equity,33720858.86
ida,World Bank Group,2014,11182,Educational research,13574384.45,mixed-project-aid,946641.79
ida,World Bank Group,2014,11182,Educational research,13574384.45,cash-loan-equity,12627742.66
ida,World Bank Group,2014,11220,Primary education,452831568.09,cash-loan-equity,407449645.21
ida,World Bank Group,2014,11220,Primary education,452831568.09,cash-grant,44729166.00
ida,World Bank Group,2014,11220,Primary education,452831568.09,mixed-project-aid,652756.88
ida,World Bank Group,2014,11230,Basic life skills for youth & adults,38105991.82,cash-grant,11196100.11
ida,World Bank Group,2014,11230,Basic life skills for youth & adults,38105991.82,mixed-project-aid,131150.03
ida,World Bank Group,2014,11230,Basic life skills for youth & adults,38105991.82,cash-loan-equity,26778741.68
idb-special-fund,Inter-American Development Bank,2014,11110,Education policy & administrative management,19645496.86,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,11110,Education policy & administrative management,19645496.86,cash-grant,17709297.62
idb-special-fund,Inter-American Development Bank,2014,11110,Education policy & administrative management,19645496.86,technical-ooperation,1936199.24
idb-special-fund,Inter-American Development Bank,2014,11120,Education facilities and training,511179.18,technical-ooperation,511179.18
idb-special-fund,Inter-American Development Bank,2014,11130,Teacher training,595219.54,technical-ooperation,595219.54
idb-special-fund,Inter-American Development Bank,2014,11220,Primary education,28634166.48,cash-loan-equity,7733427.14
idb-special-fund,Inter-American Development Bank,2014,11220,Primary education,28634166.48,cash-grant,18766884.78
idb-special-fund,Inter-American Development Bank,2014,11220,Primary education,28634166.48,technical-ooperation,2133854.57
idb-special-fund,Inter-American Development Bank,2014,11230,Basic life skills for youth & adults,0.00,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,11240,Early childhood education,849271.26,technical-ooperation,849271.26
idb-special-fund,Inter-American Development Bank,2014,11320,Secondary education,504041.09,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,11320,Secondary education,504041.09,technical-ooperation,504041.09
idb-special-fund,Inter-American Development Bank,2014,11330,Vocational training,869867.29,technical-ooperation,869867.29
idb-special-fund,Inter-American Development Bank,2014,11420,Higher education,254977.91,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,11420,Higher education,254977.91,technical-ooperation,254977.91
idb-special-fund,Inter-American Development Bank,2014,11430,Advanced technical & managerial training,1509093.11,cash-loan-equity,894489.02
idb-special-fund,Inter-American Development Bank,2014,11430,Advanced technical & managerial training,1509093.11,technical-ooperation,614604.10
idb-special-fund,Inter-American Development Bank,2014,12110,Health policy & administrative management,26024374.41,cash-loan-equity,23922380.70
idb-special-fund,Inter-American Development Bank,2014,12110,Health policy & administrative management,26024374.41,technical-ooperation,2101993.72
idb-special-fund,Inter-American Development Bank,2014,12191,Medical services,26228318.90,cash-loan-equity,23380709.65
idb-special-fund,Inter-American Development Bank,2014,12191,Medical services,26228318.90,mixed-project-aid,319891.26
idb-special-fund,Inter-American Development Bank,2014,12191,Medical services,26228318.90,technical-ooperation,2527717.99
idb-special-fund,Inter-American Development Bank,2014,12220,Basic health care,17327299.30,cash-loan-equity,16839771.09
idb-special-fund,Inter-American Development Bank,2014,12220,Basic health care,17327299.30,technical-ooperation,487528.21
idb-special-fund,Inter-American Development Bank,2014,12240,Basic nutrition,600989.64,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,12240,Basic nutrition,600989.64,technical-ooperation,600989.64
idb-special-fund,Inter-American Development Bank,2014,12250,Infectious disease control,0.00,technical-ooperation,0.00
idb-special-fund,Inter-American Development Bank,2014,14020,Water supply and sanitation - large systems,52096311.28,cash-loan-equity,41348552.24
idb-special-fund,Inter-American Development Bank,2014,14020,Water supply and sanitation - large systems,52096311.28,cash-grant,7772802.48
idb-special-fund,Inter-American Development Bank,2014,14020,Water supply and sanitation - large systems,52096311.28,mixed-project-aid,0.00
idb-special-fund,Inter-American Development Bank,2014,14020,Water supply and sanitation - large systems,52096311.28,technical-ooperation,2974956.56
idb-special-fund,Inter-American Development Bank,2014,14021,Water supply - large systems,18695864.53,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,14021,Water supply - large systems,18695864.53,cash-grant,16341838.87
idb-special-fund,Inter-American Development Bank,2014,14021,Water supply - large systems,18695864.53,technical-ooperation,2354025.66
idb-special-fund,Inter-American Development Bank,2014,14022,Sanitation - large systems,4647918.47,cash-loan-equity,3911046.74
idb-special-fund,Inter-American Development Bank,2014,14022,Sanitation - large systems,4647918.47,technical-ooperation,736871.73
idb-special-fund,Inter-American Development Bank,2014,99810,Sectors not specified,8133155.75,mixed-project-aid,0.00
idb-special-fund,Inter-American Development Bank,2014,14031,Basic drinking water supply,523391.97,mixed-project-aid,0.00
idb-special-fund,Inter-American Development Bank,2014,14031,Basic drinking water supply,523391.97,technical-ooperation,523391.97
idb-special-fund,Inter-American Development Bank,2014,14032,Basic sanitation,548021.62,technical-ooperation,548021.62
idb-special-fund,Inter-American Development Bank,2014,14040,River basins development,537312.52,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,14040,River basins development,537312.52,technical-ooperation,537312.52
idb-special-fund,Inter-American Development Bank,2014,14050,Waste management/disposal,804199.12,cash-loan-equity,108963.22
idb-special-fund,Inter-American Development Bank,2014,14050,Waste management/disposal,804199.12,technical-ooperation,695235.89
idb-special-fund,Inter-American Development Bank,2014,15110,Public sector policy and administrative management,16652722.84,cash-loan-equity,3002091.37
idb-special-fund,Inter-American Development Bank,2014,15110,Public sector policy and administrative management,16652722.84,cash-grant,3272413.28
idb-special-fund,Inter-American Development Bank,2014,15110,Public sector policy and administrative management,16652722.84,mixed-project-aid,949519.41
idb-special-fund,Inter-American Development Bank,2014,15110,Public sector policy and administrative management,16652722.84,technical-ooperation,9428698.78
idb-special-fund,Inter-American Development Bank,2014,15111,Public finance management,8011952.00,cash-loan-equity,5734093.61
idb-special-fund,Inter-American Development Bank,2014,15111,Public finance management,8011952.00,technical-ooperation,2277858.38
idb-special-fund,Inter-American Development Bank,2014,15112,Decentralisation and support to subnational government,8572368.68,cash-loan-equity,7003363.62
idb-special-fund,Inter-American Development Bank,2014,15112,Decentralisation and support to subnational government,8572368.68,technical-ooperation,1569005.06
idb-special-fund,Inter-American Development Bank,2014,15113,Anti-corruption organisations and institutions,516303.42,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,15113,Anti-corruption organisations and institutions,516303.42,technical-ooperation,516303.42
idb-special-fund,Inter-American Development Bank,2014,15130,Legal and judicial development,1247100.95,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,15130,Legal and judicial development,1247100.95,technical-ooperation,1247100.95
idb-special-fund,Inter-American Development Bank,2014,15160,Human rights,1378058.89,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,15160,Human rights,1378058.89,technical-ooperation,1378058.89
idb-special-fund,Inter-American Development Bank,2014,15170,Women's equality organisations and institutions,1175404.14,technical-ooperation,1175404.14
idb-special-fund,Inter-American Development Bank,2014,15210,Security system management and reform,9972508.48,cash-loan-equity,7693477.25
idb-special-fund,Inter-American Development Bank,2014,15210,Security system management and reform,9972508.48,technical-ooperation,2279031.22
idb-special-fund,Inter-American Development Bank,2014,16010,Social/welfare services,75560686.85,cash-loan-equity,70627421.43
idb-special-fund,Inter-American Development Bank,2014,16010,Social/welfare services,75560686.85,technical-ooperation,4933265.42
idb-special-fund,Inter-American Development Bank,2014,16020,Employment policy and administrative management,7519555.11,cash-loan-equity,2575494.40
idb-special-fund,Inter-American Development Bank,2014,16020,Employment policy and administrative management,7519555.11,technical-ooperation,4944060.71
idb-special-fund,Inter-American Development Bank,2014,16030,Housing policy and administrative management,5079.67,cash-loan-equity,0.00
idb-special-fund,Inter-American Development Bank,2014,16030,Housing policy and administrative management,5079.67,technical-ooperation,5079.67
idb-special-fund,Inter-American Development Bank,2014,16040,Low-cost housing,54279848.12,cash-loan-equity,27632643.87
idb-special-fund,Inter-American Development Bank,2014,16040,Low-cost housing,54279848.12,cash-grant,25084077.26
idb-special-fund,Inter-American Development Bank,2014,16040,Low-cost housing,54279848.12,mixed-project-aid,0.00
idb-special-fund,Inter-American Development Bank,2014,16040,Low-cost housing,54279848.12,technical-ooperation,1563126.99
idb-special-fund,Inter-American Development Bank,2014,16061,Culture and recreation,31397.26,technical-ooperation,31397.26
idb-special-fund,Inter-American Development Bank,2014,16062,Statistical capacity building,66508.18,technical-ooperation,66508.18
idb-special-fund,Inter-American Development Bank,2014,21010,Transport policy & administrative management,235719062.29,cash-loan-equity,197109476.03
idb-special-fund,Inter-American Development Bank,2014,21010,Transport policy & administrative management,235719062.29,cash-grant,29818113.33
idb-special-fund,Inter-American Development Bank,2014,21010,Transport policy & administrative management,235719062.29,technical-ooperation,8791472.92
idb-special-fund,Inter-American Development Bank,2014,21020,Road transport,66433330.82,cash-loan-equity,36225533.30
idb-special-fund,Inter-American Development Bank,2014,21020,Road transport,66433330.82,cash-grant,28361671.24
idb-special-fund,Inter-American Development Bank,2014,21020,Road transport,66433330.82,mixed-project-aid,8954.80
idb-special-fund,Inter-American Development Bank,2014,21020,Road transport,66433330.82,technical-ooperation,1837171.48
idb-special-fund,Inter-American Development Bank,2014,21030,Rail transport,205964.27,technical-ooperation,205964.27
idb-special-fund,Inter-American Development Bank,2014,21040,Water transport,12066888.64,cash-grant,11886897.24
idb-special-fund,Inter-American Development Bank,2014,21040,Water transport,12066888.64,technical-ooperation,179991.40
