"id-from","entity-from-name","id-to","entity-to-name","year","value"
"ida","IDA","SD","Sudan",2000,3410000
"ifad","IFAD","SD","Sudan",2000,3290000
"KW","Kuwait","SD","Sudan",2000,3550000
"ofid","OFID","SD","Sudan",2000,21370000
"AE","UAE","SD","Sudan",2001,430000
"EU","European Union","SD","Sudan",2001,2630000
"ida","IDA","SD","Sudan",2001,1500000
"ifad","IFAD","SD","Sudan",2001,2530000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2001,1820000
"KW","Kuwait","SD","Sudan",2001,6540000
"ofid","OFID","SD","Sudan",2001,13900000
"AE","UAE","SD","Sudan",2002,1580000
"EU","European Union","SD","Sudan",2002,2630000
"ida","IDA","SD","Sudan",2002,4e+05
"ifad","IFAD","SD","Sudan",2002,3070000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2002,2680000
"KW","Kuwait","SD","Sudan",2002,2690000
"ofid","OFID","SD","Sudan",2002,3860000
"AE","UAE","SD","Sudan",2003,1640000
"ida","IDA","SD","Sudan",2003,3730000
"ifad","IFAD","SD","Sudan",2003,4040000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2003,1920000
"KW","Kuwait","SD","Sudan",2003,12940000
"ofid","OFID","SD","Sudan",2003,14460000
"AE","UAE","SD","Sudan",2004,1330000
"ida","IDA","SD","Sudan",2004,2240000
"ifad","IFAD","SD","Sudan",2004,4470000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2004,9760000
"KW","Kuwait","SD","Sudan",2004,10770000
"ofid","OFID","SD","Sudan",2004,12280000
"AE","UAE","SD","Sudan",2005,1650000
"ida","IDA","SD","Sudan",2005,1580000
"ifad","IFAD","SD","Sudan",2005,3310000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2005,6230000
"KW","Kuwait","SD","Sudan",2005,7780000
"ofid","OFID","SD","Sudan",2005,6410000
"AE","UAE","SD","Sudan",2006,1860000
"ida","IDA","SD","Sudan",2006,1820000
"ifad","IFAD","SD","Sudan",2006,2930000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2006,6030000
"KW","Kuwait","SD","Sudan",2006,8300000
"ofid","OFID","SD","Sudan",2006,960000
"AE","UAE","SD","Sudan",2007,6190000
"ida","IDA","SD","Sudan",2007,0
"ifad","IFAD","SD","Sudan",2007,3650000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2007,6430000
"KW","Kuwait","SD","Sudan",2007,11580000
"ofid","OFID","SD","Sudan",2007,3960000
"AE","UAE","SD","Sudan",2008,5020000
"arab-fund-afesd","Arab Fund","SD","Sudan",2008,15620000
"ida","IDA","SD","Sudan",2008,1250000
"ifad","IFAD","SD","Sudan",2008,2520000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2008,2360000
"KW","Kuwait","SD","Sudan",2008,7540000
"ofid","OFID","SD","Sudan",2008,770000
"AE","UAE","SD","Sudan",2009,19820000
"arab-fund-afesd","Arab Fund","SD","Sudan",2009,19630000
"ida","IDA","SD","Sudan",2009,40000
"ifad","IFAD","SD","Sudan",2009,5180000
"KW","Kuwait","SD","Sudan",2009,10000
"ofid","OFID","SD","Sudan",2009,4970000
"AE","UAE","SD","Sudan",2010,13570000
"arab-fund-afesd","Arab Fund","SD","Sudan",2010,28490000
"ifad","IFAD","SD","Sudan",2010,3350000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2010,8280000
"KW","Kuwait","SD","Sudan",2010,16730000
"ofid","OFID","SD","Sudan",2010,1020000
"AE","UAE","SD","Sudan",2011,11540000
"arab-fund-afesd","Arab Fund","SD","Sudan",2011,31980000
"ifad","IFAD","SD","Sudan",2011,2660000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2011,8590000
"KW","Kuwait","SD","Sudan",2011,14900000
"AE","UAE","SD","Sudan",2012,5470000
"arab-fund-afesd","Arab Fund","SD","Sudan",2012,43810000
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2012,8990000
"KW","Kuwait","SD","Sudan",2012,11280000
"ofid","OFID","SD","Sudan",2012,520000
"arab-fund-afesd","Arab Fund","SD","Sudan",2013,33110000
"KW","Kuwait","SD","Sudan",2013,5770000
"ofid","OFID","SD","Sudan",2013,6420000
"EU","European Union","SR","Suriname",2000,6e+05
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2000,90000
"EU","European Union","SR","Suriname",2001,480000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2001,210000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2001,30000
"EU","European Union","SR","Suriname",2002,590000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2002,150000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2002,170000
"NL","Netherlands","SR","Suriname",2002,20430000
"US","USA","SR","Suriname",2002,2430000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2003,40000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2003,10000
"NL","Netherlands","SR","Suriname",2003,29310000
"US","USA","SR","Suriname",2003,690000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2004,70000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2004,20000
"NL","Netherlands","SR","Suriname",2004,28090000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2005,110000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2005,40000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2006,120000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2006,2e+05
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2007,50000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2007,580000
"US","USA","SR","Suriname",2007,10680000
"FR","France","SR","Suriname",2008,170000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2008,1e+05
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2008,380000
"US","USA","SR","Suriname",2008,1330000
"FR","France","SR","Suriname",2009,280000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2009,80000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2009,860000
"US","USA","SR","Suriname",2009,1180000
"FR","France","SR","Suriname",2010,280000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2010,50000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2010,310000
"US","USA","SR","Suriname",2010,1440000
"FR","France","SR","Suriname",2011,270000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2011,90000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2011,160000
"US","USA","SR","Suriname",2011,1280000
"FR","France","SR","Suriname",2012,270000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2012,80000
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2012,3e+05
"US","USA","SR","Suriname",2012,1260000
"FR","France","SR","Suriname",2013,270000
"idb-specialfund","IDB Sp.Fund","SR","Suriname",2013,60000
"US","USA","SR","Suriname",2013,840000
"afdf","AfDF","SZ","Swaziland",2000,710000
"DE","Germany","SZ","Swaziland",2000,2780000
"DK","Denmark","SZ","Swaziland",2000,1660000
"EU","European Union","SZ","Swaziland",2000,2840000
"GB","United Kingdom","SZ","Swaziland",2000,10010000
"ida","IDA","SZ","Swaziland",2000,380000
"ifad","IFAD","SZ","Swaziland",2000,1440000
"IT","Italy","SZ","Swaziland",2000,740000
"US","USA","SZ","Swaziland",2000,4e+05
"afdf","AfDF","SZ","Swaziland",2001,4910000
"DE","Germany","SZ","Swaziland",2001,3410000
"DK","Denmark","SZ","Swaziland",2001,1370000
"EU","European Union","SZ","Swaziland",2001,2820000
"GB","United Kingdom","SZ","Swaziland",2001,7640000
"ida","IDA","SZ","Swaziland",2001,390000
"ifad","IFAD","SZ","Swaziland",2001,1420000
"IT","Italy","SZ","Swaziland",2001,740000
"US","USA","SZ","Swaziland",2001,350000
"afdf","AfDF","SZ","Swaziland",2002,780000
"DE","Germany","SZ","Swaziland",2002,4280000
"DK","Denmark","SZ","Swaziland",2002,2040000
"EU","European Union","SZ","Swaziland",2002,2630000
"GB","United Kingdom","SZ","Swaziland",2002,3740000
"ida","IDA","SZ","Swaziland",2002,380000
"ifad","IFAD","SZ","Swaziland",2002,1380000
"IT","Italy","SZ","Swaziland",2002,690000
"KW","Kuwait","SZ","Swaziland",2002,490000
"US","USA","SZ","Swaziland",2002,460000
"afdf","AfDF","SZ","Swaziland",2003,8e+05
"DE","Germany","SZ","Swaziland",2003,3610000
"DK","Denmark","SZ","Swaziland",2003,1530000
"EU","European Union","SZ","Swaziland",2003,6e+05
"GB","United Kingdom","SZ","Swaziland",2003,20000
"ida","IDA","SZ","Swaziland",2003,330000
"ifad","IFAD","SZ","Swaziland",2003,960000
"IT","Italy","SZ","Swaziland",2003,430000
"KW","Kuwait","SZ","Swaziland",2003,860000
"US","USA","SZ","Swaziland",2003,410000
"afdf","AfDF","SZ","Swaziland",2004,820000
"badea","BADEA","SZ","Swaziland",2004,550000
"DE","Germany","SZ","Swaziland",2004,3840000
"DK","Denmark","SZ","Swaziland",2004,3010000
"EU","European Union","SZ","Swaziland",2004,1680000
"ida","IDA","SZ","Swaziland",2004,3e+05
"ifad","IFAD","SZ","Swaziland",2004,940000
"IT","Italy","SZ","Swaziland",2004,510000
"KW","Kuwait","SZ","Swaziland",2004,8e+05
"US","USA","SZ","Swaziland",2004,4e+05
"afdf","AfDF","SZ","Swaziland",2005,980000
"badea","BADEA","SZ","Swaziland",2005,550000
"DE","Germany","SZ","Swaziland",2005,1870000
"DK","Denmark","SZ","Swaziland",2005,1460000
"EU","European Union","SZ","Swaziland",2005,4860000
"GB","United Kingdom","SZ","Swaziland",2005,10870000
"ida","IDA","SZ","Swaziland",2005,3e+05
"ifad","IFAD","SZ","Swaziland",2005,580000
"IT","Italy","SZ","Swaziland",2005,330000
"KW","Kuwait","SZ","Swaziland",2005,780000
"US","USA","SZ","Swaziland",2005,420000
"afdf","AfDF","SZ","Swaziland",2006,3560000
"badea","BADEA","SZ","Swaziland",2006,540000
"DE","Germany","SZ","Swaziland",2006,3570000
"DK","Denmark","SZ","Swaziland",2006,1430000
"EU","European Union","SZ","Swaziland",2006,4860000
"ida","IDA","SZ","Swaziland",2006,290000
"ifad","IFAD","SZ","Swaziland",2006,590000
"IT","Italy","SZ","Swaziland",2006,1e+05
"KW","Kuwait","SZ","Swaziland",2006,780000
"US","USA","SZ","Swaziland",2006,410000
"afdf","AfDF","SZ","Swaziland",2007,1020000
"badea","BADEA","SZ","Swaziland",2007,520000
"DE","Germany","SZ","Swaziland",2007,6620000
"DK","Denmark","SZ","Swaziland",2007,2120000
"EU","European Union","SZ","Swaziland",2007,960000
"GB","United Kingdom","SZ","Swaziland",2007,1420000
"ida","IDA","SZ","Swaziland",2007,270000
"ifad","IFAD","SZ","Swaziland",2007,1210000
"KW","Kuwait","SZ","Swaziland",2007,730000
"US","USA","SZ","Swaziland",2007,410000
"afdf","AfDF","SZ","Swaziland",2008,470000
"badea","BADEA","SZ","Swaziland",2008,510000
"DE","Germany","SZ","Swaziland",2008,2340000
"DK","Denmark","SZ","Swaziland",2008,1080000
"ida","IDA","SZ","Swaziland",2008,250000
"ifad","IFAD","SZ","Swaziland",2008,2440000
"KW","Kuwait","SZ","Swaziland",2008,730000
"US","USA","SZ","Swaziland",2008,420000
"afdf","AfDF","SZ","Swaziland",2009,1420000
"badea","BADEA","SZ","Swaziland",2009,550000
"DE","Germany","SZ","Swaziland",2009,1450000
"DK","Denmark","SZ","Swaziland",2009,1740000
"GB","United Kingdom","SZ","Swaziland",2009,4200000
"ida","IDA","SZ","Swaziland",2009,270000
"ifad","IFAD","SZ","Swaziland",2009,1880000
"KW","Kuwait","SZ","Swaziland",2009,710000
"US","USA","SZ","Swaziland",2009,430000
"afdf","AfDF","SZ","Swaziland",2010,1510000
"badea","BADEA","SZ","Swaziland",2010,550000
"DE","Germany","SZ","Swaziland",2010,910000
"DK","Denmark","SZ","Swaziland",2010,1020000
"ida","IDA","SZ","Swaziland",2010,260000
"ifad","IFAD","SZ","Swaziland",2010,1530000
"KW","Kuwait","SZ","Swaziland",2010,710000
"ofid","OFID","SZ","Swaziland",2010,7e+05
"US","USA","SZ","Swaziland",2010,440000
"afdf","AfDF","SZ","Swaziland",2011,1550000
"badea","BADEA","SZ","Swaziland",2011,540000
"DE","Germany","SZ","Swaziland",2011,890000
"DK","Denmark","SZ","Swaziland",2011,90000
"EU","European Union","SZ","Swaziland",2011,4550000
"ida","IDA","SZ","Swaziland",2011,240000
"ifad","IFAD","SZ","Swaziland",2011,1780000
"JP","Japan","SZ","Swaziland",2011,2500000
"KW","Kuwait","SZ","Swaziland",2011,680000
"US","USA","SZ","Swaziland",2011,440000
"afdf","AfDF","SZ","Swaziland",2012,1760000
"badea","BADEA","SZ","Swaziland",2012,1040000
"DE","Germany","SZ","Swaziland",2012,880000
"EU","European Union","SZ","Swaziland",2012,3090000
"ida","IDA","SZ","Swaziland",2012,150000
"ifad","IFAD","SZ","Swaziland",2012,1210000
"JP","Japan","SZ","Swaziland",2012,2530000
"KW","Kuwait","SZ","Swaziland",2012,690000
"US","USA","SZ","Swaziland",2012,390000
"afdf","AfDF","SZ","Swaziland",2013,1880000
"badea","BADEA","SZ","Swaziland",2013,1070000
"DE","Germany","SZ","Swaziland",2013,860000
"EU","European Union","SZ","Swaziland",2013,3070000
"ida","IDA","SZ","Swaziland",2013,150000
"ifad","IFAD","SZ","Swaziland",2013,590000
"JP","Japan","SZ","Swaziland",2013,2540000
"KW","Kuwait","SZ","Swaziland",2013,1420000
"NO","Norway","SZ","Swaziland",2013,170000
"US","USA","SZ","Swaziland",2013,340000
"AE","UAE","SY","Syria",2000,2610000
"BE","Belgium","SY","Syria",2000,160000
"EU","European Union","SY","Syria",2000,7990000
"FR","France","SY","Syria",2000,1210000
"ida","IDA","SY","Syria",2000,2210000
"ifad","IFAD","SY","Syria",2000,3200000
"IT","Italy","SY","Syria",2000,2640000
"JP","Japan","SY","Syria",2000,56550000
"KW","Kuwait","SY","Syria",2000,58490000
"ofid","OFID","SY","Syria",2000,1700000
"AE","UAE","SY","Syria",2001,7360000
"BE","Belgium","SY","Syria",2001,140000
"DE","Germany","SY","Syria",2001,41840000
"EU","European Union","SY","Syria",2001,2300000
"FR","France","SY","Syria",2001,1170000
"ida","IDA","SY","Syria",2001,2310000
"ifad","IFAD","SY","Syria",2001,5020000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2001,3490000
"IT","Italy","SY","Syria",2001,1280000
"JP","Japan","SY","Syria",2001,76120000
"KW","Kuwait","SY","Syria",2001,74980000
"ofid","OFID","SY","Syria",2001,630000
"AE","UAE","SY","Syria",2002,4710000
"BE","Belgium","SY","Syria",2002,150000
"DE","Germany","SY","Syria",2002,38910000
"EU","European Union","SY","Syria",2002,2130000
"FR","France","SY","Syria",2002,1770000
"ida","IDA","SY","Syria",2002,2220000
"ifad","IFAD","SY","Syria",2002,4890000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2002,2860000
"IT","Italy","SY","Syria",2002,1240000
"JP","Japan","SY","Syria",2002,58130000
"KW","Kuwait","SY","Syria",2002,68800000
"ofid","OFID","SY","Syria",2002,580000
"AE","UAE","SY","Syria",2003,13010000
"DE","Germany","SY","Syria",2003,25700000
"EU","European Union","SY","Syria",2003,1670000
"FR","France","SY","Syria",2003,1380000
"ida","IDA","SY","Syria",2003,1940000
"ifad","IFAD","SY","Syria",2003,5110000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2003,1450000
"IT","Italy","SY","Syria",2003,1200000
"JP","Japan","SY","Syria",2003,59140000
"KW","Kuwait","SY","Syria",2003,63390000
"ofid","OFID","SY","Syria",2003,3470000
"AE","UAE","SY","Syria",2004,10980000
"BE","Belgium","SY","Syria",2004,150000
"DE","Germany","SY","Syria",2004,25410000
"EU","European Union","SY","Syria",2004,1680000
"FR","France","SY","Syria",2004,1550000
"ida","IDA","SY","Syria",2004,1780000
"ifad","IFAD","SY","Syria",2004,5910000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2004,1800000
"IT","Italy","SY","Syria",2004,1180000
"JP","Japan","SY","Syria",2004,59960000
"KW","Kuwait","SY","Syria",2004,68370000
"ofid","OFID","SY","Syria",2004,1380000
"AE","UAE","SY","Syria",2005,12180000
"DE","Germany","SY","Syria",2005,21810000
"EU","European Union","SY","Syria",2005,1730000
"FR","France","SY","Syria",2005,1150000
"ida","IDA","SY","Syria",2005,1730000
"ifad","IFAD","SY","Syria",2005,5510000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2005,1060000
"IT","Italy","SY","Syria",2005,580000
"JP","Japan","SY","Syria",2005,72540000
"KW","Kuwait","SY","Syria",2005,64780000
"ofid","OFID","SY","Syria",2005,1430000
"AE","UAE","SY","Syria",2006,11430000
"BE","Belgium","SY","Syria",2006,140000
"DE","Germany","SY","Syria",2006,55220000
"EU","European Union","SY","Syria",2006,1760000
"FR","France","SY","Syria",2006,2020000
"ida","IDA","SY","Syria",2006,1690000
"ifad","IFAD","SY","Syria",2006,4740000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2006,2e+06
"IT","Italy","SY","Syria",2006,4780000
"JP","Japan","SY","Syria",2006,85320000
"KW","Kuwait","SY","Syria",2006,62440000
"ofid","OFID","SY","Syria",2006,1310000
"AE","UAE","SY","Syria",2007,11760000
"BE","Belgium","SY","Syria",2007,130000
"DE","Germany","SY","Syria",2007,40020000
"FR","France","SY","Syria",2007,2870000
"ida","IDA","SY","Syria",2007,1560000
"ifad","IFAD","SY","Syria",2007,3880000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2007,3360000
"IT","Italy","SY","Syria",2007,4110000
"JP","Japan","SY","Syria",2007,85080000
"KW","Kuwait","SY","Syria",2007,57450000
"ofid","OFID","SY","Syria",2007,4060000
"PL","Poland","SY","Syria",2007,4080000
"AE","UAE","SY","Syria",2008,11400000
"arab-fund-afesd","Arab Fund","SY","Syria",2008,74310000
"DE","Germany","SY","Syria",2008,32760000
"FR","France","SY","Syria",2008,2320000
"ida","IDA","SY","Syria",2008,1480000
"ifad","IFAD","SY","Syria",2008,4340000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2008,1880000
"IT","Italy","SY","Syria",2008,4010000
"JP","Japan","SY","Syria",2008,85280000
"KW","Kuwait","SY","Syria",2008,61760000
"ofid","OFID","SY","Syria",2008,1660000
"AE","UAE","SY","Syria",2009,11750000
"arab-fund-afesd","Arab Fund","SY","Syria",2009,75980000
"BE","Belgium","SY","Syria",2009,360000
"DE","Germany","SY","Syria",2009,23180000
"FR","France","SY","Syria",2009,2360000
"ida","IDA","SY","Syria",2009,1530000
"ifad","IFAD","SY","Syria",2009,1880000
"IT","Italy","SY","Syria",2009,3930000
"JP","Japan","SY","Syria",2009,85710000
"KW","Kuwait","SY","Syria",2009,54950000
"ofid","OFID","SY","Syria",2009,1510000
"AE","UAE","SY","Syria",2010,11640000
"arab-fund-afesd","Arab Fund","SY","Syria",2010,78380000
"DE","Germany","SY","Syria",2010,18070000
"FR","France","SY","Syria",2010,2340000
"ida","IDA","SY","Syria",2010,1520000
"ifad","IFAD","SY","Syria",2010,2090000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2010,1350000
"IT","Italy","SY","Syria",2010,3910000
"JP","Japan","SY","Syria",2010,87600000
"KW","Kuwait","SY","Syria",2010,54580000
"ofid","OFID","SY","Syria",2010,1050000
"AE","UAE","SY","Syria",2011,11150000
"arab-fund-afesd","Arab Fund","SY","Syria",2011,69690000
"DE","Germany","SY","Syria",2011,14300000
"EU","European Union","SY","Syria",2011,8210000
"FR","France","SY","Syria",2011,1660000
"ida","IDA","SY","Syria",2011,860000
"ifad","IFAD","SY","Syria",2011,1860000
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2011,310000
"IT","Italy","SY","Syria",2011,1460000
"JP","Japan","SY","Syria",2011,54670000
"KW","Kuwait","SY","Syria",2011,44830000
"ofid","OFID","SY","Syria",2011,490000
"EU","European Union","SY","Syria",2012,12410000
"ifad","IFAD","SY","Syria",2012,1880000
"KW","Kuwait","SY","Syria",2012,1290000
"ofid","OFID","SY","Syria",2012,2680000
"ifad","IFAD","SY","Syria",2013,2010000
"JP","Japan","SY","Syria",2013,50900000
"US","USA","TJ","Tajikistan",2000,1380000
"islamic-dev-bank","Islamic Dev Bank","TJ","Tajikistan",2001,790000
