"id","entity-name","aid-type","year","value"
"CA","Canada","out-oda-net-excl-debt-relief",2012,4394500021
"CA","Canada","out-debt-relief",2012,159236433.13
"CA","Canada","out-oda-net-excl-debt-relief",2013,4055297308
"CA","Canada","out-oda-net-excl-debt-relief",2014,3660977144
"CA","Canada","out-oda-net-excl-debt-relief",2015,4277230000
"HR","Croatia","out-oda-net-excl-debt-relief",2012,19340422
"HR","Croatia","out-oda-net-excl-debt-relief",2013,40591564
"HR","Croatia","out-oda-net-excl-debt-relief",2014,64668416
"HR","Croatia","out-oda-net-excl-debt-relief",2015,51410000
"CY","Cyprus","out-oda-net-excl-debt-relief",2005,14736984
"CY","Cyprus","out-oda-net-excl-debt-relief",2006,24827987
"CY","Cyprus","out-oda-net-excl-debt-relief",2007,30899064
"CY","Cyprus","out-oda-net-excl-debt-relief",2008,31582781
"CY","Cyprus","out-oda-net-excl-debt-relief",2009,39672059
"CY","Cyprus","out-oda-net-excl-debt-relief",2010,44161526
"CY","Cyprus","out-oda-net-excl-debt-relief",2011,30569562
"CY","Cyprus","out-oda-net-excl-debt-relief",2012,20857486
"CY","Cyprus","out-oda-net-excl-debt-relief",2013,16854035
"CY","Cyprus","out-oda-net-excl-debt-relief",2014,15247712
"CY","Cyprus","out-oda-net-excl-debt-relief",2015,18240000
"CZ","Czech Republic","out-oda-net-excl-debt-relief",1993,51699187
"CZ","Czech Republic","out-oda-net-excl-debt-relief",1994,58044293
"CZ","Czech Republic","out-oda-net-excl-debt-relief",1998,28733485
"CZ","Czech Republic","out-oda-net-excl-debt-relief",1999,27392945
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2000,32881110
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2001,50572249
"CZ","Czech Republic","out-debt-relief",2002,18585521.2
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2002,54139735
"CZ","Czech Republic","out-debt-relief",2003,11956413.8
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2003,111352615
"CZ","Czech Republic","out-debt-relief",2004,12829616.6
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2004,116638313
"CZ","Czech Republic","out-debt-relief",2005,10689630.65
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2005,139800326
"CZ","Czech Republic","out-debt-relief",2006,15348539.77
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2006,152276687
"CZ","Czech Republic","out-debt-relief",2007,10244306.58
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2007,151494578
"CZ","Czech Republic","out-debt-relief",2008,908927.84
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2008,187852661
"CZ","Czech Republic","out-debt-relief",2009,2480309.83
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2009,170979794
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2010,187492105
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2011,191521937
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2012,183112501
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2013,173597573
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2014,180942970
"CZ","Czech Republic","out-oda-net-excl-debt-relief",2015,1.99e+08
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1960,34262954155
"dac-countries-total","DAC Countries, Total","out-debt-relief",1961,28952477
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1961,37925573438
"dac-countries-total","DAC Countries, Total","out-debt-relief",1962,27860182.84
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1962,38658580755
"dac-countries-total","DAC Countries, Total","out-debt-relief",1963,107477773.97
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1963,38532797177
"dac-countries-total","DAC Countries, Total","out-debt-relief",1964,120763981.78
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1964,38972450667
"dac-countries-total","DAC Countries, Total","out-debt-relief",1965,275307188.45
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1965,41273157343
"dac-countries-total","DAC Countries, Total","out-debt-relief",1966,258172546.01
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1966,40311915627
"dac-countries-total","DAC Countries, Total","out-debt-relief",1967,619766149.66
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1967,39630911622
"dac-countries-total","DAC Countries, Total","out-debt-relief",1968,560845636.68
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1968,41527962182
"dac-countries-total","DAC Countries, Total","out-debt-relief",1969,219415010.85
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1969,41022824231
"dac-countries-total","DAC Countries, Total","out-debt-relief",1970,307049548.92
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1970,37919708165
"dac-countries-total","DAC Countries, Total","out-debt-relief",1971,2129757303.98
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1971,37150946893
"dac-countries-total","DAC Countries, Total","out-debt-relief",1972,2556040701.57
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1972,40101183461
"dac-countries-total","DAC Countries, Total","out-debt-relief",1973,1917625045.48
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1973,35525906706
"dac-countries-total","DAC Countries, Total","out-debt-relief",1974,1072850698.3
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1974,42335687982
"dac-countries-total","DAC Countries, Total","out-debt-relief",1975,1774366314.24
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1975,43801456748
"dac-countries-total","DAC Countries, Total","out-debt-relief",1976,2120968771.11
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1976,41946917043
"dac-countries-total","DAC Countries, Total","out-debt-relief",1977,1131845117.64
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1977,44811477142
"dac-countries-total","DAC Countries, Total","out-debt-relief",1978,2302482749.66
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1978,48954610126
"dac-countries-total","DAC Countries, Total","out-debt-relief",1979,1611505626.82
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1979,50633635312
"dac-countries-total","DAC Countries, Total","out-debt-relief",1980,2699563544.07
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1980,54261222894
"dac-countries-total","DAC Countries, Total","out-debt-relief",1981,1184161426.43
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1981,54572426087
"dac-countries-total","DAC Countries, Total","out-debt-relief",1982,575909524.47
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1982,61609946331
"dac-countries-total","DAC Countries, Total","out-debt-relief",1983,538653062.03
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1983,61044870411
"dac-countries-total","DAC Countries, Total","out-debt-relief",1984,806869601.03
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1984,65305069861
"dac-countries-total","DAC Countries, Total","out-debt-relief",1985,1187263673.98
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1985,66071283062
"dac-countries-total","DAC Countries, Total","out-debt-relief",1986,1721825526.47
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1986,67298852082
"dac-countries-total","DAC Countries, Total","out-debt-relief",1987,1133223869.71
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1987,66591116803
"dac-countries-total","DAC Countries, Total","out-debt-relief",1988,1097154310.07
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1988,72038879686
"dac-countries-total","DAC Countries, Total","out-debt-relief",1989,1302788906.53
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1989,70354091838
"dac-countries-total","DAC Countries, Total","out-debt-relief",1990,7179640800.41
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1990,69061911511
"dac-countries-total","DAC Countries, Total","out-debt-relief",1991,15342876220.65
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1991,63730213313
"dac-countries-total","DAC Countries, Total","out-debt-relief",1992,5134449296.97
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1992,75214612774
"dac-countries-total","DAC Countries, Total","out-debt-relief",1993,5682574733.55
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1993,68800925615
"dac-countries-total","DAC Countries, Total","out-debt-relief",1994,6279719042.49
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1994,68366679271
"dac-countries-total","DAC Countries, Total","out-debt-relief",1995,3506389659.39
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1995,63669661666
"dac-countries-total","DAC Countries, Total","out-debt-relief",1996,3311652977.57
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1996,63710492460
"dac-countries-total","DAC Countries, Total","out-debt-relief",1997,3451177935.14
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1997,59433786979
"dac-countries-total","DAC Countries, Total","out-debt-relief",1998,3301285047.07
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1998,65228935253
"dac-countries-total","DAC Countries, Total","out-debt-relief",1999,2557455937.91
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",1999,66503736692
"dac-countries-total","DAC Countries, Total","out-debt-relief",2000,2582650536.92
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2000,69496996423
"dac-countries-total","DAC Countries, Total","out-debt-relief",2001,3371088649.65
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2001,70797289204
"dac-countries-total","DAC Countries, Total","out-debt-relief",2002,7331528542
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2002,72220307184
"dac-countries-total","DAC Countries, Total","out-debt-relief",2003,10083137846.37
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2003,72984670994
"dac-countries-total","DAC Countries, Total","out-debt-relief",2004,5715059996.02
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2004,82034743686
"dac-countries-total","DAC Countries, Total","out-debt-relief",2005,25422038976.44
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2005,89668376575
"dac-countries-total","DAC Countries, Total","out-debt-relief",2006,19930455665.38
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2006,89613155785
"dac-countries-total","DAC Countries, Total","out-debt-relief",2007,8716619790.21
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2007,92514916112
"dac-countries-total","DAC Countries, Total","out-debt-relief",2008,8132578888.59
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2008,104679964910
"dac-countries-total","DAC Countries, Total","out-debt-relief",2009,1508834424.32
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2009,112958339619
"dac-countries-total","DAC Countries, Total","out-debt-relief",2010,3675013201.26
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2010,116984414266
"dac-countries-total","DAC Countries, Total","out-debt-relief",2011,3650527793.56
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2011,115818343383
"dac-countries-total","DAC Countries, Total","out-debt-relief",2012,2709590869.76
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2012,112227735008
"dac-countries-total","DAC Countries, Total","out-debt-relief",2013,3279858282.67
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2013,118024123393
"dac-countries-total","DAC Countries, Total","out-debt-relief",2014,664071658.52
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2014,122634602914
"dac-countries-total","DAC Countries, Total","out-debt-relief",2015,493560000
"dac-countries-total","DAC Countries, Total","out-oda-net-excl-debt-relief",2015,130939790000
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1960,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1961,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1961,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1962,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1962,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1963,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1963,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1964,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1964,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1965,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1965,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1966,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1966,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1967,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1967,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1968,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1968,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1969,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1969,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1970,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1970,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1971,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1971,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1972,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1972,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1973,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1973,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1974,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1974,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1975,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1975,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1976,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1976,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1977,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1977,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1978,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1978,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1979,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1979,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1980,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1980,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1981,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1981,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1982,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1982,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1983,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1983,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1984,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1984,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1985,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1985,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1986,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1986,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1987,0
"dac-eu-members-total","DAC EU Members, Total","out-oda-net-excl-debt-relief",1987,0
"dac-eu-members-total","DAC EU Members, Total","out-debt-relief",1988,0
