"from_di_id","entity_from_name","to_di_id","entity_to_name","year","sector","bundle","channel","value"
"ofid","OPEC Fund for International Development (OFID)","africa","Africa, regional",2016,"infrastructure","oof-loan","unspecified",689020
"ofid","OPEC Fund for International Development (OFID)","africa","Africa, regional",2016,"agriculture-and-food-security","oof-loan","unspecified",955440
"ofid","OPEC Fund for International Development (OFID)","africa","Africa, regional",2016,"other","oof-loan","unspecified",252940
"SE","Sweden","africa","Africa, regional",2016,"other","oof-loan","unspecified",52824200
"US","USA","africa","Africa, regional",2016,"other","oof-loan","unspecified",2400000
"EU","European Union","AL","Albania",2005,"other","oof-loan","unspecified",9857770
"EU","European Union","AL","Albania",2006,"other","oof-loan","unspecified",21292900
"EU","European Union","AL","Albania",2007,"other","oof-loan","unspecified",37862300
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2007,"governance-security-and-civil-society","oof-loan","unspecified",513875
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2007,"other","oof-loan","unspecified",338715
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2007,"infrastructure","oof-loan","unspecified",4350269
"EU","European Union","AL","Albania",2008,"other","oof-loan","unspecified",28498600
"GR","Greece","AL","Albania",2008,"industry-and-trade","oof-grant","unspecified",289782
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2008,"infrastructure","oof-loan","unspecified",8992380
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2008,"governance-security-and-civil-society","oof-loan","unspecified",25139
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2008,"other","oof-loan","unspecified",1727930
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"environment","oof-loan","private-sector-institution",10078200
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"other","oof-loan","private-sector-institution",4840159
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"infrastructure","oof-loan","public-sector-recipient",14232890
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"other","oof-loan","public-sector-recipient",28009507
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"industry-and-trade","oof-loan","other",12543110
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"industry-and-trade","oof-loan","private-sector-institution",1846890
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"banking-and-business","oof-loan","private-sector-institution",777674
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2009,"infrastructure","oof-loan","other",8340010
"EU","European Union","AL","Albania",2009,"other","oof-loan","unspecified",28742100
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2009,"infrastructure","oof-loan","unspecified",6986330
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2009,"governance-security-and-civil-society","oof-loan","unspecified",-474535
"ofid","OPEC Fund for International Development (OFID)","AL","Albania",2009,"infrastructure","oof-loan","unspecified",4866020
"ceb","Council of Europe Development Bank (CEB)","AL","Albania",2010,"industry-and-trade","oof-loan","public-sector-recipient",2486420
"ceb","Council of Europe Development Bank (CEB)","AL","Albania",2010,"other","oof-loan","public-sector-unknown",10567300
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"industry-and-trade","oof-loan","private-sector-institution",62205
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"other","oof-loan","public-sector-recipient",2740080
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"infrastructure","oof-loan","other",2926700
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"industry-and-trade","oof-loan","other",3169329
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"banking-and-business","oof-loan","other",27723610
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"banking-and-business","oof-loan","private-sector-institution",3462453
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"other","oof-loan","private-sector-institution",301045
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"infrastructure","oof-loan","public-sector-recipient",15134630
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2010,"other-social-services","oof-loan","other",15340200
"EU","European Union","AL","Albania",2010,"infrastructure","oof-loan","unspecified",16527700
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2010,"humanitarian","oof-loan","unspecified",1893390
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2010,"governance-security-and-civil-society","oof-loan","unspecified",597165
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2010,"other-social-services","oof-loan","unspecified",250436
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2010,"other","oof-loan","unspecified",175149
"ofid","OPEC Fund for International Development (OFID)","AL","Albania",2010,"infrastructure","oof-loan","unspecified",4139540
"ceb","Council of Europe Development Bank (CEB)","AL","Albania",2011,"other","oof-loan","public-sector-unknown",4307650
"ceb","Council of Europe Development Bank (CEB)","AL","Albania",2011,"industry-and-trade","oof-loan","public-sector-recipient",2461520
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"environment","oof-loan","other",26623300
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"industry-and-trade","oof-loan","other",222237
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"infrastructure","oof-loan","other",21538300
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"other","oof-loan","public-sector-recipient",427814
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"other-social-services","oof-loan","other",17468660
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"banking-and-business","oof-loan","other",1446140
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"banking-and-business","oof-loan","private-sector-institution",308637
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"infrastructure","oof-loan","public-sector-recipient",43938280
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"industry-and-trade","oof-loan","private-sector-institution",61582
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"other","oof-loan","other",1953600
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2011,"other","oof-loan","private-sector-institution",304576
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2011,"humanitarian","oof-loan","unspecified",229842
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2011,"other-social-services","oof-loan","unspecified",22285932
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2011,"infrastructure","oof-loan","unspecified",-269349
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2011,"governance-security-and-civil-society","oof-loan","unspecified",1092424
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2011,"other","oof-loan","unspecified",2561380
"ofid","OPEC Fund for International Development (OFID)","AL","Albania",2011,"infrastructure","oof-loan","unspecified",843172
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"infrastructure","oof-loan","public-sector-recipient",40534740
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"other","oof-loan","private-sector-institution",225867
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"other","oof-loan","public-sector-recipient",3606740
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"banking-and-business","oof-loan","other",1456284
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"environment","oof-loan","other",22095000
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"banking-and-business","oof-loan","private-sector-institution",2160061
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"other","oof-loan","other",8635980
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"other-social-services","oof-loan","other",927445
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"industry-and-trade","oof-loan","other",574487
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2012,"industry-and-trade","oof-loan","private-sector-institution",5126120
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2012,"humanitarian","oof-loan","public-sector-recipient",364627
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2012,"other-social-services","oof-loan","public-sector-recipient",1877121
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2012,"governance-security-and-civil-society","oof-loan","public-sector-recipient",3371026
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2012,"water-and-sanitation","oof-loan","public-sector-recipient",139833
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2012,"other","oof-loan","public-sector-recipient",3783150
"islamic-dev-bank","Islamic Development Bank (IsDB)","AL","Albania",2012,"other","oof-loan","unspecified",85447500
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"other","oof-loan","public-sector-recipient",151961
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"infrastructure","oof-loan","public-sector-recipient",19531830
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"banking-and-business","oof-loan","other",14788055
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"banking-and-business","oof-loan","private-sector-institution",1325042
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"industry-and-trade","oof-loan","other",533799
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"other-social-services","oof-loan","other",399808
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"other","oof-loan","private-sector-institution",179482
"ebrd","European Bank for Reconstruction and Development (EBRD)","AL","Albania",2013,"other","oof-loan","other",8732860
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2013,"water-and-sanitation","oof-loan","public-sector-recipient",141487
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2013,"other","oof-loan","public-sector-recipient",3312000
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1013991
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2013,"governance-security-and-civil-society","oof-loan","public-sector-recipient",-1619
"ibrd","International Bank for Reconstruction and Development (IBRD)","AL","Albania",2013,"humanitarian","oof-loan","public-sector-recipient",60551
