country,bundle,year,in-oda-gross-bundle
RS,F,2012,42161346
RS,G,2012,112057221
RW,A,2012,68238910
RW,B,2012,442317790
RW,C,2012,27720852
RW,D,2012,2119421
RW,E,2012,226690400
RW,F,2012,31544429
RW,G,2012,97851251
SB,A,2012,227560
SB,B,2012,66644697
SB,D,2012,468006
SB,E,2012,27422912
SB,F,2012,12167138
SB,G,2012,200591857
SC,A,2012,1874170
SC,B,2012,6183390
SC,E,2012,14863593
SC,F,2012,2534554
SC,G,2012,3576706
SD,A,2012,176299089
SD,B,2012,262257625
SD,C,2012,174632665
SD,D,2012,1185233
SD,E,2012,277477701
SD,F,2012,24253067
SD,G,2012,75711738
SH,B,2012,32221746
SH,E,2012,131576725
SH,F,2012,1219404
SH,G,2012,3191247
SL,A,2012,71822629
SL,B,2012,213531920
SL,C,2012,23264363
SL,D,2012,107082
SL,E,2012,80025617
SL,F,2012,5080588
SL,G,2012,51031861
SN,A,2012,458252055
SN,B,2012,192157818
SN,C,2012,69723816
SN,D,2012,2050927
SN,E,2012,173169444
SN,F,2012,100458447
SN,G,2012,155417461
SO,B,2012,365280439
SO,C,2012,160817014
SO,D,2012,76979
SO,E,2012,345203139
SO,F,2012,2552526
SO,G,2012,37535411
SR,A,2012,22219729
SR,B,2012,3180231
SR,E,2012,8764714
SR,F,2012,1236124
SR,G,2012,6170213
SS,A,2012,2408825
SS,B,2012,436920618
SS,C,2012,433126580
SS,D,2012,3878103
SS,E,2012,540796161
SS,F,2012,11464810
SS,G,2012,148446724
ST,A,2012,11599686
ST,B,2012,10174900
ST,C,2012,3266504
ST,E,2012,10229929
ST,F,2012,7633805
ST,G,2012,4735400
SV,A,2012,11907851
SV,B,2012,48219003
SV,C,2012,440133
SV,D,2012,169349
SV,E,2012,177253151
SV,F,2012,12836082
SV,G,2012,53333741
SY,A,2012,41378411
SY,B,2012,251649104
SY,C,2012,55280731
SY,D,2012,1320716
SY,E,2012,207325287
SY,F,2012,77269743
SY,G,2012,18629729
SZ,A,2012,13724214
SZ,B,2012,18760059
SZ,C,2012,1267893
SZ,E,2012,53015016
SZ,F,2012,1098923
SZ,G,2012,9958806
TD,A,2012,29677119
TD,B,2012,124099135
TD,C,2012,159001827
TD,D,2012,354872
TD,E,2012,172226202
TD,F,2012,21247542
TD,G,2012,22702158
TG,A,2012,24345280
TG,B,2012,77606218
TG,C,2012,5536492
TG,D,2012,133331
TG,E,2012,47971337
TG,F,2012,68993785
TG,G,2012,21715838
TH,A,2012,205099430
TH,B,2012,72506350
TH,C,2012,13919275
TH,D,2012,2115350
TH,E,2012,52501237
TH,F,2012,34569247
TH,G,2012,105294670
TJ,A,2012,100661236
TJ,B,2012,139492997
TJ,C,2012,4812807
TJ,D,2012,599381
TJ,E,2012,105291863
TJ,F,2012,6985222
TJ,G,2012,44015985
TK,B,2012,13197364
TK,E,2012,5115808
TK,F,2012,24311
TK,G,2012,397829
TL,A,2012,11652
TL,B,2012,80286682
TL,C,2012,3412518
TL,E,2012,62367733
TL,F,2012,19897252
TL,G,2012,116198273
TM,B,2012,6084631
TM,C,2012,76231
TM,D,2012,3247
TM,E,2012,11239946
TM,F,2012,1993485
TM,G,2012,8002484
TN,A,2012,787445077
TN,B,2012,287683316
TN,C,2012,642035
TN,D,2012,1009949
TN,E,2012,61171158
TN,F,2012,107184553
TN,G,2012,78025588
TO,B,2012,29369491
TO,C,2012,3132298
TO,E,2012,19781018
TO,F,2012,3602380
TO,G,2012,24575341
TR,A,2012,2829433726
TR,B,2012,27220797
TR,C,2012,2256070
TR,D,2012,3088343
TR,E,2012,421775350
TR,F,2012,111595741
TR,G,2012,196648461
TV,B,2012,9635239
TV,C,2012,1252919
TV,E,2012,4557621
TV,F,2012,1197401
TV,G,2012,8287315
TZ,A,2012,782373112
TZ,B,2012,888464693
TZ,C,2012,135125564
TZ,D,2012,6798695
TZ,E,2012,789494389
TZ,F,2012,35803519
TZ,G,2012,211335499
UA,A,2012,144052915
UA,B,2012,204843734
UA,C,2012,145302
UA,D,2012,3898667
UA,E,2012,175727355
UA,F,2012,70672250
UA,G,2012,140289237
UG,A,2012,356364989
UG,B,2012,476616056
UG,C,2012,87340657
UG,D,2012,2421070
UG,E,2012,599739858
UG,F,2012,17899597
UG,G,2012,141656257
UY,A,2012,269174
UY,B,2012,1834828
UY,D,2012,23028
UY,E,2012,10499997
UY,F,2012,2986858
UY,G,2012,12064483
UZ,A,2012,158341680
UZ,B,2012,34745790
UZ,C,2012,4859420
UZ,D,2012,570098
UZ,E,2012,46499656
UZ,F,2012,23019579
UZ,G,2012,27496046
VC,A,2012,1564525
VC,B,2012,4880715
VC,E,2012,2568660
VC,F,2012,539120
VC,G,2012,2333113
VE,B,2012,5120583
VE,D,2012,897736
VE,E,2012,19967039
VE,F,2012,10276425
VE,G,2012,11173102
VN,A,2012,3736937265
VN,B,2012,309199317
VN,C,2012,15399349
VN,D,2012,6141483
VN,E,2012,172549548
VN,F,2012,201989279
VN,G,2012,317512346
VU,B,2012,35753990
VU,E,2012,14118896
VU,F,2012,5721342
VU,G,2012,49739517
WF,B,2012,50731877
WF,D,2012,63915
WF,E,2012,6273716
WF,F,2012,1885964
WF,G,2012,61665114
WS,A,2012,32850470
WS,B,2012,34070212
WS,E,2012,18895271
WS,F,2012,7604624
WS,G,2012,35964139
XK,A,2012,825113
XK,B,2012,49839335
XK,D,2012,1088521
XK,E,2012,235060983
XK,F,2012,18462859
XK,G,2012,242937544
YE,A,2012,181468099
YE,B,2012,221448124
YE,C,2012,132682724
YE,D,2012,1155948
YE,E,2012,208607441
YE,F,2012,39678807
YE,G,2012,36963763
ZA,A,2012,196290465
ZA,B,2012,307000545
ZA,C,2012,2773952
ZA,D,2012,22584567
ZA,E,2012,552134982
ZA,F,2012,21840050
ZA,G,2012,158540400
ZM,A,2012,136747986
ZM,B,2012,366116756
ZM,C,2012,36930141
ZM,D,2012,1557777
ZM,E,2012,366372346
ZM,F,2012,10534558
ZM,G,2012,84294094
ZW,A,2012,46846
ZW,B,2012,529031221
ZW,C,2012,87718487
ZW,D,2012,5588416
ZW,E,2012,274737506
ZW,F,2012,17843171
ZW,G,2012,96959197
