country,sector,channel,year,in-oda-gross-sector-channel
MY,J,E,2006,101396
MY,J,J,2006,10904435
MY,K,A,2006,4707643
MY,K,D,2006,388206
MY,K,E,2006,151384
MY,K,F,2006,-71059
MY,K,J,2006,82659516
MY,N,A,2006,507539
MZ,A,A,2006,59616063
MZ,A,D,2006,4619639
MZ,A,E,2006,999713
MZ,A,H,2006,1498157
MZ,A,I,2006,6101413
MZ,A,J,2006,112382459
MZ,B,A,2006,74796830
MZ,B,D,2006,7569357
MZ,B,E,2006,11195305
MZ,B,H,2006,8185178
MZ,B,I,2006,29618490
MZ,B,J,2006,131257245
MZ,C,A,2006,30299131
MZ,C,D,2006,316677
MZ,C,E,2006,31211
MZ,C,F,2006,5518523
MZ,C,G,2006,506936
MZ,C,H,2006,139177
MZ,C,I,2006,150611
MZ,C,J,2006,19294629
MZ,D,A,2006,31296394
MZ,D,D,2006,14873194
MZ,D,E,2006,2410402
MZ,D,F,2006,1596913
MZ,D,H,2006,6338307
MZ,D,I,2006,11013785
MZ,D,J,2006,89902672
MZ,E,A,2006,17209800
MZ,E,D,2006,2670143
MZ,E,E,2006,519480
MZ,E,F,2006,163546
MZ,E,G,2006,17821
MZ,E,H,2006,1809403
MZ,E,I,2006,31374
MZ,E,J,2006,14558911
MZ,F,A,2006,85054810
MZ,F,E,2006,42630
MZ,F,H,2006,15795
MZ,F,I,2006,30013978
MZ,F,J,2006,139271231
MZ,G,A,2006,7074063
MZ,G,D,2006,734950
MZ,G,E,2006,72630
MZ,G,G,2006,345586
MZ,G,I,2006,2226550
MZ,G,J,2006,29263814
MZ,H,A,2006,53840055
MZ,H,D,2006,30438621
MZ,H,E,2006,4955584
MZ,H,F,2006,112791
MZ,H,H,2006,5531604
MZ,H,I,2006,8904515
MZ,H,J,2006,27047517
MZ,I,A,2006,4420906
MZ,I,E,2006,438023
MZ,I,H,2006,2515592
MZ,I,I,2006,5695708
MZ,I,J,2006,26003161
MZ,J,A,2006,1460787
MZ,J,D,2006,604265
MZ,J,H,2006,2000202
MZ,J,I,2006,717262
MZ,J,J,2006,14354896
MZ,K,A,2006,56400772
MZ,K,D,2006,4285690
MZ,K,E,2006,4071883
MZ,K,F,2006,343521
MZ,K,H,2006,165481
MZ,K,I,2006,341330
MZ,K,J,2006,27128397
MZ,L,A,2006,175539346
MZ,L,J,2006,103498298
MZ,M,A,2006,181559638
MZ,M,H,2006,1383273194
MZ,M,J,2006,559849218
MZ,N,A,2006,3434372
MZ,N,D,2006,1036704
MZ,N,E,2006,1301137
MZ,N,H,2006,2190548
MZ,N,I,2006,627896
MZ,N,J,2006,606466
NA,A,A,2006,13436118
NA,A,D,2006,4673317
NA,A,I,2006,523110
NA,A,J,2006,1912369
NA,B,A,2006,34705349
NA,B,D,2006,1252594
NA,B,E,2006,6815420
NA,B,H,2006,2177542
NA,B,I,2006,12437223
NA,B,J,2006,26670867
NA,C,A,2006,1515050
NA,C,D,2006,167170
NA,C,J,2006,2802480
NA,D,A,2006,4508214
NA,D,D,2006,1592356
NA,D,E,2006,191429
NA,D,I,2006,1826938
NA,D,J,2006,4491150
NA,E,A,2006,2194966
NA,E,D,2006,600734
NA,E,E,2006,101815
NA,E,H,2006,108525
NA,E,I,2006,2348095
NA,E,J,2006,760551
NA,F,A,2006,1665571
NA,F,I,2006,724925
NA,F,J,2006,4312180
NA,G,A,2006,1390448
NA,G,D,2006,297206
NA,G,E,2006,110911
NA,G,I,2006,40678
NA,G,J,2006,1706011
NA,H,A,2006,4966125
NA,H,D,2006,193390
NA,H,E,2006,196803
NA,H,I,2006,155131
NA,H,J,2006,3184013
NA,I,A,2006,2778797
NA,I,D,2006,39953
NA,I,E,2006,71473
NA,I,I,2006,263369
NA,I,J,2006,307749
NA,J,A,2006,611669
NA,J,H,2006,1262432
NA,J,I,2006,236336
NA,J,J,2006,1495244
NA,K,A,2006,10889440
NA,K,D,2006,543086
NA,K,E,2006,1006779
NA,K,I,2006,129855
NA,K,J,2006,3427711
NA,N,D,2006,255139
NA,N,E,2006,25575
NA,N,J,2006,1610321
NE,A,A,2006,19879155
NE,A,D,2006,171243
NE,A,E,2006,7449
NE,A,F,2006,733141
NE,A,H,2006,281977
NE,A,J,2006,28725217
NE,B,A,2006,24040532
NE,B,D,2006,2744879
NE,B,E,2006,1116500
NE,B,H,2006,12423916
NE,B,I,2006,46510
NE,B,J,2006,45706832
NE,C,A,2006,14010400
NE,C,D,2006,306001
NE,C,E,2006,28872
NE,C,H,2006,454547
NE,C,J,2006,21824097
NE,D,A,2006,14592287
NE,D,D,2006,2550306
NE,D,E,2006,12992
NE,D,F,2006,125198
NE,D,H,2006,1725102
NE,D,I,2006,8859
NE,D,J,2006,16483680
NE,E,A,2006,8628092
NE,E,D,2006,268343
NE,E,E,2006,177177
NE,E,J,2006,18403884
NE,F,A,2006,7309196
NE,F,D,2006,449534
NE,F,J,2006,1646138
NE,G,A,2006,150460
NE,G,D,2006,2309
NE,G,E,2006,191541
NE,G,I,2006,173862
NE,G,J,2006,1105960
NE,H,A,2006,30895437
NE,H,D,2006,5831635
NE,H,E,2006,998532
NE,H,F,2006,0
NE,H,H,2006,5688160
NE,H,J,2006,39007826
NE,I,A,2006,4300039
NE,I,J,2006,1948369
NE,J,A,2006,2700800
NE,J,H,2006,486442
NE,J,J,2006,10035901
NE,K,A,2006,24346214
NE,K,D,2006,3311856
NE,K,E,2006,3955255
NE,K,F,2006,90232
NE,K,H,2006,560750
NE,K,J,2006,26763855
NE,L,A,2006,59307400
NE,M,A,2006,132574254
NE,M,H,2006,1129428228
NE,M,J,2006,223125605
NE,N,A,2006,17256327
NE,N,D,2006,3369226
NE,N,E,2006,1220955
NE,N,H,2006,20853698
NE,N,I,2006,2140606
NE,N,J,2006,16823549
NG,A,A,2006,11562676
NG,A,D,2006,1161554
NG,A,E,2006,439952
NG,A,H,2006,31099
NG,A,I,2006,1983271
NG,A,J,2006,64120827
NG,B,A,2006,60733506
NG,B,D,2006,42440780
NG,B,E,2006,668096
NG,B,H,2006,11104253
NG,B,I,2006,45091165
NG,B,J,2006,293922047
NG,C,A,2006,5081288
NG,C,D,2006,794537
NG,C,I,2006,1107
NG,C,J,2006,52927471
NG,D,A,2006,26607906
NG,D,D,2006,9039288
NG,D,F,2006,5176
NG,D,H,2006,27587605
NG,D,I,2006,9914226
NG,D,J,2006,93377971
NG,E,A,2006,23132087
NG,E,D,2006,1384011
NG,E,E,2006,839410
NG,E,F,2006,2959
NG,E,I,2006,7827112
NG,E,J,2006,64318286
NG,F,A,2006,9895629
NG,F,D,2006,52578
NG,F,I,2006,226391
NG,F,J,2006,85228414
NG,G,A,2006,4926372
NG,G,D,2006,746302
NG,G,E,2006,10098
NG,G,H,2006,929109
NG,G,I,2006,7879160
NG,G,J,2006,5632025
NG,H,A,2006,1483855
NG,H,D,2006,546841
NG,H,H,2006,10818
NG,H,J,2006,50054447
NG,I,A,2006,362339
NG,I,D,2006,614007
NG,I,H,2006,757303
NG,I,I,2006,693456
NG,I,J,2006,11363559
NG,J,A,2006,1455095
NG,J,H,2006,3115545
NG,J,J,2006,1969901
NG,K,A,2006,62590263
NG,K,D,2006,578737
NG,K,E,2006,915594
NG,K,H,2006,110581
NG,K,J,2006,30529301
NG,L,A,2006,5038433
NG,M,A,2006,3217756228
NG,M,J,2006,9671779916
NG,N,A,2006,22148
NG,N,D,2006,163184
NG,N,J,2006,2038619
NI,A,A,2006,31060967
NI,A,D,2006,2842492
NI,A,E,2006,806087
NI,A,F,2006,617701
NI,A,I,2006,56397
NI,A,J,2006,39749903
NI,B,A,2006,18040211
NI,B,D,2006,7125368
NI,B,E,2006,2986368
NI,B,F,2006,1604582
NI,B,H,2006,5491094
NI,B,I,2006,5230446
NI,B,J,2006,34398760
NI,C,A,2006,10397381
NI,C,D,2006,15527
NI,C,E,2006,68690
NI,C,F,2006,1803528
NI,C,J,2006,4549974
NI,D,A,2006,10188795
NI,D,D,2006,9576094
NI,D,E,2006,838889
NI,D,F,2006,2114
NI,D,H,2006,11787092
NI,D,I,2006,795095
NI,D,J,2006,47546296
NI,E,A,2006,4498032
NI,E,D,2006,8715075
NI,E,E,2006,1088458
NI,E,F,2006,3039
NI,E,H,2006,1335148
NI,E,I,2006,39596
NI,E,J,2006,15912035
NI,F,A,2006,7152837
NI,F,D,2006,42647
NI,F,H,2006,568466
NI,F,I,2006,163097
NI,F,J,2006,18510314
NI,G,A,2006,5616684
NI,G,D,2006,182294
NI,G,E,2006,126054
NI,G,H,2006,26695
NI,G,I,2006,720202
NI,G,J,2006,6710261
NI,H,A,2006,38993814
NI,H,D,2006,16040744
NI,H,E,2006,3851456
NI,H,H,2006,5525977
NI,H,I,2006,2541280
NI,H,J,2006,31957198
NI,I,A,2006,3067205
NI,I,D,2006,62057
NI,I,E,2006,632673
NI,I,F,2006,960406
NI,I,H,2006,1515935
NI,I,I,2006,877594
NI,I,J,2006,7184862
NI,J,A,2006,1994403
NI,J,D,2006,288543
NI,J,E,2006,161886
NI,J,F,2006,98291
NI,J,H,2006,531435
NI,J,I,2006,1127370
NI,J,J,2006,5244292
NI,K,A,2006,31445065
NI,K,D,2006,3840714
NI,K,E,2006,6600838
NI,K,F,2006,174120
NI,K,H,2006,776288
NI,K,I,2006,30760563
NI,K,J,2006,18495884
NI,L,A,2006,105059611
NI,L,J,2006,12468225
NI,M,A,2006,239341050
NI,M,H,2006,1142941790
NI,M,J,2006,575690
NI,N,A,2006,25042028
NI,N,H,2006,1702277
NI,N,J,2006,4792558
NP,A,A,2006,21645411
NP,A,D,2006,1667566
NP,A,E,2006,1640786
NP,A,H,2006,8160
NP,A,I,2006,2706544
NP,A,J,2006,46214496
NP,B,A,2006,15781913
NP,B,D,2006,2683757
NP,B,E,2006,7240115
NP,B,F,2006,50755
NP,B,H,2006,6268573
NP,B,I,2006,21136968
NP,B,J,2006,33986788
NP,C,A,2006,2323634
NP,C,D,2006,46308
NP,C,I,2006,33537
NP,C,J,2006,21477845
NP,D,A,2006,1909872
NP,D,D,2006,11823721
NP,D,E,2006,501342
NP,D,F,2006,142116
NP,D,H,2006,11523629
NP,D,I,2006,6690797
NP,D,J,2006,33118340
NP,E,A,2006,4813462
NP,E,D,2006,1328290
NP,E,E,2006,428735
NP,E,H,2006,8339876
NP,E,I,2006,962291
NP,E,J,2006,4689689
NP,F,A,2006,35867262
NP,F,D,2006,322611
NP,F,E,2006,2914740
NP,F,I,2006,821566
NP,F,J,2006,46148322
NP,G,A,2006,1886639
NP,G,D,2006,86485
NP,G,E,2006,76275
NP,G,I,2006,2322575
NP,G,J,2006,9599155
NP,H,A,2006,8810386
NP,H,D,2006,77372
NP,H,E,2006,2594193
NP,H,F,2006,506431
NP,H,H,2006,5939199
NP,H,I,2006,640219
NP,H,J,2006,16122916
NP,I,A,2006,992629
NP,I,D,2006,106310
NP,I,E,2006,537580
NP,I,H,2006,488728
NP,I,I,2006,65344
NP,I,J,2006,1537736
NP,J,A,2006,555452
NP,J,D,2006,233465
NP,J,E,2006,656194
NP,J,H,2006,179215
NP,J,I,2006,6758842
NP,J,J,2006,2754211
NP,K,A,2006,10285011
NP,K,D,2006,1597994
NP,K,E,2006,4025702
NP,K,F,2006,294575
NP,K,H,2006,1139189
NP,K,I,2006,30327
NP,K,J,2006,21804310
NP,L,A,2006,24298936
NP,L,J,2006,18630
NP,M,J,2006,42681785
NP,N,A,2006,11197157
NP,N,D,2006,5142932
NP,N,E,2006,2381548
NP,N,H,2006,12064548
NP,N,I,2006,2098525
NP,N,J,2006,3320778
NR,A,A,2006,30502633
NR,A,I,2006,504120
NR,A,J,2006,227049
NR,B,A,2006,18818030
NR,B,D,2006,176352
NR,B,I,2006,2254241
NR,B,J,2006,2800
NR,C,A,2006,77648
NR,D,A,2006,4598140
NR,D,D,2006,56552
NR,D,H,2006,829551
NR,D,I,2006,622742
NR,D,J,2006,3728295
NR,E,A,2006,453069
NR,F,A,2006,4310579
NR,F,I,2006,8514540
NR,F,J,2006,1544336
NR,G,A,2006,4472793
NR,H,A,2006,1453313
NR,I,A,2006,179110
NR,J,A,2006,5187817
NR,K,A,2006,54650421
NR,K,D,2006,31027
NR,K,H,2006,335297
NR,K,I,2006,837838
NR,K,J,2006,3297395
NR,N,A,2006,650044
NU,A,A,2006,27550
NU,A,D,2006,99504
NU,A,J,2006,621527
NU,B,A,2006,1055952
NU,D,A,2006,1419193
NU,D,J,2006,186351
NU,E,J,2006,116469
NU,F,A,2006,1167466
NU,F,J,2006,947
NU,G,A,2006,65222
NU,H,A,2006,334654
NU,I,A,2006,520026
NU,I,J,2006,186351
NU,K,D,2006,126256
NU,K,J,2006,531056
NU,L,J,2006,6164727
OM,A,A,2006,820314
OM,A,J,2006,144340
OM,B,H,2006,278045
OM,B,J,2006,162330
OM,C,A,2006,76325
OM,C,I,2006,42081
OM,D,A,2006,5385
OM,D,J,2006,321146
OM,E,A,2006,448881
OM,E,J,2006,3641135
OM,F,A,2006,250285
OM,H,A,2006,191586
OM,I,A,2006,639550
OM,J,A,2006,362027
OM,J,J,2006,115169
OM,K,A,2006,367787
PA,A,A,2006,4493071
PA,A,D,2006,62199
PA,A,J,2006,1880606
PA,B,A,2006,1062529
PA,B,E,2006,11909
PA,B,H,2006,512993
PA,B,J,2006,1248363
PA,C,A,2006,275368
PA,C,D,2006,1628987
PA,C,I,2006,394234
PA,C,J,2006,82403
PA,D,A,2006,6338242
PA,D,D,2006,83629
PA,D,E,2006,71748
PA,D,H,2006,19510
PA,D,J,2006,4073756
PA,E,A,2006,6754154
PA,E,H,2006,1771842
PA,E,J,2006,7863281
PA,F,A,2006,738747
PA,F,I,2006,201547
PA,F,J,2006,54104
PA,G,A,2006,77161
PA,G,E,2006,77123
PA,G,J,2006,84030
PA,H,A,2006,3121807
PA,H,D,2006,70010
PA,H,J,2006,1417666
PA,I,A,2006,486167
PA,I,I,2006,5537
PA,I,J,2006,544019
PA,J,A,2006,1688828
PA,J,H,2006,46327
PA,J,J,2006,241087
PA,K,A,2006,3451976
PA,K,D,2006,5129974
PA,K,E,2006,16918
PA,K,I,2006,3834930
PA,K,J,2006,3948656
PA,N,A,2006,15228
PA,N,I,2006,13288
PA,N,J,2006,28121
PE,A,A,2006,19098535
PE,A,D,2006,5219794
PE,A,E,2006,213337
PE,A,G,2006,12831
PE,A,H,2006,137393
PE,A,I,2006,1310642
PE,A,J,2006,20825790
PE,B,A,2006,12658622
PE,B,D,2006,15581617
PE,B,E,2006,317210
PE,B,F,2006,700866
PE,B,H,2006,1866246
PE,B,I,2006,10492627
PE,B,J,2006,19589339
PE,C,A,2006,9732472
PE,C,D,2006,15503
PE,C,H,2006,802808
PE,C,J,2006,51672959
PE,D,A,2006,11405976
PE,D,D,2006,8848669
PE,D,E,2006,937331
PE,D,F,2006,177282
PE,D,H,2006,1351363
PE,D,I,2006,5332348
PE,D,J,2006,18506471
PE,E,A,2006,11862235
PE,E,D,2006,2136966
PE,E,E,2006,388551
PE,E,H,2006,707380
PE,E,I,2006,5070070
PE,E,J,2006,125704102
PE,F,A,2006,28540171
PE,F,D,2006,103966
PE,F,I,2006,694340
PE,F,J,2006,629207
PE,G,A,2006,1207687
PE,G,D,2006,20689
PE,G,E,2006,742042
PE,G,I,2006,1199806
PE,G,J,2006,1060521
PE,H,A,2006,35314649
PE,H,D,2006,9857870
PE,H,E,2006,6395751
PE,H,F,2006,98133
PE,H,H,2006,20964
PE,H,I,2006,36277111
PE,H,J,2006,18616467
PE,I,A,2006,7586777
PE,I,D,2006,93384
PE,I,E,2006,1233065
PE,I,G,2006,798
PE,I,H,2006,322582
PE,I,I,2006,3864275
PE,I,J,2006,8491317
PE,J,A,2006,2811646
PE,J,D,2006,887510
PE,J,E,2006,2601287
PE,J,H,2006,7171066
PE,J,I,2006,4599905
PE,J,J,2006,12257036
PE,K,A,2006,13682331
PE,K,D,2006,1991137
PE,K,E,2006,4912861
PE,K,F,2006,160597
PE,K,H,2006,1461791
PE,K,J,2006,108916401
PE,L,A,2006,16588630
PE,M,J,2006,1368762
PE,N,A,2006,241512
PE,N,D,2006,322900
PE,N,E,2006,1060235
PE,N,H,2006,453419
PE,N,J,2006,1946092
PG,A,A,2006,13408093
PG,A,E,2006,660704
PG,A,I,2006,27537700
PG,A,J,2006,17983937
PG,B,A,2006,20232177
PG,B,D,2006,2346369
PG,B,E,2006,80993
PG,B,H,2006,9709968
PG,B,I,2006,52571789
PG,B,J,2006,9782870
PG,C,A,2006,3810507
PG,C,D,2006,7490
PG,C,J,2006,46883
PG,D,A,2006,36741869
PG,D,D,2006,6458412
PG,D,H,2006,899890
PG,D,I,2006,56222524
PG,D,J,2006,54052342
PG,E,A,2006,2387269
PG,E,D,2006,795994
PG,E,E,2006,123623
PG,E,H,2006,9469
PG,E,I,2006,1400615
PG,E,J,2006,2752525
PG,F,A,2006,1504707
PG,F,D,2006,125749
PG,F,I,2006,18915079
PG,F,J,2006,23080538
PG,G,A,2006,124716
PG,G,D,2006,271684
PG,G,E,2006,13182
PG,G,I,2006,417467
PG,G,J,2006,1606651
PG,H,A,2006,8936918
PG,H,D,2006,77407
PG,H,I,2006,2193006
PG,H,J,2006,4359315
PG,I,A,2006,7782085
PG,J,A,2006,329488
PG,J,D,2006,921875
PG,J,J,2006,34329
PG,K,A,2006,812041
PG,K,D,2006,974732
PG,K,E,2006,459164
PG,K,H,2006,2704917
PG,K,I,2006,23887714
PG,K,J,2006,52351803
PG,N,A,2006,514999
PG,N,D,2006,740808
PG,N,H,2006,156637
PG,N,J,2006,128908
PH,A,A,2006,19515218
PH,A,D,2006,3423807
PH,A,E,2006,58414
PH,A,F,2006,477106
PH,A,H,2006,257458
PH,A,I,2006,23299863
PH,A,J,2006,11438414
PH,B,A,2006,9040999
PH,B,D,2006,7018479
PH,B,E,2006,731138
PH,B,H,2006,3871903
PH,B,I,2006,52894966
PH,B,J,2006,3799623
PH,C,A,2006,18436698
PH,C,D,2006,391243
PH,C,F,2006,5043
PH,C,H,2006,2969664
PH,C,I,2006,396971
PH,C,J,2006,103008
PH,D,A,2006,12051640
PH,D,D,2006,8855905
PH,D,E,2006,2333263
PH,D,F,2006,124424
PH,D,H,2006,1862798
PH,D,I,2006,50522576
PH,D,J,2006,29410900
PH,E,A,2006,6751669
PH,E,D,2006,2026601
PH,E,E,2006,930494
PH,E,H,2006,9469
PH,E,I,2006,824738
PH,E,J,2006,7854644
PH,F,A,2006,18594178
PH,F,H,2006,427714
PH,F,I,2006,212900
PH,F,J,2006,263328478
PH,G,A,2006,36976848
PH,G,D,2006,97748
PH,G,E,2006,265489
PH,G,H,2006,6001
PH,G,I,2006,15218947
PH,G,J,2006,8287702
PH,H,A,2006,41073193
PH,H,D,2006,6873407
PH,H,E,2006,795014
PH,H,H,2006,4001706
PH,H,I,2006,1363751
PH,H,J,2006,23613257
PH,I,A,2006,12461233
PH,I,D,2006,408054
PH,I,E,2006,60820
PH,I,G,2006,9748
PH,I,H,2006,1247098
PH,I,I,2006,1896399
PH,I,J,2006,628989
PH,J,A,2006,7782272
PH,J,D,2006,346667
PH,J,E,2006,77575
PH,J,G,2006,15503
PH,J,H,2006,3377778
PH,J,I,2006,13486310
PH,J,J,2006,33670709
PH,K,A,2006,28707938
PH,K,D,2006,1749665
PH,K,E,2006,3303253
PH,K,H,2006,487572
PH,K,I,2006,393741
PH,K,J,2006,647377760
PH,N,A,2006,3654821
PH,N,D,2006,5647020
PH,N,E,2006,1485655
PH,N,H,2006,4419243
PH,N,I,2006,746388
PH,N,J,2006,7050768
PK,A,A,2006,33273042
PK,A,D,2006,10434979
PK,A,E,2006,105355
PK,A,F,2006,406399
PK,A,H,2006,8577014
PK,A,I,2006,46037320
PK,A,J,2006,158734485
PK,B,A,2006,20710310
PK,B,D,2006,3616184
PK,B,G,2006,7751809
PK,B,H,2006,11656750
PK,B,I,2006,20014559
PK,B,J,2006,168856950
PK,C,A,2006,18793385
PK,C,D,2006,28335
PK,C,E,2006,540504
PK,C,H,2006,6838984
PK,C,J,2006,34529537
PK,D,A,2006,50810041
PK,D,D,2006,7137613
PK,D,E,2006,284889
PK,D,F,2006,1397673
PK,D,H,2006,11088413
PK,D,I,2006,5491076
PK,D,J,2006,147825760
PK,E,A,2006,5286668
PK,E,D,2006,1072413
PK,E,E,2006,625178
PK,E,F,2006,431989
PK,E,H,2006,1956046
PK,E,I,2006,43286
PK,E,J,2006,395441075
PK,F,A,2006,16536699
PK,F,D,2006,19906
PK,F,I,2006,5537
PK,F,J,2006,65374448
PK,G,A,2006,2318648
PK,G,D,2006,3195
PK,G,E,2006,77255
PK,G,F,2006,87977
PK,G,J,2006,141118669
PK,H,A,2006,20968349
PK,H,D,2006,5779527
PK,H,E,2006,997072
PK,H,F,2006,6767
PK,H,H,2006,13793790
PK,H,I,2006,9292204
PK,H,J,2006,87133584
PK,I,A,2006,5562933
PK,I,D,2006,167275
PK,I,E,2006,16312
PK,I,I,2006,523837
PK,I,J,2006,18665657
PK,J,A,2006,2183657
PK,J,D,2006,1298
PK,J,E,2006,411311
PK,J,H,2006,3528388
PK,J,I,2006,12181
PK,J,J,2006,14615399
PK,K,A,2006,9653318
PK,K,D,2006,404884
PK,K,E,2006,5003877
PK,K,F,2006,955340
PK,K,H,2006,627896
PK,K,I,2006,4041754
PK,K,J,2006,95923236
PK,L,A,2006,221480258
PK,L,J,2006,39064968
PK,M,A,2006,7343853
PK,N,A,2006,202320785
PK,N,D,2006,24520268
PK,N,E,2006,19523420
PK,N,H,2006,96474845
PK,N,I,2006,25432936
PK,N,J,2006,194345560
PS,A,A,2006,32651289
PS,A,D,2006,12248568
PS,A,E,2006,496060
PS,A,F,2006,131965
PS,A,H,2006,8223159
PS,A,I,2006,4867412
PS,A,J,2006,15232616
PS,B,A,2006,5828494
PS,B,D,2006,15060260
PS,B,E,2006,3159227
PS,B,F,2006,1807192
PS,B,H,2006,19748644
PS,B,I,2006,13098884
PS,B,J,2006,8232524
PS,C,A,2006,18231946
PS,C,D,2006,216329
PS,C,G,2006,8653
PS,C,H,2006,8627844
PS,C,I,2006,30325184
PS,C,J,2006,9911189
PS,D,A,2006,34969581
PS,D,D,2006,39408210
PS,D,E,2006,724054
PS,D,F,2006,4006338
PS,D,H,2006,14824389
PS,D,I,2006,38092881
PS,D,J,2006,44629917
PS,E,A,2006,185559478
PS,E,D,2006,5559643
PS,E,E,2006,1374100
PS,E,F,2006,1254225
PS,E,H,2006,14409477
PS,E,I,2006,3712479
PS,E,J,2006,12212427
PS,F,A,2006,14522735
PS,F,I,2006,14494317
PS,F,J,2006,1280859
PS,G,A,2006,8410152
PS,G,D,2006,33744
PS,G,H,2006,1126679
PS,G,I,2006,2406908
PS,G,J,2006,593565
PS,H,A,2006,12595049
PS,H,D,2006,2738025
PS,H,E,2006,1404920
PS,H,F,2006,8426085
PS,H,H,2006,25001912
PS,H,I,2006,40869
PS,H,J,2006,7252008
PS,I,A,2006,400993
PS,I,D,2006,5951174
PS,I,E,2006,16312
PS,I,F,2006,330581
PS,I,I,2006,19727246
PS,I,J,2006,1450284
PS,J,A,2006,1472317
PS,J,I,2006,7920
PS,J,J,2006,1790722
PS,K,A,2006,12334973
PS,K,D,2006,15267915
PS,K,E,2006,2616534
PS,K,F,2006,944317
PS,K,H,2006,4226381
PS,K,I,2006,8262417
PS,K,J,2006,26623505
PS,L,A,2006,3526051
PS,L,J,2006,9170546
PS,N,A,2006,120978243
PS,N,D,2006,19350725
PS,N,E,2006,7508903
PS,N,F,2006,1221620
PS,N,H,2006,178194408
PS,N,I,2006,2081123
PS,N,J,2006,32166631
PW,A,A,2006,1083504
PW,A,J,2006,2647
PW,B,A,2006,1047459
PW,C,A,2006,1490875
PW,D,A,2006,729851
PW,D,J,2006,5295
PW,E,A,2006,279597
PW,E,I,2006,10444
PW,F,A,2006,967302
PW,F,J,2006,1554424
PW,G,A,2006,190425
PW,H,A,2006,1292948
PW,H,J,2006,4689325
PW,I,A,2006,89545
PW,J,A,2006,189058
PW,J,J,2006,272373
PW,K,A,2006,17678825
PW,K,H,2006,7340
PW,K,J,2006,420991
PW,L,A,2006,11071798
PW,N,A,2006,342186
PY,A,A,2006,4140856
PY,A,D,2006,751601
PY,A,E,2006,3311
PY,A,H,2006,8160
PY,A,I,2006,24590
PY,A,J,2006,10719437
PY,B,A,2006,4601218
PY,B,D,2006,782187
PY,B,H,2006,490601
PY,B,I,2006,1469521
PY,B,J,2006,2115359
PY,C,A,2006,313447
PY,C,J,2006,376612
PY,D,A,2006,4450436
PY,D,D,2006,2624705
PY,D,I,2006,2446249
PY,D,J,2006,7896263
PY,E,A,2006,2086030
PY,E,D,2006,59014
PY,E,E,2006,23069
PY,E,I,2006,1228108
PY,E,J,2006,2809617
PY,F,A,2006,3265699
PY,F,I,2006,13288
PY,F,J,2006,52854
PY,G,A,2006,662540
PY,G,D,2006,2969
PY,G,E,2006,10231
PY,G,J,2006,330460
PY,H,A,2006,4309447
PY,H,D,2006,886327
PY,H,J,2006,2288648
PY,I,A,2006,2468606
PY,I,D,2006,30405
PY,I,J,2006,564792
PY,J,A,2006,655028
PY,J,H,2006,521187
PY,J,I,2006,243628
PY,J,J,2006,1587409
PY,K,A,2006,8501297
PY,K,D,2006,1099812
PY,K,E,2006,677786
PY,K,I,2006,1946811
PY,K,J,2006,61897560
PY,N,A,2006,16252
PY,N,J,2006,204154
RS,A,A,2006,41838668
RS,A,D,2006,2959559
RS,A,E,2006,5256901
RS,A,F,2006,148884
RS,A,H,2006,2251647
RS,A,I,2006,1376535
RS,A,J,2006,9982215
RS,B,A,2006,7480363
RS,B,D,2006,303159
RS,B,E,2006,5938
RS,B,H,2006,3397672
RS,B,I,2006,2835629
RS,B,J,2006,18421024
RS,C,A,2006,15122672
RS,C,F,2006,764723
RS,C,G,2006,4326
RS,C,H,2006,626323
RS,C,I,2006,3424901
RS,C,J,2006,9280228
RS,D,A,2006,185678624
RS,D,D,2006,26125856
RS,D,E,2006,3354828
RS,D,F,2006,976873
RS,D,H,2006,53715166
RS,D,I,2006,75342900
RS,D,J,2006,105821450
RS,E,A,2006,9816911
RS,E,D,2006,3048393
RS,E,E,2006,1595871
RS,E,H,2006,2815573
RS,E,I,2006,276736
RS,E,J,2006,5400266
RS,F,A,2006,114654499
RS,F,I,2006,6352735
RS,F,J,2006,21167486
RS,G,A,2006,34599102
RS,G,D,2006,1077723
RS,G,E,2006,405694
RS,G,H,2006,1406543
RS,G,I,2006,34299540
RS,G,J,2006,6815001
RS,H,A,2006,1833307
RS,H,D,2006,2026540
RS,H,E,2006,1466283
RS,H,H,2006,672564
RS,H,I,2006,2254571
RS,H,J,2006,5399603
RS,I,A,2006,12567910
RS,I,D,2006,28843
RS,I,E,2006,1336573
RS,I,I,2006,1343766
RS,I,J,2006,25866505
RS,J,A,2006,8222125
RS,J,D,2006,557452
RS,J,H,2006,1526493
RS,J,I,2006,36572
RS,J,J,2006,162435
RS,K,A,2006,64938311
RS,K,D,2006,761354
RS,K,E,2006,3047446
RS,K,H,2006,2916772
RS,K,I,2006,7062305
RS,K,J,2006,14226351
RS,M,A,2006,229278427
RS,M,J,2006,543844268
RS,N,A,2006,9188803
RS,N,D,2006,5055737
RS,N,E,2006,3948268
RS,N,F,2006,104123
RS,N,H,2006,1721416
RS,N,I,2006,12116
RS,N,J,2006,3128660
RW,A,A,2006,16687011
RW,A,D,2006,3899626
RW,A,E,2006,160077
RW,A,F,2006,17467
RW,A,H,2006,6629
RW,A,I,2006,5655159
RW,A,J,2006,18620008
RW,B,A,2006,82303550
RW,B,D,2006,2193285
RW,B,E,2006,3247903
RW,B,F,2006,115880
RW,B,H,2006,338463
RW,B,I,2006,29275114
