country,channel,bundle,year,in-oda-gross-channel-bundle
CL,A,F,2006,6125506
CL,A,G,2006,34402211
CL,D,B,2006,-2381
CL,D,E,2006,3088959
CL,D,G,2006,3915989
CL,E,C,2006,838037
CL,E,D,2006,456681
CL,E,E,2006,10151
CL,E,G,2006,68924
CL,H,E,2006,2676563
CL,H,G,2006,152645
CL,I,B,2006,52145
CL,I,E,2006,3240315
CL,I,G,2006,298998
CL,J,B,2006,1357170
CL,J,C,2006,49628
CL,J,E,2006,4258116
CL,J,F,2006,5334939
CL,J,G,2006,6688599
CM,A,A,2006,39823129
CM,A,B,2006,157218743
CM,A,C,2006,13132880
CM,A,E,2006,72733000
CM,A,F,2006,1138557910
CM,A,G,2006,46457331
CM,D,B,2006,539136
CM,D,E,2006,5027404
CM,D,F,2006,89349
CM,D,G,2006,4881420
CM,E,C,2006,46244
CM,E,D,2006,2238880
CM,E,E,2006,1116999
CM,E,G,2006,2112732
CM,F,B,2006,141641
CM,F,E,2006,33203
CM,H,C,2006,871438
CM,H,E,2006,6319827
CM,H,F,2006,1055141148
CM,H,G,2006,246186
CM,I,F,2006,14942789
CM,I,G,2006,1032760
CM,J,A,2006,31027808
CM,J,B,2006,36934370
CM,J,C,2006,141464
CM,J,E,2006,60537780
CM,J,F,2006,1175928327
CM,J,G,2006,11565810
CN,A,A,2006,133662238
CN,A,B,2006,8634181
CN,A,C,2006,15144835
CN,A,E,2006,122523142
CN,A,F,2006,266998359
CN,A,G,2006,623466324
CN,D,B,2006,3020817
CN,D,E,2006,5787791
CN,D,F,2006,9077
CN,D,G,2006,24698141
CN,E,D,2006,1032439
CN,E,E,2006,1203367
CN,E,G,2006,2702056
CN,F,E,2006,580459
CN,F,G,2006,1741499
CN,G,G,2006,9748
CN,H,B,2006,113378
CN,H,E,2006,24281204
CN,H,G,2006,5535805
CN,I,A,2006,2469027
CN,I,B,2006,10211921
CN,I,E,2006,7199820
CN,I,G,2006,36239046
CN,J,A,2006,1405207539
CN,J,B,2006,20687117
CN,J,C,2006,12055776
CN,J,D,2006,705976
CN,J,E,2006,98589835
CN,J,F,2006,143310937
CN,J,G,2006,93015407
CO,A,B,2006,6996257
CO,A,C,2006,7556489
CO,A,E,2006,62611921
CO,A,F,2006,11748029
CO,A,G,2006,35616556
CO,D,B,2006,2360484
CO,D,C,2006,1150640
CO,D,E,2006,31972883
CO,D,F,2006,-6404
CO,D,G,2006,11389223
CO,E,B,2006,86473
CO,E,D,2006,3399830
CO,E,E,2006,3060030
CO,E,G,2006,4474959
CO,F,B,2006,3225119
CO,F,E,2006,3661664
CO,F,G,2006,1274405
CO,G,E,2006,15790
CO,H,C,2006,7713001
CO,H,E,2006,53276599
CO,H,G,2006,8870210
CO,I,E,2006,14183494
CO,I,G,2006,85021626
CO,J,B,2006,22273684
CO,J,C,2006,1180959
CO,J,D,2006,680512
CO,J,E,2006,24938070
CO,J,F,2006,32005207
CO,J,G,2006,691477852
CR,A,A,2006,1431132
CR,A,B,2006,28415
CR,A,E,2006,9725399
CR,A,F,2006,1460469
CR,A,G,2006,19866770
CR,D,B,2006,59492
CR,D,E,2006,1742015
CR,D,F,2006,-85
CR,D,G,2006,447232
CR,E,B,2006,480489
CR,E,D,2006,224042
CR,E,G,2006,912387
CR,F,E,2006,800498
CR,F,G,2006,12026
CR,H,B,2006,144994
CR,H,E,2006,1600692
CR,H,G,2006,1387
CR,I,A,2006,72701
CR,I,E,2006,584707
CR,I,G,2006,987533
CR,J,A,2006,11784123
CR,J,B,2006,3875664
CR,J,D,2006,82305
CR,J,E,2006,5949826
CR,J,F,2006,874724
CR,J,G,2006,5467907
CU,A,B,2006,60358
CU,A,C,2006,25572
CU,A,E,2006,1691092
CU,A,F,2006,1535055
CU,A,G,2006,12043036
CU,D,B,2006,254250
CU,D,E,2006,2838282
CU,D,G,2006,1743545
CU,E,D,2006,191801
CU,E,E,2006,496262
CU,E,G,2006,1047253
CU,F,E,2006,-12408
CU,G,E,2006,4989
CU,H,C,2006,1553878
CU,H,E,2006,5058745
CU,H,G,2006,838310
CU,I,E,2006,1000177
CU,I,G,2006,8646196
CU,J,B,2006,6790197
CU,J,C,2006,2132398
CU,J,E,2006,13811134
CU,J,F,2006,1065441
CU,J,G,2006,12743906
CV,A,A,2006,4026408
CV,A,B,2006,13447956
CV,A,C,2006,1926121
CV,A,E,2006,15249690
CV,A,F,2006,24723962
CV,A,G,2006,14909353
CV,D,B,2006,318082
CV,D,C,2006,5752949
CV,D,D,2006,357005
CV,D,E,2006,658522
CV,D,G,2006,79064
CV,E,D,2006,15897
CV,E,E,2006,471699
CV,E,G,2006,319019
CV,G,G,2006,66916
CV,H,C,2006,498871
CV,H,E,2006,1756266
CV,I,E,2006,18739
CV,I,G,2006,1988712
CV,J,A,2006,34597377
CV,J,B,2006,13527669
CV,J,C,2006,1966936
CV,J,E,2006,15949994
CV,J,F,2006,5415083
CV,J,G,2006,3621366
DJ,A,A,2006,3660691
DJ,A,B,2006,755289
DJ,A,C,2006,1113238
DJ,A,E,2006,10877839
DJ,A,F,2006,2140069
DJ,A,G,2006,9906258
DJ,D,E,2006,239764
DJ,D,G,2006,69736
DJ,E,D,2006,118179
DJ,H,C,2006,2564967
DJ,H,E,2006,1584939
DJ,H,G,2006,801758
DJ,I,E,2006,90806
DJ,I,G,2006,7869193
DJ,J,A,2006,9527145
DJ,J,B,2006,5654047
DJ,J,C,2006,1185716
DJ,J,E,2006,1974502
DJ,J,F,2006,19566444
DJ,J,G,2006,3572946
DM,A,A,2006,98601
DM,A,B,2006,11208848
DM,A,E,2006,7323090
DM,A,G,2006,1064424
DM,D,E,2006,32824
DM,H,E,2006,7340
DM,J,B,2006,307741
DM,J,E,2006,119582
DM,J,F,2006,1634389
DM,J,G,2006,271093
DO,A,A,2006,44878689
DO,A,B,2006,2110324
DO,A,C,2006,59651
DO,A,E,2006,47626087
DO,A,F,2006,11219265
DO,A,G,2006,32671493
DO,D,B,2006,750401
DO,D,C,2006,8550245
DO,D,E,2006,2864983
DO,D,F,2006,-2123
DO,D,G,2006,1619025
DO,E,D,2006,942322
DO,E,E,2006,151344
DO,E,G,2006,102908
DO,G,G,2006,440745
DO,H,E,2006,636832
DO,H,G,2006,3828286
DO,I,C,2006,81947
DO,I,E,2006,55370
DO,I,G,2006,22046755
DO,J,B,2006,11373449
DO,J,C,2006,544410
DO,J,E,2006,12336714
DO,J,F,2006,10807031
DO,J,G,2006,15726528
DZ,A,A,2006,68801327
DZ,A,B,2006,30601224
DZ,A,C,2006,2847963
DZ,A,E,2006,12956287
DZ,A,F,2006,7597993
DZ,A,G,2006,52671621
DZ,D,C,2006,698340
DZ,D,E,2006,9826235
DZ,D,G,2006,160532
DZ,E,D,2006,651978
DZ,E,E,2006,218359
DZ,E,G,2006,26717
DZ,F,E,2006,110581
DZ,G,G,2006,8653
DZ,H,C,2006,1891628
DZ,H,E,2006,434817
DZ,H,G,2006,184932
DZ,I,E,2006,171647
DZ,I,G,2006,148156
DZ,J,A,2006,58325223
DZ,J,B,2006,1325538
DZ,J,C,2006,440297
DZ,J,E,2006,7332730
DZ,J,F,2006,185775864
DZ,J,G,2006,8210598
EC,A,A,2006,336247
EC,A,B,2006,2111302
EC,A,C,2006,13803755
EC,A,E,2006,27009297
EC,A,F,2006,5667627
EC,A,G,2006,44126786
EC,D,B,2006,2615727
EC,D,C,2006,799955
EC,D,E,2006,11214710
EC,D,F,2006,9926
EC,D,G,2006,4925624
EC,E,D,2006,3587478
EC,E,E,2006,4172500
EC,E,G,2006,6063503
EC,F,B,2006,8342
EC,F,E,2006,1661702
EC,F,G,2006,1795098
EC,G,D,2006,17963
EC,H,B,2006,223763
EC,H,E,2006,4608593
EC,H,G,2006,14526220
EC,I,C,2006,101880
EC,I,E,2006,319634
EC,I,F,2006,15931
EC,I,G,2006,23614482
EC,J,A,2006,4106383
EC,J,B,2006,17997791
EC,J,C,2006,838510
EC,J,D,2006,598259
EC,J,E,2006,30463923
EC,J,F,2006,4120807
EC,J,G,2006,60660467
EG,A,A,2006,156584185
EG,A,B,2006,171217505
EG,A,C,2006,886883
EG,A,E,2006,127877101
EG,A,F,2006,52780992
EG,A,G,2006,82944110
EG,D,B,2006,66642
EG,D,E,2006,3348706
EG,D,F,2006,17891
EG,D,G,2006,15102551
EG,E,D,2006,700441
EG,E,E,2006,366021
EG,E,G,2006,7457810
EG,F,E,2006,241910
EG,F,G,2006,194444
EG,G,G,2006,8653
EG,H,C,2006,4943602
EG,H,E,2006,1797751
EG,H,G,2006,4309936
EG,I,C,2006,57591511
EG,I,E,2006,7959866
EG,I,G,2006,197960898
EG,J,A,2006,152165968
EG,J,B,2006,2886715
EG,J,C,2006,42217992
EG,J,E,2006,67029451
EG,J,F,2006,142433432
EG,J,G,2006,139370842
ER,A,A,2006,6060979
ER,A,B,2006,3453909
ER,A,C,2006,987107
ER,A,E,2006,14354582
ER,A,F,2006,8331574
ER,A,G,2006,9514601
ER,D,B,2006,2276378
ER,D,C,2006,4668355
ER,D,E,2006,6692956
ER,D,F,2006,53743
ER,D,G,2006,3253222
ER,E,B,2006,1786155
ER,E,C,2006,582595
ER,E,D,2006,935019
ER,E,E,2006,698217
ER,E,G,2006,1339434
ER,F,E,2006,589798
ER,H,B,2006,3029215
ER,H,C,2006,3461198
ER,H,E,2006,15423029
ER,H,G,2006,2474297
ER,I,A,2006,10384
ER,I,B,2006,15146
ER,I,E,2006,24259
ER,I,G,2006,1306580
ER,J,A,2006,23349963
ER,J,B,2006,5208736
ER,J,C,2006,5102271
ER,J,D,2006,54937
ER,J,E,2006,16004949
ER,J,F,2006,141381
ER,J,G,2006,4825546
ET,A,A,2006,87541287
ET,A,B,2006,93507806
ET,A,C,2006,30402591
ET,A,E,2006,274111122
ET,A,F,2006,212596700
ET,A,G,2006,78902680
ET,D,B,2006,18486709
ET,D,C,2006,71517756
ET,D,E,2006,33554062
ET,D,F,2006,51449
ET,D,G,2006,26290287
ET,E,B,2006,2270836
ET,E,C,2006,18087059
ET,E,D,2006,2396188
ET,E,E,2006,10217272
ET,E,G,2006,6249824
ET,F,B,2006,4763485
ET,F,E,2006,3167825
ET,F,G,2006,466336
ET,H,B,2006,20922000
ET,H,C,2006,81263542
ET,H,E,2006,44574460
ET,H,F,2006,3569379893
ET,H,G,2006,9091624
ET,I,B,2006,397692
ET,I,C,2006,57584
ET,I,E,2006,18191377
ET,I,G,2006,98091041
ET,J,A,2006,289616140
ET,J,B,2006,218916258
ET,J,C,2006,102685633
ET,J,D,2006,225174
ET,J,E,2006,171236916
ET,J,F,2006,852144636
ET,J,G,2006,148047524
FJ,A,B,2006,1243616
FJ,A,E,2006,10104245
FJ,A,F,2006,350641
FJ,A,G,2006,20113865
FJ,D,B,2006,57996
FJ,D,E,2006,3651653
FJ,D,G,2006,478182
FJ,E,E,2006,939824
FJ,H,B,2006,332997
FJ,H,E,2006,1540292
FJ,H,G,2006,2431477
FJ,I,E,2006,1194572
FJ,I,F,2006,55366
FJ,I,G,2006,20008282
FJ,J,B,2006,2245667
FJ,J,D,2006,591848
FJ,J,E,2006,5512771
FJ,J,F,2006,179053
FJ,J,G,2006,6691185
GA,A,A,2006,14464206
GA,A,B,2006,1389502
GA,A,E,2006,9202137
GA,A,F,2006,4101944
GA,A,G,2006,21031629
GA,D,E,2006,295745
GA,D,G,2006,26057
GA,E,E,2006,1127
GA,E,G,2006,44117
GA,H,B,2006,2141375
GA,H,E,2006,4571250
GA,I,G,2006,125741
GA,J,B,2006,830292
GA,J,E,2006,9274882
GA,J,F,2006,23685259
GA,J,G,2006,1713805
GD,A,A,2006,4474802
GD,A,B,2006,2702634
GD,A,C,2006,12171
GD,A,E,2006,1643596
GD,A,G,2006,380476
GD,H,E,2006,1115206
GD,I,E,2006,11074
GD,J,A,2006,4094952
GD,J,B,2006,548746
GD,J,E,2006,488731
GD,J,F,2006,28279
GD,J,G,2006,959592
GE,A,A,2006,17515187
GE,A,B,2006,117139948
GE,A,C,2006,15685220
GE,A,E,2006,15151512
GE,A,F,2006,24070291
GE,A,G,2006,23171465
GE,D,B,2006,560432
GE,D,C,2006,6178365
GE,D,E,2006,3836805
GE,D,F,2006,-1820
GE,D,G,2006,9438050
GE,E,D,2006,369350
GE,E,E,2006,2181239
GE,E,G,2006,3816612
GE,F,E,2006,256035
GE,G,C,2006,2248024
GE,H,B,2006,10640029
GE,H,C,2006,1621235
GE,H,E,2006,8504060
GE,H,G,2006,4457588
GE,I,E,2006,502185
GE,I,G,2006,60140370
GE,J,A,2006,66197437
GE,J,B,2006,28871272
GE,J,E,2006,6774792
GE,J,F,2006,5962913
GE,J,G,2006,18705812
GH,A,A,2006,70228968
GH,A,B,2006,282311793
GH,A,C,2006,35212126
GH,A,E,2006,107968202
GH,A,F,2006,460062771
GH,A,G,2006,56815721
GH,D,C,2006,25089283
GH,D,E,2006,2157641
GH,D,G,2006,12325765
GH,E,C,2006,170314
GH,E,D,2006,1247009
GH,E,E,2006,894994
GH,E,G,2006,1072445
GH,F,B,2006,27612
GH,F,E,2006,210886
GH,F,G,2006,201536
GH,G,E,2006,77410
GH,H,B,2006,1210433
GH,H,C,2006,400594
GH,H,E,2006,10454796
GH,H,F,2006,4397969069
GH,H,G,2006,2501069
GH,I,E,2006,2662073
GH,I,G,2006,31456058
GH,J,A,2006,146436515
GH,J,B,2006,317891014
GH,J,C,2006,1158
GH,J,D,2006,207315
GH,J,E,2006,123646157
GH,J,F,2006,463441609
GH,J,G,2006,61548220
GM,A,A,2006,10549124
GM,A,B,2006,57131
GM,A,C,2006,1712305
GM,A,E,2006,10511990
GM,A,F,2006,126909
GM,A,G,2006,7101529
GM,D,B,2006,19473
GM,D,C,2006,3359855
GM,D,E,2006,1438264
GM,D,F,2006,62608
GM,D,G,2006,202524
GM,E,D,2006,104359
GM,E,G,2006,275715
GM,H,C,2006,593579
GM,H,E,2006,947001
GM,I,E,2006,171647
GM,I,G,2006,84162
GM,J,A,2006,13576239
GM,J,B,2006,3574486
GM,J,C,2006,2091056
GM,J,E,2006,7876601
GM,J,F,2006,772519
GM,J,G,2006,4453909
GN,A,A,2006,12953656
GN,A,B,2006,7285391
GN,A,C,2006,2362242
GN,A,E,2006,36185833
GN,A,F,2006,3680909
GN,A,G,2006,20819190
GN,D,C,2006,3912448
GN,D,E,2006,3354873
GN,D,G,2006,1073577
GN,E,B,2006,1064212
GN,E,C,2006,32709
GN,E,D,2006,1106905
GN,E,E,2006,900386
GN,E,G,2006,2788675
GN,F,B,2006,652785
GN,F,G,2006,63162
GN,H,C,2006,6469120
GN,H,E,2006,2093634
GN,H,F,2006,16589431
GN,H,G,2006,2565135
GN,I,E,2006,37651
GN,I,G,2006,20239973
GN,J,A,2006,25100111
GN,J,B,2006,10133744
GN,J,C,2006,6653318
GN,J,E,2006,23900175
GN,J,F,2006,42804164
GN,J,G,2006,7716206
GQ,A,A,2006,886203
GQ,A,B,2006,92747
GQ,A,E,2006,4462272
GQ,A,F,2006,807883
GQ,A,G,2006,2828152
GQ,D,E,2006,4035048
GQ,E,D,2006,45116
GQ,H,E,2006,2223909
GQ,H,G,2006,169204
GQ,I,G,2006,69766
GQ,J,B,2006,3130295
GQ,J,E,2006,2747036
GQ,J,F,2006,3023617
GQ,J,G,2006,11860395
GT,A,A,2006,792158
GT,A,B,2006,17493039
GT,A,C,2006,18719051
GT,A,E,2006,44949373
GT,A,F,2006,2105362
GT,A,G,2006,37583031
GT,D,B,2006,7175887
GT,D,C,2006,7606739
GT,D,E,2006,24263008
GT,D,F,2006,399677
GT,D,G,2006,8219647
GT,E,B,2006,226709
GT,E,C,2006,8956661
GT,E,D,2006,3043339
GT,E,E,2006,2977704
GT,E,G,2006,4970413
GT,F,B,2006,3098669
GT,F,E,2006,2768148
GT,F,G,2006,1520653
GT,G,G,2006,145069
GT,H,B,2006,6101618
GT,H,C,2006,9705395
GT,H,E,2006,23432490
GT,H,G,2006,6087831
GT,I,B,2006,1240741
GT,I,C,2006,150606
GT,I,E,2006,884767
GT,I,F,2006,164833
GT,I,G,2006,29577143
GT,J,A,2006,11025392
GT,J,B,2006,23343486
GT,J,C,2006,11229477
GT,J,D,2006,82305
GT,J,E,2006,44158909
GT,J,F,2006,195547761
GT,J,G,2006,36067715
GW,A,A,2006,4166605
GW,A,B,2006,8778368
GW,A,C,2006,290358
GW,A,E,2006,32525246
GW,A,F,2006,2624506
GW,A,G,2006,7227024
GW,D,B,2006,30292
GW,D,C,2006,6195748
GW,D,D,2006,1661885
GW,D,E,2006,1963134
GW,D,G,2006,133536
GW,E,C,2006,78953
GW,E,D,2006,657166
GW,E,E,2006,50755
GW,E,G,2006,1175364
GW,G,E,2006,15682
GW,H,C,2006,712857
GW,H,E,2006,3804249
GW,H,F,2006,7158266
GW,H,G,2006,414168
GW,I,G,2006,502760
GW,J,A,2006,6342736
GW,J,B,2006,4084572
GW,J,C,2006,113970
GW,J,E,2006,8437196
GW,J,F,2006,12601216
GW,J,G,2006,3528521
GY,A,B,2006,44901831
GY,A,E,2006,15204734
GY,A,F,2006,76801237
GY,A,G,2006,4218729
GY,D,G,2006,272420
GY,H,E,2006,77107
GY,H,F,2006,258147901
GY,I,G,2006,14252254
GY,J,A,2006,4334172
GY,J,B,2006,20001746
GY,J,E,2006,7056084
GY,J,F,2006,3021538
GY,J,G,2006,20519717
HN,A,A,2006,1737547
HN,A,B,2006,48703419
HN,A,C,2006,17787955
HN,A,E,2006,29949906
HN,A,F,2006,184891911
HN,A,G,2006,38148851
HN,D,B,2006,1502050
HN,D,C,2006,21537847
HN,D,E,2006,7381176
HN,D,F,2006,1124
HN,D,G,2006,7632863
HN,E,C,2006,3170489
HN,E,D,2006,1603752
HN,E,E,2006,1189210
HN,E,G,2006,846703
HN,F,E,2006,1785040
HN,H,B,2006,1372916
HN,H,C,2006,3082827
HN,H,E,2006,12595765
HN,H,F,2006,1272606825
HN,H,G,2006,451502
HN,I,B,2006,183898
HN,I,C,2006,104095
HN,I,E,2006,1826311
HN,I,G,2006,19223457
HN,J,A,2006,59644279
HN,J,B,2006,30813878
HN,J,C,2006,1810027
HN,J,D,2006,172763
HN,J,E,2006,28985345
HN,J,F,2006,186738917
HN,J,G,2006,45196304
HR,A,A,2006,711095
HR,A,B,2006,5845049
HR,A,E,2006,130495522
HR,A,F,2006,12751847
HR,A,G,2006,20887691
HR,D,B,2006,5448477
HR,D,E,2006,6746101
HR,D,G,2006,4007591
HR,E,B,2006,380636
HR,E,E,2006,959565
HR,E,G,2006,2575545
HR,G,G,2006,8653
HR,H,B,2006,4126199
HR,H,E,2006,3611333
HR,H,G,2006,1217512
HR,I,B,2006,923181
HR,I,E,2006,411943
HR,I,G,2006,21939006
HR,J,B,2006,210313
HR,J,E,2006,4285466
HR,J,F,2006,1117048
HR,J,G,2006,8673713
HT,A,B,2006,64383321
HT,A,C,2006,7546846
HT,A,E,2006,75534128
HT,A,F,2006,1404615
HT,A,G,2006,14340261
HT,D,B,2006,3479270
HT,D,C,2006,34243393
HT,D,E,2006,11628454
HT,D,G,2006,10594179
HT,E,C,2006,6338683
HT,E,D,2006,4767318
HT,E,E,2006,17493870
HT,E,G,2006,3364791
HT,F,G,2006,53011
HT,H,C,2006,5181494
HT,H,E,2006,8601774
HT,H,F,2006,1326862
HT,H,G,2006,22508522
HT,I,E,2006,34683052
HT,I,G,2006,70808995
HT,J,A,2006,-19469
HT,J,B,2006,49295409
HT,J,C,2006,14802080
HT,J,D,2006,101910
HT,J,E,2006,29268505
HT,J,F,2006,32392136
HT,J,G,2006,89497782
ID,A,A,2006,85180540
ID,A,B,2006,144895137
ID,A,C,2006,6876625
ID,A,E,2006,193230274
ID,A,F,2006,123500290
ID,A,G,2006,258534714
ID,D,B,2006,6635782
ID,D,C,2006,6286942
ID,D,E,2006,31734206
ID,D,G,2006,24231289
ID,E,C,2006,5100137
ID,E,D,2006,3739000
ID,E,E,2006,8082339
ID,E,G,2006,5052540
ID,F,C,2006,399021
ID,F,E,2006,172949
ID,F,G,2006,392677
ID,G,B,2006,5502740
ID,G,E,2006,96759
ID,G,G,2006,6498
ID,H,B,2006,50108080
ID,H,C,2006,6487618
ID,H,E,2006,234211745
ID,H,F,2006,10710
ID,H,G,2006,35913575
ID,I,B,2006,16582646
ID,I,C,2006,112954
ID,I,E,2006,127270906
ID,I,F,2006,681849
ID,I,G,2006,240363044
ID,J,A,2006,1328612113
ID,J,B,2006,112155041
ID,J,C,2006,3464390
ID,J,D,2006,616552
ID,J,E,2006,128542974
ID,J,F,2006,28110105
ID,J,G,2006,220339863
IN,A,A,2006,65197271
IN,A,B,2006,170153985
IN,A,C,2006,3442022
IN,A,E,2006,141042829
IN,A,F,2006,49063098
IN,A,G,2006,112528190
IN,D,B,2006,4253461
IN,D,C,2006,48174170
IN,D,E,2006,39511739
IN,D,F,2006,333420
IN,D,G,2006,42507991
IN,E,B,2006,389746
IN,E,D,2006,3369897
IN,E,E,2006,4768084
IN,E,G,2006,17494639
IN,F,B,2006,169186
IN,F,E,2006,12928108
IN,F,G,2006,372210
IN,G,G,2006,6498
IN,H,B,2006,6612899
IN,H,C,2006,1277462
IN,H,E,2006,26285379
IN,H,G,2006,30316958
IN,I,A,2006,8154432
IN,I,B,2006,1823094
IN,I,E,2006,23034855
IN,I,F,2006,12333
IN,I,G,2006,67700064
IN,J,A,2006,1819218055
IN,J,B,2006,69439145
IN,J,C,2006,91437
IN,J,D,2006,1184662
IN,J,E,2006,470855891
IN,J,F,2006,4473177
IN,J,G,2006,158772388
IQ,A,B,2006,25752116
IQ,A,C,2006,2048877
IQ,A,E,2006,226064941
IQ,A,F,2006,1148642234
IQ,A,G,2006,481437485
IQ,D,B,2006,6470216
IQ,D,C,2006,7593784
IQ,D,E,2006,17406757
IQ,D,F,2006,-85
IQ,D,G,2006,9653385
IQ,E,B,2006,30001715
IQ,E,D,2006,258360
IQ,E,E,2006,91625
IQ,E,G,2006,4539252
IQ,F,B,2006,61958
IQ,F,E,2006,56826
IQ,F,G,2006,242500
IQ,H,B,2006,17535605
IQ,H,E,2006,265041908
IQ,H,F,2006,75372
IQ,H,G,2006,34380524
IQ,I,B,2006,1066191567
IQ,I,C,2006,60907
IQ,I,E,2006,2415136656
IQ,I,F,2006,320383667
IQ,I,G,2006,229272072
IQ,J,A,2006,3929180
IQ,J,B,2006,78517857
IQ,J,C,2006,155306
IQ,J,D,2006,4658
IQ,J,E,2006,738788378
IQ,J,F,2006,2685841535
IQ,J,G,2006,256348453
IR,A,C,2006,4251660
IR,A,E,2006,19233890
IR,A,F,2006,46693530
IR,A,G,2006,19705712
IR,D,E,2006,716009
IR,D,G,2006,281193
IR,E,E,2006,141091
IR,E,G,2006,327953
IR,F,B,2006,173200
IR,F,E,2006,74029
IR,F,G,2006,43049
IR,H,E,2006,5209999
IR,H,G,2006,171453
IR,I,E,2006,34929
IR,I,G,2006,1001064
IR,J,A,2006,12469786
IR,J,B,2006,12822090
IR,J,E,2006,5711339
IR,J,F,2006,12948635
IR,J,G,2006,2236845
JM,A,A,2006,5141557
JM,A,B,2006,19974493
JM,A,C,2006,2532228
JM,A,E,2006,33723203
JM,A,F,2006,4258347
JM,A,G,2006,10942630
JM,D,B,2006,348359
JM,D,E,2006,279436
JM,D,G,2006,134246
JM,E,D,2006,34965
JM,E,G,2006,53741
JM,H,E,2006,528926
JM,H,G,2006,3322
JM,I,E,2006,9160423
JM,I,G,2006,7617813
JM,J,A,2006,2970865
JM,J,B,2006,1158708
JM,J,C,2006,5932348
JM,J,E,2006,5659688
JM,J,F,2006,6649295
JM,J,G,2006,11592687
JO,A,A,2006,5018109
JO,A,B,2006,107770017
JO,A,C,2006,21979732
JO,A,E,2006,36824759
JO,A,F,2006,29225487
JO,A,G,2006,30941810
JO,D,B,2006,259647
JO,D,E,2006,8996602
JO,D,F,2006,4091
JO,D,G,2006,8524826
JO,E,D,2006,140410
JO,E,G,2006,433628
JO,F,E,2006,4511
JO,G,G,2006,8653
JO,H,B,2006,1208995
JO,H,C,2006,7708
JO,H,E,2006,1920788
JO,H,G,2006,1560130
JO,I,B,2006,129118560
JO,I,E,2006,82398356
JO,I,F,2006,43188
JO,I,G,2006,57523820
JO,J,A,2006,20420374
JO,J,B,2006,1033025
JO,J,E,2006,27460435
JO,J,F,2006,15824182
JO,J,G,2006,14937918
KE,A,A,2006,49201908
KE,A,B,2006,63509065
KE,A,C,2006,7076531
KE,A,E,2006,145690442
KE,A,F,2006,13905689
KE,A,G,2006,70190332
KE,D,B,2006,6721721
KE,D,C,2006,17859449
KE,D,E,2006,25758089
KE,D,F,2006,265760
KE,D,G,2006,16164203
KE,E,B,2006,118276
KE,E,C,2006,128447
KE,E,D,2006,1203327
KE,E,E,2006,4008069
KE,E,G,2006,7921815
KE,F,B,2006,455836
KE,F,E,2006,1756590
KE,F,G,2006,158740
KE,G,E,2006,16766
KE,H,B,2006,1840508
KE,H,C,2006,138318294
KE,H,E,2006,23483627
KE,H,G,2006,2719371
KE,I,A,2006,1061307
KE,I,B,2006,4185311
KE,I,C,2006,105203
KE,I,E,2006,5320553
KE,I,G,2006,99778217
KE,J,A,2006,73120827
KE,J,B,2006,24689781
KE,J,C,2006,47887469
KE,J,D,2006,628410
KE,J,E,2006,78691307
KE,J,F,2006,70670455
KE,J,G,2006,170289360
KG,A,A,2006,8912965
KG,A,B,2006,6918742
KG,A,C,2006,1805272
KG,A,E,2006,15730092
KG,A,F,2006,4159669
KG,A,G,2006,32281093
KG,D,E,2006,1647144
KG,D,F,2006,10342
KG,D,G,2006,6153865
KG,E,D,2006,139393
KG,E,E,2006,5054166
KG,E,G,2006,289205
KG,F,E,2006,0
KG,H,B,2006,86618
KG,H,E,2006,791471
KG,H,F,2006,1209
KG,H,G,2006,1144150
KG,I,B,2006,184575
KG,I,C,2006,98558
KG,I,E,2006,1245366
KG,I,G,2006,28754369
KG,J,A,2006,31738592
KG,J,B,2006,8372244
KG,J,E,2006,20517818
KG,J,F,2006,13257056
KG,J,G,2006,33635452
KH,A,A,2006,6886208
KH,A,B,2006,24458984
KH,A,C,2006,317181
KH,A,E,2006,61650911
KH,A,F,2006,97928421
KH,A,G,2006,98347522
KH,D,B,2006,7402193
KH,D,C,2006,297379
KH,D,E,2006,12216710
KH,D,F,2006,59475
KH,D,G,2006,19611552
KH,E,D,2006,2712907
KH,E,E,2006,3582576
KH,E,G,2006,10477951
KH,F,B,2006,916521
KH,G,G,2006,6415
KH,H,B,2006,4718262
KH,H,C,2006,3759296
KH,H,E,2006,27873796
KH,H,G,2006,7298764
KH,I,B,2006,728014
KH,I,E,2006,259208
KH,I,F,2006,1438
KH,I,G,2006,62763358
KH,J,A,2006,35201269
KH,J,B,2006,17147265
KH,J,C,2006,526125
KH,J,D,2006,3066129
KH,J,E,2006,106612863
KH,J,F,2006,5159233
KH,J,G,2006,37577608
KI,A,A,2006,699187
KI,A,B,2006,1197399
KI,A,C,2006,73224
KI,A,E,2006,1893631
KI,A,F,2006,13213
KI,A,G,2006,4727501
KI,D,E,2006,1503327
KI,D,G,2006,570331
KI,H,B,2006,167915
KI,H,E,2006,4270067
KI,H,G,2006,9458
KI,I,E,2006,44422
KI,I,G,2006,3029209
KI,J,B,2006,696026
KI,J,D,2006,14548
KI,J,E,2006,10389623
KI,J,G,2006,5186726
KM,A,B,2006,3859483
KM,A,E,2006,7110741
KM,A,F,2006,822386
KM,A,G,2006,3323682
KM,D,E,2006,2055165
KM,E,D,2006,251489
KM,E,G,2006,162336
KM,H,E,2006,912166
KM,I,G,2006,13288
KM,J,A,2006,3469339
KM,J,E,2006,2396084
KM,J,F,2006,11735133
KM,J,G,2006,16941
KN,A,A,2006,2328908
