currency,month,year,value
Icelandic Krona,01,2011,116.796
Icelandic Krona,02,2011,116.5236842105
Icelandic Krona,03,2011,115.2227272727
Icelandic Krona,04,2011,112.98
Icelandic Krona,05,2011,114.460952381
Icelandic Krona,06,2011,115.0557894737
Icelandic Krona,07,2011,116.166
Icelandic Krona,08,2011,114.445
Icelandic Krona,09,2011,116.7925
Icelandic Krona,10,2011,115.9265
Icelandic Krona,11,2011,116.9715
Icelandic Krona,12,2011,120.9395238095
Icelandic Krona,01,2012,123.603
Icelandic Krona,02,2012,123.358
Icelandic Krona,03,2012,126.3163636364
Icelandic Krona,04,2012,126.7464705882
Icelandic Krona,05,2012,127.057
Icelandic Krona,06,2012,127.5257142857
Icelandic Krona,07,2012,125.8561904762
Icelandic Krona,08,2012,120.1818181818
Icelandic Krona,09,2012,122.8642105263
Icelandic Krona,10,2012,123.9155
Icelandic Krona,11,2012,127.298
Icelandic Krona,12,2012,126.2711764706
Icelandic Krona,01,2013,128.660952381
Icelandic Krona,02,2013,127.6005263158
Icelandic Krona,03,2013,125.2933333333
Icelandic Krona,04,2013,118.842
Icelandic Krona,05,2013,121.0063157895
Icelandic Krona,06,2013,121.8178947368
Icelandic Krona,07,2013,122.2895238095
Icelandic Krona,08,2013,119.6523809524
Icelandic Krona,09,2013,121.083
Icelandic Krona,10,2013,120.7263636364
Icelandic Krona,11,2013,121.8078947368
Icelandic Krona,12,2013,117.5035294118
Icelandic Krona,01,2014,115.784
Icelandic Krona,02,2014,114.1457894737
Icelandic Krona,03,2014,112.9389473684
Icelandic Krona,04,2014,112.3377777778
Icelandic Krona,05,2014,112.6605263158
Icelandic Krona,06,2014,113.7073684211
Icelandic Krona,07,2014,114.305
Icelandic Krona,08,2014,116.008
Icelandic Krona,09,2014,119.1028571429
Icelandic Krona,10,2014,120.8095454545
Icelandic Krona,11,2014,123.6066666667
Icelandic Krona,12,2014,124.9645
Icelandic Krona,01,2015,131.7357894737
Icelandic Krona,02,2015,132.054375
Indian Rupee,07,1998,42.5104347826
Indian Rupee,08,1998,42.7395238095
Indian Rupee,09,1998,42.5209090909
Indian Rupee,10,1998,42.345
Indian Rupee,11,1998,42.3771428571
Indian Rupee,12,1998,42.5540909091
Indian Rupee,01,1999,42.508
Indian Rupee,02,1999,42.4705263158
Indian Rupee,03,1999,42.4366666667
Indian Rupee,04,1999,42.7261111111
Indian Rupee,05,1999,42.770952381
Indian Rupee,06,1999,43.1372727273
Indian Rupee,07,1999,43.2863636364
Indian Rupee,08,1999,43.4609090909
Indian Rupee,09,1999,43.5381818182
Indian Rupee,10,1999,43.4542105263
Indian Rupee,11,1999,43.3978947368
Indian Rupee,12,1999,43.4847826087
Indian Rupee,01,2000,43.5519047619
Indian Rupee,02,2000,43.6128571429
Indian Rupee,03,2000,43.5885714286
Indian Rupee,04,2000,43.639
Indian Rupee,05,2000,43.9704545455
Indian Rupee,06,2000,44.690952381
Indian Rupee,07,2000,44.7780952381
Indian Rupee,08,2000,45.6918181818
Indian Rupee,09,2000,45.889
Indian Rupee,10,2000,46.3538095238
Indian Rupee,11,2000,46.7822727273
Indian Rupee,12,2000,46.7505555556
Indian Rupee,01,2001,46.54
Indian Rupee,02,2001,46.5188888889
Indian Rupee,03,2001,46.6205
Indian Rupee,04,2001,46.7858823529
Indian Rupee,05,2001,46.9172727273
Indian Rupee,06,2001,47.0052631579
Indian Rupee,07,2001,47.1418181818
Indian Rupee,08,2001,47.1263157895
Indian Rupee,09,2001,47.646
Indian Rupee,10,2001,48.0204761905
Indian Rupee,11,2001,47.9973684211
Indian Rupee,12,2001,47.9170588235
Indian Rupee,01,2002,48.3357142857
Indian Rupee,02,2002,48.6915
Indian Rupee,03,2002,48.7394444444
Indian Rupee,04,2002,48.9195
Indian Rupee,05,2002,49
Indian Rupee,06,2002,48.9611111111
Indian Rupee,07,2002,48.7639130435
Indian Rupee,08,2002,48.5905
Indian Rupee,09,2002,48.4411111111
Indian Rupee,10,2002,48.3694444444
Indian Rupee,11,2002,48.2552631579
Indian Rupee,12,2002,48.1375
Indian Rupee,01,2003,47.93
Indian Rupee,02,2003,47.7357894737
Indian Rupee,03,2003,47.6410526316
Indian Rupee,04,2003,47.3775
Indian Rupee,05,2003,47.0831578947
Indian Rupee,06,2003,46.721
Indian Rupee,07,2003,46.2345454545
Indian Rupee,08,2003,45.9355
Indian Rupee,09,2003,45.8504761905
Indian Rupee,10,2003,45.3904545455
Indian Rupee,11,2003,45.52
Indian Rupee,12,2003,45.590952381
Indian Rupee,01,2004,45.449
Indian Rupee,02,2004,45.2716666667
Indian Rupee,03,2004,45.0147619048
Indian Rupee,04,2004,43.9333333333
Indian Rupee,05,2004,45.2421052632
Indian Rupee,06,2004,45.5159090909
Indian Rupee,07,2004,46.0436363636
Indian Rupee,08,2004,46.3423809524
Indian Rupee,09,2004,46.0980952381
Indian Rupee,10,2004,45.7836842105
Indian Rupee,11,2004,45.1122222222
Indian Rupee,12,2004,43.9804347826
Indian Rupee,01,2005,43.7568421053
Indian Rupee,02,2005,43.677
Indian Rupee,03,2005,43.69
Indian Rupee,04,2005,43.7411764706
Indian Rupee,05,2005,43.4914285714
Indian Rupee,06,2005,43.5859090909
Indian Rupee,07,2005,43.5373684211
Indian Rupee,08,2005,43.6259090909
Indian Rupee,09,2005,43.9165
Indian Rupee,10,2005,44.8225
Indian Rupee,11,2005,45.7261111111
Indian Rupee,12,2005,45.6580952381
Indian Rupee,01,2006,44.3985
Indian Rupee,02,2006,44.3310526316
Indian Rupee,03,2006,44.4755
Indian Rupee,04,2006,44.9494117647
Indian Rupee,05,2006,45.4090909091
Indian Rupee,06,2006,46.0554545455
Indian Rupee,07,2006,46.4561904762
Indian Rupee,08,2006,46.5390909091
Indian Rupee,09,2006,46.120952381
Indian Rupee,10,2006,45.4684210526
Indian Rupee,11,2006,44.857
Indian Rupee,12,2006,44.6345
Indian Rupee,01,2007,44.3394736842
Indian Rupee,02,2007,44.1623529412
Indian Rupee,03,2007,44.0255
Indian Rupee,04,2007,42.1510526316
Indian Rupee,05,2007,40.792
Indian Rupee,06,2007,40.762
Indian Rupee,07,2007,40.4163636364
Indian Rupee,08,2007,40.8176190476
Indian Rupee,09,2007,40.34
Indian Rupee,10,2007,39.5131818182
Indian Rupee,11,2007,39.44
Indian Rupee,12,2007,39.44
Indian Rupee,01,2008,39.3727272727
Indian Rupee,02,2008,39.7295238095
Indian Rupee,03,2008,40.3566666667
Indian Rupee,04,2008,40.0305555556
Indian Rupee,05,2008,42.1255
Indian Rupee,06,2008,42.82
Indian Rupee,07,2008,42.8365217391
Indian Rupee,08,2008,42.9389473684
Indian Rupee,09,2008,45.564
Indian Rupee,10,2008,48.6422222222
Indian Rupee,11,2008,49.0033333333
Indian Rupee,12,2008,48.6419047619
Indian Rupee,01,2009,48.84
Indian Rupee,02,2009,49.2222222222
Indian Rupee,03,2009,51.27
Indian Rupee,04,2009,50.0711764706
Indian Rupee,05,2009,48.534
Indian Rupee,06,2009,47.7736363636
Indian Rupee,07,2009,48.5077272727
Indian Rupee,08,2009,48.3189473684
Indian Rupee,09,2009,48.4389473684
Indian Rupee,10,2009,46.7210526316
Indian Rupee,11,2009,46.569
Indian Rupee,12,2009,46.63
Indian Rupee,01,2010,45.9268421053
Indian Rupee,02,2010,46.3257894737
Indian Rupee,03,2010,45.498
Indian Rupee,04,2010,44.4989473684
Indian Rupee,05,2010,45.7705263158
Indian Rupee,06,2010,46.5645454545
Indian Rupee,07,2010,46.8721052632
Indian Rupee,08,2010,46.5665
Indian Rupee,09,2010,46.0368421053
Indian Rupee,10,2010,44.4175
Indian Rupee,11,2010,44.8770588235
Indian Rupee,12,2010,45.1689473684
Indian Rupee,01,2011,45.3842105263
Indian Rupee,02,2011,45.455
Indian Rupee,03,2011,44.9895454545
Indian Rupee,04,2011,44.3857142857
Indian Rupee,05,2011,44.895
Indian Rupee,06,2011,44.8518181818
Indian Rupee,07,2011,44.415275
Indian Rupee,08,2011,45.2785
Indian Rupee,09,2011,47.7278947368
Indian Rupee,10,2011,49.24
Indian Rupee,11,2011,50.6905555556
Indian Rupee,12,2011,52.6405263158
Indian Rupee,01,2012,51.2273684211
Indian Rupee,02,2012,49.1636842105
Indian Rupee,03,2012,50.323
Indian Rupee,04,2012,51.8033333333
Indian Rupee,05,2012,54.4361904762
Indian Rupee,06,2012,56.03
Indian Rupee,07,2012,55.5265
Indian Rupee,08,2012,55.5595238095
Indian Rupee,09,2012,54.5585166667
Indian Rupee,10,2012,52.9583882353
Indian Rupee,11,2012,54.7199058824
Indian Rupee,12,2012,54.6162666667
Indian Rupee,01,2013,54.3132
Indian Rupee,02,2013,53.7450611111
Indian Rupee,03,2013,54.3878444444
Indian Rupee,04,2013,54.3757055556
Indian Rupee,05,2013,55.03335
Indian Rupee,06,2013,58.3285736842
Indian Rupee,07,2013,59.7794263158
Indian Rupee,08,2013,63.208845
Indian Rupee,09,2013,63.6411578947
Indian Rupee,10,2013,61.631155
Indian Rupee,11,2013,62.708575
Indian Rupee,12,2013,61.9480315789
Indian Rupee,01,2014,62.1351526316
Indian Rupee,02,2014,62.2719235294
Indian Rupee,03,2014,60.9669611111
Indian Rupee,04,2014,60.3566235294
Indian Rupee,05,2014,59.3427894737
Indian Rupee,06,2014,59.7307
Indian Rupee,07,2014,60.063755
Indian Rupee,08,2014,60.8951722222
Indian Rupee,09,2014,60.8835619048
Indian Rupee,10,2014,61.348025
Indian Rupee,11,2014,61.6772875
Indian Rupee,12,2014,62.7109238095
Indian Rupee,01,2015,62.1353555556
Indian Rupee,02,2015,62.0496266667
Indonesian Rupiah,07,1998,NaN
Indonesian Rupiah,08,1998,NaN
Indonesian Rupiah,09,1998,NaN
Indonesian Rupiah,10,1998,NaN
Indonesian Rupiah,11,1998,NaN
Indonesian Rupiah,12,1998,NaN
Indonesian Rupiah,01,1999,NaN
Indonesian Rupiah,02,1999,NaN
Indonesian Rupiah,03,1999,NaN
Indonesian Rupiah,04,1999,NaN
Indonesian Rupiah,05,1999,NaN
Indonesian Rupiah,06,1999,NaN
Indonesian Rupiah,07,1999,NaN
Indonesian Rupiah,08,1999,NaN
Indonesian Rupiah,09,1999,NaN
Indonesian Rupiah,10,1999,NaN
Indonesian Rupiah,11,1999,NaN
Indonesian Rupiah,12,1999,NaN
Indonesian Rupiah,01,2000,NaN
Indonesian Rupiah,02,2000,NaN
Indonesian Rupiah,03,2000,NaN
Indonesian Rupiah,04,2000,NaN
Indonesian Rupiah,05,2000,NaN
Indonesian Rupiah,06,2000,NaN
Indonesian Rupiah,07,2000,NaN
Indonesian Rupiah,08,2000,NaN
Indonesian Rupiah,09,2000,NaN
Indonesian Rupiah,10,2000,NaN
Indonesian Rupiah,11,2000,NaN
Indonesian Rupiah,12,2000,NaN
Indonesian Rupiah,01,2001,NaN
Indonesian Rupiah,02,2001,NaN
Indonesian Rupiah,03,2001,NaN
Indonesian Rupiah,04,2001,NaN
Indonesian Rupiah,05,2001,NaN
Indonesian Rupiah,06,2001,NaN
Indonesian Rupiah,07,2001,NaN
Indonesian Rupiah,08,2001,NaN
Indonesian Rupiah,09,2001,NaN
Indonesian Rupiah,10,2001,NaN
Indonesian Rupiah,11,2001,NaN
Indonesian Rupiah,12,2001,NaN
Indonesian Rupiah,01,2002,NaN
Indonesian Rupiah,02,2002,10
Indonesian Rupiah,03,2002,9.1578947368
Indonesian Rupiah,04,2002,9
Indonesian Rupiah,05,2002,8.6842105263
Indonesian Rupiah,06,2002,8
Indonesian Rupiah,07,2002,8.4347826087
Indonesian Rupiah,08,2002,8.2857142857
Indonesian Rupiah,09,2002,8.5
Indonesian Rupiah,10,2002,9
Indonesian Rupiah,11,2002,8.6
Indonesian Rupiah,12,2002,8
Indonesian Rupiah,01,2003,8
Indonesian Rupiah,02,2003,8
Indonesian Rupiah,03,2003,8.15
Indonesian Rupiah,04,2003,8
Indonesian Rupiah,05,2003,8
Indonesian Rupiah,06,2003,8
Indonesian Rupiah,07,2003,8
Indonesian Rupiah,08,2003,8
Indonesian Rupiah,09,2003,8
Indonesian Rupiah,10,2003,8
Indonesian Rupiah,11,2003,8
Indonesian Rupiah,12,2003,8
Indonesian Rupiah,01,2004,8
Indonesian Rupiah,02,2004,8
Indonesian Rupiah,03,2004,8
Indonesian Rupiah,04,2004,8
Indonesian Rupiah,05,2004,8.4444444444
Indonesian Rupiah,06,2004,9
Indonesian Rupiah,07,2004,8.4210526316
Indonesian Rupiah,08,2004,9
Indonesian Rupiah,09,2004,8.9444444444
Indonesian Rupiah,10,2004,9
Indonesian Rupiah,11,2004,8.6923076923
Indonesian Rupiah,12,2004,9
Indonesian Rupiah,01,2005,9
Indonesian Rupiah,02,2005,9
Indonesian Rupiah,03,2005,9
Indonesian Rupiah,04,2005,9
Indonesian Rupiah,05,2005,9
Indonesian Rupiah,06,2005,9
Indonesian Rupiah,07,2005,9
Indonesian Rupiah,08,2005,9.3333333333
Indonesian Rupiah,09,2005,10
Indonesian Rupiah,10,2005,9.85
Indonesian Rupiah,11,2005,9.8823529412
Indonesian Rupiah,12,2005,9.1428571429
Indonesian Rupiah,01,2006,9
Indonesian Rupiah,02,2006,9
Indonesian Rupiah,03,2006,9
Indonesian Rupiah,04,2006,8.2777777778
Indonesian Rupiah,05,2006,8.3888888889
Indonesian Rupiah,06,2006,9
Indonesian Rupiah,07,2006,9
Indonesian Rupiah,08,2006,9
Indonesian Rupiah,09,2006,9
Indonesian Rupiah,10,2006,9
Indonesian Rupiah,11,2006,9
Indonesian Rupiah,12,2006,9
Indonesian Rupiah,01,2007,8.9
Indonesian Rupiah,02,2007,9
Indonesian Rupiah,03,2007,9
Indonesian Rupiah,04,2007,9
Indonesian Rupiah,05,2007,8.2
Indonesian Rupiah,06,2007,8.6
Indonesian Rupiah,07,2007,8.9090909091
Indonesian Rupiah,08,2007,9
Indonesian Rupiah,09,2007,9
Indonesian Rupiah,10,2007,9
Indonesian Rupiah,11,2007,9
Indonesian Rupiah,12,2007,9
Indonesian Rupiah,01,2008,9
Indonesian Rupiah,02,2008,9
Indonesian Rupiah,03,2008,9
Indonesian Rupiah,04,2008,9
Indonesian Rupiah,05,2008,9
Indonesian Rupiah,06,2008,9
Indonesian Rupiah,07,2008,9
Indonesian Rupiah,08,2008,8.95
Indonesian Rupiah,09,2008,9
Indonesian Rupiah,10,2008,9.3
Indonesian Rupiah,11,2008,11.25
Indonesian Rupiah,12,2008,10.9473684211
Indonesian Rupiah,01,2009,10.8421052632
Indonesian Rupiah,02,2009,11
Indonesian Rupiah,03,2009,11.3
Indonesian Rupiah,04,2009,10.35
Indonesian Rupiah,05,2009,10
Indonesian Rupiah,06,2009,9.9523809524
Indonesian Rupiah,07,2009,9.7272727273
Indonesian Rupiah,08,2009,9.4
Indonesian Rupiah,09,2009,9.3333333333
Indonesian Rupiah,10,2009,9
Indonesian Rupiah,11,2009,9
Indonesian Rupiah,12,2009,9
Indonesian Rupiah,01,2010,9
Indonesian Rupiah,02,2010,9
Indonesian Rupiah,03,2010,9
Indonesian Rupiah,04,2010,9
Indonesian Rupiah,05,2010,9
Indonesian Rupiah,06,2010,9
Indonesian Rupiah,07,2010,9
Indonesian Rupiah,08,2010,8.1428571429
Indonesian Rupiah,09,2010,8.2777777778
Indonesian Rupiah,10,2010,8
Indonesian Rupiah,11,2010,8.0555555556
Indonesian Rupiah,12,2010,8.95
Indonesian Rupiah,01,2011,8.8
Indonesian Rupiah,02,2011,8.1764705882
Indonesian Rupiah,03,2011,8
Indonesian Rupiah,04,2011,8
Indonesian Rupiah,05,2011,8
Indonesian Rupiah,06,2011,8
Indonesian Rupiah,07,2011,8
Indonesian Rupiah,08,2011,8
Indonesian Rupiah,09,2011,8
Indonesian Rupiah,10,2011,8
Indonesian Rupiah,11,2011,8.5
Indonesian Rupiah,12,2011,9
Indonesian Rupiah,01,2012,8.7368421053
Indonesian Rupiah,02,2012,8.6
Indonesian Rupiah,03,2012,9
Indonesian Rupiah,04,2012,9
Indonesian Rupiah,05,2012,9
Indonesian Rupiah,06,2012,9
Indonesian Rupiah,07,2012,9
Indonesian Rupiah,08,2012,9
Indonesian Rupiah,09,2012,9
Indonesian Rupiah,10,2012,9
Indonesian Rupiah,11,2012,9
Indonesian Rupiah,12,2012,9
Indonesian Rupiah,01,2013,9
Indonesian Rupiah,02,2013,9
Indonesian Rupiah,03,2013,9
Indonesian Rupiah,04,2013,9
Indonesian Rupiah,05,2013,9
Indonesian Rupiah,06,2013,9
Indonesian Rupiah,07,2013,9.619047619
Indonesian Rupiah,08,2013,10
Indonesian Rupiah,09,2013,10.95
Indonesian Rupiah,10,2013,11
Indonesian Rupiah,11,2013,11
Indonesian Rupiah,12,2013,11.7222222222
Indonesian Rupiah,01,2014,12
Indonesian Rupiah,02,2014,11.4736842105
Indonesian Rupiah,03,2014,11
Indonesian Rupiah,04,2014,11
Indonesian Rupiah,05,2014,11
Indonesian Rupiah,06,2014,11.1904761905
Indonesian Rupiah,07,2014,11
Indonesian Rupiah,08,2014,11
Indonesian Rupiah,09,2014,11.1904761905
Indonesian Rupiah,10,2014,11.9545454545
Indonesian Rupiah,11,2014,12
Indonesian Rupiah,12,2014,12
Indonesian Rupiah,01,2015,12
Indonesian Rupiah,02,2015,12
Iranian Rial,07,1998,1
Iranian Rial,08,1998,1
Iranian Rial,09,1998,1
Iranian Rial,10,1998,1
Iranian Rial,11,1998,1
Iranian Rial,12,1998,1
Iranian Rial,01,1999,1
Iranian Rial,02,1999,1
Iranian Rial,03,1999,1
Iranian Rial,04,1999,1
Iranian Rial,05,1999,1
Iranian Rial,06,1999,1
Iranian Rial,07,1999,1
Iranian Rial,08,1999,1
Iranian Rial,09,1999,1
Iranian Rial,10,1999,1
Iranian Rial,11,1999,1
Iranian Rial,12,1999,1
Iranian Rial,01,2000,1
Iranian Rial,02,2000,1
Iranian Rial,03,2000,1
Iranian Rial,04,2000,1
Iranian Rial,05,2000,1
Iranian Rial,06,2000,1
Iranian Rial,07,2000,1
Iranian Rial,08,2000,1
Iranian Rial,09,2000,1
Iranian Rial,10,2000,1
Iranian Rial,11,2000,1
Iranian Rial,12,2000,1
Iranian Rial,01,2001,1
Iranian Rial,02,2001,1
Iranian Rial,03,2001,1
Iranian Rial,04,2001,1
Iranian Rial,05,2001,1
Iranian Rial,06,2001,1
Iranian Rial,07,2001,1
Iranian Rial,08,2001,1
Iranian Rial,09,2001,1
Iranian Rial,10,2001,1
Iranian Rial,11,2001,1
Iranian Rial,12,2001,1
Iranian Rial,01,2002,1
Iranian Rial,02,2002,1
Iranian Rial,03,2002,1.8571428571
Iranian Rial,04,2002,7
Iranian Rial,05,2002,7
Iranian Rial,06,2002,7
Iranian Rial,07,2002,7.0454545455
Iranian Rial,08,2002,7.05
Iranian Rial,09,2002,7.0588235294
Iranian Rial,10,2002,7
Iranian Rial,11,2002,7.1333333333
Iranian Rial,12,2002,7.3888888889
Iranian Rial,01,2003,7.1052631579
Iranian Rial,02,2003,7.4444444444
Iranian Rial,03,2003,7.9375
Iranian Rial,04,2003,8
Iranian Rial,05,2003,8
Iranian Rial,06,2003,8
Iranian Rial,07,2003,8
Iranian Rial,08,2003,8
Iranian Rial,09,2003,8
Iranian Rial,10,2003,8
Iranian Rial,11,2003,8
Iranian Rial,12,2003,8
Iranian Rial,01,2004,8
Iranian Rial,02,2004,8
Iranian Rial,03,2004,8
Iranian Rial,04,2004,8
Iranian Rial,05,2004,8
Iranian Rial,06,2004,8
Iranian Rial,07,2004,8
Iranian Rial,08,2004,8
Iranian Rial,09,2004,8
Iranian Rial,10,2004,8
Iranian Rial,11,2004,8
Iranian Rial,12,2004,8
Iranian Rial,01,2005,8
Iranian Rial,02,2005,8
Iranian Rial,03,2005,8
Iranian Rial,04,2005,8
Iranian Rial,05,2005,8
Iranian Rial,06,2005,8
Iranian Rial,07,2005,8
Iranian Rial,08,2005,8.5294117647
Iranian Rial,09,2005,9
Iranian Rial,10,2005,9
Iranian Rial,11,2005,9
Iranian Rial,12,2005,9
Iranian Rial,01,2006,9
Iranian Rial,02,2006,9
Iranian Rial,03,2006,9
Iranian Rial,04,2006,9
Iranian Rial,05,2006,9
Iranian Rial,06,2006,9
Iranian Rial,07,2006,9
Iranian Rial,08,2006,9
Iranian Rial,09,2006,9
Iranian Rial,10,2006,9
Iranian Rial,11,2006,9
Iranian Rial,12,2006,9
Iranian Rial,01,2007,9
Iranian Rial,02,2007,9
Iranian Rial,03,2007,9
Iranian Rial,04,2007,9
Iranian Rial,05,2007,9
Iranian Rial,06,2007,9
Iranian Rial,07,2007,9
Iranian Rial,08,2007,9
Iranian Rial,09,2007,9
Iranian Rial,10,2007,9
Iranian Rial,11,2007,9
Iranian Rial,12,2007,9
Iranian Rial,01,2008,9
Iranian Rial,02,2008,9
Iranian Rial,03,2008,8.6428571429
Iranian Rial,04,2008,8.5294117647
Iranian Rial,05,2008,9
Iranian Rial,06,2008,9
Iranian Rial,07,2008,9
Iranian Rial,08,2008,9
Iranian Rial,09,2008,9
Iranian Rial,10,2008,9.1875
Iranian Rial,11,2008,9.5882352941
Iranian Rial,12,2008,9.4375
Iranian Rial,01,2009,9.0666666667
Iranian Rial,02,2009,9
Iranian Rial,03,2009,8.9333333333
Iranian Rial,04,2009,9.25
Iranian Rial,05,2009,9
Iranian Rial,06,2009,9
Iranian Rial,07,2009,9
Iranian Rial,08,2009,9
Iranian Rial,09,2009,9
Iranian Rial,10,2009,9
Iranian Rial,11,2009,9
Iranian Rial,12,2009,9.2105263158
Iranian Rial,01,2010,9.625
Iranian Rial,02,2010,9.8461538462
Iranian Rial,03,2010,9.2666666667
Iranian Rial,04,2010,9.75
Iranian Rial,05,2010,10
Iranian Rial,06,2010,10
Iranian Rial,07,2010,10
Iranian Rial,08,2010,10
Iranian Rial,09,2010,10
Iranian Rial,10,2010,10
Iranian Rial,11,2010,10
Iranian Rial,12,2010,10
Iranian Rial,01,2011,9.9333333333
Iranian Rial,02,2011,10
Iranian Rial,03,2011,10
Iranian Rial,04,2011,10
Iranian Rial,05,2011,10
Iranian Rial,06,2011,10.4666666667
Iranian Rial,07,2011,10
Iranian Rial,08,2011,10
Iranian Rial,09,2011,10
Iranian Rial,10,2011,10
Iranian Rial,11,2011,10
Iranian Rial,12,2011,10.5714285714
Iranian Rial,01,2012,11
Iranian Rial,02,2012,12
Iranian Rial,03,2012,12
Iranian Rial,04,2012,12
Iranian Rial,05,2012,12
Iranian Rial,06,2012,12
Iranian Rial,07,2012,12
Iranian Rial,08,2012,12
Iranian Rial,09,2012,12
Iranian Rial,10,2012,12
Iranian Rial,11,2012,12
Iranian Rial,12,2012,12
Iranian Rial,01,2013,12
Iranian Rial,02,2013,12
Iranian Rial,03,2013,12
Iranian Rial,04,2013,12
Iranian Rial,05,2013,12
Iranian Rial,06,2013,12
Iranian Rial,07,2013,22.7368421053
Iranian Rial,08,2013,24
Iranian Rial,09,2013,24
Iranian Rial,10,2013,24
Iranian Rial,11,2013,24
Iranian Rial,12,2013,24
Iranian Rial,01,2014,24
Iranian Rial,02,2014,24
Iranian Rial,03,2014,24.5333333333
Iranian Rial,04,2014,25
Iranian Rial,05,2014,25
Iranian Rial,06,2014,25
Iranian Rial,07,2014,25.4705882353
Iranian Rial,08,2014,26
Iranian Rial,09,2014,26
Iranian Rial,10,2014,26
Iranian Rial,11,2014,26
Iranian Rial,12,2014,26.3529411765
Iranian Rial,01,2015,27
Iranian Rial,02,2015,27
Israeli New Sheqel,07,1998,NaN
Israeli New Sheqel,08,1998,NaN
Israeli New Sheqel,09,1998,NaN
Israeli New Sheqel,10,1998,NaN
Israeli New Sheqel,11,1998,NaN
Israeli New Sheqel,12,1998,NaN
Israeli New Sheqel,01,1999,NaN
Israeli New Sheqel,02,1999,NaN
Israeli New Sheqel,03,1999,NaN
Israeli New Sheqel,04,1999,NaN
Israeli New Sheqel,05,1999,NaN
Israeli New Sheqel,06,1999,NaN
Israeli New Sheqel,07,1999,NaN
Israeli New Sheqel,08,1999,NaN
Israeli New Sheqel,09,1999,NaN
Israeli New Sheqel,10,1999,NaN
Israeli New Sheqel,11,1999,NaN
Israeli New Sheqel,12,1999,NaN
Israeli New Sheqel,01,2000,NaN
Israeli New Sheqel,02,2000,NaN
Israeli New Sheqel,03,2000,NaN
Israeli New Sheqel,04,2000,NaN
Israeli New Sheqel,05,2000,NaN
Israeli New Sheqel,06,2000,NaN
Israeli New Sheqel,07,2000,NaN
Israeli New Sheqel,08,2000,NaN
Israeli New Sheqel,09,2000,NaN
