id-to,year,debt-flow,destination-institution-type,creditor-type,creditor-institution,financing-type,id-from,value
GW,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
GW,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
GW,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
GW,2013,DIS,PPG,Official,Multilateral,Concessional,Other,1041539.112
GW,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
GW,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
GW,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
GW,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
GW,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
GW,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
GW,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
GW,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
GW,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
GW,2013,INT,PPG,Official,Multilateral,Concessional,IDA,58605.85327
GW,2013,INT,PPG,Official,Multilateral,Concessional,Other,363973.194
GW,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
GW,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,0
GW,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
GW,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
GW,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
GW,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
GW,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
GW,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,0
GW,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
GW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,60662.199
GW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,1487766.135
GW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
GW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,0
GW,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
GW,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
GW,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
GW,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
GW,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
GY,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,133504719.9
GY,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
GY,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,2012141.227
GY,2013,DIS,PPG,Official,Multilateral,Concessional,Other,41303426.09
GY,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
GY,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,22909993.87
GY,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
GY,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
GY,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
GY,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
GY,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
GY,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,4164361.904
GY,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
GY,2013,INT,PPG,Official,Multilateral,Concessional,IDA,87049.37184
GY,2013,INT,PPG,Official,Multilateral,Concessional,Other,8416773.746
GY,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
GY,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,1733983.464
GY,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
GY,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
GY,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
GY,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
GY,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
GY,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,12573131.11
GY,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
GY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,287162.8703
GY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,19771213.65
GY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
GY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,2579462.995
GY,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,12006.80991
GY,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
GY,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
GY,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
GY,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
HN,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,8875649.133
HN,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
HN,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,86818551.47
HN,2013,DIS,PPG,Official,Multilateral,Concessional,Other,190506032.3
HN,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
HN,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,214815919.6
HN,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,963418805
HN,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,77242395.77
HN,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
HN,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
HN,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,809642217.9
HN,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,10821286.88
HN,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,104883.5381
HN,2013,INT,PPG,Official,Multilateral,Concessional,IDA,6984858.745
HN,2013,INT,PPG,Official,Multilateral,Concessional,Other,25276932.68
HN,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
HN,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,34904086.8
HN,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,27571861.48
HN,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1243206.709
HN,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,35602.6689
HN,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
HN,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,17801334.45
HN,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,43962560.45
HN,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,8465737.324
HN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,10284360.14
HN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,51236089.48
HN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
HN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,42476870.7
HN,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,27571861.48
HN,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,1602120.101
HN,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,35602.6689
HN,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
HN,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,692135128.1
HT,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,148388569.7
HT,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
HT,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
HT,2013,DIS,PPG,Official,Multilateral,Concessional,Other,2710060.385
HT,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
HT,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
HT,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
HT,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
HT,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
HT,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
HT,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
HT,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,4175014.211
HT,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
HT,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
HT,2013,INT,PPG,Official,Multilateral,Concessional,Other,302159.7508
HT,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
HT,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,0
HT,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
HT,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
HT,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
HT,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
HT,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
HT,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,8414628.094
HT,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
HT,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
HT,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,848131.1625
HT,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
HT,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,0
HT,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
HT,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
HT,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
HT,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
HT,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
HU,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
HU,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,144969009.4
HU,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
HU,2013,DIS,PPG,Official,Multilateral,Concessional,Other,0
HU,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
HU,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,1023901048
HU,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,4898229538
HU,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,292453398.8
HU,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
HU,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,1575817505
HU,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,1.31E+11
HU,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,148979.583
HU,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,1140017.679
HU,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
HU,2013,INT,PPG,Official,Multilateral,Concessional,Other,225750489.4
HU,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,38864.23904
HU,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,179578693.9
HU,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,1638820755
HU,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,25464713.07
HU,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,927343.926
HU,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,106765462.5
HU,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,4591489213
HU,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,148979.583
HU,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,7981203.312
HU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
HU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,609923492.3
HU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,4457512.306
HU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,1500403608
HU,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,4672853656
HU,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,505176811.2
HU,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,12760425.15
HU,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,1683524346
HU,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,1.20E+11
ID,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,1933864406
ID,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,18217448.98
ID,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,3729137.744
ID,2013,DIS,PPG,Official,Multilateral,Concessional,Other,28267554.51
ID,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,1118538866
ID,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,520398046.7
ID,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,8067495494
ID,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,745948836.7
ID,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
ID,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,2416429011
ID,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,32324974861
ID,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,649609823.9
ID,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,31867940.43
ID,2013,INT,PPG,Official,Multilateral,Concessional,IDA,15004251.49
ID,2013,INT,PPG,Official,Multilateral,Concessional,Other,14512568.83
ID,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,243214046.4
ID,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,136915427.6
ID,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,2148736259
ID,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,143942664.3
ID,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,86434452.84
ID,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,1010286578
ID,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,2723026270
ID,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,3375141157
ID,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,259017865.4
ID,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,119047847.6
ID,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,126246753.5
ID,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,548785956.1
ID,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,1356022523
ID,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,2148736259
ID,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,880054115.9
ID,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,320001442.9
ID,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,1486108507
ID,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,26483374351
IN,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,2366704519
IN,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
IN,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,901925324.3
IN,2013,DIS,PPG,Official,Multilateral,Concessional,Other,34062166.23
IN,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,810178630.8
IN,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,951501143.2
IN,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,1971280869
IN,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,5196312064
IN,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
IN,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,1179610261
IN,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,53005940438
IN,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,357587189.4
IN,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,28221891.04
IN,2013,INT,PPG,Official,Multilateral,Concessional,IDA,193105064.7
IN,2013,INT,PPG,Official,Multilateral,Concessional,Other,125014474.3
IN,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,90775885.1
IN,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,88807274.68
IN,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,152041895.1
IN,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,466005371.6
IN,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,487814.3358
IN,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,499261583.7
IN,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,6425237848
IN,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,1770812314
IN,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,240678531.1
IN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,1126646735
IN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,147681451.9
IN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,898600281.5
IN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,558711304.7
IN,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,5505810979
IN,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,3827175329
IN,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,9223161.563
IN,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,1301963930
IN,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,23144865972
IR,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,0
IR,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
IR,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
IR,2013,DIS,PPG,Official,Multilateral,Concessional,Other,17576119.27
IR,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
IR,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
IR,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
IR,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,3949345.905
IR,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
IR,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
IR,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
IR,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,3141906.527
IR,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,8304385.678
IR,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
IR,2013,INT,PPG,Official,Multilateral,Concessional,Other,181624.5055
IR,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,10011063.78
IR,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,182611.5952
IR,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
IR,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,6156478.483
IR,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,2169623.169
IR,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
IR,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
IR,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,29750883.67
IR,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,71830517.75
IR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
IR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,181624.5055
IR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,132094318.3
IR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,9254953.063
IR,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
IR,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,99488771.25
IR,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,40448961.88
IR,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
IR,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
JM,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,83961640.63
JM,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
JM,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
JM,2013,DIS,PPG,Official,Multilateral,Concessional,Other,37284019.78
JM,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,151449507.8
JM,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,89150937.15
JM,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
JM,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,24957631.69
JM,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
JM,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,1736518633
JM,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,916495.9452
JM,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,17714419.52
JM,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,425447.0651
JM,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
JM,2013,INT,PPG,Official,Multilateral,Concessional,Other,13816899.92
