country-from,country to,sector,bundle,channel,oda
US,65,I,E,D,0
US,65,I,E,I,14956826
US,65,I,G,I,61773
US,65,J,B,E,154498
US,65,J,B,G,1539619
US,65,J,B,H,7638474
US,65,J,B,I,47167
US,65,J,E,A,3462518
US,65,J,E,D,1850226
US,65,J,E,E,5877677
US,65,J,E,I,14006807
US,65,J,G,A,3033450
US,65,J,G,E,191013
US,65,J,G,I,151441
US,65,K,B,A,7876669
US,65,K,B,D,0
US,65,K,B,E,1522025
US,65,K,B,H,211298
US,65,K,B,I,9669625
US,65,K,E,A,5642
US,65,K,E,E,0
US,65,K,E,I,24352
US,65,K,G,A,513498
US,65,K,G,I,1988496
US,65,N,B,E,360086
US,65,N,B,H,356615885
US,65,N,C,A,0
US,65,N,E,A,25431
US,65,N,E,D,1525060
US,65,N,E,E,-72087
US,65,N,E,I,3347863
US,66,B,E,A,21342
US,67,A,B,H,39314
US,67,A,E,A,0
US,67,A,E,E,574976
US,67,A,G,A,2191554
US,67,B,B,A,65856
US,67,B,B,H,177576
US,67,B,B,I,148678
US,67,B,E,A,13278603
US,67,B,E,D,302978
US,67,B,E,E,515650
US,67,B,E,I,3051338
US,67,B,G,A,557100
US,67,B,G,I,89761
US,67,D,B,A,0
US,67,D,B,H,227851
US,67,D,B,I,4879
US,67,D,E,A,13708375
US,67,D,E,E,170
US,67,E,G,A,530176
US,67,G,B,A,14
US,67,G,B,H,6839
US,67,G,E,A,93239
US,67,G,E,E,1235973
US,67,G,E,I,67410
US,67,H,E,E,1917192
US,67,H,G,A,77397
US,67,I,E,A,0
US,67,I,E,E,437779
US,67,I,E,I,165478
US,67,J,B,H,565450
US,67,J,E,A,0
US,67,J,E,D,132150
US,67,J,E,I,13752
US,67,J,G,A,-32
US,67,K,B,A,81060
US,67,K,B,H,1083
US,67,K,B,I,361088
US,67,K,G,A,321249
US,67,K,G,I,76828
US,67,N,B,H,-50
US,67,N,E,A,0
US,67,N,E,E,1629611
US,67,N,E,I,55766
US,AF,A,B,A,12910041
US,AF,A,B,E,40000
US,AF,A,B,H,27328505
US,AF,A,E,A,5605698
US,AF,A,E,E,6403254
US,AF,A,E,I,4610384
US,AF,A,G,A,101312
US,AF,A,G,D,16470047
US,AF,A,G,E,-317305
US,AF,A,G,I,1770538
US,AF,B,B,A,3268183
US,AF,B,B,H,13991870
US,AF,B,E,A,47351627
US,AF,B,E,D,853433
US,AF,B,E,E,28524831
US,AF,B,E,I,18715380
US,AF,B,G,A,51025
US,AF,C,B,A,3886616
US,AF,C,G,A,0
US,AF,C,G,E,2657221
US,AF,C,G,I,10752337
US,AF,D,B,A,12095818
US,AF,D,B,D,-143745
US,AF,D,B,E,23158830
US,AF,D,B,H,669566152
US,AF,D,B,I,116158496
US,AF,D,E,A,471910815
US,AF,D,E,D,68833
US,AF,D,E,E,60791969
US,AF,D,E,I,160407780
US,AF,D,G,A,7802536
US,AF,D,G,E,6771629
US,AF,D,G,I,10075484
US,AF,E,B,A,1343491
US,AF,E,B,E,2652973
US,AF,E,B,H,50106
US,AF,E,B,I,4099205
US,AF,E,E,E,-850645
US,AF,E,E,I,27250187
US,AF,E,G,A,25672
US,AF,E,G,E,3660466
US,AF,F,B,A,57236135
US,AF,F,B,H,1980000
US,AF,F,B,I,48788
US,AF,F,E,A,3899743
US,AF,F,E,E,45328351
US,AF,F,E,I,181407859
US,AF,F,G,A,7070633
US,AF,F,G,I,252089
US,AF,G,B,A,177538318
US,AF,G,B,G,2200878
US,AF,G,B,H,3309456
US,AF,G,B,I,172354
US,AF,G,E,A,995370
US,AF,G,E,E,24771
US,AF,G,E,I,61698384
US,AF,G,G,A,244368
US,AF,G,G,I,405295
US,AF,H,B,A,24225555
US,AF,H,B,E,-240816
US,AF,H,B,H,-11462
US,AF,H,B,I,36502
US,AF,H,C,A,1028168
US,AF,H,C,E,4425274
US,AF,H,C,I,5524831
US,AF,H,E,A,357834
US,AF,H,E,D,3749156
US,AF,H,E,E,10953698
US,AF,H,E,I,35123278
US,AF,H,G,A,103265
US,AF,H,G,D,1852242
US,AF,H,G,E,64766588
US,AF,H,G,G,12200537
US,AF,H,G,I,20149453
US,AF,I,B,A,0
US,AF,I,E,A,2049
US,AF,I,E,E,8960069
US,AF,I,E,I,28379544
US,AF,I,G,A,45545
US,AF,I,G,I,89687
US,AF,J,B,A,0
US,AF,J,E,A,83273
US,AF,J,E,D,354089
US,AF,J,E,E,952421
US,AF,J,E,I,114596
US,AF,J,G,A,16771
US,AF,K,B,A,17232293
US,AF,K,B,E,207274
US,AF,K,B,H,-51321
US,AF,K,B,I,58408690
US,AF,K,E,A,2150
US,AF,K,E,I,3403
US,AF,K,G,A,1552106
US,AF,K,G,I,6280007
US,AF,N,B,E,15682725
US,AF,N,B,H,46154415
US,AF,N,C,H,60701090
US,AF,N,E,A,5618
US,AF,N,E,E,17516411
US,AF,N,E,I,501041
US,AF,N,G,A,24899
US,AF,N,G,E,0
US,AG,J,B,E,8500
US,AG,J,E,E,50000
US,AG,K,A,A,0
US,AG,M,F,A,108555
US,AL,A,B,D,27500
US,AL,A,G,A,592739
US,AL,B,B,H,0
US,AL,B,B,I,764255
US,AL,B,E,A,0
US,AL,B,E,E,2031656
US,AL,B,E,I,559612
US,AL,B,G,A,523750
US,AL,B,G,I,519999
US,AL,D,B,A,122061
US,AL,D,B,D,32000
US,AL,D,B,E,556967
US,AL,D,B,G,0
US,AL,D,B,H,822067
US,AL,D,B,I,1802474
US,AL,D,E,A,2599553
US,AL,D,E,E,67970
US,AL,D,E,I,1685103
US,AL,D,G,A,1331735
US,AL,D,G,I,559006
US,AL,E,B,E,118522
US,AL,E,G,A,615525
US,AL,F,B,I,2583
US,AL,F,E,A,15215
US,AL,F,E,I,339971
US,AL,G,B,A,0
US,AL,G,B,G,1031443
US,AL,G,B,I,1345226
US,AL,G,E,A,0
US,AL,G,E,E,-247812
US,AL,G,E,I,1181334
US,AL,G,G,E,74999
US,AL,G,G,I,775417
US,AL,H,E,I,202829
US,AL,I,E,A,0
US,AL,I,E,I,249999
US,AL,I,G,A,98478
US,AL,I,G,I,299999
US,AL,J,E,E,103388
US,AL,K,B,A,222821
US,AL,K,B,E,-1471
US,AL,K,B,I,93723
US,AL,K,E,A,258388
US,AL,K,E,I,127653
US,AL,K,G,A,164648
US,AL,K,G,I,144756
US,AM,A,E,E,-1
US,AM,A,G,A,837324
US,AM,A,G,D,510923
US,AM,B,E,A,77188
US,AM,B,E,E,215994
US,AM,B,E,I,3430081
US,AM,B,G,A,173842
US,AM,C,B,H,134916
US,AM,C,G,A,0
US,AM,C,G,E,-2825
US,AM,C,G,I,584960
US,AM,D,B,E,4293575
US,AM,D,B,I,228614
US,AM,D,E,A,4221948
US,AM,D,E,E,4859074
US,AM,D,E,I,707500
US,AM,D,G,A,1130258
US,AM,D,G,D,43271
US,AM,D,G,I,1861469
US,AM,E,B,A,126365
US,AM,E,B,I,31651
US,AM,E,E,A,0
US,AM,E,E,E,954571
US,AM,E,E,I,1808526
US,AM,E,G,A,599904
US,AM,E,G,I,-2060
US,AM,F,B,H,786177
US,AM,F,E,A,209684
US,AM,F,E,I,3000519
US,AM,G,B,E,23913
US,AM,G,E,A,100858
US,AM,G,E,I,1676214
US,AM,H,A,A,0
US,AM,H,E,A,15690702
US,AM,I,B,H,822
US,AM,I,E,A,56000
US,AM,I,E,I,2452482
US,AM,J,G,A,145357
US,AM,K,B,A,607532
US,AM,K,B,I,924715
US,AM,K,E,A,-15342559
US,AM,K,G,A,620173
US,AM,K,G,I,92273
US,AM,N,B,E,473234
US,AM,N,E,A,25000
US,AM,N,E,I,908664
US,AO,A,E,E,1603762
US,AO,B,B,A,560608
US,AO,B,B,E,142101
US,AO,B,B,H,1563606
US,AO,B,B,I,154849
US,AO,B,C,A,452493
US,AO,B,C,D,2598084
US,AO,B,C,E,24221116
US,AO,B,C,I,5888531
US,AO,B,E,A,6167062
US,AO,B,E,D,447064
US,AO,B,E,E,10894831
US,AO,B,E,I,1728660
US,AO,B,G,A,1142
US,AO,B,G,I,299966
US,AO,C,B,H,2670837
US,AO,C,G,A,-28
US,AO,C,G,E,625937
US,AO,C,G,I,233400
US,AO,D,B,A,26
US,AO,D,B,E,903463
US,AO,D,E,A,0
US,AO,D,E,E,10637446
US,AO,D,E,I,286748
US,AO,D,G,A,519056
US,AO,D,G,I,-1686
US,AO,E,E,A,-4752
US,AO,E,E,I,27641
US,AO,F,G,A,167399
US,AO,F,G,I,55790
US,AO,G,B,I,0
US,AO,G,E,A,0
US,AO,G,E,E,170265
US,AO,G,E,I,274287
US,AO,G,G,I,1703
US,AO,H,A,A,0
US,AO,H,C,E,2405736
US,AO,H,C,I,0
US,AO,H,E,E,2212041
US,AO,H,E,I,20159
US,AO,H,G,A,38872
US,AO,H,G,I,116314
US,AO,I,E,I,384553
US,AO,I,G,I,18727
US,AO,J,E,E,0
US,AO,K,B,A,909135
US,AO,K,B,I,274376
US,AO,K,G,A,216632
US,AO,K,G,I,293574
US,AO,N,B,A,25000
US,AO,N,B,H,0
US,AO,N,E,A,0
US,AO,N,E,E,0
US,AO,N,E,I,0
US,AR,A,E,E,66144
US,AR,B,E,A,0
US,AR,D,B,E,31495
US,AR,D,B,H,290999
US,AR,D,E,A,8373862
US,AR,D,E,E,0
US,AR,D,G,A,82286
US,AR,E,B,E,21725
US,AR,E,E,E,0
US,AR,F,B,A,65505
US,AR,G,G,E,193193
US,AR,H,B,I,32271
US,AR,I,E,E,158104
US,AR,I,G,A,180000
US,AR,I,G,I,14700
US,AR,J,B,D,94838
US,AR,J,B,E,79414
US,AZ,A,G,A,1638596
US,AZ,B,B,H,86423
US,AZ,B,E,A,0
US,AZ,B,E,E,-13882
US,AZ,B,E,I,2912897
US,AZ,B,G,A,0
US,AZ,C,G,A,114413
US,AZ,D,B,A,0
US,AZ,D,B,E,2454863
US,AZ,D,B,H,269376
US,AZ,D,B,I,301665
US,AZ,D,E,A,4819656
US,AZ,D,E,E,6068657
US,AZ,D,E,I,37271
US,AZ,D,G,A,1228890
US,AZ,D,G,I,238817
US,AZ,E,B,E,-15424
US,AZ,E,G,A,453599
US,AZ,F,E,E,7269
US,AZ,F,G,A,238514
US,AZ,G,E,A,0
US,AZ,G,E,E,551562
US,AZ,G,E,I,4707811
US,AZ,G,G,A,599999
US,AZ,H,B,I,0
US,AZ,H,E,E,145812
US,AZ,I,E,A,500
US,AZ,I,E,E,37416
US,AZ,I,E,I,2528703
US,AZ,I,G,E,-30664
US,AZ,K,B,A,697392
US,AZ,K,B,I,628141
US,AZ,K,E,I,0
US,AZ,K,G,A,888759
US,AZ,K,G,I,111504
US,AZ,N,B,E,242456
US,AZ,N,E,I,0
US,BA,A,G,A,80000
US,BA,D,B,D,138000
US,BA,D,B,E,1864691
US,BA,D,B,G,33000
US,BA,D,B,H,1010571
US,BA,D,B,I,4775690
US,BA,D,E,A,1837498
US,BA,D,E,E,6585416
US,BA,D,E,I,1486298
US,BA,D,G,A,3951710
US,BA,D,G,E,314700
US,BA,D,G,I,1439392
US,BA,E,B,E,16768
US,BA,E,B,I,308780
US,BA,E,E,A,1835280
US,BA,F,E,I,0
US,BA,G,E,A,57433
US,BA,G,E,E,71076
US,BA,G,E,I,4684536
US,BA,G,G,A,11580
US,BA,H,E,I,3146312
US,BA,I,E,I,2476186
US,BA,J,E,E,158217
US,BA,K,A,A,0
US,BA,K,B,A,359496
US,BA,K,B,D,43
US,BA,K,B,E,524
US,BA,K,B,I,1022271
US,BA,K,G,A,42558
US,BA,K,G,I,105329
US,BA,N,B,E,600599
US,BA,N,E,A,25000
US,BA,N,E,I,48668
US,BD,A,B,H,0
US,BD,A,E,A,0
US,BD,A,E,E,3635466
US,BD,A,E,I,0
US,BD,B,B,A,421482
US,BD,B,B,D,559962
US,BD,B,B,G,200000
US,BD,B,B,H,9384014
US,BD,B,B,I,282652
US,BD,B,E,A,1105510
US,BD,B,E,D,2836229
US,BD,B,E,E,13239065
US,BD,B,E,I,15848605
US,BD,B,G,I,165545
US,BD,C,G,A,1150549
US,BD,C,G,E,249461
US,BD,D,B,A,0
US,BD,D,B,E,5710333
US,BD,D,B,H,6523197
US,BD,D,B,I,5676448
US,BD,D,E,A,1635548
US,BD,D,E,E,3407153
US,BD,D,E,I,4981060
US,BD,D,G,I,74999
US,BD,E,B,I,106224
US,BD,E,E,E,1127806
US,BD,F,B,A,20
US,BD,F,B,H,839674
US,BD,F,E,A,42388
US,BD,F,E,I,191759
US,BD,G,B,H,4000000
US,BD,G,E,A,23841
US,BD,G,E,E,184332
US,BD,G,E,I,2407739
US,BD,H,A,A,0
US,BD,H,B,A,483513
US,BD,H,B,G,599999
US,BD,H,B,H,27539411
US,BD,H,B,I,226687
US,BD,H,C,E,46095252
US,BD,H,C,H,4386130
US,BD,H,C,I,15538072
US,BD,H,E,A,59168
US,BD,H,E,D,819570
US,BD,H,E,E,6135500
US,BD,H,E,I,130177
US,BD,H,G,A,30121
US,BD,H,G,I,110766
US,BD,I,G,A,19286
US,BD,J,B,A,2760
US,BD,J,B,E,162437
US,BD,J,B,H,12160324
US,BD,J,B,I,6480
US,BD,J,E,A,1000000
US,BD,J,E,E,0
US,BD,J,E,I,3063543
US,BD,J,G,I,50135
US,BD,K,B,A,1682038
US,BD,K,B,E,3486
US,BD,K,B,H,3174
US,BD,K,B,I,1024703
US,BD,K,G,A,148900
US,BD,K,G,I,296751
US,BD,M,F,A,326925
US,BD,N,B,E,1670557
US,BD,N,B,H,0
US,BD,N,C,H,1571198
US,BD,N,E,A,3792977
US,BD,N,E,E,536149
US,BD,N,E,I,7488
US,BF,A,E,A,258210
US,BF,A,G,A,1808867
US,BF,B,C,A,102
US,BF,B,C,E,4536531
US,BF,B,C,I,1733961
US,BF,B,E,A,120581
US,BF,B,G,A,919405
US,BF,D,B,E,161102
US,BF,D,E,A,6491433
US,BF,D,E,E,-7675
US,BF,D,E,I,1714
US,BF,D,G,A,53265
US,BF,E,B,E,7758
US,BF,E,E,A,29999
US,BF,E,E,E,5047078
US,BF,E,E,I,567
US,BF,E,G,A,1121988
US,BF,F,B,A,2692
US,BF,F,E,A,29539616
US,BF,F,G,A,616964
US,BF,G,E,A,236040
US,BF,G,E,E,14555
US,BF,G,G,A,3305
US,BF,H,B,A,1707287
US,BF,H,C,E,17300122
US,BF,H,E,A,35115709
US,BF,H,E,E,285865
US,BF,H,E,I,481583
US,BF,H,G,A,29999
US,BF,I,E,E,66852
US,BF,I,E,I,150809
US,BF,I,G,A,242937
US,BF,J,E,A,99304
US,BF,K,B,A,1491
US,BF,K,B,E,62039
US,BF,K,B,I,94194
US,BF,K,E,A,13536625
US,BF,K,E,I,255861
US,BF,K,G,A,220322
US,BF,N,B,A,25000
US,BF,N,B,E,0
US,BF,N,B,H,142360
US,BF,N,C,H,10901683
US,BF,N,E,E,2176686
US,BI,B,B,A,614118
US,BI,B,B,I,248723
US,BI,B,C,D,174999
US,BI,B,C,E,5580888
US,BI,B,C,I,106354
US,BI,B,E,A,289647
US,BI,B,E,D,152084
US,BI,B,E,E,6381735
US,BI,B,E,I,240563
US,BI,B,G,A,101373
US,BI,D,B,E,152224
US,BI,D,B,I,0
US,BI,D,E,A,230
US,BI,D,E,E,-2116
US,BI,D,E,I,93458
US,BI,D,G,I,0
US,BI,E,E,E,15475
US,BI,E,E,I,48310
US,BI,G,E,I,828500
US,BI,H,B,I,11558
US,BI,H,C,E,11104108
US,BI,H,C,I,0
US,BI,H,E,E,207156
US,BI,H,E,I,3548981
US,BI,H,G,A,15025
US,BI,I,E,A,37064
US,BI,I,E,E,29698
US,BI,I,E,I,1151607
US,BI,I,G,E,3533
US,BI,J,E,A,25000
US,BI,K,B,A,127269
US,BI,K,B,E,0
US,BI,K,B,I,981604
US,BI,K,E,E,45823
US,BI,K,E,I,170695
US,BI,K,G,A,87172
US,BI,K,G,I,118412
US,BI,N,B,E,2628346
US,BI,N,B,H,-150000
US,BI,N,C,H,8060788
US,BI,N,E,E,109799
US,BJ,A,B,A,5966
US,BJ,A,B,H,1669502
US,BJ,A,E,A,122657
US,BJ,A,E,E,1350202
US,BJ,A,E,I,1647413
US,BJ,A,G,A,1186136
US,BJ,A,G,I,17639
US,BJ,B,B,A,209155
US,BJ,B,B,E,21675
US,BJ,B,B,H,0
US,BJ,B,B,I,5514
US,BJ,B,C,A,715821
US,BJ,B,C,D,1472063
US,BJ,B,C,E,10451857
US,BJ,B,C,I,1546513
US,BJ,B,E,A,675653
US,BJ,B,E,D,1521
US,BJ,B,E,E,3016749
US,BJ,B,E,I,2872748
US,BJ,B,G,A,811440
US,BJ,B,G,E,396
US,BJ,B,G,I,16954
US,BJ,D,E,A,1566
US,BJ,D,E,E,5825
US,BJ,D,E,I,47869
US,BJ,E,B,A,7273
US,BJ,E,B,E,60270
US,BJ,E,B,I,38163
US,BJ,E,E,E,287787
US,BJ,E,E,I,66547
US,BJ,E,G,A,798643
US,BJ,F,E,A,2595060
US,BJ,G,E,A,275237
US,BJ,G,E,I,207913
US,BJ,H,C,E,5403275
US,BJ,H,C,I,9073
US,BJ,H,E,A,-447053
US,BJ,H,E,E,259191
US,BJ,H,E,I,458364
US,BJ,I,E,E,90641
US,BJ,I,E,I,56425
US,BJ,J,E,A,37867
US,BJ,J,G,A,801893
US,BJ,K,B,A,763770
US,BJ,K,B,E,40000
US,BJ,K,B,I,745397
US,BJ,K,E,A,3015623
US,BJ,K,E,E,253738
US,BJ,K,G,A,209501
US,BJ,K,G,I,89974
US,BJ,N,E,E,38967
US,BJ,N,E,I,45473
US,BO,B,B,A,262888
US,BO,B,B,H,3984263
US,BO,B,B,I,495728
US,BO,B,E,A,20777
US,BO,B,E,D,6533
US,BO,B,E,E,6975913
US,BO,B,E,I,1033476
US,BO,B,G,I,43505
US,BO,D,B,E,1436104
US,BO,D,B,I,-130872
US,BO,D,E,A,14561543
US,BO,D,E,D,56204
US,BO,D,E,E,40654
US,BO,D,E,I,-182
US,BO,D,G,A,2745
US,BO,E,E,A,2348
US,BO,G,B,I,0
US,BO,G,E,A,738
US,BO,G,E,E,7839
US,BO,G,E,I,2985988
US,BO,H,B,I,1086944
US,BO,H,E,A,7585
US,BO,H,E,E,174238
US,BO,H,E,I,2955825
US,BO,H,G,A,2813584
US,BO,H,G,E,2216619
US,BO,H,G,I,2063603
US,BO,I,E,A,4786
US,BO,I,E,E,68669
US,BO,J,B,E,29970
US,BO,J,B,I,0
US,BO,J,E,A,77999
US,BO,J,E,E,64015
US,BO,J,E,I,5291996
US,BO,K,B,A,520162
US,BO,K,B,I,1776398
US,BO,K,G,A,39397
US,BO,K,G,I,141144
US,BO,N,E,A,0
US,BO,N,E,I,0
US,BR,A,G,E,51859
US,BR,B,B,H,844999
US,BR,B,E,A,1484634
US,BR,B,E,E,1563993
US,BR,B,E,I,605578
US,BR,C,E,E,117812
US,BR,C,G,A,289743
US,BR,D,B,H,348670
US,BR,D,E,A,1061159
US,BR,D,E,E,160272
US,BR,D,G,A,135000
US,BR,D,G,I,37412
US,BR,E,B,H,-4009
US,BR,E,B,I,0
US,BR,E,E,A,629923
US,BR,E,E,E,88581
US,BR,F,B,A,13653
US,BR,F,E,I,1949611
US,BR,F,G,A,913012
US,BR,F,G,I,314777
US,BR,G,E,A,0
US,BR,G,E,E,645569
US,BR,G,G,A,0
US,BR,H,B,I,0
US,BR,H,E,D,344339
US,BR,H,E,E,295666
US,BR,H,G,A,72200
US,BR,H,G,E,96884
US,BR,I,E,E,69500
US,BR,I,E,I,0
US,BR,I,G,A,285812
US,BR,J,B,D,152095
US,BR,J,B,E,111207
US,BR,J,B,H,42533
US,BR,J,B,I,0
US,BR,J,E,A,2161037
US,BR,J,E,D,278779
US,BR,J,E,E,6238443
US,BR,J,E,I,844854
US,BR,J,G,I,248501
US,BR,K,A,A,0
US,BR,K,B,A,62006
US,BR,K,B,H,0
US,BR,K,B,I,1889607
US,BR,K,G,A,118371
US,BR,M,F,A,6508457
US,BR,N,B,E,0
US,BR,N,E,E,0
US,BR,N,E,I,8608
US,BT,D,B,E,100000
US,BT,E,E,I,97785
US,BT,J,B,H,23624
US,BT,N,B,H,0
US,BT,N,E,A,74999
US,BW,B,E,A,46853663
US,BW,B,E,D,1686709
US,BW,B,E,E,6658821
US,BW,B,E,I,-10488293
US,BW,B,G,A,3299695
US,BW,B,G,I,68090
US,BW,D,G,A,683012
US,BW,E,E,E,14999
US,BW,E,E,I,27409
US,BW,E,G,A,0
US,BW,H,E,E,21709
US,BW,H,E,I,54105
US,BW,I,E,E,49358
US,BW,I,E,I,10973
US,BW,I,G,A,45361
US,BW,K,B,I,1245
US,BW,K,E,E,164027
US,BW,M,F,A,1000893
US,BW,N,B,A,25000
US,BY,A,B,H,207795
US,BY,B,B,H,175314
US,BY,D,B,E,2703709
US,BY,D,B,H,606990
US,BY,D,E,A,2270673
US,BY,D,E,E,6344560
US,BY,D,E,I,-3134
US,BY,D,G,A,899999
US,BY,E,B,E,1409984
US,BY,E,B,I,0
US,BY,G,B,H,48470
US,BY,G,E,E,0
US,BY,H,A,A,0
US,BY,H,E,E,233000
US,BY,I,E,E,0
US,BY,K,B,A,556809
US,BY,K,B,E,-47665
US,BY,K,B,I,77868
US,BY,K,G,A,5878
US,BZ,A,G,A,1053025
US,BZ,B,E,A,21638
US,BZ,B,G,A,337752
US,BZ,C,G,A,192500
US,BZ,E,E,E,67089
US,BZ,H,E,E,166449
US,BZ,I,G,A,34948
US,BZ,J,B,E,46427
US,BZ,J,E,A,50000
US,BZ,K,A,A,0
US,BZ,M,F,A,42319
US,BZ,N,E,A,0
US,CD,A,B,H,95774
US,CD,A,E,A,0
US,CD,A,E,E,6174747
US,CD,A,E,I,9880420
US,CD,B,B,A,155526
US,CD,B,B,E,589
US,CD,B,B,H,957934
US,CD,B,B,I,545287
US,CD,B,C,A,251035
US,CD,B,C,D,121559
US,CD,B,C,E,31030627
US,CD,B,C,I,850742
US,CD,B,E,A,18094321
US,CD,B,E,D,9147
US,CD,B,E,E,48237585
US,CD,B,E,I,1393278
US,CD,B,G,I,181852
US,CD,C,B,H,1489648
US,CD,C,G,A,0
US,CD,C,G,E,3846014
US,CD,C,G,I,136282
US,CD,D,B,A,0
US,CD,D,B,D,66104
US,CD,D,B,E,2850773
US,CD,D,B,H,2977083
US,CD,D,B,I,11518448
US,CD,D,E,A,789454
US,CD,D,E,E,11526406
US,CD,D,E,I,717456
US,CD,D,G,E,627761
US,CD,E,B,A,0
US,CD,E,B,E,11580658
US,CD,E,B,H,637532
US,CD,E,B,I,1149307
US,CD,E,E,A,44666
US,CD,E,E,E,211
US,CD,E,E,I,7339
US,CD,F,E,I,-151207
US,CD,G,B,H,986452
US,CD,G,E,I,44111
US,CD,H,B,A,51331
US,CD,H,B,H,800000
US,CD,H,B,I,274708
US,CD,H,C,E,34714662
US,CD,H,E,A,0
US,CD,H,E,E,283588
US,CD,H,E,I,4093081
US,CD,H,G,A,21458
US,CD,I,B,H,2210000
US,CD,I,E,I,2186672
US,CD,J,B,A,-15204
US,CD,J,B,D,180440
US,CD,J,B,E,260702
US,CD,K,B,A,1129212
US,CD,K,B,E,176299
US,CD,K,B,H,9669
US,CD,K,B,I,4190335
US,CD,K,G,A,302236
US,CD,K,G,I,501031
US,CD,N,B,E,7060952
US,CD,N,B,H,12391213
US,CD,N,C,H,28889089
US,CD,N,E,A,25000
US,CD,N,E,E,21450559
US,CD,N,E,I,1634991
US,CD,N,G,E,106923
US,CF,B,E,A,64257
US,CF,D,B,E,102323
US,CF,D,E,E,213546
US,CF,D,E,I,0
US,CF,E,E,I,48074
US,CF,J,B,E,93776
US,CF,J,B,H,254986
US,CF,K,B,I,20667
US,CF,K,E,I,0
US,CF,K,G,A,53420
US,CF,N,B,E,2452884
US,CF,N,B,H,1236324
US,CF,N,C,H,9740396
US,CF,N,E,A,50000
US,CF,N,E,E,1067317
US,CG,B,E,A,3339
US,CG,B,E,E,-8815
US,CG,C,G,I,1375
US,CG,D,B,E,86072
US,CG,D,B,H,134583
US,CG,D,E,E,15109
US,CG,D,E,I,22000
US,CG,E,B,H,39517
US,CG,E,B,I,1000
US,CG,E,E,E,10621
US,CG,E,E,I,41394
US,CG,H,C,E,10966816
US,CG,J,B,E,94300
US,CG,J,E,E,0
US,CG,N,B,H,244295
US,CG,N,E,A,100000
US,CG,N,G,E,321376
US,CI,A,E,A,0
US,CI,B,E,A,49549881
US,CI,B,E,D,4279569
US,CI,B,E,E,5520276
US,CI,B,E,I,8073029
US,CI,B,G,A,94394
US,CI,B,G,I,211706
US,CI,D,B,A,0
US,CI,D,B,E,876980
US,CI,D,B,H,500000
US,CI,D,B,I,18670
US,CI,D,E,A,0
US,CI,D,E,E,958377
US,CI,D,E,I,4811421
US,CI,E,B,E,0
US,CI,E,E,E,31594
US,CI,E,E,I,9941
US,CI,H,A,A,0
US,CI,I,B,E,208211
US,CI,J,B,E,17999
US,CI,K,B,A,11351
US,CI,K,B,I,761494
US,CI,K,G,I,76711
US,CI,M,F,A,42584957
US,CI,N,B,E,0
US,CI,N,B,H,7107451
US,CI,N,C,H,15873195
US,CI,N,E,A,-237
US,CI,N,E,E,5967336
US,CI,N,E,I,792
US,CK,J,E,I,12000
US,CL,C,G,E,50000
US,CL,C,G,I,11747
US,CL,D,B,H,348670
US,CL,D,E,A,9310
US,CL,D,E,E,32301
US,CL,D,G,D,149398
US,CL,E,E,A,49527
US,CL,F,G,A,255400
US,CL,F,G,E,98205
US,CL,F,G,I,6813
US,CL,G,G,A,8992
US,CL,H,G,A,26498
US,CL,J,G,A,125499
US,CL,J,G,E,418499
US,CL,N,E,E,-57855
US,CM,A,G,A,1402532
US,CM,B,E,A,7822420
US,CM,B,E,D,131806
US,CM,B,E,E,2308528
US,CM,B,E,I,26667
US,CM,B,G,A,1526876
US,CM,D,B,E,159363
US,CM,D,E,A,24590
US,CM,D,E,E,1644541
US,CM,D,E,I,0
US,CM,D,G,E,500000
US,CM,E,B,E,15844
US,CM,E,E,E,25546
US,CM,E,E,I,10350
US,CM,E,G,A,791169
US,CM,F,G,A,480299
US,CM,H,C,E,3416183
US,CM,I,G,A,384750
US,CM,J,B,E,288371
US,CM,J,E,D,76400
US,CM,J,G,A,1033917
US,CM,K,G,A,82165
US,CM,N,B,E,3053709
US,CM,N,B,H,553597
US,CM,N,C,H,1013896
US,CN,A,G,A,2120400
US,CN,A,G,D,0
US,CN,A,G,E,320185
US,CN,A,G,I,0
US,CN,B,B,A,0
US,CN,B,B,I,73704
US,CN,B,E,A,3927403
US,CN,B,E,D,460612
US,CN,B,E,E,2788024
US,CN,B,E,I,0
US,CN,B,G,A,27158
US,CN,C,G,A,423124
US,CN,C,G,I,295895
US,CN,D,B,D,1380001
US,CN,D,B,E,6076237
US,CN,D,B,G,59999
US,CN,D,B,I,767999
US,CN,D,E,A,11675908
US,CN,D,G,A,27354
US,CN,E,B,E,3032599
US,CN,E,B,I,54299
US,CN,F,B,A,97500
US,CN,F,E,A,682047
US,CN,F,G,A,3207648
US,CN,F,G,D,0
US,CN,F,G,I,846418
US,CN,G,B,E,139906
US,CN,G,E,E,1098537
US,CN,G,G,A,40174
US,CN,H,G,A,99999
US,CN,H,G,I,85995
US,CN,I,B,E,200000
US,CN,I,E,E,411854
US,CN,I,G,A,375771
US,CN,I,G,I,50747
US,CN,J,B,D,50977
US,CN,J,B,E,229678
US,CN,J,B,H,0
US,CN,J,B,I,51865
US,CN,J,E,A,0
US,CN,J,E,D,1027788
US,CN,J,E,E,2774041
US,CN,J,E,I,564474
US,CN,J,G,A,140114
US,CN,J,G,D,59199
US,CN,J,G,E,0
US,CN,J,G,I,162399
US,CN,K,B,A,97696
