id,year,currency,budget-type,sectoral,sectoral-type,l1,l2,l3,l4,l5,value
UG,2016,ugandan shillings,proj,FALSE,,total-revenue-and-grants,grants,project-grants,,,568000000000
UG,2017,ugandan shillings,proj,FALSE,,total-revenue-and-grants,grants,project-grants,,,564000000000
UG,2018,ugandan shillings,proj,FALSE,,total-revenue-and-grants,grants,project-grants,,,607000000000
UG,2019,ugandan shillings,proj,FALSE,,total-revenue-and-grants,grants,project-grants,,,509000000000
UG,2000,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,2389000000000
UG,2001,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,2180000000000
UG,2002,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,2514000000000
UG,2003,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,2775000000000
UG,2004,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,3135600000000
UG,2005,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,3233000000000
UG,2006,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,3228000000000
UG,2007,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,3844000000000
UG,2008,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,4384000000000
UG,2009,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,5205000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-expenditure-and-net-lending,,,,,6836000000000
UG,2011,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,8900000000000
UG,2012,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,9281000000000
UG,2013,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,,,,,10523000000000
UG,2014,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,,,,,13014900000000
UG,2014,ugandan shillings,prel,FALSE,,total-expenditure-and-net-lending,,,,,11456000000000
UG,2015,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,,,,,16053400000000
UG,2015,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,,,,,16177000000000
UG,2016,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,,,,,16156000000000
UG,2017,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,,,,,18653000000000
UG,2018,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,,,,,20466000000000
UG,2019,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,,,,,21372000000000
UG,2000,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,977000000000
UG,2001,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,1138000000000
UG,2002,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,1420000000000
UG,2003,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,977000000000
UG,2004,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,1865300000000
UG,2005,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,1978000000000
UG,2006,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,2233000000000
UG,2007,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,2442000000000
UG,2008,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,2881000000000
UG,2009,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,3291000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,4308000000000
UG,2011,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,5963000000000
UG,2012,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,5585000000000
UG,2013,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,5813000000000
UG,2014,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,6438000000000
UG,2014,ugandan shillings,prel,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,6675000000000
UG,2015,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,7345100000000
UG,2015,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,7491000000000
UG,2016,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,8332000000000
UG,2017,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,9394000000000
UG,2018,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,10516000000000
UG,2019,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,recurrent-expenditures,,,,11870000000000
UG,2000,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,374000000000
UG,2001,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,434000000000
UG,2002,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,548600000000
UG,2003,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,611000000000
UG,2004,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,683000000000
UG,2005,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,774000000000
UG,2006,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,867000000000
UG,2007,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,987000000000
UG,2008,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,1106000000000
UG,2009,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,1184000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,1308000000000
UG,2011,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,1664000000000
UG,2012,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,1832000000000
UG,2013,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2160000000000
UG,2014,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2440200000000
UG,2014,ugandan shillings,prel,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2384000000000
UG,2015,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2914300000000
UG,2015,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2913000000000
UG,2016,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,2991000000000
UG,2017,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,3375000000000
UG,2018,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,3714000000000
UG,2019,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,wages-and-salaries,,,4196000000000
UG,2000,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,95000000000
UG,2001,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,125000000000
UG,2002,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,141000000000
UG,2003,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,173000000000
UG,2004,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,261800000000
UG,2005,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,229000000000
UG,2006,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,249000000000
UG,2007,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,236000000000
UG,2008,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,309000000000
UG,2009,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,357000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,386000000000
UG,2011,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,424000000000
UG,2012,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,603000000000
UG,2013,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,890000000000
UG,2014,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,975300000000
UG,2014,ugandan shillings,prel,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,970000000000
UG,2015,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,1082900000000
UG,2015,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,1291000000000
UG,2016,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,1614000000000
UG,2017,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,1880000000000
UG,2018,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,2210000000000
UG,2019,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,interest-payments,,,2492000000000
UG,2000,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,508000000000
UG,2001,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,579000000000
UG,2002,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,730400000000
UG,2003,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,781000000000
UG,2004,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,861300000000
UG,2005,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,975000000000
UG,2006,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,1117000000000
UG,2007,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,1220000000000
UG,2008,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,1466000000000
UG,2009,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,1750000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,2614000000000
UG,2011,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3875000000000
UG,2012,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3150000000000
UG,2013,ugandan shillings,actual,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,2763000000000
UG,2014,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3022500000000
UG,2014,ugandan shillings,prel,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3321000000000
UG,2015,ugandan shillings,budget,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3347900000000
UG,2015,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3287000000000
UG,2016,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,3727000000000
UG,2017,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,4139000000000
UG,2018,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,4592000000000
UG,2019,ugandan shillings,proj,FALSE,,total-revenue-and-grants,recurrent-expenditures,other-recurrent,,,5182000000000
UG,2000,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,783000000000
UG,2001,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,939000000000
UG,2002,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,979000000000
UG,2003,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1168000000000
UG,2004,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1155300000000
UG,2005,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1187000000000
UG,2006,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,935000000000
UG,2007,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1205000000000
UG,2008,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1362000000000
UG,2009,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,1688000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,2312000000000
UG,2011,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,2774000000000
UG,2012,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,3458000000000
UG,2013,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,4237000000000
UG,2014,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,6510100000000
UG,2014,ugandan shillings,prel,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,4740000000000
UG,2015,ugandan shillings,budget,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,5915100000000
UG,2015,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,5894000000000
UG,2016,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,5477000000000
UG,2017,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,6140000000000
UG,2018,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,6844000000000
UG,2019,ugandan shillings,proj,FALSE,,total-expenditure-and-net-lending,development-expenditure,,,,7264000000000
UG,2000,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,520000000000
UG,2001,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,604000000000
UG,2002,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,547000000000
UG,2003,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,672000000000
UG,2004,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,716100000000
UG,2005,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,700000000000
UG,2006,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,416000000000
UG,2007,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,491000000000
UG,2008,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,644000000000
UG,2009,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,481000000000
UG,2010,ugandan shillings,actual ,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,889000000000
UG,2011,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,1042000000000
UG,2012,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,1701000000000
UG,2013,ugandan shillings,actual,FALSE,,total-expenditure-and-net-lending,development-expenditure,domestically-financed,,,2163000000000
