di-id,year,value
GY,1990,720282
GY,1991,717502
GY,1992,717621
GY,1993,719910
GY,1994,723230
GY,1995,726695
GY,1996,730193
GY,1997,733854
GY,1998,737316
GY,1999,740189
GY,2000,742218
GY,2001,743163
GY,2002,743107
GY,2003,742537
GY,2004,742162
GY,2005,742495
GY,2006,743705
GY,2007,745638
GY,2008,748096
GY,2009,750749
GY,2010,753362
GY,2011,755883
GY,2012,758410
GY,2013,761033
GY,2014,763893
GY,2015,
HK,1960,3075605
HK,1961,3168100
HK,1962,3305200
HK,1963,3420900
HK,1964,3504600
HK,1965,3597900
HK,1966,3629900
HK,1967,3722800
HK,1968,3802700
HK,1969,3863900
HK,1970,5800
HK,1971,4045300
HK,1972,4123600
HK,1973,4241600
HK,1974,4334200
HK,1975,4461600
HK,1976,4518000
HK,1977,4583700
HK,1978,4667500
HK,1979,4929700
HK,1980,5063100
HK,1981,5183400
HK,1982,5264500
HK,1983,5345100
HK,1984,5397900
HK,1985,5456200
HK,1986,5524600
HK,1987,5590500
HK,1988,5627600
HK,1989,5686200
HK,1990,5704500
HK,1991,5752000
HK,1992,5800500
HK,1993,5901000
HK,1994,6035400
HK,1995,6156100
HK,1996,6435500
HK,1997,6489300
HK,1998,6543700
HK,1999,6606500
HK,2000,6665000
HK,2001,6714300
HK,2002,6744100
HK,2003,6730800
HK,2004,6783500
HK,2005,6813200
HK,2006,6857100
HK,2007,6916300
HK,2008,6957800
HK,2009,6972800
HK,2010,7024200
HK,2011,7071600
HK,2012,7154600
HK,2013,7187500
HK,2014,7241700
HK,2015,
HN,1960,2002333
HN,1961,2069085
HN,1962,2139208
HN,1963,2211144
HN,1964,2282764
HN,1965,2352637
HN,1966,2420234
HN,1967,2486288
HN,1968,2552200
HN,1969,2620014
HN,1970,5800
HN,1971,2766444
HN,1972,2845260
HN,1973,2928190
HN,1974,3015606
HN,1975,3107735
HN,1976,3204883
HN,1977,3306988
HN,1978,3413426
HN,1979,3523283
HN,1980,3635862
HN,1981,3750843
HN,1982,3868296
HN,1983,3988371
HN,1984,4111369
HN,1985,4237436
HN,1986,4366401
HN,1987,4497875
HN,1988,4631491
HN,1989,4766802
HN,1990,4903363
HN,1991,5041050
HN,1992,5179557
HN,1993,5318042
HN,1994,5455481
HN,1995,5591136
HN,1996,5724587
HN,1997,5855946
HN,1998,5985675
HN,1999,6114534
HN,2000,6243080
HN,2001,6371304
HN,2002,6499001
HN,2003,6626304
HN,2004,6753352
HN,2005,6880181
HN,2006,7007029
HN,2007,7133737
HN,2008,7259470
HN,2009,7383098
HN,2010,7503875
HN,2011,7621414
HN,2012,7736131
HN,2013,7849059
HN,2014,7961680
HN,2015,
HR,1960,4140000
HR,1961,4171672
HR,1962,4202104
HR,1963,4231408
HR,1964,4259680
HR,1965,4287000
HR,1966,4313000
HR,1967,4339000
HR,1968,4364000
HR,1969,4387000
HR,1970,5800
HR,1971,4435000
HR,1972,4457000
HR,1973,4478000
HR,1974,4497000
HR,1975,4514000
HR,1976,4530000
HR,1977,4532000
HR,1978,4556000
HR,1979,4571000
HR,1980,4588000
HR,1981,4608000
HR,1982,4635000
HR,1983,4659000
HR,1984,4680000
HR,1985,4701000
HR,1986,4722000
HR,1987,4740000
HR,1988,4757000
HR,1989,4767000
HR,1990,4780000
HR,1991,4510000
HR,1992,4470000
HR,1993,4640000
HR,1994,4650000
HR,1995,4669000
HR,1996,4494000
HR,1997,4572000
HR,1998,4501000
HR,1999,4554000
HR,2000,4426000
HR,2001,4440000
HR,2002,4440000
HR,2003,4440000
HR,2004,4439000
HR,2005,4442000
HR,2006,4440000
HR,2007,4436000
HR,2008,4434508
HR,2009,4429078
HR,2010,4417781
HR,2011,4280622
HR,2012,4267558
HR,2013,4255689
HR,2014,4238389
HR,2015,
HT,1960,3866160
HT,1961,3943363
HT,1962,4022596
HT,1963,4103732
HT,1964,4186636
HT,1965,4271133
HT,1966,4357482
HT,1967,4445531
HT,1968,4534233
HT,1969,4622209
HT,1970,5800
HT,1971,4793157
HT,1972,4876558
HT,1973,4960655
HT,1974,5047948
HT,1975,5140357
HT,1976,5238242
HT,1977,5341418
HT,1978,5450550
HT,1979,5566265
HT,1980,5688832
HT,1981,5818673
HT,1982,5955265
HT,1983,6096690
HT,1984,6240330
HT,1985,6384196
HT,1986,6527545
HT,1987,6670566
HT,1988,6813344
HT,1989,6956301
HT,1990,7099733
HT,1991,7243391
HT,1992,7386974
HT,1993,7530703
HT,1994,7674911
HT,1995,7819806
HT,1996,7965548
HT,1997,8111954
HT,1998,8258484
HT,1999,8404396
HT,2000,8549202
HT,2001,8692564
HT,2002,8834739
HT,2003,8976555
HT,2004,9119182
HT,2005,9263409
HT,2006,9409479
HT,2007,9556958
HT,2008,9705130
HT,2009,9852953
HT,2010,9999617
HT,2011,10144890
HT,2012,10288828
HT,2013,10431249
HT,2014,10572029
HT,2015,
HU,1960,9983967
HU,1961,10029321
HU,1962,10061734
HU,1963,10087947
HU,1964,10119835
HU,1965,10147935
HU,1966,10178653
HU,1967,10216604
HU,1968,10255815
HU,1969,10298723
HU,1970,5800
HU,1971,10367537
HU,1972,10398489
HU,1973,10432055
HU,1974,10478720
HU,1975,10540525
HU,1976,10598677
HU,1977,10648031
HU,1978,10684822
HU,1979,10704152
HU,1980,10711122
HU,1981,10711848
HU,1982,10705535
HU,1983,10689463
HU,1984,10668095
HU,1985,10648713
HU,1986,10630564
HU,1987,10612741
HU,1988,10596487
HU,1989,10481719
HU,1990,10373988
HU,1991,10373400
HU,1992,10369341
HU,1993,10357523
HU,1994,10343355
HU,1995,10328965
HU,1996,10311238
HU,1997,10290486
HU,1998,10266570
HU,1999,10237530
HU,2000,10210971
HU,2001,10187576
HU,2002,10158608
HU,2003,10129552
HU,2004,10107146
HU,2005,10087065
HU,2006,10071370
HU,2007,10055780
HU,2008,10038188
HU,2009,10022650
HU,2010,10000023
HU,2011,9971727
HU,2012,9920362
HU,2013,9893082
HU,2014,9861673
HU,2015,
ID,1960,87792512
ID,1961,90138235
ID,1962,92558006
ID,1963,95055669
ID,1964,97638027
ID,1965,100308896
ID,1966,103067352
ID,1967,105907403
ID,1968,108821565
ID,1969,111800090
ID,1970,5800
ID,1971,117921994
ID,1972,121059511
ID,1973,124242299
ID,1974,127465232
ID,1975,130724118
ID,1976,134010695
ID,1977,137322122
ID,1978,140665859
ID,1979,144053516
ID,1980,147490366
ID,1981,150978841
ID,1982,154506266
ID,1983,158044343
ID,1984,161555584
ID,1985,165012195
ID,1986,168402027
ID,1987,171728916
ID,1988,175000919
ID,1989,178233231
ID,1990,181436821
ID,1991,184614740
ID,1992,187762097
ID,1993,190873248
ID,1994,193939912
ID,1995,196957845
ID,1996,199926615
ID,1997,202853850
ID,1998,205753493
ID,1999,208644079
ID,2000,211540428
ID,2001,214448301
ID,2002,217369087
ID,2003,220307809
ID,2004,223268606
ID,2005,226254703
ID,2006,229263980
ID,2007,232296830
ID,2008,235360765
ID,2009,238465165
ID,2010,241613126
ID,2011,244808254
ID,2012,248037853
ID,2013,251268276
ID,2014,254454778
ID,2015,
IM,1960,48441
IM,1961,48353
IM,1962,48580
IM,1963,49089
IM,1964,49818
IM,1965,50713
IM,1966,51776
IM,1967,52995
IM,1968,54289
IM,1969,55554
IM,1970,5800
IM,1971,57711
IM,1972,58563
IM,1973,59326
IM,1974,60098
IM,1975,60941
IM,1976,61900
IM,1977,62934
IM,1978,63918
IM,1979,64680
IM,1980,65108
IM,1981,65128
IM,1982,64817
IM,1983,64404
IM,1984,64207
IM,1985,64446
IM,1986,65225
IM,1987,66449
IM,1988,67902
IM,1989,69265
IM,1990,70312
IM,1991,70963
IM,1992,71306
IM,1993,71486
IM,1994,71726
IM,1995,72181
IM,1996,72899
IM,1997,73817
IM,1998,74853
IM,1999,75879
IM,2000,76806
IM,2001,77608
IM,2002,78318
IM,2003,78975
IM,2004,79636
IM,2005,80345
IM,2006,81110
IM,2007,81914
IM,2008,82737
IM,2009,83548
IM,2010,84327
IM,2011,85069
IM,2012,85779
IM,2013,86462
IM,2014,87127
IM,2015,
IN,1960,449661874
IN,1961,458691457
IN,1962,468054145
IN,1963,477729958
IN,1964,487690114
IN,1965,497920270
IN,1966,508402908
IN,1967,519162069
IN,1968,530274729
IN,1969,541844848
IN,1970,5800
IN,1971,566605402
IN,1972,579800632
IN,1973,593451889
IN,1974,607446519
IN,1975,621703641
IN,1976,636182810
IN,1977,650907559
IN,1978,665936435
IN,1979,681358553
IN,1980,697229745
IN,1981,713561406
IN,1982,730303461
IN,1983,747374856
IN,1984,764664278
IN,1985,782085127
IN,1986,799607235
IN,1987,817232241
IN,1988,834944397
IN,1989,852736160
IN,1990,870601776
IN,1991,888513869
IN,1992,906461358
IN,1993,924475633
IN,1994,942604211
IN,1995,960874982
IN,1996,979290432
IN,1997,997817250
IN,1998,1016402907
IN,1999,1034976626
IN,2000,1053481072
IN,2001,1071888190
IN,2002,1090189358
IN,2003,1108369577
IN,2004,1126419321
IN,2005,1144326293
IN,2006,1162088305
IN,2007,1179685631
IN,2008,1197070109
IN,2009,1214182182
IN,2010,1230984504
IN,2011,1247446011
IN,2012,1263589639
IN,2013,1279498874
IN,2014,1295291543
IN,2015,
IE,1960,2828600
IE,1961,2824400
IE,1962,2836050
IE,1963,2852650
IE,1964,2866550
IE,1965,2877300
IE,1966,2888800
IE,1967,2902450
IE,1968,2915550
IE,1969,2932650
IE,1970,5800
IE,1971,2992050
IE,1972,3036850
IE,1973,3085950
IE,1974,3137500
IE,1975,3189550
IE,1976,3238050
IE,1977,3282200
IE,1978,3329100
IE,1979,3373750
IE,1980,3412800
IE,1981,3453000
IE,1982,3485800
IE,1983,3510600
IE,1984,3532423
IE,1985,3538082
IE,1986,3539690
IE,1987,3540057
IE,1988,3524949
IE,1989,3511009
IE,1990,3513974
IE,1991,3534235
IE,1992,3558430
IE,1993,3576261
IE,1994,3590386
IE,1995,3608841
IE,1996,3637510
IE,1997,3674171
IE,1998,3712696
IE,1999,3754786
IE,2000,3805174
IE,2001,3866243
IE,2002,3931947
IE,2003,3996521
IE,2004,4070262
IE,2005,4159914
IE,2006,4273591
IE,2007,4398942
IE,2008,4489544
IE,2009,4535375
IE,2010,4560155
IE,2011,4576794
IE,2012,4586897
IE,2013,4598294
IE,2014,4612719
IE,2015,
IR,1960,21906905
IR,1961,22480420
IR,1962,23071426
IR,1963,23680433
IR,1964,24308080
IR,1965,24955116
IR,1966,25624650
IR,1967,26318116
IR,1968,27032944
IR,1969,27765239
IR,1970,5800
IR,1971,29281130
IR,1972,30073845
IR,1973,30903565
IR,1974,31784896
IR,1975,32730555
IR,1976,33739231
IR,1977,34814231
IR,1978,35977589
IR,1979,37256771
IR,1980,38668222
IR,1981,40209077
IR,1982,41862373
IR,1983,43610506
IR,1984,45429019
IR,1985,47290793
IR,1986,49205577
IR,1987,51152122
IR,1988,53035939
IR,1989,54735239
IR,1990,56169196
IR,1991,57288039
IR,1992,58130099
IR,1993,58811858
IR,1994,59501292
IR,1995,60318632
IR,1996,61306632
IR,1997,62426086
IR,1998,63616065
IR,1999,64780362
IR,2000,65850062
IR,2001,66812736
IR,2002,67696677
IR,2003,68522074
IR,2004,69321953
IR,2005,70122115
IR,2006,70923164
IR,2007,71720859
IR,2008,72530693
IR,2009,73370982
IR,2010,74253373
IR,2011,75184322
IR,2012,76156975
IR,2013,77152445
IR,2014,78143644
IR,2015,
IQ,1960,7289759
IQ,1961,7475354
IQ,1962,7674220
IQ,1963,7888914
IQ,1964,8122200
IQ,1965,8375791
IQ,1966,8651167
IQ,1967,8947399
IQ,1968,9260685
IQ,1969,9585576
IQ,1970,5800
IQ,1971,10255904
IQ,1972,10599846
IQ,1973,10951169
IQ,1974,11312304
IQ,1975,11684585
IQ,1976,12068195
IQ,1977,12460997
IQ,1978,12859226
IQ,1979,13257910
IQ,1980,13653358
IQ,1981,14046273
IQ,1982,14437661
IQ,1983,14824876
IQ,1984,15204746
IQ,1985,15576396
IQ,1986,15937864
IQ,1987,16293719
IQ,1988,16657708
IQ,1989,17048167
IQ,1990,17478455
IQ,1991,17952909
IQ,1992,18468521
IQ,1993,19021967
IQ,1994,19606895
IQ,1995,20217759
IQ,1996,20855408
IQ,1997,21519356
IQ,1998,22200835
IQ,1999,22888600
IQ,2000,23574751
IQ,2001,24258794
IQ,2002,24943793
IQ,2003,25630426
IQ,2004,26320530
IQ,2005,27017712
IQ,2006,27716983
IQ,2007,28423538
IQ,2008,29163327
IQ,2009,29970634
IQ,2010,30868156
IQ,2011,31810191
IQ,2012,32780975
IQ,2013,33781385
IQ,2014,34812326
IQ,2015,
IS,1960,175574
IS,1961,179029
IS,1962,182378
IS,1963,185653
IS,1964,188983
IS,1965,192286
IS,1966,195570
IS,1967,198751
IS,1968,201488
IS,1969,203369
IS,1970,5800
IS,1971,206098
IS,1972,209137
IS,1973,212317
IS,1974,215209
IS,1975,217979
IS,1976,220154
IS,1977,221799
IS,1978,223537
IS,1979,225735
IS,1980,228138
IS,1981,230755
IS,1982,233860
IS,1983,236977
IS,1984,239511
IS,1985,241405
IS,1986,243180
IS,1987,245859
IS,1988,249740
IS,1989,252852
IS,1990,254826
IS,1991,257797
IS,1992,261057
IS,1993,263725
IS,1994,266021
IS,1995,267468
IS,1996,268916
IS,1997,271128
IS,1998,274047
IS,1999,277381
IS,2000,281205
IS,2001,284968
IS,2002,287523
IS,2003,289521
IS,2004,292074
IS,2005,296734
IS,2006,303782
IS,2007,311566
IS,2008,317414
IS,2009,318499
IS,2010,318041
IS,2011,319014
IS,2012,320716
IS,2013,323764
IS,2014,327589
IS,2015,
IL,1960,2114020
IL,1961,2185000
IL,1962,2293000
IL,1963,2379000
IL,1964,2475000
IL,1965,2563000
IL,1966,2629000
IL,1967,2745000
IL,1968,2803000
IL,1969,2877000
IL,1970,5800
IL,1971,3069000
IL,1972,3148000
IL,1973,3278000
IL,1974,3377000
IL,1975,3455000
IL,1976,3533000
IL,1977,3613000
IL,1978,3690000
IL,1979,3786000
IL,1980,3878000
IL,1981,3956000
IL,1982,4031000
IL,1983,4105000
IL,1984,4159000
IL,1985,4233000
IL,1986,4299000
IL,1987,4369000
IL,1988,4442000
IL,1989,4518000
IL,1990,4660000
IL,1991,4949000
IL,1992,5123000
IL,1993,5261000
IL,1994,5399000
IL,1995,5545000
IL,1996,5692000
IL,1997,5836000
IL,1998,5971000
IL,1999,6125000
IL,2000,6289000
IL,2001,6439000
IL,2002,6570000
IL,2003,6689700
IL,2004,6809000
IL,2005,6930100
IL,2006,7053700
IL,2007,7180100
IL,2008,7308800
IL,2009,7485600
IL,2010,7623600
IL,2011,7765800
IL,2012,7910500
IL,2013,8059500
IL,2014,8215300
IL,2015,
IT,1960,50199700
IT,1961,50536350
IT,1962,50879450
IT,1963,51252000
IT,1964,51675350
IT,1965,52112350
IT,1966,52519000
IT,1967,52900500
IT,1968,53235750
IT,1969,53537950
IT,1970,5800
IT,1971,54073490
IT,1972,54381345
IT,1973,54751406
IT,1974,55110868
IT,1975,55441001
IT,1976,55718260
IT,1977,55955411
IT,1978,56155143
IT,1979,56317749
IT,1980,56433883
IT,1981,56501675
IT,1982,56543548
IT,1983,56564074
IT,1984,56576718
IT,1985,56593071
IT,1986,56596155
IT,1987,56601931
IT,1988,56629288
IT,1989,56671781
IT,1990,56719240
IT,1991,56758521
IT,1992,56797087
IT,1993,56831821
IT,1994,56843400
IT,1995,56844303
IT,1996,56860281
IT,1997,56890372
IT,1998,56906744
IT,1999,56916317
IT,2000,56942108
IT,2001,56974100
IT,2002,57059007
IT,2003,57313203
IT,2004,57685327
IT,2005,57969484
IT,2006,58143979
IT,2007,58438310
IT,2008,58826731
IT,2009,59095365
IT,2010,59277417
IT,2011,59379449
IT,2012,59539717
IT,2013,60233948
IT,2014,61336387
IT,2015,
JM,1960,1629003
JM,1961,1651915
JM,1962,1678467
JM,1963,1707019
JM,1964,1734763
JM,1965,1760000
JM,1966,1783125
JM,1967,1803891
JM,1968,1823706
JM,1969,1844936
JM,1970,5800
JM,1971,1895629
JM,1972,1925162
JM,1973,1956080
JM,1974,1985852
JM,1975,2013000
JM,1976,2037716
JM,1977,2059399
JM,1978,2080307
JM,1979,2104141
JM,1980,2133000
JM,1981,2162300
JM,1982,2200100
JM,1983,2240800
JM,1984,2279900
JM,1985,2311100
JM,1986,2335800
JM,1987,2350600
JM,1988,2356400
JM,1989,2374900
JM,1990,2390000
JM,1991,2406042
JM,1992,2423044
JM,1993,2441024
JM,1994,2460002
JM,1995,2480000
JM,1996,2509923
JM,1997,2534069
JM,1998,2556780
JM,1999,2574289
JM,2000,2589389
JM,2001,2605556
JM,2002,2615253
JM,2003,2624695
JM,2004,2634145
JM,2005,2643601
JM,2006,2653042
JM,2007,2662481
JM,2008,2671934
JM,2009,2681386
JM,2010,2690824
JM,2011,2699838
JM,2012,2707805
JM,2013,2714734
JM,2014,2721252
JM,2015,
JO,1960,844000
JO,1961,891451
JO,1962,943090
JO,1963,999392
JO,1964,1060998
JO,1965,1128000
JO,1966,1200290
JO,1967,1278416
JO,1968,1358918
JO,1969,1436517
JO,1970,5800
JO,1971,1573846
JO,1972,1633558
JO,1973,1689934
JO,1974,1747710
JO,1975,1810000
JO,1976,1876274
JO,1977,1946630
JO,1978,2021107
JO,1979,2099312
JO,1980,2181000
JO,1981,2267246
JO,1982,2359755
JO,1983,2455896
JO,1984,2551301
JO,1985,2644000
JO,1986,2744000
JO,1987,2846000
JO,1988,2948000
JO,1989,3056000
JO,1990,3170000
JO,1991,3545000
JO,1992,3733000
JO,1993,3906000
JO,1994,4061000
JO,1995,4195000
JO,1996,4325000
JO,1997,4444000
JO,1998,4564000
JO,1999,4680000
JO,2000,4797000
JO,2001,4917000
JO,2002,5038000
JO,2003,5164000
JO,2004,5290000
JO,2005,5411000
JO,2006,5536000
JO,2007,5661000
JO,2008,5786000
JO,2009,5915000
JO,2010,6046000
JO,2011,6181000
JO,2012,6318000
JO,2013,6460000
JO,2014,6607000
JO,2015,
JP,1960,92500572
JP,1961,94943000
JP,1962,95832000
JP,1963,96812000
JP,1964,97826000
JP,1965,98883000
JP,1966,99790000
JP,1967,100725000
JP,1968,101061000
JP,1969,103172000
JP,1970,5800
JP,1971,105697000
JP,1972,107188000
JP,1973,108079000
JP,1974,110162000
JP,1975,111940000
JP,1976,112771000
JP,1977,113863000
JP,1978,114898000
JP,1979,115870000
JP,1980,116782000
JP,1981,117648000
JP,1982,118449000
JP,1983,119259000
JP,1984,120018000
JP,1985,120754000
JP,1986,121492000
JP,1987,122091000
JP,1988,122613000
JP,1989,123116000
JP,1990,123537000
JP,1991,123921000
JP,1992,124229000
JP,1993,124536000
JP,1994,124961000
JP,1995,125439000
JP,1996,125757000
JP,1997,126057000
JP,1998,126400000
JP,1999,126631000
JP,2000,126843000
JP,2001,127149000
JP,2002,127445000
JP,2003,127718000
JP,2004,127761000
JP,2005,127773000
JP,2006,127854000
JP,2007,128001000
JP,2008,128063000
JP,2009,128047000
JP,2010,128070000
JP,2011,127817277
JP,2012,127561489
JP,2013,127338621
JP,2014,127131800
JP,2015,
KZ,1960,9714260
KZ,1961,10129861
KZ,1962,10532062
KZ,1963,10913552
KZ,1964,11267329
KZ,1965,11588870
KZ,1966,11872939
KZ,1967,12120504
KZ,1968,12341412
KZ,1969,12550121
KZ,1970,5800
KZ,1971,12966920
KZ,1972,13176584
KZ,1973,13382211
KZ,1974,13577049
KZ,1975,13756789
KZ,1976,13920105
KZ,1977,14070681
KZ,1978,14215111
KZ,1979,14362417
KZ,1980,14518924
KZ,1981,14683789
KZ,1982,14853993
KZ,1983,15030495
KZ,1984,15214051
KZ,1985,15403006
KZ,1986,15600928
KZ,1987,15801753
KZ,1988,15982510
KZ,1989,16249500
KZ,1990,16348000
KZ,1991,16450500
KZ,1992,16439095
KZ,1993,16330419
KZ,1994,16095199
KZ,1995,15815626
KZ,1996,15577894
KZ,1997,15333703
KZ,1998,15071300
KZ,1999,14928426
KZ,2000,14883626
KZ,2001,14858335
KZ,2002,14858948
KZ,2003,14909018
KZ,2004,15012985
KZ,2005,15147029
KZ,2006,15308084
KZ,2007,15484192
KZ,2008,15674000
KZ,2009,16092701
KZ,2010,16321581
KZ,2011,16556600
KZ,2012,16791425
KZ,2013,17035275
KZ,2014,17289111
KZ,2015,
KE,1960,8105440
KE,1961,8361442
KE,1962,8628973
KE,1963,8908425
KE,1964,9200158
KE,1965,9504702
KE,1966,9822505
KE,1967,10154489
KE,1968,10502250
KE,1969,10867717
KE,1970,5800
KE,1971,11657479
KE,1972,12083165
KE,1973,12529810
KE,1974,12997447
KE,1975,13486241
KE,1976,13995974
KE,1977,14527187
KE,1978,15081598
KE,1979,15661414
KE,1980,16267906
KE,1981,16901181
KE,1982,17559778
KE,1983,18241331
KE,1984,18942599
KE,1985,19660713
KE,1986,20393724
KE,1987,21140344
KE,1988,21899004
KE,1989,22668238
KE,1990,23446229
KE,1991,24234087
KE,1992,25029754
KE,1993,25824736
KE,1994,26608089
KE,1995,27373035
KE,1996,28116027
KE,1997,28842245
KE,1998,29564614
KE,1999,30301240
KE,2000,31065820
KE,2001,31863280
KE,2002,32691980
KE,2003,33551079
KE,2004,34437460
KE,2005,35349040
KE,2006,36286015
KE,2007,37250540
KE,2008,38244442
KE,2009,39269988
KE,2010,40328313
KE,2011,41419954
KE,2012,42542978
KE,2013,43692881
KE,2014,44863583
KE,2015,
KG,1960,2172300
KG,1961,2255900
KG,1962,2333400
KG,1963,2413700
KG,1964,2495300
KG,1965,2573300
KG,1966,2655300
KG,1967,2736500
KG,1968,2818300
KG,1969,2894800
KG,1970,5800
KG,1971,3022300
KG,1972,3088200
KG,1973,3153800
KG,1974,3223900
KG,1975,3292400
KG,1976,3358700
KG,1977,3423900
KG,1978,3487100
KG,1979,3552000
KG,1980,3617400
KG,1981,3685800
KG,1982,3759300
KG,1983,3838300
KG,1984,3916400
KG,1985,3990300
KG,1986,4066500
KG,1987,4144600
KG,1988,4218400
KG,1989,4307500
KG,1990,4391200
KG,1991,4463600
KG,1992,4515400
KG,1993,4516700
KG,1994,4515100
KG,1995,4560400
KG,1996,4628400
KG,1997,4696400
KG,1998,4769000
KG,1999,4840400
KG,2000,4898400
KG,2001,4945100
KG,2002,4990700
KG,2003,5043300
KG,2004,5104700
KG,2005,5162600
KG,2006,5218400
KG,2007,5268400
KG,2008,5318700
KG,2009,5383300
KG,2010,5447900
KG,2011,5514600
KG,2012,5607200
KG,2013,5719600
KG,2014,5834200
KG,2015,
KH,1960,5722370
KH,1961,5872247
KH,1962,6026696
KH,1963,6181137
KH,1964,6329411
KH,1965,6467196
KH,1966,6588993
KH,1967,6695460
KH,1968,6795514
KH,1969,6902025
KH,1970,5800
KH,1971,7167716
KH,1972,7331162
KH,1973,7478147
KH,1974,7561583
KH,1975,7551988
KH,1976,7431505
KH,1977,7222050
KH,1978,6982522
KH,1979,6795102
KH,1980,6718241
KH,1981,6774509
KH,1982,6945053
KH,1983,7196139
KH,1984,7475011
KH,1985,7743065
KH,1986,7990133
KH,1987,8228268
KH,1988,8467109
KH,1989,8723550
KH,1990,9008856
KH,1991,9323607
KH,1992,9659238
KH,1993,10007092
KH,1994,10355253
KH,1995,10694459
KH,1996,11022162
KH,1997,11338733
KH,1998,11641509
KH,1999,11928306
KH,2000,12197905
KH,2001,12448881
KH,2002,12681984
KH,2003,12901217
KH,2004,13112334
KH,2005,13320058
KH,2006,13525360
KH,2007,13728700
KH,2008,13933660
KH,2009,14144337
KH,2010,14363586
KH,2011,14593099
KH,2012,14832255
KH,2013,15078564
KH,2014,15328136
KH,2015,
KI,1960,41234
KI,1961,42261
KI,1962,43312
KI,1963,44372
KI,1964,45424
KI,1965,46455
KI,1966,47461
KI,1967,48440
KI,1968,49389
KI,1969,50303
KI,1970,5800
KI,1971,52020
KI,1972,52823
KI,1973,53605
KI,1974,54382
KI,1975,55169
KI,1976,55980
KI,1977,56815
KI,1978,57664
KI,1979,58509
KI,1980,59340
KI,1981,60137
KI,1982,60918
KI,1983,61760
KI,1984,62768
KI,1985,64006
KI,1986,65519
KI,1987,67262
KI,1988,69104
KI,1989,70863
KI,1990,72411
KI,1991,73698
KI,1992,74773
KI,1993,75722
KI,1994,76674
KI,1995,77727
KI,1996,78907
KI,1997,80190
KI,1998,81556
KI,1999,82969
KI,2000,84406
KI,2001,85858
KI,2002,87343
KI,2003,88892
KI,2004,90545
KI,2005,92329
KI,2006,94257
KI,2007,96310
KI,2008,98437
KI,2009,100566
KI,2010,102648
KI,2011,104662
KI,2012,106620
KI,2013,108544
KI,2014,110470
KI,2015,
KN,1960,51197
KN,1961,51195
KN,1962,50966
KN,1963,50533
KN,1964,49934
KN,1965,49211
KN,1966,48355
KN,1967,47383
KN,1968,46399
KN,1969,45534
KN,1970,5800
KN,1971,44490
KN,1972,44328
KN,1973,44314
KN,1974,44327
KN,1975,44278
KN,1976,44142
KN,1977,43946
KN,1978,43704
KN,1979,43450
KN,1980,43205
KN,1981,42978
KN,1982,42761
KN,1983,42539
KN,1984,42294
KN,1985,42017
KN,1986,41697
KN,1987,41353
KN,1988,41045
KN,1989,40854
KN,1990,40833
KN,1991,41009
KN,1992,41360
KN,1993,41836
KN,1994,42363
KN,1995,42888
KN,1996,43391
KN,1997,43885
KN,1998,44391
KN,1999,44938
KN,2000,45544
KN,2001,46216
KN,2002,46935
KN,2003,47681
KN,2004,48424
KN,2005,49139
KN,2006,49818
KN,2007,50465
KN,2008,51093
KN,2009,51717
KN,2010,52352
KN,2011,52998
KN,2012,53650
KN,2013,54301
KN,2014,54944
KN,2015,
KR,1960,25012374
KR,1961,25765673
KR,1962,26513030
KR,1963,27261747
KR,1964,27984155
KR,1965,28704674
KR,1966,29435571
KR,1967,30130983
KR,1968,30838302
KR,1969,31544266
KR,1970,5800
KR,1971,32882704
KR,1972,33505406
KR,1973,34103149
KR,1974,34692266
KR,1975,35280725
KR,1976,35848523
KR,1977,36411795
KR,1978,36969185
KR,1979,37534236
KR,1980,38123775
KR,1981,38723248
KR,1982,39326352
KR,1983,39910403
KR,1984,40405956
KR,1985,40805744
KR,1986,41213674
KR,1987,41621690
KR,1988,42031247
KR,1989,42449038
KR,1990,42869283
KR,1991,43295704
KR,1992,43747962
KR,1993,44194628
KR,1994,44641540
KR,1995,45092991
KR,1996,45524681
KR,1997,45953580
KR,1998,46286503
KR,1999,46616677
KR,2000,47008111
KR,2001,47357362
KR,2002,47622179
KR,2003,47859311
KR,2004,48039415
KR,2005,48138077
KR,2006,48371946
KR,2007,48597652
KR,2008,48948698
KR,2009,49182038
KR,2010,49410366
KR,2011,49779440
KR,2012,50004441
KR,2013,50219669
KR,2014,50423955
KR,2015,
XK,1960,947000
XK,1961,966000
XK,1962,994000
XK,1963,1022000
XK,1964,1050000
XK,1965,1078000
XK,1966,1106000
XK,1967,1135000
XK,1968,1163000
XK,1969,1191000
XK,1970,5800
XK,1971,1247000
XK,1972,1278000
XK,1973,1308000
XK,1974,1339000
XK,1975,1369000
XK,1976,1400000
XK,1977,1430000
XK,1978,1460000
XK,1979,1491000
XK,1980,1521000
