id,year,value-0-14,value-15-64,value-65-and-above
SY,2015,6868096,10881269,751198
SZ,1960,157783,181846,9604
SZ,1961,162744,184910,9868
SZ,1962,167463,188162,10094
SZ,1963,171998,191670,10322
SZ,1964,176597,195458,10521
SZ,1965,181377,199589,10692
SZ,1966,186803,203497,10995
SZ,1967,192407,207796,11316
SZ,1968,198212,212484,11570
SZ,1969,204234,217635,11840
SZ,1970,210572,223145,12127
SZ,1971,217569,228625,12523
SZ,1972,224927,234515,12895
SZ,1973,232524,240846,13286
SZ,1974,240365,247588,13643
SZ,1975,248415,254672,14013
SZ,1976,257460,261299,14558
SZ,1977,266595,268521,15019
SZ,1978,275777,276231,15551
SZ,1979,285058,284239,15980
SZ,1980,294386,292515,16472
SZ,1981,303325,300902,17086
SZ,1982,312314,309309,17710
SZ,1983,321741,318515,18306
SZ,1984,332304,329038,18911
SZ,1985,344703,341176,19613
SZ,1986,358431,356006,20354
SZ,1987,373579,372658,21104
SZ,1988,389136,390338,21877
SZ,1989,403303,407889,22596
SZ,1990,414886,424548,23294
SZ,1991,427654,435461,24133
SZ,1992,437630,445439,24878
SZ,1993,445328,455332,25564
SZ,1994,452000,465974,26155
SZ,1995,458399,478149,26976
SZ,1996,464096,492548,27862
SZ,1997,469553,508414,28693
SZ,1998,473919,525148,29626
SZ,1999,475651,541894,30501
SZ,2000,474417,557919,31380
SZ,2001,473219,569088,32350
SZ,2002,470214,578758,33223
SZ,2003,466404,587601,33944
SZ,2004,463418,596981,34485
SZ,2005,462072,607553,34907
SZ,2006,460588,621721,35783
SZ,2007,460296,637787,36769
SZ,2008,460923,655099,37728
SZ,2009,462018,672667,38844
SZ,2010,463419,689878,39851
SZ,2011,466675,704681,41102
SZ,2012,470014,719309,42370
SZ,2013,473493,733626,43647
SZ,2014,477059,747126,44927
SZ,2015,480683,760084,46074
TC,1960,,,
TC,1961,,,
TC,1962,,,
TC,1963,,,
TC,1964,,,
TC,1965,,,
TC,1966,,,
TC,1967,,,
TC,1968,,,
TC,1969,,,
TC,1970,,,
TC,1971,,,
TC,1972,,,
TC,1973,,,
TC,1974,,,
TC,1975,,,
TC,1976,,,
TC,1977,,,
TC,1978,,,
TC,1979,,,
TC,1980,,,
TC,1981,,,
TC,1982,,,
TC,1983,,,
TC,1984,,,
TC,1985,,,
TC,1986,,,
TC,1987,,,
TC,1988,,,
TC,1989,,,
TC,1990,,,
TC,1991,,,
TC,1992,,,
TC,1993,,,
TC,1994,,,
TC,1995,,,
TC,1996,,,
TC,1997,,,
TC,1998,,,
TC,1999,,,
TC,2000,,,
TC,2001,,,
TC,2002,,,
TC,2003,,,
TC,2004,,,
TC,2005,,,
TC,2006,,,
TC,2007,,,
TC,2008,,,
TC,2009,,,
TC,2010,,,
TC,2011,,,
TC,2012,,,
TC,2013,,,
TC,2014,,,
TC,2015,,,
TD,1960,1228963,1658934,114699
TD,1961,1264368,1679803,117253
TD,1962,1302023,1700748,119899
TD,1963,1339835,1722963,121977
TD,1964,1374468,1749589,123741
TD,1965,1404493,1781607,125153
TD,1966,1439837,1805868,127858
TD,1967,1469674,1836320,130233
TD,1968,1496583,1872216,131979
TD,1969,1524652,1911616,133867
TD,1970,1556013,1953672,135226
TD,1971,1599420,1989677,138286
TD,1972,1645970,2029126,141585
TD,1973,1694043,2070845,144232
TD,1974,1741422,2113070,146419
TD,1975,1785604,2155237,148017
TD,1976,1838237,2183768,151065
TD,1977,1887416,2214182,153172
TD,1978,1934463,2246683,155243
TD,1979,1982577,2282351,156519
TD,1980,2033917,2321382,157948
TD,1981,2095222,2354819,160923
TD,1982,2158075,2393879,163648
TD,1983,2223757,2440144,166637
TD,1984,2292719,2493400,168969
TD,1985,2366554,2554473,171622
TD,1986,2453742,2614737,176204
TD,1987,2543441,2685164,180129
TD,1988,2636369,2764278,184881
TD,1989,2731751,2848867,188655
TD,1990,2827677,2938496,192444
TD,1991,2934744,3019015,196839
TD,1992,3042368,3106505,201301
TD,1993,3151115,3199634,205222
TD,1994,3262604,3301211,209289
TD,1995,3378288,3410496,212850
TD,1996,3510930,3513103,217985
TD,1997,3644402,3626416,223325
TD,1998,3781525,3749708,228149
TD,1999,3924844,3884630,233239
TD,2000,4074878,4029824,238619
TD,2001,4245164,4172389,245180
TD,2002,4420932,4329111,252059
TD,2003,4597253,4497170,259092
TD,2004,4771739,4672692,266068
TD,2005,4940334,4855764,272841
TD,2006,5119038,5025225,279353
TD,2007,5290581,5202189,286735
TD,2008,5457359,5389406,292975
TD,2009,5621745,5589516,299274
TD,2010,5788779,5803054,305737
TD,2011,5973387,6012743,312382
TD,2012,6156828,6239479,319158
TD,2013,6338899,6480873,326016
TD,2014,6519068,6732385,334242
TD,2015,6698682,6994872,343918
TG,1960,678988,850790,50734
TG,1961,690132,856435,50961
TG,1962,699131,862664,50802
TG,1963,709164,871851,50748
TG,1964,724331,887214,50527
TG,1965,748039,910017,50576
TG,1966,781637,940235,52156
TG,1967,821777,979675,53993
TG,1968,865678,1023870,56233
TG,1969,908790,1067717,58402
TG,1970,946484,1108533,60504
TG,1971,984422,1138511,62728
TG,1972,1018151,1164918,64505
TG,1973,1048022,1189217,66106
TG,1974,1075327,1213661,67635
TG,1975,1102056,1239451,68939
TG,1976,1132664,1260570,71223
TG,1977,1161814,1283461,73290
TG,1978,1191359,1309876,75233
TG,1979,1224166,1341244,77171
TG,1980,1262741,1378649,79448
TG,1981,1309300,1420377,82394
TG,1982,1359625,1469818,85705
TG,1983,1412411,1524689,89278
TG,1984,1464976,1582739,92640
TG,1985,1514920,1641787,95963
TG,1986,1568376,1695178,99558
TG,1987,1619208,1750119,103132
TG,1988,1666610,1806568,106311
TG,1989,1710625,1864260,109424
TG,1990,1750703,1923767,112472
TG,1991,1798061,1972969,115828
TG,1992,1840772,2024850,118734
TG,1993,1880708,2079064,121626
TG,1994,1919354,2136750,124166
TG,1995,1958347,2198696,127243
TG,1996,1997470,2265440,130031
TG,1997,2037373,2336602,132490
TG,1998,2077934,2412309,134582
TG,1999,2119358,2491575,136733
TG,2000,2161457,2574348,138930
TG,2001,2208245,2655301,142177
TG,2002,2256493,2740395,145530
TG,2003,2306665,2828122,148459
TG,2004,2358706,2918932,150914
TG,2005,2412580,3012238,153401
TG,2006,2475153,3098814,157635
TG,2007,2539357,3189659,161986
TG,2008,2603973,3283113,165850
TG,2009,2670143,3379818,169177
TG,2010,2737841,3479818,173192
TG,2011,2809011,3577911,178600
TG,2012,2880363,3681064,184829
TG,2013,2950249,3787931,190540
TG,2014,3018964,3900532,196378
TG,2015,3085454,4017518,201606
TH,1960,11706814,14780778,906847
TH,1961,12144877,15139465,942689
TH,1962,12577549,15526366,977123
TH,1963,13008693,15942467,1015883
TH,1964,13445732,16379458,1053053
TH,1965,13893834,16834260,1091522
TH,1966,14374740,17283133,1131224
TH,1967,14855784,17750602,1172114
TH,1968,15332369,18247851,1210725
TH,1969,15792455,18783993,1250355
TH,1970,16225674,19368268,1290972
TH,1971,16670399,19958161,1336365
TH,1972,17058375,20620829,1378889
TH,1973,17399465,21339648,1425856
TH,1974,17700342,22086231,1468840
TH,1975,17966954,22852408,1515591
TH,1976,18187766,23628476,1570604
TH,1977,18383785,24411037,1621184
TH,1978,18541849,25205468,1671583
TH,1979,18648466,26041947,1726538
TH,1980,18688772,26924342,1776950
TH,1981,18653207,27851718,1831968
TH,1982,18563277,28810521,1886872
TH,1983,18432255,29803747,1947105
TH,1984,18280415,30816579,2008444
TH,1985,18120839,31849378,2071250
TH,1986,17941439,32909423,2151913
TH,1987,17753859,33985495,2240149
TH,1988,17556766,35042119,2334676
TH,1989,17341035,36032740,2439019
TH,1990,17093671,36931609,2557544
TH,1991,16910275,37631799,2683898
TH,1992,16704647,38238162,2812989
TH,1993,16492909,38792113,2952650
TH,1994,16283823,39338382,3100562
TH,1995,16084817,39921638,3253708
TH,1996,15849959,40621883,3407113
TH,1997,15626648,41346137,3572151
TH,1998,15410745,42097794,3742435
TH,1999,15208409,42842596,3922951
TH,2000,15033859,43546781,4118951
TH,2001,14927932,44175010,4312232
TH,2002,14854053,44773809,4515221
TH,2003,14791297,45313742,4712214
TH,2004,14709477,45789706,4905339
TH,2005,14595456,46190404,5078112
TH,2006,14214280,46705952,5254254
TH,2007,13834720,47097765,5414451
TH,2008,13463429,47414397,5575428
TH,2009,13109995,47695093,5743109
TH,2010,12804869,47958234,5935590
TH,2011,12611208,48170130,6128311
TH,2012,12445513,48385039,6340294
TH,2013,12303139,48578514,6569769
TH,2014,12170358,48728842,6826779
TH,2015,12035602,48808412,7115345
TJ,1960,806212,1157924,99899
TJ,1961,865797,1171234,103382
TJ,1962,931170,1185591,107195
TJ,1963,999330,1201415,111448
TJ,1964,1064628,1220732,116237
TJ,1965,1124076,1244326,121246
TJ,1966,1183109,1265777,126449
TJ,1967,1232390,1294887,132175
TJ,1968,1274612,1330853,138270
TJ,1969,1314934,1370678,144029
TJ,1970,1357024,1413664,149191
TJ,1971,1390941,1469605,153410
TJ,1972,1431228,1524589,156224
TJ,1973,1475155,1579238,158052
TJ,1974,1516426,1637356,159362
TJ,1975,1551468,1700608,160744
TJ,1976,1585239,1760792,165019
TJ,1977,1610590,1828559,169612
TJ,1978,1630984,1902753,174258
TJ,1979,1653536,1978909,177546
TJ,1980,1682627,2055195,179820
TJ,1981,1718839,2129910,181355
TJ,1982,1763686,2201601,181635
TJ,1983,1816789,2271947,181465
TJ,1984,1875157,2343836,181751
TJ,1985,1937512,2420187,182990
TJ,1986,2012871,2492751,185291
TJ,1987,2091483,2569134,188636
TJ,1988,2170826,2645662,192339
TJ,1989,2245795,2717453,197126
TJ,1990,2311206,2782664,202886
TJ,1991,2384807,2825254,207492
TJ,1992,2442914,2867097,212643
TJ,1993,2489926,2909501,217932
TJ,1994,2529108,2952242,221261
TJ,1995,2563615,2998597,222118
TJ,1996,2586999,3050115,225109
TJ,1997,2610402,3101374,225004
TJ,1998,2631587,3157664,223057
TJ,1999,2646070,3227449,220607
TJ,2000,2653241,3313303,218990
TJ,2001,2648893,3415065,226455
TJ,2002,2636923,3533835,235760
TJ,2003,2621641,3666247,244983
TJ,2004,2611318,3803311,251332
TJ,2005,2609969,3941155,254531
TJ,2006,2608867,4083565,257134
TJ,2007,2619539,4223208,256275
TJ,2008,2639757,4359697,254618
TJ,2009,2664937,4497173,252850
TJ,2010,2693777,4636207,252470
TJ,2011,2741012,4760135,253553
TJ,2012,2790894,4886245,253790
TJ,2013,2842408,5015584,253902
TJ,2014,2897737,5145080,253853
TJ,2015,2955078,5272321,255304
TL,1960,209201,277336,12988
TL,1961,213541,281655,13114
TL,1962,217431,286769,13247
TL,1963,220997,292502,13437
TL,1964,224704,298513,13581
TL,1965,228661,304698,13731
TL,1966,233433,309609,14210
TL,1967,237938,314698,14694
TL,1968,242397,320230,15197
TL,1969,247185,326770,15563
TL,1970,252426,334519,15792
TL,1971,259279,342777,16452
TL,1972,266717,352336,17047
TL,1973,273000,361543,17474
TL,1974,275593,368206,17729
TL,1975,272461,371441,17798
TL,1976,267481,365575,17433
TL,1977,256282,357170,16699
TL,1978,242094,348620,15582
TL,1979,230177,342448,14261
TL,1980,224679,340368,12591
TL,1981,222121,345837,12598
TL,1982,227775,353511,12651
TL,1983,238932,362729,12718
TL,1984,250848,373025,12797
TL,1985,260179,383961,12812
TL,1986,271404,389983,12808
TL,1987,277253,399167,12750
TL,1988,280001,410888,12737
TL,1989,284046,423332,12820
TL,1990,292021,435330,12880
TL,1991,303429,447610,13844
TL,1992,319993,458027,14826
TL,1993,338690,465945,15753
TL,1994,354546,471604,16602
TL,1995,364500,474724,17214
TL,1996,380843,460776,17878
TL,1997,391669,443840,18273
TL,1998,399566,427032,18508
TL,1999,409093,413214,18840
TL,2000,423677,404192,19316
TL,2001,432318,413356,20174
TL,2002,444645,428806,21387
TL,2003,458488,448079,22771
TL,2004,470247,468033,24355
TL,2005,472367,481375,25459
TL,2006,463961,503903,28188
TL,2007,455735,526152,31308
TL,2008,448118,547574,35041
TL,2009,442411,566328,39628
TL,2010,440000,580660,45749
TL,2011,460593,608037,51650
TL,2012,475784,616071,56988
TL,2013,494567,623194,62308
TL,2014,512600,632962,66545
TL,2015,528011,647532,69472
TM,1960,629114,880887,83340
TM,1961,672010,893593,84311
TM,1962,715779,907838,85094
TM,1963,759258,923776,85974
TM,1964,800675,941928,87094
TM,1965,838593,962955,88452
TM,1966,875682,982900,91038
TM,1967,906880,1007488,93781
TM,1968,933820,1036131,96937
TM,1969,959164,1067841,99745
TM,1970,984606,1101690,102203
TM,1971,1005465,1141509,105412
TM,1972,1028991,1181288,107790
TM,1973,1053233,1222094,109473
TM,1974,1075924,1265504,111100
TM,1975,1095193,1312165,112644
TM,1976,1115177,1356841,115399
TM,1977,1131842,1405045,118149
TM,1978,1146930,1455447,120629
TM,1979,1163249,1506055,121992
TM,1980,1182451,1556384,122451
TM,1981,1202437,1604910,123703
TM,1982,1225737,1652733,124616
TM,1983,1251570,1699724,124880
TM,1984,1279412,1746745,125105
TM,1985,1308593,1795278,125628
TM,1986,1340574,1842048,127437
TM,1987,1374093,1889802,128927
TM,1988,1409031,1938548,131162
TM,1989,1446076,1989872,134610
TM,1990,1484440,2044543,139017
TM,1991,1527802,2099690,144858
TM,1992,1568705,2161094,152173
TM,1993,1605549,2226292,159677
TM,1994,1635747,2292668,166687
TM,1995,1656358,2358687,172546
TM,1996,1669094,2420634,177963
TM,1997,1670657,2483222,182112
TM,1998,1662300,2547072,185481
TM,1999,1649403,2610924,189101
TM,2000,1634015,2673843,193561
TM,2001,1613600,2738340,199822
TM,2002,1598560,2795065,206548
TM,2003,1586375,2849246,212415
TM,2004,1571575,2909715,216056
TM,2005,1551594,2979269,216976
TM,2006,1540832,3044211,216552
TM,2007,1520628,3122873,214734
TM,2008,1496899,3208696,211946
TM,2009,1479747,3289599,209614
TM,2010,1473775,3360490,207730
TM,2011,1469700,3428109,209374
TM,2012,1477392,3484493,211056
TM,2013,1492377,3533391,213796
TM,2014,1507241,3581821,218125
TM,2015,1516402,3633562,223538
TN,1960,1835161,2228108,157432
TN,1961,1864506,2253747,159118
TN,1962,1911746,2278520,160545
TN,1963,1976524,2297737,161937
TN,1964,2053374,2314351,163110
TN,1965,2131652,2334446,163439
TN,1966,2193948,2370902,167018
TN,1967,2238610,2424194,170119
TN,1968,2271707,2488271,173153
TN,1969,2301276,2553843,175589
TN,1970,2332272,2616308,178420
TN,1971,2346273,2678033,183848
TN,1972,2365504,2739813,189007
TN,1973,2390431,2803745,194532
TN,1974,2418886,2874865,199422
TN,1975,2449763,2955875,205363
TN,1976,2485284,3043440,213615
TN,1977,2526089,3140973,222630
TN,1978,2570449,3246788,232302
TN,1979,2616805,3357716,241169
TN,1980,2664043,3470342,249614
TN,1981,2704014,3588308,262207
TN,1982,2742140,3711142,275896
TN,1983,2777246,3837875,290016
TN,1984,2796597,3941715,304238
TN,1985,2848240,4089035,323086
TN,1986,2910139,4245326,337168
TN,1987,2956324,4377234,351193
TN,1988,2993753,4497701,366165
TN,1989,2999632,4580228,378834
TN,1990,3032621,4724659,397119
TN,1991,3050284,4852838,415078
TN,1992,3059760,4997155,432985
TN,1993,3028558,5096173,447469
TN,1994,3037216,5276691,471792
TN,1995,3025844,5433620,498037
TN,1996,2994924,5569014,525362
TN,1997,2960747,5698494,554737
TN,1998,2922256,5825846,585198
TN,1999,2878376,5961945,615579
TN,2000,2820853,6087808,642883
TN,2001,2769722,6214986,665891
TN,2002,2714094,6347509,687297
TN,2003,2655762,6477540,706498
TN,2004,2601296,6606039,724072
TN,2005,2556392,6731465,741143
TN,2006,2519822,6856588,752503
TN,2007,2489812,6973518,761770
TN,2008,2470673,7087691,770536
TN,2009,2461658,7198104,779838
TN,2010,2460638,7297538,787868
TN,2011,2478456,7399078,796265
TN,2012,2499302,7475274,802924
TN,2013,2528934,7546522,809956
TN,2014,2562208,7611847,823645
TN,2015,2594782,7669936,843082
TO,1960,27973,31527,2107
TO,1961,29110,32501,2129
TO,1962,30385,33697,2173
TO,1963,31754,35024,2222
TO,1964,33130,36366,2260
TO,1965,34415,37650,2298
TO,1966,36082,38363,2350
TO,1967,37579,39073,2387
TO,1968,38869,39810,2417
TO,1969,39898,40561,2420
TO,1970,40599,41358,2413
TO,1971,40879,42161,2480
TO,1972,40921,42890,2539
TO,1973,40779,43623,2583
TO,1974,40537,44435,2628
TO,1975,40277,45384,2677
TO,1976,39827,46682,2749
TO,1977,39550,47929,2817
TO,1978,39367,49097,2896
TO,1979,39153,50174,2972
TO,1980,38784,51154,3069
TO,1981,38969,51305,3177
TO,1982,38897,51498,3288
TO,1983,38673,51708,3404
TO,1984,38455,51883,3500
TO,1985,38323,52041,3589
TO,1986,38073,52374,3700
TO,1987,37797,52769,3833
TO,1988,37588,53125,3967
TO,1989,37483,53348,4111
TO,1990,37490,53409,4253
TO,1991,37483,53389,4432
TO,1992,37672,53140,4609
TO,1993,37898,52848,4786
TO,1994,37984,52738,4966
TO,1995,37886,52864,5149
TO,1996,37931,52992,5251
TO,1997,37751,53417,5357
TO,1998,37495,53975,5458
TO,1999,37391,54465,5542
TO,2000,37515,54774,5610
TO,2001,37306,55379,5749
TO,2002,37424,55720,5861
TO,2003,37751,55899,5956
TO,2004,38096,56096,6034
TO,2005,38366,56390,6092
TO,2006,38593,56783,6131
TO,2007,38753,57266,6161
TO,2008,38834,57824,6159
TO,2009,38874,58399,6143
TO,2010,38897,58948,6102
TO,2011,39011,59242,6138
TO,2012,39058,59551,6160
TO,2013,39059,59898,6193
TO,2014,39035,60332,6208
TO,2015,39028,60899,6232
TR,1960,11745963,14939388,867928
TR,1961,12101897,15209942,917452
TR,1962,12480441,15458169,971375
TR,1963,12856957,15710113,1029977
TR,1964,13192588,16015893,1084488
TR,1965,13472673,16392888,1134606
TR,1966,13772071,16759932,1186263
TR,1967,14017711,17200899,1229795
TR,1968,14224610,17696942,1274737
TR,1969,14426720,18224476,1321402
TR,1970,14642502,18759511,1370018
TR,1971,14901981,19267532,1438566
TR,1972,15177396,19787881,1510080
TR,1973,15462432,20320132,1584357
TR,1974,15745389,20862449,1664862
TR,1975,16023007,21411032,1747679
TR,1976,16357074,21927061,1820572
TR,1977,16666512,22458566,1891032
TR,1978,16970031,23019669,1963405
TR,1979,17276512,23614666,2021172
TR,1980,17588659,24253558,2063572
TR,1981,17898342,24944438,2094057
TR,1982,18201385,25685250,2111305
TR,1983,18490118,26459510,2122974
TR,1984,18745012,27255844,2137336
TR,1985,18953232,28061012,2158918
TR,1986,19171469,28812409,2203213
TR,1987,19336705,29580707,2251429
TR,1988,19453609,30363685,2309204
TR,1989,19528497,31160689,2377382
TR,1990,19573044,31964806,2451355
TR,1991,19597203,32764503,2547801
TR,1992,19595289,33570397,2645448
TR,1993,19575413,34381729,2750312
TR,1994,19540894,35198958,2868917
TR,1995,19505489,36020488,2996343
TR,1996,19482253,36818307,3150929
TR,1997,19471059,37613448,3309597
TR,1998,19458594,38408026,3472120
TR,1999,19448692,39208861,3638064
TR,2000,19427376,40024695,3788085
TR,2001,19460193,40794520,3927981
TR,2002,19459579,41602339,4063848
TR,2003,19441494,42423810,4194818
TR,2004,19429030,43224736,4319795
TR,2005,19421709,43994038,4444870
TR,2006,19388472,44747385,4568864
TR,2007,19367016,45456180,4685344
TR,2008,19365801,46167001,4811554
TR,2009,19383076,46939823,4945535
TR,2010,19437040,47789954,5083422
TR,2011,19577578,48712366,5227059
TR,2012,19760185,49707345,5381657
TR,2013,19955349,50726832,5541459
TR,2014,20109671,51685109,5729008
TR,2015,20193519,52540908,5931404
TT,1960,363235,455380,29867
TT,1961,371584,463485,30374
TT,1962,379376,470018,30625
TT,1963,386573,475294,30704
TT,1964,392291,480179,30802
TT,1965,395990,485498,30840
TT,1966,398134,489296,32473
TT,1967,397219,494440,34259
TT,1968,394662,500663,36048
TT,1969,392582,507281,37983
TT,1970,392021,514149,39826
TT,1971,386945,527722,41697
TT,1972,385075,540267,43497
TT,1973,384784,552611,45199
TT,1974,383765,566326,46961
TT,1975,380724,581706,49057
TT,1976,379185,595495,50975
TT,1977,375144,611377,53132
TT,1978,370414,628249,55446
TT,1979,367698,643979,57523
TT,1980,368571,657263,59366
TT,1981,372004,669586,60972
TT,1982,378878,679538,62194
TT,1983,387718,687645,63310
TT,1984,395828,695732,64257
TT,1985,401397,704434,65221
TT,1986,408261,709603,66189
TT,1987,411164,716668,67412
TT,1988,411470,724862,68558
TT,1989,410812,733272,69541
TT,1990,410315,741085,70504
TT,1991,405869,752088,71950
TT,1992,402678,761549,73135
TT,1993,399456,770663,74291
TT,1994,394225,780822,75269
TT,1995,385913,792784,76304
TT,1996,375622,805102,77641
TT,1997,363201,818558,78918
TT,1998,349472,833027,80172
TT,1999,336052,847277,81452
TT,2000,324349,860832,82799
TT,2001,313261,874509,84741
TT,2002,303743,887460,86638
TT,2003,295717,899478,88856
TT,2004,288951,910343,91241
TT,2005,283250,919785,93898
TT,2006,279784,926664,96693
TT,2007,277039,932324,99897
TT,2008,275439,936808,103125
TT,2009,274766,940203,106523
TT,2010,275181,942815,110099
TT,2011,276302,944898,113457
TT,2012,277975,946618,116986
TT,2013,279895,947948,120398
TT,2014,281462,948815,124071
TT,2015,282626,949477,127984
TV,1960,,,
TV,1961,,,
TV,1962,,,
TV,1963,,,
TV,1964,,,
TV,1965,,,
TV,1966,,,
TV,1967,,,
TV,1968,,,
TV,1969,,,
TV,1970,,,
TV,1971,,,
TV,1972,,,
TV,1973,,,
TV,1974,,,
TV,1975,,,
TV,1976,,,
TV,1977,,,
TV,1978,,,
TV,1979,,,
TV,1980,,,
TV,1981,,,
TV,1982,,,
TV,1983,,,
TV,1984,,,
TV,1985,,,
TV,1986,,,
TV,1987,,,
TV,1988,,,
TV,1989,,,
TV,1990,,,
TV,1991,,,
TV,1992,,,
TV,1993,,,
TV,1994,,,
TV,1995,,,
TV,1996,,,
TV,1997,,,
TV,1998,,,
TV,1999,,,
TV,2000,,,
TV,2001,,,
TV,2002,,,
TV,2003,,,
TV,2004,,,
TV,2005,,,
TV,2006,,,
TV,2007,,,
TV,2008,,,
TV,2009,,,
TV,2010,,,
TV,2011,,,
TV,2012,,,
TV,2013,,,
TV,2014,,,
TV,2015,,,
TZ,1960,4615124,5220601,239773
TZ,1961,4767605,5357851,247924
TZ,1962,4912452,5513955,257482
TZ,1963,5055002,5684538,266342
TZ,1964,5201234,5862302,276673
TZ,1965,5354553,6043880,285078
TZ,1966,5534276,6207250,296157
TZ,1967,5719184,6380426,307670
TZ,1968,5906543,6562542,318409
TZ,1969,6097465,6759431,329664
TZ,1970,6291185,6972821,340138
TZ,1971,6517231,7174573,353953
TZ,1972,6742619,7396862,367014
TZ,1973,6968012,7634844,382117
TZ,1974,7193782,7887158,394667
TZ,1975,7421235,8149935,409095
TZ,1976,7679343,8388561,425531
