country-from,country-to,year,oda-gross-bl
BE,MW,2012,14279911
BE,MX,2012,438308
BE,MY,2012,3213
BE,MZ,2012,11877672
BE,NA,2012,848719
BE,NE,2012,17790949
BE,NG,2012,17480
BE,NI,2012,3515974
BE,NP,2012,1456514
BE,PE,2012,16185688
BE,PH,2012,5933610
BE,PK,2012,1013686
BE,PS,2012,33447737
BE,RS,2012,656032
BE,RW,2012,53495888
BE,SC,2012,7712
BE,SD,2012,11119
BE,SL,2012,6266
BE,SN,2012,17829762
BE,SO,2012,1118637
BE,SR,2012,2405930
BE,SS,2012,2343994
BE,SV,2012,1219465
BE,SY,2012,2692802
BE,SZ,2012,2654
BE,TD,2012,1740888
BE,TG,2012,715530
BE,TH,2012,793613
BE,TN,2012,647663
BE,TR,2012,224516
BE,TZ,2012,23653416
BE,UA,2012,117385
BE,UG,2012,21558519
BE,UY,2012,45618
BE,UZ,2012,5430
BE,VE,2012,186404
BE,VN,2012,26926510
BE,XK,2012,103020
BE,ZA,2012,17754011
BE,ZM,2012,1488649
BE,ZW,2012,1518759
CA,51,2012,128436094
CA,52,2012,140353775
CA,53,2012,254975961
CA,54,2012,189381
CA,55,2012,540028098
CA,56,2012,29628788
CA,57,2012,8168654
CA,58,2012,32422467
CA,59,2012,88366024
CA,60,2012,4455844
CA,61,2012,1573822
CA,62,2012,9804033
CA,63,2012,156304378
CA,64,2012,3907686
CA,65,2012,430628807
CA,67,2012,109193728
CA,AF,2012,101586329
CA,AG,2012,55864
CA,AL,2012,10098
CA,AM,2012,61569
CA,AO,2012,200580
CA,AR,2012,1070896
CA,AZ,2012,6505
CA,BA,2012,1013751
CA,BD,2012,35352722
CA,BF,2012,27690382
CA,BI,2012,3275090
CA,BJ,2012,5581845
CA,BO,2012,28020067
CA,BR,2012,2610718
CA,BT,2012,120666
CA,BW,2012,949859
CA,BY,2012,84397
CA,BZ,2012,244695
CA,CD,2012,100990812
CA,CF,2012,4308016
CA,CG,2012,743254
CA,CI,2012,139242914
CA,CL,2012,3532165
CA,CM,2012,5145917
CA,CN,2012,10219655
CA,CO,2012,33007447
CA,CR,2012,1868945
CA,CU,2012,4040732
CA,CV,2012,9317
CA,DJ,2012,2518945
CA,DM,2012,11098
CA,DO,2012,1879493
CA,DZ,2012,1041142
CA,EC,2012,1684658
CA,EG,2012,7174479
CA,ER,2012,2168264
CA,ET,2012,123379444
CA,GA,2012,54783
CA,GD,2012,230914
CA,GE,2012,8777
CA,GH,2012,100875491
CA,GM,2012,455164
CA,GN,2012,1809037
CA,GQ,2012,12109
CA,GT,2012,20697438
CA,GW,2012,50880
CA,GY,2012,2365393
CA,HN,2012,37505955
CA,HT,2012,167428643
CA,ID,2012,22603583
CA,IN,2012,9131094
CA,IQ,2012,2984657
CA,IR,2012,874629
CA,JM,2012,5250901
CA,JO,2012,15605514
CA,KE,2012,46151651
CA,KG,2012,414471
CA,KH,2012,15605994
CA,KN,2012,32295
CA,KP,2012,8201140
CA,KZ,2012,59937
CA,LA,2012,1450550
CA,LB,2012,4944405
CA,LC,2012,32295
CA,LK,2012,9521136
CA,LR,2012,2548188
CA,LS,2012,211689
CA,LY,2012,5914521
CA,MA,2012,7471997
CA,MG,2012,1007115
CA,ML,2012,93853002
CA,MM,2012,2668314
CA,MN,2012,427882
CA,MR,2012,3816453
CA,MU,2012,68254
CA,MV,2012,280124
CA,MW,2012,30395056
CA,MX,2012,10223098
CA,MY,2012,21156
CA,MZ,2012,123433957
CA,NA,2012,104113
CA,NE,2012,28615402
CA,NG,2012,39546547
CA,NI,2012,10881246
CA,NP,2012,15421437
CA,PA,2012,938060
CA,PE,2012,30629564
CA,PG,2012,927351
CA,PH,2012,10800620
CA,PK,2012,38721257
CA,PS,2012,60441973
CA,PW,2012,174309
CA,PY,2012,127281
CA,RW,2012,17042334
CA,SD,2012,29332075
CA,SL,2012,5532886
CA,SN,2012,47800220
CA,SO,2012,32602892
CA,SS,2012,65552722
CA,ST,2012,10918
CA,SV,2012,2706005
CA,SY,2012,11308396
CA,SZ,2012,1333546
CA,TD,2012,19552952
CA,TG,2012,5673188
CA,TH,2012,2986779
CA,TJ,2012,1821917
CA,TL,2012,285218
CA,TN,2012,427542
CA,TR,2012,2817323
CA,TZ,2012,112797958
CA,UA,2012,65589881
CA,UG,2012,13620076
CA,UY,2012,462139
CA,VC,2012,30484
CA,VE,2012,156144
CA,VN,2012,27854053
CA,YE,2012,14779313
CA,ZA,2012,11758176
CA,ZM,2012,6353242
CA,ZW,2012,21617534
CH,51,2012,33086074
CH,52,2012,11074784
CH,53,2012,12767182
CH,54,2012,10764169
CH,55,2012,1154887272
CH,56,2012,33312393
CH,57,2012,13669194
CH,58,2012,10319593
CH,59,2012,24961273
CH,60,2012,7456246
CH,63,2012,2498514
CH,64,2012,931359
CH,65,2012,53021897
CH,AF,2012,28389027
CH,AL,2012,11500051
CH,AM,2012,4035007
CH,AO,2012,490668
CH,AR,2012,388891
CH,AZ,2012,4933608
CH,BA,2012,19597013
CH,BD,2012,32804207
CH,BF,2012,37507746
CH,BI,2012,13001469
CH,BJ,2012,21102782
CH,BO,2012,35539854
CH,BR,2012,3474266
CH,BT,2012,4355157
CH,BY,2012,404427
CH,CD,2012,16435008
CH,CF,2012,1739306
CH,CG,2012,78341
CH,CI,2012,18844852
CH,CL,2012,1347889
CH,CM,2012,2648572
CH,CN,2012,9808541
CH,CO,2012,20957147
CH,CR,2012,239798
CH,CU,2012,6521912
CH,CV,2012,1336420
CH,DJ,2012,335199
CH,DO,2012,15618
CH,DZ,2012,2564085
CH,EC,2012,3043969
CH,EG,2012,14370229
CH,ER,2012,312589
CH,ET,2012,9595996
CH,GA,2012,3733
CH,GD,2012,12499
CH,GE,2012,10498024
CH,GH,2012,18411442
CH,GM,2012,533
CH,GN,2012,2188076
CH,GQ,2012,12800
CH,GT,2012,3616117
CH,GW,2012,487497
CH,HN,2012,8320172
CH,HT,2012,17026457
CH,ID,2012,15953552
CH,IN,2012,10730936
CH,IQ,2012,6137725
CH,IR,2012,455510
CH,JO,2012,7210322
CH,KE,2012,12138245
CH,KG,2012,22918998
CH,KH,2012,5915429
CH,KP,2012,7334632
CH,KZ,2012,221689
CH,LA,2012,20836041
CH,LB,2012,7453529
CH,LK,2012,8854072
CH,LR,2012,8527891
CH,LS,2012,877464
CH,LY,2012,3352055
CH,MA,2012,8192996
CH,MD,2012,8878910
CH,ME,2012,141555
CH,MG,2012,5667364
CH,MK,2012,7197821
CH,ML,2012,28343874
CH,MM,2012,12217741
CH,MN,2012,15638551
CH,MR,2012,614613
CH,MU,2012,3446
CH,MV,2012,32000
CH,MW,2012,196721
CH,MX,2012,454497
CH,MY,2012,6933
CH,MZ,2012,37118545
CH,NA,2012,938871
CH,NE,2012,27700476
CH,NG,2012,3473997
CH,NI,2012,24047977
CH,NP,2012,40245545
CH,NR,2012,18133
CH,PA,2012,91189
CH,PE,2012,18619052
CH,PH,2012,2113771
CH,PK,2012,14608107
CH,PS,2012,29388603
CH,PY,2012,460373
CH,RS,2012,20528769
CH,RW,2012,5495923
CH,SD,2012,10875160
CH,SL,2012,364407
CH,SN,2012,2537214
CH,SO,2012,8140497
CH,SS,2012,15557523
CH,SV,2012,1786651
CH,SY,2012,11104364
CH,SZ,2012,224000
CH,TD,2012,18173483
CH,TG,2012,2502940
CH,TH,2012,2719084
CH,TJ,2012,23560005
CH,TL,2012,58101
CH,TM,2012,1439999
CH,TN,2012,17947506
CH,TR,2012,1486205
CH,TZ,2012,35517129
CH,UA,2012,14893287
CH,UG,2012,2076864
CH,UY,2012,59106
CH,UZ,2012,2656771
CH,VE,2012,26279
CH,VN,2012,17303608
CH,WS,2012,10666
CH,XK,2012,64531629
CH,YE,2012,5186140
CH,ZA,2012,7817540
CH,ZM,2012,811551
CH,ZW,2012,17725527
CZ,51,2012,4606
CZ,54,2012,81992
CZ,55,2012,7268696
CZ,56,2012,1495076
CZ,57,2012,25590
CZ,66,2012,301356
CZ,AF,2012,12698483
CZ,AL,2012,423358
CZ,AM,2012,511563
CZ,AO,2012,456871
CZ,AR,2012,15354
CZ,AZ,2012,164817
CZ,BA,2012,3166838
CZ,BD,2012,10236
CZ,BJ,2012,22031
CZ,BO,2012,54833
CZ,BR,2012,7677
CZ,BY,2012,1177915
CZ,CD,2012,344138
CZ,CG,2012,37049
CZ,CI,2012,12349
CZ,CM,2012,42613
CZ,CN,2012,210663
CZ,CO,2012,73751
CZ,CU,2012,482022
CZ,CV,2012,7994
CZ,DO,2012,673
CZ,DZ,2012,281656
CZ,EC,2012,45634
CZ,EG,2012,373424
CZ,ER,2012,12349
CZ,ET,2012,3102546
CZ,GA,2012,5885
CZ,GE,2012,2628372
CZ,GH,2012,144218
CZ,GM,2012,12349
CZ,GN,2012,172872
CZ,GT,2012,6744
CZ,HN,2012,20851
CZ,HT,2012,127953
CZ,ID,2012,34803
CZ,IN,2012,57202
CZ,IQ,2012,284131
CZ,IR,2012,61070
CZ,JO,2012,448477
CZ,KE,2012,250649
CZ,KG,2012,320727
CZ,KH,2012,926035
CZ,KP,2012,51986
CZ,KZ,2012,342353
CZ,LA,2012,3225
CZ,LB,2012,117073
CZ,LC,2012,6812
CZ,LK,2012,54743
CZ,LR,2012,140493
CZ,LY,2012,795668
CZ,MA,2012,29804
CZ,MD,2012,4879974
CZ,ME,2012,99099
CZ,MK,2012,188248
CZ,ML,2012,432213
CZ,MM,2012,1139579
CZ,MN,2012,4061973
CZ,MR,2012,10066
CZ,MY,2012,48622
CZ,MZ,2012,5118
CZ,NA,2012,130423
CZ,NE,2012,18824
CZ,NG,2012,359669
CZ,NI,2012,12795
CZ,NP,2012,51529
CZ,PA,2012,12974
CZ,PE,2012,186571
CZ,PH,2012,141256
CZ,PK,2012,472503
CZ,PS,2012,1680028
CZ,PY,2012,97045
CZ,RS,2012,2379333
CZ,RW,2012,36269
CZ,SD,2012,218905
CZ,SN,2012,12349
CZ,SV,2012,43914
CZ,SY,2012,1428381
CZ,TH,2012,12349
CZ,TJ,2012,49736
CZ,TN,2012,61386
CZ,TR,2012,148198
CZ,TZ,2012,20464
CZ,UA,2012,2541123
CZ,UG,2012,49399
CZ,UZ,2012,235780
CZ,VN,2012,1451472
CZ,XK,2012,2261448
CZ,YE,2012,483557
CZ,ZM,2012,825374
CZ,ZW,2012,188621
DE,51,2012,314937744
DE,52,2012,133500993
DE,53,2012,194194886
DE,54,2012,84008281
DE,55,2012,1710515927
DE,56,2012,86554771
DE,57,2012,29057389
DE,58,2012,39409451
DE,59,2012,75655931
DE,60,2012,51347414
DE,61,2012,8125491
DE,63,2012,55320058
DE,64,2012,7984487
DE,65,2012,231366658
DE,AF,2012,515543277
DE,AG,2012,12608
DE,AL,2012,37742265
DE,AM,2012,48443043
DE,AO,2012,4825652
DE,AR,2012,21405690
DE,AZ,2012,22604712
DE,BA,2012,44618169
DE,BD,2012,81626666
DE,BF,2012,51396684
DE,BI,2012,24055866
DE,BJ,2012,47625745
DE,BO,2012,31222628
DE,BR,2012,152066689
DE,BT,2012,366423
DE,BW,2012,333193
DE,BY,2012,15711352
DE,BZ,2012,23407
DE,CD,2012,599615167
DE,CF,2012,2884871
DE,CG,2012,38060760
DE,CI,2012,14392431
DE,CL,2012,59280762
DE,CM,2012,88988917
DE,CN,2012,731173989
DE,CO,2012,57163964
DE,CR,2012,12433289
DE,CU,2012,2145336
DE,CV,2012,1104033
DE,DJ,2012,2655784
DE,DO,2012,3959902
DE,DZ,2012,9559961
DE,EC,2012,38053400
DE,EG,2012,153808438
DE,ER,2012,1612993
DE,ET,2012,116839835
DE,FJ,2012,1183350
DE,GA,2012,2598829
DE,GD,2012,9289
DE,GE,2012,133548904
DE,GH,2012,78629067
DE,GM,2012,242757
DE,GN,2012,7868417
DE,GQ,2012,15684
DE,GT,2012,21825676
DE,GW,2012,956608
DE,GY,2012,670358
DE,HN,2012,23517440
DE,HT,2012,25485943
DE,ID,2012,125905875
DE,IN,2012,434017409
DE,IQ,2012,27909615
DE,IR,2012,58607753
DE,JM,2012,312747
DE,JO,2012,91245568
DE,KE,2012,357131724
DE,KG,2012,24994664
DE,KH,2012,46368879
DE,KM,2012,4912
DE,KP,2012,3107646
DE,KZ,2012,15531975
DE,LA,2012,31517756
DE,LB,2012,38019825
DE,LK,2012,21385501
DE,LR,2012,15737133
DE,LS,2012,6472874
DE,LY,2012,7398631
DE,MA,2012,85783045
DE,MD,2012,23314791
DE,ME,2012,13016242
DE,MG,2012,14849606
DE,MK,2012,34214621
DE,ML,2012,52275405
DE,MM,2012,12518218
DE,MN,2012,46425265
DE,MR,2012,24126380
DE,MU,2012,357027
DE,MV,2012,737040
DE,MW,2012,46660144
DE,MX,2012,92229082
DE,MY,2012,9122734
DE,MZ,2012,62468892
DE,NA,2012,51183073
DE,NE,2012,39391143
DE,NG,2012,39093801
DE,NI,2012,22109466
DE,NP,2012,64781244
DE,NR,2012,26349
DE,PA,2012,5751072
DE,PE,2012,123468042
DE,PG,2012,3295887
DE,PH,2012,47840197
DE,PK,2012,163445894
DE,PS,2012,136738419
DE,PW,2012,246418
DE,PY,2012,12901500
DE,RS,2012,83810301
DE,RW,2012,32469221
DE,SB,2012,69265
DE,SC,2012,20610
DE,SD,2012,26431712
DE,SL,2012,14061410
DE,SN,2012,33987837
DE,SO,2012,13669968
DE,SR,2012,44673
DE,SS,2012,34387357
DE,ST,2012,16770
DE,SV,2012,26002995
DE,SY,2012,106755275
DE,SZ,2012,346431
DE,TD,2012,14777944
DE,TG,2012,8325810
DE,TH,2012,20447302
DE,TJ,2012,43208949
DE,TL,2012,8229950
DE,TM,2012,1829430
DE,TN,2012,65478170
DE,TR,2012,123722937
DE,TV,2012,17984
DE,TZ,2012,109726171
DE,UA,2012,84208406
DE,UG,2012,47472559
DE,UY,2012,3263260
DE,UZ,2012,43904696
DE,VE,2012,7344705
DE,VN,2012,106145786
DE,VU,2012,121336
DE,WS,2012,75192
DE,XK,2012,29078056
DE,YE,2012,71449513
DE,ZA,2012,75203518
DE,ZM,2012,35406035
DE,ZW,2012,56732955
DK,51,2012,48260591
DK,52,2012,5655019
DK,53,2012,6264875
DK,55,2012,680524361
DK,56,2012,1621271
DK,57,2012,511580
DK,58,2012,17280609
DK,59,2012,10115546
DK,60,2012,5033420
DK,62,2012,789650
DK,63,2012,148361
DK,64,2012,2229744
DK,65,2012,51412632
DK,AF,2012,83238052
DK,AL,2012,1584137
DK,AM,2012,1573602
DK,AO,2012,11226
DK,BA,2012,294305
DK,BD,2012,62397623
DK,BF,2012,44135822
DK,BI,2012,1157187
DK,BJ,2012,32044076
DK,BO,2012,30279279
DK,BT,2012,12198310
DK,BY,2012,2049258
DK,CD,2012,529542
DK,CG,2012,84802
DK,CI,2012,86184
DK,CL,2012,1036287
DK,CN,2012,16118585
DK,DO,2012,198794
DK,EG,2012,13859306
DK,ER,2012,56995
DK,ET,2012,8433306
DK,GE,2012,1049759
DK,GH,2012,88456450
DK,GT,2012,2674312
DK,GW,2012,215893
DK,HN,2012,1869289
DK,ID,2012,14653448
DK,IN,2012,4166220
DK,IQ,2012,15013039
DK,IR,2012,431786
DK,JO,2012,2036304
DK,KE,2012,60545950
DK,KG,2012,896043
DK,KH,2012,7826560
DK,LA,2012,591201
DK,LB,2012,16580
DK,LK,2012,1604863
DK,LR,2012,3341508
DK,LY,2012,5699580
DK,MA,2012,371336
DK,MD,2012,3965353
DK,ME,2012,755280
DK,MK,2012,12608
DK,ML,2012,15389903
DK,MM,2012,20229883
DK,MN,2012,298278
DK,MV,2012,67013
DK,MW,2012,4603879
DK,MY,2012,28843
DK,MZ,2012,80415378
DK,NE,2012,15544828
DK,NG,2012,3340472
DK,NI,2012,9586866
DK,NP,2012,42404877
DK,PE,2012,4064146
DK,PH,2012,458211
DK,PK,2012,15224442
DK,PS,2012,27555052
DK,RS,2012,1929739
DK,RW,2012,690858
DK,SD,2012,11095528
DK,SL,2012,3434774
DK,SN,2012,635244
DK,SO,2012,40609336
DK,SS,2012,38543498
DK,SV,2012,407606
DK,SY,2012,12796594
DK,TD,2012,44905
DK,TG,2012,991381
DK,TH,2012,847164
DK,TJ,2012,715210
DK,TN,2012,3496778
DK,TR,2012,736973
DK,TZ,2012,111786732
DK,UA,2012,6750375
DK,UG,2012,64179692
DK,UZ,2012,109673
DK,VN,2012,62440629
DK,XK,2012,4986960
DK,YE,2012,6165564
DK,ZA,2012,5240159
DK,ZM,2012,44226497
DK,ZW,2012,21806248
ES,51,2012,14251230
ES,52,2012,13400875
ES,53,2012,11733
ES,54,2012,107895
ES,55,2012,295743063
ES,56,2012,784987
ES,57,2012,32735
ES,58,2012,1087708
ES,59,2012,42068891
ES,60,2012,3240747
ES,63,2012,4150980
ES,64,2012,448651
ES,65,2012,28254281
ES,66,2012,2146
ES,AF,2012,31194776
ES,AL,2012,50831
ES,AM,2012,6176
ES,AO,2012,5909593
ES,AR,2012,2306699
ES,BA,2012,74957
ES,BD,2012,621587
ES,BF,2012,1440516
ES,BI,2012,2001039
ES,BJ,2012,548267
ES,BO,2012,30322723
ES,BR,2012,10529020
ES,BY,2012,106763
ES,CD,2012,16632923
ES,CF,2012,63239
ES,CG,2012,1507282
ES,CI,2012,21175029
ES,CL,2012,832301
ES,CM,2012,1103924
ES,CN,2012,3636463
ES,CO,2012,26035859
ES,CR,2012,1261995
ES,CU,2012,7731465
ES,CV,2012,5528353
ES,DJ,2012,6395
ES,DO,2012,15192989
ES,DZ,2012,2008516
ES,EC,2012,24332241
ES,EG,2012,3986203
ES,ET,2012,14735095
ES,GH,2012,696932
ES,GM,2012,2555924
ES,GN,2012,3199481
ES,GQ,2012,9270547
ES,GT,2012,23359516
ES,GW,2012,4145575
ES,GY,2012,3341
ES,HN,2012,13374053
ES,HT,2012,15735416
ES,ID,2012,330525
ES,IN,2012,5680719
ES,IQ,2012,127334
ES,IR,2012,216157
ES,JM,2012,19416
ES,JO,2012,4031104
ES,KE,2012,1125133
ES,KH,2012,18756675
ES,LB,2012,14347808
ES,LK,2012,408945
ES,LR,2012,384474
ES,LY,2012,32133
ES,MA,2012,38810221
ES,MD,2012,18965
ES,MG,2012,221576
ES,MK,2012,596
ES,ML,2012,14614429
ES,MN,2012,4820
ES,MR,2012,9059423
ES,MW,2012,196811
ES,MX,2012,4680600
ES,MY,2012,417
ES,MZ,2012,17866893
ES,NA,2012,945179
ES,NE,2012,6680848
ES,NG,2012,13682
ES,NI,2012,19377856
ES,NP,2012,67606
ES,PA,2012,1631564
ES,PE,2012,35255055
ES,PH,2012,11016172
ES,PK,2012,286570
ES,PS,2012,23018211
ES,PY,2012,7467350
ES,RS,2012,1042704
ES,RW,2012,1323038
ES,SD,2012,8952520
ES,SL,2012,646874
ES,SN,2012,13150023
ES,SO,2012,4943837
ES,SS,2012,2037275
ES,ST,2012,160925
ES,SV,2012,18548093
ES,SY,2012,9305319
ES,TD,2012,1141251
ES,TG,2012,51661969
ES,TH,2012,27931
ES,TJ,2012,3040
ES,TL,2012,1542159
ES,TN,2012,1573422
ES,TR,2012,1788023
ES,TZ,2012,1581997
ES,UA,2012,146134
ES,UG,2012,459154
ES,UY,2012,1513663
ES,VC,2012,505
ES,VE,2012,1505925
ES,VN,2012,4112715
ES,VU,2012,49979
ES,XK,2012,445217
ES,ZA,2012,47655
ES,ZM,2012,42615
ES,ZW,2012,109768
EU,51,2012,300060525
EU,52,2012,21745622
EU,53,2012,79214079
EU,54,2012,27267638
EU,55,2012,1143100506
EU,56,2012,347090295
EU,57,2012,7438003
EU,58,2012,49814779
EU,59,2012,70610497
EU,60,2012,104024780
EU,61,2012,27363779
EU,62,2012,13079467
EU,63,2012,73398829
EU,64,2012,7260842
EU,65,2012,631210151
EU,66,2012,336649
EU,67,2012,39665319
EU,AF,2012,256599926
EU,AG,2012,349406
EU,AI,2012,4658136
EU,AL,2012,129132578
EU,AM,2012,43458065
EU,AO,2012,26505052
EU,AR,2012,109058311
EU,AZ,2012,26185763
EU,BA,2012,338290725
EU,BD,2012,128212149
EU,BF,2012,160446082
EU,BI,2012,58754068
EU,BJ,2012,83416184
EU,BO,2012,61559785
EU,BR,2012,188799922
EU,BT,2012,5276613
EU,BW,2012,5241344
EU,BY,2012,20079041
EU,BZ,2012,15212351
EU,CD,2012,284579716
EU,CF,2012,57459081
EU,CG,2012,39975114
EU,CI,2012,170361782
EU,CK,2012,725139
EU,CL,2012,1941039
EU,CM,2012,113832057
EU,CN,2012,165642229
EU,CO,2012,55172166
EU,CR,2012,3884862
EU,CU,2012,7504927
EU,CV,2012,11886353
EU,DJ,2012,17648072
EU,DM,2012,5040875
EU,DO,2012,71235055
EU,DZ,2012,60391180
EU,EC,2012,41874558
EU,EG,2012,796445314
EU,ER,2012,9422640
EU,ET,2012,239053034
EU,FJ,2012,7631812
EU,GA,2012,6599006
EU,GD,2012,1266030
EU,GE,2012,165755993
EU,GH,2012,89559908
EU,GM,2012,20404822
EU,GN,2012,85593090
EU,GQ,2012,781792
EU,GT,2012,31495906
EU,GW,2012,14744052
EU,GY,2012,31350425
EU,HN,2012,52237152
EU,HT,2012,131420026
EU,ID,2012,134552984
EU,IN,2012,99003574
EU,IQ,2012,91576031
EU,IR,2012,3612165
EU,JM,2012,18503039
EU,JO,2012,137191111
EU,KE,2012,222396246
EU,KG,2012,24324363
EU,KH,2012,41388889
EU,KI,2012,2530995
EU,KM,2012,12527948
EU,KN,2012,20071104
EU,KP,2012,6844635
EU,KZ,2012,11962074
EU,LA,2012,13145171
EU,LB,2012,84925514
EU,LC,2012,25111412
EU,LK,2012,46487424
EU,LR,2012,100153714
EU,LS,2012,48582700
EU,LY,2012,29213162
EU,MA,2012,505737984
EU,MD,2012,188498738
EU,ME,2012,53588669
EU,MG,2012,36598744
EU,MH,2012,117577
EU,MK,2012,91377577
EU,ML,2012,85710974
EU,MM,2012,46407571
EU,MN,2012,3937471
EU,MR,2012,69139185
EU,MS,2012,6593830
EU,MU,2012,92408456
EU,MV,2012,4709972
EU,MW,2012,126206048
EU,MX,2012,20116121
EU,MY,2012,747488
EU,MZ,2012,184883598
EU,NA,2012,26925130
EU,NE,2012,226014935
EU,NG,2012,133474196
EU,NI,2012,29180801
EU,NP,2012,27479136
EU,NR,2012,1459490
EU,NU,2012,626424
EU,PA,2012,1516568
EU,PE,2012,37083296
EU,PG,2012,15596257
EU,PH,2012,46186601
EU,PK,2012,190119328
EU,PS,2012,317594576
EU,PW,2012,2082
EU,PY,2012,20024343
EU,RS,2012,925571134
EU,RW,2012,91162249
EU,SB,2012,12657244
EU,SC,2012,5929698
EU,SD,2012,192001533
EU,SL,2012,74581763
EU,SN,2012,106586386
EU,SO,2012,170889616
EU,SR,2012,5953335
EU,SS,2012,46866368
EU,ST,2012,5608200
EU,SV,2012,23413852
EU,SY,2012,35756704
EU,SZ,2012,19190966
EU,TD,2012,123517949
EU,TG,2012,27497805
EU,TH,2012,20902818
EU,TJ,2012,36443702
EU,TL,2012,34841704
EU,TM,2012,5245757
EU,TN,2012,602799356
EU,TO,2012,781345
EU,TR,2012,3065695895
EU,TV,2012,816739
EU,TZ,2012,141335053
EU,UA,2012,245202961
EU,UG,2012,133783298
EU,UY,2012,4323953
EU,UZ,2012,3555490
EU,VC,2012,8563702
EU,VE,2012,8313544
EU,VN,2012,33983146
EU,VU,2012,5206395
EU,WF,2012,6383013
EU,WS,2012,9112203
EU,XK,2012,200956898
EU,YE,2012,64266873
EU,ZA,2012,251836071
EU,ZM,2012,76679068
EU,ZW,2012,98882571
FI,51,2012,55214619
FI,52,2012,609168
FI,53,2012,18653389
FI,54,2012,3315924
FI,55,2012,240056423
FI,56,2012,3452411
FI,58,2012,1769813
FI,59,2012,7490785
FI,60,2012,5615174
FI,62,2012,1343590
FI,63,2012,8796795
FI,64,2012,6020350
FI,65,2012,30896796
FI,AF,2012,33715552
FI,AG,2012,24629
FI,AL,2012,333728
FI,AM,2012,202332
FI,AO,2012,1859016
FI,AR,2012,108424
FI,AZ,2012,344949
FI,BA,2012,722351
FI,BD,2012,774286
FI,BI,2012,709918
FI,BJ,2012,256787
FI,BO,2012,940359
FI,BR,2012,1414993
FI,BT,2012,386033
FI,BW,2012,334627
FI,BY,2012,359295
FI,CD,2012,7445471
FI,CF,2012,2229453
FI,CG,2012,8997
FI,CI,2012,371012
FI,CL,2012,640290
FI,CM,2012,289629
FI,CN,2012,4051675
FI,CO,2012,1624260
FI,CR,2012,103083
FI,DM,2012,23778
FI,DO,2012,164956
FI,DZ,2012,161361
FI,EC,2012,498179
FI,EG,2012,1448362
FI,ET,2012,31126935
FI,GA,2012,24035
FI,GE,2012,3526933
FI,GH,2012,1223757
FI,GM,2012,107326
FI,GN,2012,19955
FI,GT,2012,1690407
FI,GW,2012,41131
FI,GY,2012,133697
FI,HN,2012,5076285
FI,HT,2012,2356472
FI,ID,2012,3739093
FI,IN,2012,4911362
FI,IQ,2012,211704
FI,IR,2012,35137
FI,JO,2012,744101
FI,KE,2012,25729451
FI,KG,2012,1292543
FI,KH,2012,3653633
FI,KP,2012,660567
FI,KZ,2012,355344
FI,LA,2012,10064850
FI,LB,2012,373195
FI,LC,2012,35941
FI,LK,2012,2259047
FI,LR,2012,1784495
FI,LY,2012,318524
FI,MA,2012,506106
FI,MD,2012,887313
FI,MG,2012,422580
FI,MK,2012,108403
FI,ML,2012,1463575
FI,MM,2012,1191847
FI,MN,2012,821259
FI,MR,2012,475578
FI,MU,2012,128534
FI,MV,2012,237948
FI,MW,2012,1488494
FI,MX,2012,541600
FI,MY,2012,217174
FI,MZ,2012,39494363
FI,NA,2012,5399509
FI,NE,2012,3341902
FI,NG,2012,948642
FI,NI,2012,14164668
FI,NP,2012,23792148
FI,PA,2012,28735
FI,PE,2012,3289063
FI,PG,2012,77120
FI,PH,2012,1966719
FI,PK,2012,3638465
FI,PS,2012,14743480
FI,PW,2012,27979
FI,PY,2012,200970
FI,RS,2012,6284876
FI,RW,2012,297185
FI,SB,2012,74550
FI,SD,2012,10492271
FI,SL,2012,2267709
FI,SN,2012,927361
FI,SO,2012,11016161
FI,SR,2012,4718
FI,SS,2012,13425449
FI,SV,2012,109355
FI,SY,2012,2866760
FI,SZ,2012,470269
FI,TD,2012,3181233
FI,TG,2012,225576
FI,TH,2012,1190714
FI,TJ,2012,713285
FI,TL,2012,870036
FI,TM,2012,71925
FI,TN,2012,581368
FI,TR,2012,244290
FI,TZ,2012,36121898
FI,UA,2012,1655231
FI,UG,2012,3426368
FI,UY,2012,256142
FI,UZ,2012,72802
FI,VC,2012,3856
FI,VE,2012,210908
FI,VN,2012,12931013
FI,XK,2012,3614909
FI,YE,2012,4457504
FI,ZA,2012,6098517
FI,ZM,2012,14139589
FI,ZW,2012,992029
FR,51,2012,102771164
FR,53,2012,921895
FR,55,2012,1134975168
FR,56,2012,98788280
FR,57,2012,30830870
FR,58,2012,11950904
FR,59,2012,21804472
FR,60,2012,25794274
FR,61,2012,18343777
FR,62,2012,134347825
FR,63,2012,15448123
FR,64,2012,734683
FR,65,2012,234313443
FR,66,2012,160668
FR,AF,2012,67927594
FR,AG,2012,153171
FR,AL,2012,4214215
FR,AM,2012,8243457
FR,AO,2012,5312976
FR,AR,2012,12198758
FR,AZ,2012,2824208
FR,BA,2012,2638081
FR,BD,2012,5276784
FR,BF,2012,81464305
FR,BI,2012,14514662
FR,BJ,2012,49410295
FR,BO,2012,8589679
FR,BR,2012,863511198
FR,BT,2012,114670
FR,BW,2012,811266
FR,BY,2012,3870431
FR,BZ,2012,2949
FR,CD,2012,29534262
FR,CF,2012,23706022
FR,CG,2012,34658778
FR,CI,2012,1448273127
FR,CL,2012,14830559
FR,CM,2012,151487281
FR,CN,2012,380893609
