id,parent,purpose-code,purpose-name,sector,sector-web-id,year,value
asdb-special-funds,Asian Development Bank,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2012,31435900.00
asdb-special-funds,Asian Development Bank,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2011,16412896.90
asdb-special-funds,Asian Development Bank,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2010,9745827.22
asdb-special-funds,Asian Development Bank,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2007,0.00
asdb-special-funds,Asian Development Bank,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2014,4800311.05
asdb-special-funds,Asian Development Bank,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2013,6372986.65
asdb-special-funds,Asian Development Bank,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2012,3675730.00
asdb-special-funds,Asian Development Bank,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2011,3563822.69
asdb-special-funds,Asian Development Bank,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2010,0.00
asdb-special-funds,Asian Development Bank,31192,Plant and post-harvest protection and pest control,Agriculture & food security,agriculture-and-food-security,2012,216639.00
asdb-special-funds,Asian Development Bank,31192,Plant and post-harvest protection and pest control,Agriculture & food security,agriculture-and-food-security,2011,911808.75
asdb-special-funds,Asian Development Bank,31193,Agricultural financial services,Agriculture & food security,agriculture-and-food-security,2012,4308680.00
asdb-special-funds,Asian Development Bank,31193,Agricultural financial services,Agriculture & food security,agriculture-and-food-security,2011,313328.86
asdb-special-funds,Asian Development Bank,31193,Agricultural financial services,Agriculture & food security,agriculture-and-food-security,2010,0.00
asdb-special-funds,Asian Development Bank,31193,Agricultural financial services,Agriculture & food security,agriculture-and-food-security,2006,0.00
asdb-special-funds,Asian Development Bank,31193,Agricultural financial services,Agriculture & food security,agriculture-and-food-security,2005,0.00
asdb-special-funds,Asian Development Bank,31194,Agricultural co-operatives,Agriculture & food security,agriculture-and-food-security,2012,5314770.00
asdb-special-funds,Asian Development Bank,31194,Agricultural co-operatives,Agriculture & food security,agriculture-and-food-security,2011,4129954.85
asdb-special-funds,Asian Development Bank,31210,Forestry policy & administrative management,Agriculture & food security,agriculture-and-food-security,2006,0.00
asdb-special-funds,Asian Development Bank,31220,Forestry development,Agriculture & food security,agriculture-and-food-security,2014,1928159.04
asdb-special-funds,Asian Development Bank,31220,Forestry development,Agriculture & food security,agriculture-and-food-security,2013,9752359.75
asdb-special-funds,Asian Development Bank,31220,Forestry development,Agriculture & food security,agriculture-and-food-security,2012,3859550.00
asdb-special-funds,Asian Development Bank,31220,Forestry development,Agriculture & food security,agriculture-and-food-security,2011,2940398.06
asdb-special-funds,Asian Development Bank,31220,Forestry development,Agriculture & food security,agriculture-and-food-security,2010,1196320.86
asdb-special-funds,Asian Development Bank,31310,Fishing policy and admin. management,Agriculture & food security,agriculture-and-food-security,2011,0.00
asdb-special-funds,Asian Development Bank,31310,Fishing policy and admin. management,Agriculture & food security,agriculture-and-food-security,2010,0.00
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2014,549545.77
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2013,4239378.33
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2012,11323800.00
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2011,6773892.20
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2010,7708105.72
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2007,0.00
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2003,0.00
asdb-special-funds,Asian Development Bank,31320,Fishery development,Agriculture & food security,agriculture-and-food-security,2002,0.00
asdb-special-funds,Asian Development Bank,32110,Industrial policy & admin. mgmt,Industry & trade,industry-and-trade,2014,23389726.10
asdb-special-funds,Asian Development Bank,32110,Industrial policy & admin. mgmt,Industry & trade,industry-and-trade,2013,25500894.62
asdb-special-funds,Asian Development Bank,32110,Industrial policy & admin. mgmt,Industry & trade,industry-and-trade,2011,0.00
asdb-special-funds,Asian Development Bank,32110,Industrial policy & admin. mgmt,Industry & trade,industry-and-trade,2010,0.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2014,5732776.29
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2013,17500360.53
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2012,43599260.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2011,70301162.33
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2010,15193074.59
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2009,0.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2007,0.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2005,0.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2004,0.00
asdb-special-funds,Asian Development Bank,32130,Small and medium-sized enterprises (SME) development,Industry & trade,industry-and-trade,2002,0.00
asdb-special-funds,Asian Development Bank,32140,Cottage industries & handicraft,Industry & trade,industry-and-trade,2012,0.00
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2014,9841364.05
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2013,6072730.49
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2012,34036.50
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2011,4268660.89
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2010,8720381.77
asdb-special-funds,Asian Development Bank,32161,Agro-industries,Industry & trade,industry-and-trade,2002,0.00
asdb-special-funds,Asian Development Bank,32163,Textiles - leather & substitutes,Industry & trade,industry-and-trade,2011,0.00
asdb-special-funds,Asian Development Bank,32163,Textiles - leather & substitutes,Industry & trade,industry-and-trade,2010,0.00
asdb-special-funds,Asian Development Bank,32165,Fertilizer plants,Industry & trade,industry-and-trade,2011,0.00
asdb-special-funds,Asian Development Bank,32165,Fertilizer plants,Industry & trade,industry-and-trade,2010,0.00
asdb-special-funds,Asian Development Bank,32166,Cement/lime/plaster,Industry & trade,industry-and-trade,2011,0.00
asdb-special-funds,Asian Development Bank,32166,Cement/lime/plaster,Industry & trade,industry-and-trade,2010,0.00
asdb-special-funds,Asian Development Bank,32210,Mineral/mining policy & admin. mgmt,Industry & trade,industry-and-trade,2014,116604.38
asdb-special-funds,Asian Development Bank,32220,Mineral prospection and exploration,Industry & trade,industry-and-trade,2011,0.00
asdb-special-funds,Asian Development Bank,32220,Mineral prospection and exploration,Industry & trade,industry-and-trade,2010,0.00
asdb-special-funds,Asian Development Bank,32262,Oil and gas,Industry & trade,industry-and-trade,2012,673267.00
asdb-special-funds,Asian Development Bank,32262,Oil and gas,Industry & trade,industry-and-trade,2011,444486.80
asdb-special-funds,Asian Development Bank,32262,Oil and gas,Industry & trade,industry-and-trade,2010,1380084.41
asdb-special-funds,Asian Development Bank,32310,Construction policy and admin. mgmt,Industry & trade,industry-and-trade,2003,0.00
asdb-special-funds,Asian Development Bank,33110,Trade policy and admin. management,Industry & trade,industry-and-trade,2014,0.00
asdb-special-funds,Asian Development Bank,33110,Trade policy and admin. management,Industry & trade,industry-and-trade,2013,683033.05
