"id-from","entity-from-name","id-to","entity-to-name","year","sector","oof-bundle","channel","value"
"ibrd","IBRD","LB","Lebanon",2007,"infrastructure","oof-loan","unspecified",100560698
"ibrd","IBRD","LB","Lebanon",2007,"education","oof-loan","unspecified",10247317
"ibrd","IBRD","LB","Lebanon",2007,"health","oof-loan","unspecified",853945
"ibrd","IBRD","LB","Lebanon",2007,"governance-and-security","oof-loan","unspecified",23481418
"AU","Australia","LB","Lebanon",2008,"other","oof-grant","unspecified",1882760
"EU","European Union","LB","Lebanon",2008,"industry-and-trade","oof-loan","unspecified",112468838
"EU","European Union","LB","Lebanon",2008,"other","oof-loan","unspecified",72794196
"FR","France","LB","Lebanon",2008,"banking-and-business","oof-loan","unspecified",1124484
"ibrd","IBRD","LB","Lebanon",2008,"governance-and-security","oof-loan","unspecified",2447007
"ibrd","IBRD","LB","Lebanon",2008,"education","oof-loan","unspecified",7316690
"ibrd","IBRD","LB","Lebanon",2008,"health","oof-loan","unspecified",144683
"ibrd","IBRD","LB","Lebanon",2008,"industry-and-trade","oof-loan","unspecified",1054449
"ibrd","IBRD","LB","Lebanon",2008,"infrastructure","oof-loan","unspecified",19601340
"ibrd","IBRD","LB","Lebanon",2008,"water-and-sanitation","oof-loan","unspecified",8789533
"ibrd","IBRD","LB","Lebanon",2008,"other-social-services","oof-loan","unspecified",1395326
"AU","Australia","LB","Lebanon",2009,"other","oof-grant","unspecified",3485751
"EU","European Union","LB","Lebanon",2009,"other","oof-loan","unspecified",46244750
"EU","European Union","LB","Lebanon",2009,"industry-and-trade","oof-loan","unspecified",42758104
"FR","France","LB","Lebanon",2009,"banking-and-business","oof-loan","unspecified",936181
"ibrd","IBRD","LB","Lebanon",2009,"industry-and-trade","oof-loan","unspecified",680152
"ibrd","IBRD","LB","Lebanon",2009,"water-and-sanitation","oof-loan","unspecified",2771282
"ibrd","IBRD","LB","Lebanon",2009,"infrastructure","oof-loan","unspecified",15294828
"ibrd","IBRD","LB","Lebanon",2009,"governance-and-security","oof-loan","unspecified",1097165
"ibrd","IBRD","LB","Lebanon",2009,"education","oof-loan","unspecified",4286473
"AU","Australia","LB","Lebanon",2010,"other","oof-grant","unspecified",3255561
"EU","European Union","LB","Lebanon",2010,"other","oof-loan","unspecified",48523469
"EU","European Union","LB","Lebanon",2010,"banking-and-business","oof-loan","unspecified",58091783
"FR","France","LB","Lebanon",2010,"banking-and-business","oof-loan","unspecified",18353889
"ibrd","IBRD","LB","Lebanon",2010,"infrastructure","oof-loan","unspecified",11501965
"ibrd","IBRD","LB","Lebanon",2010,"water-and-sanitation","oof-loan","unspecified",8145656
"ibrd","IBRD","LB","Lebanon",2010,"governance-and-security","oof-loan","unspecified",1865991
"ibrd","IBRD","LB","Lebanon",2010,"education","oof-loan","unspecified",1524732
"ibrd","IBRD","LB","Lebanon",2010,"industry-and-trade","oof-loan","unspecified",1399493
"AU","Australia","LB","Lebanon",2011,"other","oof-grant","unspecified",1965648
"FR","France","LB","Lebanon",2011,"other","oof-loan","unspecified",2432499
"ibrd","IBRD","LB","Lebanon",2011,"governance-and-security","oof-loan","unspecified",2064126
"ibrd","IBRD","LB","Lebanon",2011,"water-and-sanitation","oof-loan","unspecified",5394669
"ibrd","IBRD","LB","Lebanon",2011,"infrastructure","oof-loan","unspecified",22402805
"ibrd","IBRD","LB","Lebanon",2011,"industry-and-trade","oof-loan","unspecified",1548094
"ofid","OFID","LB","Lebanon",2011,"infrastructure","oof-loan","unspecified",1567082
"AU","Australia","LB","Lebanon",2012,"other","oof-grant","unspecified",2902657
"EU","European Union","LB","Lebanon",2012,"banking-and-business","oof-loan","unspecified",41771838
"FR","France","LB","Lebanon",2012,"banking-and-business","oof-loan","unspecified",16218718
"ibrd","IBRD","LB","Lebanon",2012,"education","oof-loan","unspecified",1e+05
"ibrd","IBRD","LB","Lebanon",2012,"industry-and-trade","oof-loan","unspecified",793776
"ibrd","IBRD","LB","Lebanon",2012,"water-and-sanitation","oof-loan","unspecified",4332038
"ibrd","IBRD","LB","Lebanon",2012,"governance-and-security","oof-loan","unspecified",1058369
"ibrd","IBRD","LB","Lebanon",2012,"infrastructure","oof-loan","unspecified",7330276
"islamic-dev-bank","Islamic Dev Bank","LB","Lebanon",2012,"other","oof-loan","unspecified",33786790
"ofid","OFID","LB","Lebanon",2012,"infrastructure","oof-loan","unspecified",4931040
"AU","Australia","LB","Lebanon",2013,"other","oof-grant","unspecified",2183985
"EU","European Union","LB","Lebanon",2013,"banking-and-business","oof-loan","multilateral",26649069
"FR","France","LB","Lebanon",2013,"banking-and-business","oof-loan","unspecified",4451546
"FR","France","LB","Lebanon",2013,"other","oof-loan","unspecified",3789648
"ibrd","IBRD","LB","Lebanon",2013,"governance-and-security","oof-loan","public-sector-recipient",437249
"ibrd","IBRD","LB","Lebanon",2013,"infrastructure","oof-loan","public-sector-recipient",11610990
"ibrd","IBRD","LB","Lebanon",2013,"water-and-sanitation","oof-loan","public-sector-recipient",2200891
"ibrd","IBRD","LB","Lebanon",2013,"industry-and-trade","oof-loan","public-sector-recipient",327937
"ibrd","IBRD","LB","Lebanon",2013,"education","oof-loan","public-sector-recipient",1080312
"ofid","OFID","LB","Lebanon",2013,"infrastructure","oof-loan","unspecified",1650099
"ibrd","IBRD","LS","Lesotho",2007,"water-and-sanitation","oof-loan","unspecified",-1303237
"EU","European Union","LS","Lesotho",2010,"other","oof-loan","unspecified",7782831
"EU","European Union","LS","Lesotho",2012,"water-and-sanitation","oof-loan","unspecified",19207729
"EU","European Union","LS","Lesotho",2013,"water-and-sanitation","oof-loan","multilateral",19594292
"US","USA","LR","Liberia",2009,"other","oof-loan","unspecified",1076777
"US","USA","LR","Liberia",2009,"banking-and-business","oof-loan","unspecified",25473448
"US","USA","LR","Liberia",2010,"banking-and-business","oof-loan","unspecified",1601162
"US","USA","LR","Liberia",2010,"other","oof-loan","unspecified",509392
"US","USA","LR","Liberia",2011,"banking-and-business","oof-loan","unspecified",30524289
"US","USA","LR","Liberia",2011,"other","oof-loan","unspecified",484319
"US","USA","LR","Liberia",2012,"infrastructure","oof-loan","unspecified",5e+05
"US","USA","LR","Liberia",2012,"banking-and-business","oof-loan","unspecified",3.2e+07
"afdb","AfDB","LR","Liberia",2013,"banking-and-business","oof-loan","other",206476
"EU","European Union","LR","Liberia",2013,"banking-and-business","oof-loan","multilateral",465116
"US","USA","LR","Liberia",2013,"infrastructure","oof-loan","unspecified",4053553
"KR","South Korea","LY","Libya",2006,"industry-and-trade","oof-loan","unspecified",596059
"EU","European Union","MK","Macedonia",2006,"other","oof-loan","unspecified",14417255
"ibrd","IBRD","MK","Macedonia",2006,"other-social-services","oof-loan","unspecified",3643296
"ibrd","IBRD","MK","Macedonia",2006,"industry-and-trade","oof-loan","unspecified",316906
"ibrd","IBRD","MK","Macedonia",2006,"infrastructure","oof-loan","unspecified",3346499
"ibrd","IBRD","MK","Macedonia",2006,"agriculture-and-food-security","oof-loan","unspecified",3489494
"ibrd","IBRD","MK","Macedonia",2006,"health","oof-loan","unspecified",391394
"ibrd","IBRD","MK","Macedonia",2006,"governance-and-security","oof-loan","unspecified",1994689
"EU","European Union","MK","Macedonia",2007,"other","oof-loan","unspecified",26990944
"ibrd","IBRD","MK","Macedonia",2007,"infrastructure","oof-loan","unspecified",8290029
"ibrd","IBRD","MK","Macedonia",2007,"education","oof-loan","unspecified",621163
"ibrd","IBRD","MK","Macedonia",2007,"banking-and-business","oof-loan","unspecified",12410598
"ibrd","IBRD","MK","Macedonia",2007,"agriculture-and-food-security","oof-loan","unspecified",5374850
"ibrd","IBRD","MK","Macedonia",2007,"governance-and-security","oof-loan","unspecified",16348277
"ibrd","IBRD","MK","Macedonia",2007,"health","oof-loan","unspecified",9818846
"ibrd","IBRD","MK","Macedonia",2007,"other-social-services","oof-loan","unspecified",5033304
"EU","European Union","MK","Macedonia",2008,"other","oof-loan","unspecified",26068084
"ibrd","IBRD","MK","Macedonia",2008,"industry-and-trade","oof-loan","unspecified",158634
"ibrd","IBRD","MK","Macedonia",2008,"governance-and-security","oof-loan","unspecified",10022447
"ibrd","IBRD","MK","Macedonia",2008,"health","oof-loan","unspecified",4998741
"ibrd","IBRD","MK","Macedonia",2008,"education","oof-loan","unspecified",590224
"ibrd","IBRD","MK","Macedonia",2008,"infrastructure","oof-loan","unspecified",17154981
"ibrd","IBRD","MK","Macedonia",2008,"other-social-services","oof-loan","unspecified",5278002
"ibrd","IBRD","MK","Macedonia",2008,"banking-and-business","oof-loan","unspecified",10716853
"ibrd","IBRD","MK","Macedonia",2008,"agriculture-and-food-security","oof-loan","unspecified",3986073
"ebrd","EBRD","MK","Macedonia",2009,"industry-and-trade","oof-loan","other",4381123
"ebrd","EBRD","MK","Macedonia",2009,"infrastructure","oof-loan","public-sector-unknown",9438399
"EU","European Union","MK","Macedonia",2009,"other","oof-loan","unspecified",13281801
"ibrd","IBRD","MK","Macedonia",2009,"education","oof-loan","unspecified",1642833
"ibrd","IBRD","MK","Macedonia",2009,"health","oof-loan","unspecified",774583
"ibrd","IBRD","MK","Macedonia",2009,"governance-and-security","oof-loan","unspecified",3015464
"ibrd","IBRD","MK","Macedonia",2009,"infrastructure","oof-loan","unspecified",30983271
"ibrd","IBRD","MK","Macedonia",2009,"agriculture-and-food-security","oof-loan","unspecified",3035644
"ibrd","IBRD","MK","Macedonia",2009,"other-social-services","oof-loan","unspecified",4966412
"ibrd","IBRD","MK","Macedonia",2009,"industry-and-trade","oof-loan","unspecified",167586
"ebrd","EBRD","MK","Macedonia",2010,"infrastructure","oof-loan","other",5227301
"ebrd","EBRD","MK","Macedonia",2010,"infrastructure","oof-loan","public-sector-recipient",9617541
"ebrd","EBRD","MK","Macedonia",2010,"industry-and-trade","oof-loan","other",10798632
"ebrd","EBRD","MK","Macedonia",2010,"banking-and-business","oof-loan","other",2063408
"ibrd","IBRD","MK","Macedonia",2010,"governance-and-security","oof-loan","unspecified",23684931
"ibrd","IBRD","MK","Macedonia",2010,"other-social-services","oof-loan","unspecified",14632244
"ibrd","IBRD","MK","Macedonia",2010,"industry-and-trade","oof-loan","unspecified",1868710
"ibrd","IBRD","MK","Macedonia",2010,"education","oof-loan","unspecified",937842
"ibrd","IBRD","MK","Macedonia",2010,"infrastructure","oof-loan","unspecified",26945725
"ibrd","IBRD","MK","Macedonia",2010,"agriculture-and-food-security","oof-loan","unspecified",3591447
"ibrd","IBRD","MK","Macedonia",2010,"health","oof-loan","unspecified",3620757
"ofid","OFID","MK","Macedonia",2010,"other","oof-loan","unspecified",11563630
"ebrd","EBRD","MK","Macedonia",2011,"infrastructure","oof-loan","public-sector-recipient",7559789
"ebrd","EBRD","MK","Macedonia",2011,"industry-and-trade","oof-loan","other",2280152
"ebrd","EBRD","MK","Macedonia",2011,"banking-and-business","oof-loan","other",14608466
"ebrd","EBRD","MK","Macedonia",2011,"infrastructure","oof-loan","other",5426219
"ibrd","IBRD","MK","Macedonia",2011,"other-social-services","oof-loan","unspecified",3154743
"ibrd","IBRD","MK","Macedonia",2011,"health","oof-loan","unspecified",500278
"ibrd","IBRD","MK","Macedonia",2011,"governance-and-security","oof-loan","unspecified",11801781
"ibrd","IBRD","MK","Macedonia",2011,"industry-and-trade","oof-loan","unspecified",811339
"ibrd","IBRD","MK","Macedonia",2011,"infrastructure","oof-loan","unspecified",30556072
"ibrd","IBRD","MK","Macedonia",2011,"education","oof-loan","unspecified",1334082
"ibrd","IBRD","MK","Macedonia",2011,"agriculture-and-food-security","oof-loan","unspecified",3033435
"ofid","OFID","MK","Macedonia",2011,"infrastructure","oof-loan","unspecified",19883608
"EU","European Union","MK","Macedonia",2012,"banking-and-business","oof-loan","unspecified",34350334
"ibrd","IBRD","MK","Macedonia",2012,"education","oof-loan","unspecified",1032179
"ibrd","IBRD","MK","Macedonia",2012,"agriculture-and-food-security","oof-loan","unspecified",3299071
"ibrd","IBRD","MK","Macedonia",2012,"infrastructure","oof-loan","unspecified",15418663
"ibrd","IBRD","MK","Macedonia",2012,"other-social-services","oof-loan","unspecified",7656025
"ibrd","IBRD","MK","Macedonia",2012,"governance-and-security","oof-loan","unspecified",6426660
"ibrd","IBRD","MK","Macedonia",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",11274511
"ibrd","IBRD","MK","Macedonia",2013,"education","oof-loan","public-sector-recipient",1086205
"ibrd","IBRD","MK","Macedonia",2013,"infrastructure","oof-loan","public-sector-recipient",14861437
"ibrd","IBRD","MK","Macedonia",2013,"governance-and-security","oof-loan","public-sector-recipient",8083561
"ibrd","IBRD","MK","Macedonia",2013,"other-social-services","oof-loan","public-sector-recipient",13312299
"ibrd","IBRD","MK","Macedonia",2013,"industry-and-trade","oof-loan","public-sector-recipient",25961812
"FR","France","MG","Madagascar",2006,"banking-and-business","oof-loan","unspecified",1357426
"JP","Japan","MG","Madagascar",2006,"agriculture-and-food-security","oof-loan","unspecified",1241729
"afdb","AfDB","MG","Madagascar",2007,"infrastructure","oof-loan","other",4466627
"FR","France","MG","Madagascar",2007,"banking-and-business","oof-loan","unspecified",86065
"afdb","AfDB","MG","Madagascar",2008,"infrastructure","oof-loan","unspecified",4613076
"afdb","AfDB","MG","Madagascar",2008,"industry-and-trade","oof-loan","unspecified",76479775
"EU","European Union","MG","Madagascar",2008,"other","oof-loan","unspecified",133898838
"FR","France","MG","Madagascar",2008,"banking-and-business","oof-loan","unspecified",2553962
"afdb","AfDB","MG","Madagascar",2009,"industry-and-trade","oof-loan","other",38520000
"afdb","AfDB","MG","Madagascar",2010,"industry-and-trade","oof-loan","other",16744411
"KR","South Korea","MG","Madagascar",2010,"industry-and-trade","oof-loan","unspecified",53643467
"afdb","AfDB","MG","Madagascar",2011,"industry-and-trade","oof-loan","other",19393870
"KR","South Korea","MG","Madagascar",2011,"industry-and-trade","oof-loan","unspecified",79053901
"FR","France","MG","Madagascar",2012,"banking-and-business","oof-loan","unspecified",4092882
"KR","South Korea","MG","Madagascar",2012,"industry-and-trade","oof-loan","unspecified",11705000
"BE","Belgium","MG","Madagascar",2013,"other","oof-loan","unspecified",1423539
"FR","France","MG","Madagascar",2013,"banking-and-business","oof-loan","unspecified",701562
"EU","European Union","MW","Malawi",2010,"other","oof-loan","unspecified",2744345
"AU","Australia","MY","Malaysia",2006,"other","oof-grant","unspecified",6393252
"AU","Australia","MY","Malaysia",2006,"infrastructure","oof-grant","unspecified",80198
"AU","Australia","MY","Malaysia",2006,"other-social-services","oof-grant","unspecified",1216768
"AU","Australia","MY","Malaysia",2006,"governance-and-security","oof-grant","unspecified",70786
"FI","Finland","MY","Malaysia",2006,"industry-and-trade","oof-loan","unspecified",733830
"AU","Australia","MY","Malaysia",2007,"other","oof-grant","unspecified",11815508
"AU","Australia","MY","Malaysia",2007,"governance-and-security","oof-grant","unspecified",3014411
"FI","Finland","MY","Malaysia",2007,"other","oof-loan","unspecified",712532
"AU","Australia","MY","Malaysia",2008,"industry-and-trade","oof-grant","unspecified",5430358
"AU","Australia","MY","Malaysia",2008,"other","oof-grant","unspecified",2662468
"AU","Australia","MY","Malaysia",2008,"education","oof-grant","unspecified",1319929
"JP","Japan","MY","Malaysia",2008,"other","oof-loan","unspecified",71184432
"AU","Australia","MY","Malaysia",2009,"industry-and-trade","oof-grant","unspecified",2198790
"AU","Australia","MY","Malaysia",2009,"other","oof-grant","unspecified",4706656
"AU","Australia","MY","Malaysia",2010,"health","oof-grant","unspecified",34537
"AU","Australia","MY","Malaysia",2010,"industry-and-trade","oof-grant","unspecified",2352323
"AU","Australia","MY","Malaysia",2010,"other","oof-grant","unspecified",5906491
"AU","Australia","MY","Malaysia",2010,"governance-and-security","oof-grant","unspecified",728935
"AU","Australia","MY","Malaysia",2011,"industry-and-trade","oof-grant","unspecified",3000120
"AU","Australia","MY","Malaysia",2011,"other-social-services","oof-grant","unspecified",265764
"AU","Australia","MY","Malaysia",2011,"other","oof-grant","unspecified",3439022
"AU","Australia","MY","Malaysia",2012,"health","oof-grant","unspecified",53194
"AU","Australia","MY","Malaysia",2012,"other-social-services","oof-grant","unspecified",380280
"AU","Australia","MY","Malaysia",2012,"other","oof-grant","unspecified",4931173
"AU","Australia","MY","Malaysia",2012,"industry-and-trade","oof-grant","unspecified",2774706
"islamic-dev-bank","Islamic Dev Bank","MY","Malaysia",2012,"other","oof-loan","unspecified",42736610
"AU","Australia","MY","Malaysia",2013,"industry-and-trade","oof-grant","unspecified",2399514
"AU","Australia","MY","Malaysia",2013,"other-social-services","oof-grant","unspecified",232271
"AU","Australia","MY","Malaysia",2013,"other","oof-grant","unspecified",2626576
"CA","Canada","MY","Malaysia",2013,"governance-and-security","oof-grant","unspecified",1300280
"KR","South Korea","MY","Malaysia",2013,"other","oof-loan","unspecified",4799885
